time_period,parse_lane_name(vehicle_lane),min(vehicle_CO2),max(vehicle_CO2),avg(vehicle_CO2),stddev(vehicle_CO2)
1.0,7028966386,0.0,0.0,0.0,0.0
1.0,66867991,0.0,8812.39,2509.141460674157,2754.1292333671663
1.0,444373170,0.0,39866.26,4036.647083333333,8661.639393081836
1.0,250708642,2403.19,9444.47,5923.83,4978.9368362332125
0.0,636742499,0.0,23152.58,3329.73011627907,4938.8941020066895
0.0,359095626,0.0,13868.66,3258.7560465116276,4236.0544671849775
0.0,565056728,0.0,4371.47,2949.6177777777775,1731.0121317294238
0.0,359093585,0.0,28632.17,7315.456923076923,7027.88835611652
0.0,916426354,0.0,9586.77,4458.573333333333,3806.4863016523077
0.0,353767898,0.0,61459.41,11691.095454545453,17292.548074824146
0.0,300401271,2288.28,6806.89,4547.585,3195.139772537346
0.0,23216711,0.0,24626.71,15786.281666666664,9337.801153525206
0.0,70241716,0.0,20060.01,5749.9511764705885,4472.74017106248
0.0,1062776897,1740.83,27569.3,10386.454285714286,8051.667177450182
0.0,650854043,0.0,2579.04,1289.52,1823.6566729513534
0.0,64095314,0.0,7795.29,2827.7131034482763,2035.1753357636635
1.0,359096253,0.0,33662.13,6449.293936170212,8010.89047485503
1.0,824076914,0.0,9318.72,1023.0492592592593,2227.6468377172664
1.0,359095613,0.0,21577.98,5883.201111111111,6389.073752234052
1.0,250692409,0.0,42859.81,16036.161250000001,14778.758885605706
1.0,815855464,0.0,37418.66,10677.684024390242,9395.54903778115
1.0,353768131,0.0,5846.39,1345.7809090909093,2081.628406817387
1.0,27790281,0.0,40551.01,8851.52,9262.21901520136
1.0,865301643,0.0,41850.09,6516.522777777777,9061.531623524737
0.0,355614987,0.0,43030.8,13040.218947368423,16290.41514476326
0.0,224026879,0.0,27937.21,11977.833333333332,7208.229257004067
0.0,5630842135,0.0,48211.72,8243.41406779661,8210.326672313115
0.0,cluster_1005855035_2251695181_250663594_250664454_,0.0,36406.5,7186.986157635468,7236.524734970209
0.0,250663598,0.0,31885.62,5097.256285714287,7786.230068084086
0.0,355613483,0.0,8740.89,3838.818571428572,3905.162868308348
0.0,175509062,0.0,37619.51,4269.709820466798,5706.809261876415
0.0,243850913,0.0,35505.51,10736.429032258065,9596.630270769476
0.0,250699980,1851.21,9194.7,5208.698,2742.2492755437097
0.0,251144198,0.0,17052.3,6936.012,6285.018244342652
0.0,86547345,0.0,10743.53,4081.291836734694,3368.574757340307
0.0,305143979,0.0,0.0,0.0,
0.0,23183852,0.0,10508.09,2755.8613636363634,2897.665390307129
1.0,299644700,0.0,62934.9,8343.338275362325,10102.335579696033
1.0,820421379,0.0,24226.61,6024.020555555555,7182.320046107068
1.0,5954948806,0.0,55846.56,15387.643599999998,14770.448854145065
1.0,359095231,0.0,20582.01,4572.0650000000005,7396.428595595233
1.0,565056713,0.0,12344.42,1739.014,4049.722878486598
1.0,23184198,0.0,34776.37,3839.8690571428583,5639.804589420311
1.0,311319355,0.0,21625.29,6025.7991304347825,5806.8198763663095
1.0,23183967,0.0,11128.87,4052.488620689655,3590.1062688775305
1.0,866048456,0.0,3574.39,1736.4765,1384.1905356115462
1.0,251136461,0.0,20087.17,6893.410000000001,6396.564955361872
1.0,51830816,0.0,36336.59,9632.857657657658,10034.788783948747
1.0,844173297,0.0,35815.91,17907.955,25325.67283536708
1.0,342455837,0.0,25543.77,3223.0276470588224,3620.8476782812004
1.0,693475638,0.0,71056.75,2188.067245421255,3120.249138357992
0.0,250691664,3124.16,22384.66,9117.62653846154,5871.407241491561
0.0,31985276,0.0,6094.55,1814.8717708333336,1836.4174362480276
0.0,388172075,0.0,42360.08,6805.955845410628,7527.265441213465
0.0,789786775,0.0,29811.4,5911.2501265822775,7738.848577354334
0.0,295252279,0.0,18081.13,2501.5515789473684,4416.849485583919
0.0,23216683,5286.11,23351.82,14949.840833333334,5817.37867410534
0.0,251109708,0.0,5169.63,1487.1514285714288,2070.504573483064
0.0,1458642409,17691.23,17691.23,17691.23,
0.0,844173335,9426.37,9426.37,9426.37,
0.0,219617989,0.0,3887.14,2304.17875,1577.5909899720748
1.0,298304233,0.0,37456.23,3461.5948019401844,3010.0393180387828
1.0,651948529,0.0,29283.61,8846.191666666668,8234.44275129688
1.0,23184823,0.0,25696.98,3904.804556650243,2540.407291948745
1.0,471366144,0.0,36893.01,8502.528571428571,8710.395834116447
1.0,355614987,0.0,39767.44,5873.733684210526,10503.466430013692
1.0,250691743,2061.2,40977.59,13878.263500000001,12487.071673031849
1.0,818127958,0.0,0.0,0.0,0.0
1.0,52493437,0.0,10195.26,4060.2029411764706,3345.65156713908
1.0,661080464,0.0,39474.5,9276.395999999999,9415.19651356384
1.0,617806297,0.0,33685.49,12092.726470588233,12119.83581556282
1.0,359094863,0.0,33961.64,7165.121875,10406.842919952376
1.0,702079447,0.0,2624.47,1294.4837499999999,1384.6191669082307
1.0,808000024,0.0,2628.16,1859.9175,1244.4568781165808
1.0,243527764,0.0,39287.38,2605.2587044534334,2546.3839154168086
1.0,1033862865,0.0,18234.06,4377.9515625,5592.71439886671
1.0,565176311,0.0,0.0,0.0,0.0
0.0,cluster,0.0,72226.86,6817.8384484568305,7459.6658678368485
0.0,95663527,0.0,46700.83,4479.146865671627,5592.630748641674
0.0,250712283,0.0,35255.96,12020.74285714286,10756.572762183889
0.0,650854064,0.0,16232.06,2577.0167441860467,3750.75189357682
0.0,250712719,0.0,25632.38,5268.984444444444,6468.420899513378
0.0,1303525185,3902.86,21425.59,10538.396666666667,9503.62851607918
0.0,31619843,4997.95,6983.68,5990.8150000000005,1404.1231486055633
0.0,97839385,0.0,33454.96,13363.855000000001,14517.480310665138
0.0,1050850172,0.0,32464.77,11598.79448275862,8674.464681441068
0.0,251109478,0.0,4710.19,1597.2258333333332,1802.0628629003752
0.0,68612585,0.0,9715.03,2253.1673777777783,2445.2420349735476
0.0,359094866,0.0,11818.15,3159.0416666666665,4426.158389300666
0.0,1137831858,6309.04,6309.04,6309.04,
0.0,167907746,0.0,25911.79,3007.4270652173855,2678.5473105271676
0.0,11031663,0.0,24214.58,4118.5893750000005,5006.548032601675
0.0,355613041,0.0,19596.98,5618.632222222222,6049.28180194719
1.0,789786774,0.0,68820.89,9784.650593119812,12582.829606178699
1.0,249601207,0.0,31591.43,2941.490748829939,1669.9734558894565
1.0,359095015,0.0,40011.34,7052.922063492064,10173.865194791071
1.0,2300286832,0.0,3228.29,1096.2355555555555,1340.2321219858811
1.0,824855285,0.0,24963.6,5975.081923076925,7333.094021733537
1.0,824855225,5024.71,6552.17,5788.4400000000005,1080.077323991204
1.0,23199938,0.0,2095.3,698.4333333333334,1209.722019033023
1.0,4699741223,0.0,19476.47,7369.6625,9347.52706972411
1.0,64094754,0.0,7494.74,2225.0709333333334,2204.502603523913
0.0,10741763,0.0,19255.34,3794.7778481012647,3953.707363792152
0.0,250691670,0.0,36873.29,6192.808113207548,7000.4951643866025
0.0,393398562,0.0,19527.6,3887.9418292682917,4522.09926390637
0.0,250921396,0.0,29472.85,6053.146595744681,6023.221552782298
0.0,909652220,0.0,28531.93,7031.759999999999,8295.879421083764
0.0,250713330,0.0,26871.86,8489.428235294115,8149.216283082254
0.0,353749485,0.0,24402.04,7130.412307692308,6677.270568252613
0.0,295056176,0.0,20187.6,4411.535263157895,4655.038471990548
0.0,1303525352,0.0,5835.65,2148.910625,2152.487060351254
0.0,10972181,0.0,15658.13,4007.2248214285714,4113.330129499363
0.0,353745417,0.0,0.0,0.0,0.0
0.0,305145805,3004.13,3004.13,3004.13,
1.0,52176360,0.0,14114.4,2622.5740000000005,2929.5421136420773
1.0,86343497,0.0,35804.38,4572.9429714285725,6189.924966071723
1.0,803344980,0.0,15490.78,2377.5124444444446,3278.94550696221
1.0,101521222,0.0,36940.21,3689.494593679457,5243.8365607821
1.0,300400247,0.0,46079.9,11972.578000000003,14236.07245417211
1.0,4333980570,0.0,17113.06,3108.6314285714284,4747.782622977168
1.0,355614213,0.0,17367.28,5916.066666666666,6769.82546180525
1.0,824855114,0.0,49148.83,7715.37825,10647.290993520704
1.0,99060957,0.0,18248.72,1999.4384482758624,2826.1147053140444
1.0,767329774,0.0,2271.66,227.166,718.36196694981
1.0,847943120,0.0,8270.66,4419.607000000001,3243.7322898580546
1.0,207891571,0.0,39949.55,4836.00768115942,7135.492631759738
1.0,2375600826,5342.37,10092.71,7598.254000000001,1710.9591395121038
1.0,1456091675,31033.84,31033.84,31033.84,
0.0,82682788,0.0,5442.68,2546.3215789473684,619.6795816303134
0.0,3036525460,6260.31,6758.49,6509.4,352.26645625151383
0.0,353767804,0.0,51390.13,9966.892727272727,18999.222673058015
0.0,633562923,0.0,18047.65,5171.172500000001,8673.860163062254
0.0,1210315343,0.0,43099.25,13995.521666666667,14851.943710950989
0.0,251136594,0.0,22819.79,12903.534285714288,8555.407202083481
0.0,2347220183,0.0,0.0,0.0,
1.0,259803254,0.0,56114.12,5045.040763696755,6673.022347424888
1.0,86219664,0.0,24385.83,3568.0460000000003,4950.777297084676
1.0,44463543,0.0,70215.62,3530.7236370539154,6219.694244745843
1.0,359094097,0.0,24593.42,7382.571111111111,6655.961422661898
1.0,250663732,0.0,32274.03,10733.723958333334,9014.723587463643
1.0,702078731,0.0,21295.21,2873.333819951324,1514.3791800062322
1.0,250691752,0.0,27001.46,6941.8940322580665,6519.165694515598
1.0,2251695374,0.0,10765.92,3119.1663636363637,3101.147267013525
1.0,353770585,0.0,18176.35,2676.558333333333,4562.392869413322
1.0,972965169,0.0,30815.35,4871.616478873238,7021.02905215185
1.0,188660571,0.0,27041.71,6278.026562500001,7038.677949001415
1.0,97846098,0.0,24459.2,6000.838888888889,8672.74784935035
1.0,776884708,0.0,16095.69,4547.305,3914.3175349710477
1.0,31619891,0.0,8658.87,3336.938192771084,3153.287924002844
0.0,305146959,0.0,14081.55,3253.2394444444453,3950.4316674242386
0.0,52176358,0.0,24765.44,3076.570819672127,3360.46275511443
0.0,295083398,0.0,42444.99,5347.238552631578,7963.613547339374
0.0,294492610,0.0,8820.95,2357.667168141593,2467.358033365618
0.0,207971475,0.0,60464.41,9237.829049773754,10472.817811843643
0.0,97793131,0.0,22237.6,6601.385,6675.166139979838
0.0,95663423,2978.52,21449.85,6823.919999999999,5719.7632956722955
0.0,818127970,3592.03,35375.22,11889.820769230768,10229.947424369999
0.0,865301637,0.0,38605.44,4398.765869056901,5443.514057595912
0.0,824855182,33344.43,33344.43,33344.43,
1.0,353792123,0.0,9251.81,2014.4721238938055,2160.484041806559
1.0,262646166,0.0,35488.77,7076.683098901102,5979.87189947459
1.0,359094628,0.0,50120.5,9950.329399999999,9958.957762081778
1.0,962356738,0.0,24545.08,9024.458518518519,7037.39830345633
1.0,250691278,0.0,16970.4,4448.321875000001,5109.619726852765
1.0,471366143,0.0,37218.81,12848.722685185188,10443.968670872917
1.0,250691617,0.0,33564.68,10432.16391304348,11335.372314722994
1.0,632323805,0.0,20498.68,8519.19875,8266.715026027892
1.0,2251710350,0.0,64361.03,17530.162894736844,21197.365521482872
1.0,2321033073,0.0,7808.84,1877.9158333333335,2056.3030222893776
1.0,504172673,0.0,15385.33,3408.9038738738736,3572.335471567883
1.0,1303525398,5903.36,30295.75,13966.08625,10251.276605840629
1.0,355614037,0.0,21325.79,6638.382857142858,7003.939294827487
1.0,2278961368,2575.83,2575.83,2575.83,
1.0,23183852,0.0,35503.2,4536.843290322581,6382.800572093799
1.0,565056719,33469.86,33469.86,33469.86,
0.0,727429546,0.0,3716.23,1957.6683333333333,1576.629673314779
0.0,5781418710,0.0,32528.98,7122.055238095239,9442.728980345471
0.0,693475182,0.0,43458.72,4170.213870967742,9028.02499302338
0.0,722947724,0.0,74587.84,14453.103040000002,18703.880920539978
0.0,40560443,0.0,16018.7,3587.9105555555557,3646.991208282496
0.0,763490827,0.0,41954.99,12272.535172413789,10441.77338281113
0.0,359095745,1730.35,24872.59,10109.105625,6799.999034836175
0.0,250712287,0.0,39458.78,5707.109230769231,9045.64008478468
0.0,601290888,0.0,24773.28,5825.7212,6311.935775511208
0.0,1118771574,0.0,6164.42,2054.806666666667,3559.0295463979132
0.0,194100444,0.0,34783.58,6334.644497041422,8128.03026391622
0.0,359095435,4938.16,6102.79,5520.475,823.5177705732889
0.0,1062776792,4910.46,6222.25,5566.355,927.5756044927011
0.0,651968878,0.0,2767.87,922.6233333333333,1598.0304895818892
0.0,7519494083,1650.72,1650.72,1650.72,
1.0,298296536,0.0,39898.53,4962.310103051927,6732.236345268323
1.0,250709582,0.0,44300.72,16084.806021505376,13700.5940797934
1.0,638591274,0.0,68840.79,11364.708522727271,15755.438454607227
1.0,81783128,0.0,25079.75,4657.9245833333325,7184.452499981076
1.0,31620110,0.0,30119.86,8239.704642857143,9371.620658298938
1.0,952119544,0.0,7184.33,1265.513448275862,2304.248046189094
1.0,193384535,0.0,2976.03,1290.4245454545455,1218.2029735276828
1.0,251136664,0.0,0.0,0.0,0.0
1.0,6734986718,0.0,5866.13,2669.2825000000003,2422.8925192466604
0.0,97834829,0.0,18714.98,5117.1,6700.381812681358
0.0,250691753,0.0,42390.98,6786.58364485981,6752.4903392392935
0.0,677284297,0.0,37823.32,5267.19060606061,7507.98542795354
0.0,31621993,0.0,12285.58,2133.251215277779,2694.064098431218
0.0,250709582,0.0,59336.22,14875.159180327872,13819.365969062439
0.0,23216565,0.0,41230.32,6221.696172106827,7699.652943586385
0.0,31767603,0.0,19386.06,6927.8852000000015,4851.362559522256
0.0,636505574,2158.04,11125.06,6641.549999999999,6340.640649035396
1.0,207979566,0.0,59059.69,6429.799139715391,9415.183438235179
1.0,704278583,0.0,34250.51,12397.392272727273,13800.179373425664
1.0,223683296,0.0,55095.64,8374.766658595643,10702.094145843379
1.0,760071189,0.0,32264.76,8632.657202380955,7320.737482143026
1.0,2372547252,0.0,37598.42,14303.896250000002,16830.604217755004
1.0,31619827,1495.99,43315.27,15930.605504587154,10906.055335200468
1.0,818127993,0.0,34874.26,12278.036341463414,10046.295504038231
1.0,459978700,0.0,17048.9,3620.9872222222225,4746.248512963632
1.0,632289584,0.0,25738.57,5883.2300000000005,8481.876788994621
1.0,909651173,0.0,17428.69,3235.318461538462,2641.52522697543
1.0,188660570,0.0,23861.45,3252.7469736842068,2304.9343680676448
1.0,220302366,0.0,8473.65,2047.4231111111117,2150.7763234827457
1.0,64094593,0.0,34503.76,5383.570166666668,7160.598904679927
1.0,359094081,3855.46,3855.46,3855.46,
0.0,31619959,0.0,29656.31,14436.039999999999,9134.764887251706
0.0,601290887,0.0,64504.86,3660.056059837745,5812.4263520710065
0.0,224027782,0.0,35422.62,4654.493548387093,5771.837610197002
0.0,70794288,0.0,5270.58,1274.0433333333333,1725.8556910570032
0.0,11256819886,6350.2,29939.34,14700.852499999999,10462.727665216737
0.0,633562947,0.0,36611.72,10574.698,16168.96731346254
0.0,9769408395,0.0,19426.41,4607.868333333333,7534.6170660927855
0.0,251136726,0.0,20607.01,11346.676,9029.50537279479
0.0,32295538,0.0,42116.52,5737.022999999995,8066.699563651573
0.0,633562900,0.0,19449.35,5851.87,9114.195828073185
0.0,97846098,0.0,7250.77,4612.933333333333,4008.637116306904
