time_period,parse_lane_name(vehicle_lane),min(vehicle_CO2),max(vehicle_CO2),avg(vehicle_CO2),stddev(vehicle_CO2)
0.0,302575703,0.0,29975.52,4274.052751322747,5541.74316819347
0.0,250699984,0.0,0.0,0.0,
0.0,634348427,2624.72,8507.51,4595.610000000001,2651.5972966119875
1.0,741245822,0.0,25958.19,3338.4201305483025,4265.066924727431
1.0,661080463,0.0,25402.14,4427.423118279567,5088.522756351677
1.0,250692403,0.0,48022.91,8210.207985074627,8152.027163003601
1.0,411703357,0.0,23905.92,5686.797142857143,6563.836647480757
1.0,653973066,0.0,19748.07,4707.199166666667,5864.403621145429
1.0,353747831,0.0,4302.87,356.4067346938776,1010.8978936700855
1.0,250700343,0.0,5477.02,625.1951724137931,1639.3356320552123
1.0,824855249,0.0,6482.6,2400.0853846153846,2637.3756511433085
1.0,242134,0.0,8805.72,2461.61025,2778.6533508033535
1.0,48652538,0.0,60023.14,15191.772589928056,16339.914056121535
1.0,807999512,0.0,7755.33,2233.4007142857145,2631.195018823969
0.0,901261052,0.0,21910.8,4549.414000000001,6915.988307793761
0.0,251136301,1434.42,41846.3,13096.58625,13588.890521024334
0.0,359094778,0.0,63936.54,3634.7953125000004,10280.812123405822
0.0,250712291,0.0,5826.05,2871.8125,2373.759648530756
0.0,336340289,0.0,10196.88,2409.3763636363637,3387.754145584572
0.0,49795118,0.0,20839.15,6524.101875000001,5425.5380124670955
0.0,1062776770,7062.57,7062.57,7062.57,
0.0,1431401012,0.0,0.0,0.0,
0.0,219362017,0.0,6986.39,3399.7274999999995,2615.3648993005127
0.0,31616988,0.0,31691.49,13492.515454545459,11623.686056949718
0.0,27790954,0.0,9095.54,4043.1283333333336,3946.6256680785764
0.0,251144942,6217.9,18027.67,12122.785,8350.768451253452
1.0,284240115,0.0,55611.33,4733.579298056199,7590.175192907729
1.0,651185404,0.0,19319.45,2277.656865671641,2574.934044962588
1.0,6220792260,0.0,44498.15,4826.725833333333,11298.63307162115
1.0,97788567,0.0,48949.82,8513.840714285712,12951.671204242872
1.0,223083929,0.0,24943.47,4959.8348749999905,3151.4743250812594
1.0,251136452,0.0,8788.7,4394.35,6214.549367814211
1.0,844173336,0.0,9172.61,3278.1940000000004,4541.7154191318505
1.0,355613602,0.0,21579.17,9678.987142857144,9107.279688863764
1.0,790308475,0.0,25591.48,6335.037142857143,9298.172124625202
1.0,1000830904,4052.14,12708.91,7890.541666666667,2836.460464885183
1.0,1175120417,0.0,3102.98,1490.678679245283,1295.6476766893925
0.0,865301640,0.0,29741.05,5311.568798586569,6510.133541523785
0.0,355614512,3680.63,17781.76,8877.833999999999,5821.6917150799045
0.0,359094744,0.0,42040.61,7246.300738255034,7112.115801035155
0.0,100850034,0.0,33179.21,5174.717109374999,6986.641986478297
0.0,632277873,3825.83,31489.08,9865.531666666668,10790.67953561483
0.0,742016387,0.0,44293.94,5895.699201680658,7860.645028058394
0.0,251136974,0.0,16603.52,4150.88,8301.76
0.0,901645779,0.0,8745.76,2227.785569620253,2501.6160407397715
0.0,353749650,0.0,14007.55,2581.1349999999998,4301.589146351097
0.0,31622008,0.0,9658.03,1801.8365625000001,2512.2390829202286
0.0,807999429,0.0,0.0,0.0,
1.0,295083402,0.0,13657.62,3093.724999999999,2981.2843374135864
1.0,3705227167,0.0,21347.49,2119.988620689655,3826.08036154333
1.0,359094099,0.0,49930.93,9450.687586206897,12521.536407356354
1.0,2300143703,8287.87,37936.46,16275.320476190474,8734.521953471907
1.0,359095614,0.0,6190.98,2221.008888888889,2515.9226995947456
1.0,670812431,0.0,9219.17,6107.536000000001,2530.664383758881
1.0,652688299,0.0,56475.03,11389.371475409836,13936.760991942716
1.0,95663423,0.0,42553.34,6958.288115942029,7473.155323935305
1.0,10976427,0.0,11833.3,4746.551578947369,4031.1802062619927
1.0,250663738,0.0,5242.38,2927.0433333333335,2674.1869419756977
1.0,250711603,0.0,11293.55,6327.236,5114.001900031911
1.0,31767602,0.0,23872.62,13510.257272727275,7612.367639704602
1.0,250707461,0.0,0.0,0.0,0.0
0.0,384593007,0.0,21268.78,2831.06839477366,1639.5885176800753
0.0,896087076,0.0,3183.22,694.64875,1304.2966381643348
0.0,10971769,0.0,34536.9,6784.5695,8315.079240770207
0.0,299656282,0.0,49303.51,3468.5997478991553,6022.070958430155
0.0,23182796,0.0,38376.6,3380.439964850604,3532.9828631049104
0.0,353768315,0.0,43055.49,11065.503636363637,16171.185293523338
0.0,722947723,0.0,67494.2,14335.095445544555,17012.73091685563
0.0,156253936,0.0,16495.87,3872.703636363636,4729.396725988037
0.0,7384331753,0.0,9447.52,4027.593125,3981.273055159985
0.0,250710947,0.0,10730.24,2751.5155555555557,3186.7573134018635
0.0,51043101,0.0,7738.63,1909.390341880342,2018.5958177427456
0.0,1209362819,0.0,9258.46,2988.454,4282.82882967321
0.0,60950269,0.0,12463.91,1833.69875,4364.04903574139
0.0,847943121,0.0,7670.05,3303.91,3343.499640937621
0.0,250692409,0.0,34550.38,14934.986666666666,17744.346831037015
1.0,790318524,0.0,28822.35,5501.733170731709,6064.412231596154
1.0,807999657,0.0,42157.55,10996.883589743591,10398.359721539964
1.0,51105855,0.0,8583.93,1959.586,2707.887153970785
1.0,295056184,0.0,64024.56,8546.076700251891,11267.079781925364
1.0,824076905,0.0,11930.66,3988.8299999999995,4111.142054050749
1.0,391433166,0.0,55520.61,8039.055644171775,11867.47700075882
1.0,251136940,0.0,46303.27,16594.6625,15543.605055588921
1.0,250720873,0.0,5991.45,1497.7525,2069.8829694436486
1.0,395766241,0.0,56286.05,13311.207692307693,18956.872427374088
1.0,250710947,0.0,14838.31,3510.914285714286,3882.6470523594603
1.0,353770735,0.0,8443.95,2549.6362500000005,2805.6678521314548
0.0,730034147,0.0,40113.67,4587.322276923085,5826.642614406109
0.0,318678267,0.0,38170.96,4741.930418604652,6538.30231561141
0.0,355614703,0.0,16547.65,2989.0856249999997,3807.5381177986806
0.0,31616813,0.0,17324.85,2621.4209090909094,4044.426833574786
0.0,224025735,0.0,14722.97,6343.5975,6257.258760655682
0.0,251136300,0.0,39527.33,8283.818214285715,12897.55465984413
0.0,262652281,0.0,17774.29,1741.0479347826083,2925.0757221638546
1.0,601290887,0.0,63370.36,7149.074005291014,10436.052362707549
1.0,207979572,0.0,67223.55,7447.112548571435,11025.534612245254
1.0,353746851,0.0,55190.52,6816.633611111111,11692.566548121602
1.0,295083399,0.0,41227.81,7009.939275362313,8780.11317840723
1.0,824855082,8179.59,23665.22,11375.527142857143,5494.656586744721
1.0,97834829,0.0,24480.01,6710.834,8314.747852447614
1.0,251110313,0.0,0.0,0.0,
1.0,687830221,0.0,9114.79,2964.9331111111114,2569.2198450987394
1.0,86378178,0.0,8358.7,3546.08,3153.306582249361
0.0,170993800,0.0,49519.57,11292.190328358212,10370.86895250926
0.0,635445185,0.0,18935.96,5392.931250000001,4956.327776200153
0.0,365528695,0.0,3032.71,1276.1246153846155,1263.991370563999
0.0,95663492,0.0,15594.97,6281.999999999997,4698.6293011130665
0.0,651939720,0.0,4605.58,1792.915,2231.438767096243
0.0,482856908,0.0,8375.46,2519.0057894736838,2927.958622099317
0.0,6217316395,0.0,12532.43,2331.7050234741673,1373.1778773642784
0.0,663798587,13266.86,13266.86,13266.86,
1.0,250711246,0.0,11536.8,3220.5990909090906,3571.335452355196
1.0,632243486,0.0,4679.33,1169.8325,2339.665
1.0,353767898,0.0,61119.63,10896.798936170213,16473.041494344925
1.0,23183273,0.0,55155.19,7939.373955773956,12108.466319225938
1.0,250712160,3050.83,22543.75,8055.755,9660.59570834532
1.0,651939706,5868.18,5929.6,5898.89,43.4304985004778
1.0,664511606,0.0,42056.44,13794.697142857145,11592.347768800493
1.0,50014093,0.0,47979.0,9657.786086956523,15662.333899604413
1.0,353745415,7650.37,55892.98,22178.733333333334,18434.15748471015
1.0,565056718,15149.08,15149.08,15149.08,
0.0,24258821,0.0,52658.14,12054.262213114755,12129.437350646776
0.0,738028726,0.0,52087.56,15048.401923076926,14212.223537125785
0.0,250699972,0.0,42943.01,6251.218425925927,6059.9100017036535
0.0,86438974,0.0,32905.2,4309.901518691585,5140.2873407708685
0.0,767331346,0.0,5710.82,1610.50875,2459.390606700527
0.0,2299742133,5863.8,10922.43,8393.115,3576.991576513705
0.0,82682799,0.0,40679.19,13480.092,19106.66354852856
1.0,660260255,0.0,24206.75,7345.37633333333,5749.16415396215
1.0,95663527,0.0,47401.15,7084.055684210522,8812.04428264207
1.0,294492607,0.0,8772.69,2019.390547550432,2173.7572930971514
1.0,790318517,0.0,3093.63,618.726,1383.5133954465348
1.0,3036525460,0.0,20026.01,2662.9964999999997,4320.444288118958
1.0,250708690,0.0,44827.17,8118.7444531249985,9227.284850680431
1.0,219362017,0.0,34147.94,9441.164193548388,10676.857108925758
1.0,651939719,0.0,8452.29,3264.5466666666666,3936.5323978936926
1.0,31622008,0.0,9440.79,2272.0013397129187,2636.840348679669
1.0,300401494,0.0,36815.94,8771.801176470588,10792.184406247932
1.0,652392568,0.0,27005.74,10746.61090909091,10270.890916363054
1.0,32015579,0.0,32588.69,20863.299230769233,10622.370898094785
0.0,448706635,0.0,8809.26,1626.930131578947,1775.4645394754152
0.0,97788686,0.0,33151.98,9966.622530120483,9045.65845693861
0.0,60958845,0.0,25406.66,5393.632911392403,5798.9595197304325
0.0,259803255,0.0,45904.97,7277.7230445752775,8714.98400939574
0.0,298296034,0.0,27977.93,14217.815555555555,8289.256005463956
0.0,336339932,0.0,20113.48,7036.853888888889,5485.2652241298865
0.0,168914460,0.0,26395.1,6105.126666666667,6109.8678374817655
0.0,565056718,0.0,4488.24,2244.12,3173.6649395927097
0.0,223649877,0.0,2624.72,1312.36,1855.957310715955
0.0,299496935,0.0,10739.27,5358.846666666666,3496.0936969580093
0.0,251144769,0.0,18329.64,5158.946666666667,8193.335147473625
0.0,97792969,0.0,9930.14,3316.9474999999998,4681.133234274047
0.0,970180898,2624.72,5021.42,3890.1733333333336,1203.973128659163
1.0,95663398,0.0,27827.09,10198.369230769229,10588.147530251661
1.0,10741731,0.0,29952.28,4638.0754255319125,6175.066693617299
1.0,359095655,0.0,27161.65,3905.9070833333335,5691.100647318454
1.0,68612588,0.0,3762.26,1860.5292307692305,1303.9199177799933
1.0,435483355,0.0,11175.87,4314.36076923077,3965.350846193523
1.0,355613900,0.0,23594.3,3110.981764705882,5580.084671404228
1.0,23184691,0.0,25200.35,3438.3139090909067,3882.7575753100646
1.0,132737106,0.0,22798.86,4104.591794871795,5244.593611707439
1.0,1458642409,0.0,4057.31,2028.655,2868.951414375991
0.0,170644473,0.0,9778.77,2279.8495454545455,3134.8158029998954
0.0,10741722,0.0,55987.43,11680.852972972976,14784.268463889573
0.0,763490832,0.0,50721.59,16112.753000000002,17463.507916361235
0.0,cluster_1005854912_2395596764_6742071239_6742071240_,0.0,36832.28,6998.799142091153,6600.319769998425
0.0,250920235,0.0,44944.04,5404.306459459477,8107.1343653583335
0.0,359093323,0.0,2444.73,275.37,740.7170412030301
0.0,86438973,0.0,25559.15,4780.659814814814,5416.715935935425
0.0,360079251,0.0,22685.75,2696.311595744681,3148.1342742958645
0.0,971719836,5286.11,24008.69,13163.279615384616,6090.462134330683
0.0,353749599,0.0,13815.87,5598.3005882352945,4857.434704501275
0.0,316770035,0.0,40219.12,9251.51009259259,9599.865169841865
0.0,411703357,2030.33,25867.39,6991.696666666667,7195.407075920028
1.0,224816471,0.0,38095.46,4575.557838006239,5666.4352105891385
1.0,31179468,0.0,31140.15,5152.174769230771,7239.759979030657
1.0,601294000,0.0,40936.03,4563.337447916667,6927.887688148172
1.0,355613603,0.0,20286.41,6551.1907142857135,7468.038167641193
1.0,31985292,3190.19,18147.51,10359.595555555554,4368.051768343385
1.0,66868004,0.0,11277.02,1979.0879687500003,2083.095871800981
1.0,23184093,0.0,19970.68,3299.756390041493,3338.517855383434
1.0,818127956,0.0,35810.97,16804.91285714286,9806.727210766161
1.0,11256819883,0.0,51398.9,4050.925909090909,10921.694835324284
1.0,633562949,0.0,0.0,0.0,0.0
1.0,10976967,0.0,9631.13,3966.4349019607844,3226.662020736211
1.0,907181176,0.0,2908.45,1468.0559999999998,1308.7112524408067
1.0,359095483,0.0,30374.41,5466.856818181818,7776.41904788376
1.0,250921558,0.0,0.0,0.0,0.0
1.0,251144198,0.0,22195.56,5548.89,11097.78
0.0,311408820,0.0,39709.25,5637.940498614968,6896.005241514971
0.0,32015487,0.0,37876.44,8983.79990291262,9931.348038884542
0.0,32357785,0.0,6296.35,1879.2044736842106,1404.2808853762317
0.0,10134034294,0.0,41261.74,8606.76109375,7834.556691725965
0.0,353767084,0.0,45838.52,10977.777142857143,13357.689716899416
0.0,355614597,0.0,21071.81,4771.118333333333,8085.371869076689
0.0,298293482,0.0,49689.11,14081.069007633589,12825.64504776396
0.0,830255108,0.0,35471.08,3146.7938069705033,4143.254080763245
0.0,23199927,0.0,44261.36,13282.009722222221,7202.490783049668
0.0,664514537,0.0,18793.23,6590.080243902438,7486.559799278802
0.0,664238682,0.0,6889.45,2091.634835164835,1702.9494463210735
0.0,32015577,0.0,35117.82,6990.291190476191,9749.718145338482
0.0,32015397,0.0,12746.18,2436.6765625000003,3284.059813340415
0.0,730330629,4693.48,24921.74,12383.144285714287,7737.6727004848535
0.0,300402639,0.0,0.0,0.0,
1.0,250710210,0.0,15137.74,2334.577777777778,4966.87310659528
1.0,359096272,3891.1,7989.61,5940.355,2898.084213760877
1.0,97839360,0.0,14989.71,4608.94125,4873.858182676336
1.0,250921224,0.0,35683.33,5883.784634146341,9814.484574055608
1.0,359094245,0.0,22196.18,4274.814761904762,6923.97030638175
1.0,711885233,0.0,33488.79,5001.461435643565,6784.878472973213
1.0,251144930,0.0,70035.83,9748.851111111111,22908.039208902977
1.0,85698085,0.0,10539.88,3318.873777777778,3305.6734345112086
1.0,223083928,2497.38,5286.11,5275.127706766906,171.150432595831
1.0,824855327,0.0,2841.91,1825.1833333333332,1584.0816735362268
0.0,669874507,0.0,5852.83,2072.7335416666665,1751.2367559375757
