time_period,parse_lane_name(vehicle_lane),min(vehicle_CO2),max(vehicle_CO2),avg(vehicle_CO2),stddev(vehicle_CO2)
1.0,7611788793,0.0,2445.18,815.06,1411.725331217089
1.0,295059514,0.0,7309.88,1864.9252941176471,2120.1248363248496
1.0,651939693,1581.97,14969.66,9038.985,6551.536218325694
1.0,250691582,0.0,2243.01,747.6700000000001,1295.0024272950227
0.0,168737311,0.0,53557.59,7473.215649122797,10872.548523981925
0.0,170644475,0.0,36328.47,7373.814214285707,8494.147817335755
0.0,31616815,0.0,23594.18,4996.264000000001,5588.778491593428
0.0,972965170,0.0,40957.43,3459.78713541666,4869.791220652385
0.0,651948530,0.0,37054.77,6048.138630136988,8729.965772325564
0.0,881725972,0.0,0.0,0.0,0.0
0.0,636505057,0.0,28931.21,6675.8133333333335,7084.064024482338
0.0,223683296,0.0,54856.24,12711.507619047617,16295.701348671577
0.0,98350968,0.0,8153.2,2480.0766666666664,3264.65857739315
0.0,98350932,0.0,12428.68,2837.3868292682923,3353.5025405030174
0.0,207891571,0.0,24983.14,7122.224516129032,6691.964734818836
0.0,1000830904,4157.2,40698.06,12904.98,12842.291514106819
0.0,601294006,2624.72,4960.14,3790.2799999999997,1031.0324473393973
0.0,565176312,0.0,6974.06,2026.6655555555558,2390.79914691255
0.0,1040608909,16494.79,16494.79,16494.79,
0.0,808000024,0.0,2982.93,1584.6719999999998,1462.8274591249644
1.0,296181852,0.0,33355.99,3709.3280783817936,4635.309061572518
1.0,8484977587,0.0,18952.25,3440.1590140845074,4081.794851371551
1.0,653971685,0.0,35536.52,5571.993529411764,8293.367697132255
1.0,9769867771,0.0,0.0,0.0,0.0
1.0,23217726,0.0,11425.61,3486.8253999999997,3029.2450314896846
1.0,30481589,0.0,6477.41,2631.4634782608696,2273.9590544159055
0.0,97834909,0.0,19502.27,6948.420555555556,7209.188871187425
0.0,636742500,0.0,34010.05,5060.4841221374045,6853.162010752282
0.0,31619827,0.0,39626.39,14215.066888888889,9135.963753995382
0.0,704293239,0.0,56975.31,6022.267895752897,10760.065799829066
0.0,31767666,0.0,29458.48,6838.714193548389,7563.762932856799
0.0,909651171,4373.69,18375.22,11237.272500000001,7815.527820189646
0.0,262646166,0.0,29590.07,6619.610104166666,6023.924870531448
0.0,482987486,0.0,30940.24,7605.547735849057,9157.866990557824
0.0,790318519,6987.37,18814.0,14782.250000000002,6751.900090855909
0.0,1098886968,0.0,52256.72,16426.547833333338,12290.144543814931
0.0,359094352,0.0,9850.91,5575.992,3546.2026625349545
0.0,51043106,0.0,8282.28,4542.012000000001,4173.641925880801
0.0,359095409,5021.5,7794.23,6172.016666666666,1445.2962403027736
0.0,363391934,0.0,2258.84,1129.42,1597.241081615421
0.0,881725981,7104.86,11910.06,9051.466666666667,2529.0861037405057
1.0,353768003,0.0,22026.48,3503.9673529411766,5000.1072881512
1.0,62326679,0.0,3200.44,1604.8476923076923,1295.5822919501886
1.0,49298623,0.0,9134.76,1790.8211162790694,1588.0712163239107
1.0,32295538,0.0,42925.14,6343.216031537466,7513.120033567385
1.0,1005854988,0.0,28443.07,9135.78,11007.408669051949
1.0,251134301,0.0,0.0,0.0,0.0
1.0,11031664,0.0,38671.46,7139.691710362078,9168.42128780405
1.0,70689748,0.0,31378.84,8526.58972972973,8018.473464883515
1.0,40560443,0.0,40719.1,4783.66192946058,6223.8636679117235
1.0,9487245296,0.0,13522.86,6718.187500000001,5443.6770318225945
1.0,760071200,0.0,3316.37,1301.107,1403.8494355723005
1.0,763490835,0.0,11092.91,4461.744285714286,4108.488177227205
1.0,659981101,0.0,6159.44,2522.612878787879,1681.6980041766074
1.0,844173322,0.0,24646.88,10169.808,9586.422258839322
0.0,482987487,0.0,32563.92,7005.13596638655,7836.068999483411
0.0,250711247,0.0,38685.13,6875.366,11572.253463318772
0.0,10976960,0.0,36799.44,6574.28352380952,7815.53824117367
0.0,52493739,0.0,47403.41,1819.7375609756093,5868.127288548182
0.0,251136498,0.0,32775.09,5562.354285714285,12217.410765253355
0.0,249412140,0.0,12743.01,2675.2912195121953,2728.7999818795765
0.0,359095602,0.0,2140.14,1070.07,1513.3075066885776
1.0,250920324,0.0,32544.69,3608.181931394526,2736.7028471474305
1.0,300401860,4385.85,19228.33,7939.211176470588,4264.920742633857
1.0,250921223,0.0,14040.46,5294.047777777778,4530.929283465969
1.0,353746355,24163.84,27836.74,25651.833333333332,1933.084257898072
1.0,251144771,0.0,13496.76,4800.047500000001,5461.075338232389
1.0,336340433,0.0,6761.51,2090.8927272727274,2324.760198704765
1.0,10972563,0.0,7370.31,2083.977692307693,2507.6767977192017
0.0,23217626,0.0,38987.95,11721.474724409445,11069.123466184565
0.0,824837239,0.0,35071.34,6985.882499999999,8089.460953216021
0.0,359094098,0.0,25203.54,9064.2488,7063.4675657547505
0.0,359095285,0.0,38234.02,5367.086571428571,10103.746903366198
0.0,97834697,0.0,0.0,0.0,0.0
0.0,651948525,0.0,25615.75,9622.871000000001,7420.785181204325
0.0,23182798,0.0,37545.83,6144.662827004217,7865.986895576996
0.0,23184108,0.0,36850.07,9407.6171875,11242.47386595519
0.0,81783130,0.0,2768.13,324.5928,779.0322834587795
0.0,251136320,0.0,21261.66,2092.9576712328767,3810.342819485072
0.0,250699982,0.0,18218.15,2871.4488888888886,4660.7356949873365
0.0,972690969,0.0,64667.79,8558.859402985076,15034.587014175804
0.0,353792192,0.0,11359.66,1730.8917741935484,2511.0946471240045
0.0,355614382,6942.14,6942.14,6942.14,
0.0,2287255821,0.0,0.0,0.0,
1.0,286070637,0.0,55274.03,3716.5447826087316,3253.3463081332015
1.0,45879106,0.0,9235.56,3450.7554639175255,3262.677144292967
1.0,653974958,0.0,24964.17,11047.23,8648.476559054267
1.0,168725546,0.0,35996.3,3433.994303797468,7911.844005861652
1.0,250920242,0.0,34345.44,5091.752091503272,5513.057248455725
1.0,251135669,0.0,6442.25,1558.8083333333334,2220.5409248099627
1.0,634252646,0.0,38263.23,5218.520297872339,6729.7299339737965
1.0,359095409,0.0,26741.83,8274.942727272726,7262.591889431887
1.0,1214975690,0.0,10710.21,3838.912380952381,3518.284088699923
1.0,338770292,0.0,24070.05,2640.19690987123,1491.3049445732124
1.0,363391832,0.0,16648.9,4817.400833333333,6066.747411256722
1.0,251136501,2830.86,19727.51,7927.592,6765.668767399864
1.0,807999952,0.0,2839.07,1335.17,1547.86469492653
0.0,359095055,0.0,14107.03,4384.264000000001,5803.090053922135
0.0,250922421,0.0,37907.76,4683.470769230769,8531.472661062064
0.0,824855344,0.0,36644.79,6222.105555555555,12171.120203254826
0.0,807999990,0.0,8806.07,1877.4175,2232.741052472772
0.0,1053955140,0.0,17146.49,2320.2676111111095,2911.9308204958234
0.0,632323820,5314.65,7670.46,6768.73,1271.3292574703064
0.0,10741726,0.0,9720.59,4238.04,2712.332946594982
0.0,952120232,0.0,42932.16,13448.090000000002,15191.129135583422
0.0,11271557478,0.0,4789.49,2066.8025,2445.8850179076285
0.0,50033294,0.0,7694.42,2051.770625,3043.175619939296
0.0,353749537,0.0,17377.28,8688.64,12287.592526577368
0.0,250921487,0.0,0.0,0.0,
0.0,32015581,0.0,7617.62,5562.478,3206.9183794914393
1.0,251110788,0.0,39549.84,16053.104736842104,10833.04317800372
1.0,901261052,0.0,15950.6,3304.8690625,3779.5862368069315
1.0,250691739,0.0,48706.53,7785.066885245899,9009.899637340524
1.0,31616871,0.0,36254.15,9403.631538461537,8344.415099018208
1.0,7232153327,0.0,33784.38,8534.48052631579,9931.810433738858
1.0,251134802,3391.41,3391.41,3391.41,
1.0,687921114,1721.92,13284.44,6038.8279999999995,4604.446135570488
0.0,1146031225,0.0,15062.44,2604.1420942408267,1934.0528173330554
0.0,299625043,0.0,40834.16,13905.27638297872,9939.2937769878
0.0,250700339,0.0,42485.44,7603.989583333335,7504.931368005219
0.0,355614986,0.0,2356.22,471.24399999999997,1053.7336179889107
0.0,10976954,0.0,64121.86,7858.725873015885,12467.785619541391
0.0,66867992,0.0,3097.22,982.6846666666668,1028.876023469742
0.0,776858694,0.0,24496.82,6372.117272727272,6143.919321289629
0.0,353788274,0.0,8406.38,2269.0636363636363,2833.004052645434
0.0,911038413,5286.11,19521.15,12689.225,4619.169402636149
0.0,251144202,0.0,0.0,0.0,
1.0,917870262,0.0,19821.92,2995.418290598286,2295.030032474367
1.0,359093551,4347.4,23340.48,9838.568823529413,6308.242618486025
1.0,250691793,0.0,53440.84,10630.056896551725,12763.163999672006
1.0,962356608,0.0,28510.59,6193.622666666666,7249.54215076616
1.0,250720652,0.0,13026.26,3415.672608695653,4332.572346523081
1.0,215710662,0.0,34320.1,8947.886704545455,9258.006842808001
1.0,2296239317,16025.97,43140.67,27037.747499999998,13257.251120480883
1.0,844618179,0.0,3929.79,1321.7572413793105,1413.0782709412822
1.0,62330706,0.0,39854.2,6221.309146341465,7877.935474722286
1.0,251144201,0.0,0.0,0.0,0.0
1.0,972690969,0.0,66534.75,8590.313056338035,13983.904779114875
0.0,97839373,0.0,4997.14,1607.0081818181823,1946.1877400231367
0.0,52493354,0.0,48003.18,4318.732796934855,6699.135240557733
0.0,97788957,0.0,32064.29,7487.007307692308,8306.902497666651
0.0,599115098,0.0,41547.91,4757.6539999999995,11519.516771124188
0.0,52493581,0.0,36419.79,12147.161724137934,12657.234307559358
0.0,50033422,0.0,23747.1,2879.1618559556787,3948.273463601688
0.0,97846082,0.0,44908.41,15435.337567567563,15582.511396936025
0.0,250663829,0.0,33003.61,10256.09625,13347.968308861451
0.0,661080036,0.0,7842.33,2767.6560714285724,1718.796285758102
0.0,359094903,0.0,16329.82,8653.594000000001,8098.445948308848
1.0,31616993,0.0,31776.98,5716.115499999999,6797.172038392272
1.0,233993890,0.0,7282.09,2421.723076923077,2508.6927430480905
1.0,353788273,0.0,9380.89,3503.3673684210526,3074.876572371722
1.0,353749485,0.0,43133.04,13493.547647058824,12238.432556451282
1.0,650854063,0.0,41677.76,3909.347692307693,11625.994701614534
1.0,653973064,0.0,35959.05,1882.3258333333333,5381.236736520322
1.0,32015470,0.0,32040.02,6721.458888888889,8999.37198068811
1.0,1174430614,0.0,27771.01,3826.482786885245,4197.148857984084
1.0,353749599,0.0,35838.92,8734.383333333333,8954.676105641842
1.0,353767052,0.0,35530.01,10301.901538461538,9104.395944954727
1.0,359095434,0.0,2102.06,150.14714285714285,561.7991661744308
1.0,807999510,0.0,26136.13,13068.065,18481.03475697316
1.0,94573606,0.0,35831.78,5086.520401606423,6310.853683983573
1.0,250920415,0.0,34579.33,8534.265000000001,13892.126314616853
1.0,251082919,0.0,37547.58,12515.86,21678.10542041901
1.0,95663419,0.0,35086.14,10110.710833333333,13308.335374841698
1.0,355613815,4019.22,21681.26,11937.174285714285,6458.493584192982
1.0,251136509,7287.19,27439.6,18870.38666666667,10408.793342757523
1.0,95663499,0.0,18245.89,6397.881428571428,5249.424986938104
1.0,793286650,0.0,21744.58,3158.4277310924363,3937.6712727210493
1.0,636505575,0.0,27135.36,7139.04043478261,7605.0695960902995
1.0,49747810,0.0,9374.27,5259.363333333334,3325.0173890653064
1.0,633562904,0.0,1811.04,905.52,1280.598665000085
0.0,260124785,0.0,50998.76,13080.031212121216,12960.2382711864
0.0,51249660,0.0,17941.34,1977.0267999999996,3567.3180917467726
0.0,97789184,0.0,35195.31,6567.14,8943.198008241694
0.0,807999960,0.0,9230.98,2437.852222222222,3534.4557801583037
0.0,98350931,0.0,19751.66,3448.9159677419366,4309.615991812583
0.0,8331032555,0.0,5119.46,679.64,1373.266625856028
0.0,250920415,0.0,45549.83,23541.91857142857,22117.791620445463
0.0,224816435,0.0,23460.14,4528.963235294119,5862.556897371099
0.0,101357275,0.0,9760.77,3093.6734285714283,3043.8578314027714
0.0,299502759,0.0,27590.2,4110.220153846155,5528.535568366379
0.0,2511789008,0.0,9752.06,4633.400566037734,2476.1247824795278
0.0,96038783,0.0,26851.14,6337.0250000000015,7506.962620399427
0.0,916426357,0.0,3006.19,1941.2086666666667,1225.0001440633541
1.0,355615622,0.0,25837.91,9733.955000000002,8012.167006537139
1.0,250706958,0.0,38418.05,4267.17234375,6372.11296225829
1.0,909645108,0.0,58835.48,4602.385833333324,7304.3635907950775
1.0,10976429,0.0,32950.0,7312.486721311476,8955.31438519827
1.0,660260257,0.0,28439.66,6986.917699999999,7668.332828406438
1.0,751911373,0.0,18717.35,2665.20248031496,3479.816977237014
1.0,169130585,0.0,53560.9,13238.481111111108,12165.672117536888
1.0,284240117,0.0,5296.44,1732.878515624997,1359.2693687958242
1.0,51249393,0.0,18967.44,4608.591875,5420.038142718455
1.0,971719836,5385.13,41291.75,15868.736274509805,10351.382180613364
1.0,23217624,0.0,29709.94,7126.229821428571,7609.355256988833
1.0,1458642387,1422.22,3264.5,2577.7833333333333,1006.6587292788621
0.0,741721487,0.0,49004.3,2493.6950275229296,3901.6523204161676
0.0,250712724,0.0,4530.3,986.3014285714287,1795.7848075463514
0.0,717098958,0.0,32628.22,4799.2011538461475,6036.932302422391
0.0,844172927,0.0,29348.88,3836.304188790558,5340.221014526136
0.0,662180431,0.0,44666.21,12242.838977272728,8086.376430133273
0.0,280010748,0.0,65556.35,4602.259024390244,10261.412930006472
0.0,7846491475,6175.45,26447.42,13662.5975,8710.939906721153
0.0,15412852,0.0,70940.72,18633.101265822777,16326.795175859614
0.0,1025737913,0.0,0.0,0.0,0.0
1.0,262652281,0.0,12584.93,1352.8274285714285,2763.658867108214
1.0,23184105,0.0,35545.26,5025.926642857139,7754.814470787095
1.0,30481504,0.0,33558.06,5922.934841269842,7328.071957383251
1.0,633560133,0.0,7844.56,4794.688,3453.261549546071
1.0,250700083,0.0,43255.44,7128.675866666665,10005.1505725735
1.0,932576493,0.0,15428.99,3620.7016666666664,6309.14643853641
1.0,359093566,0.0,31549.15,9618.502857142857,9583.447248091601
1.0,653974967,0.0,19985.91,7696.97,10755.175079593078
1.0,97792969,0.0,7937.73,1614.7133333333331,2541.186954295833
1.0,95663544,0.0,21501.02,3445.023846153846,5652.115458433648
1.0,250711120,0.0,24860.13,6883.210526315789,8544.705044806973
1.0,670610249,0.0,9307.81,3018.649428571429,3173.413456099379
1.0,250720871,0.0,16479.43,5936.071860465117,3791.556077092168
1.0,736421288,0.0,15997.5,3794.5785714285716,2660.788163816159
1.0,359095602,0.0,6547.01,1452.5580000000002,2231.3226336602343
1.0,1210315343,0.0,33071.44,14685.02357142857,11410.975618267777
0.0,633562896,4943.39,22709.42,12000.242666666665,6796.210299137797
0.0,95663418,0.0,51367.84,10487.624071428574,10215.604224499257
0.0,cluster_2112647756_250710793_574811714_6448365863_,0.0,44303.64,6367.150986842105,7306.60788431849
0.0,10972565,0.0,4255.52,1545.4523529411765,1327.452027869225
0.0,23183970,0.0,46562.62,6594.197519999993,9406.270221649362
0.0,23184198,0.0,39562.39,4888.203815028899,7938.825225445383
0.0,250708690,0.0,60722.59,8345.452302158275,9713.017841222556
0.0,353746445,4649.29,22908.62,12148.02375,8444.004464448535
0.0,355612948,0.0,20258.31,3095.3842857142854,5093.085261960153
0.0,298304232,0.0,9606.87,2749.7515044247693,1631.924591010924
0.0,359095231,0.0,24335.84,4955.1375,8073.321267109608
0.0,251144044,26317.14,26317.14,26317.14,
0.0,844173297,0.0,1890.09,945.045,1336.4954560528815
0.0,2278961368,0.0,2354.14,784.7133333333333,1359.1633627100655
1.0,97788871,0.0,42753.8,8341.37,10517.848750901314
1.0,353747118,0.0,32506.54,3271.077222222219,3836.925299319298
1.0,651939713,2322.22,24550.11,11553.696666666667,10096.713595143223
1.0,97839357,1875.24,27954.58,11773.71,11530.85048120259
1.0,632243485,0.0,31106.42,10529.66,9795.616653271307
1.0,7519523786,0.0,0.0,0.0,0.0
1.0,818127970,7278.16,30091.3,17743.271,7658.1524601919045
0.0,573760699,0.0,52842.7,11157.812166666663,11620.793401406669
0.0,35093806,0.0,42300.17,14095.438703703703,11333.462874889941
0.0,7214467394,0.0,23164.81,5953.911267605635,5321.687465806829
0.0,384593010,0.0,40356.33,6379.195999999996,10696.235686648568
0.0,702079448,0.0,38165.23,13313.042936507945,12443.724539917013
0.0,1137831792,0.0,2707.26,720.6385714285715,1235.3520171247894
0.0,250720873,0.0,8957.78,4478.89,6334.106982377232
0.0,250710210,0.0,11606.53,2897.1455555555553,4015.619089483934
0.0,653974958,0.0,30827.59,11260.56,9887.719240465554
0.0,1101347640,0.0,38254.58,6191.595542168671,7886.260787657048
0.0,300401175,0.0,13958.58,1977.1706896551725,2914.007668599492
0.0,222897512,0.0,29578.77,11221.17,7966.666684027894
0.0,305144133,0.0,2342.44,390.4066666666667,956.2971255141713
0.0,881519850,0.0,19800.59,4809.919310344827,6124.703237244544
1.0,175509062,0.0,40841.78,7055.598915343917,9188.256460549395
1.0,23182798,0.0,10635.16,2924.3236048879744,2025.1123464110244
1.0,347276812,0.0,35245.38,5897.4084899328855,7877.90740350486
1.0,251133912,0.0,10002.71,1203.8091269841268,1739.8447491033303
1.0,896087076,0.0,7587.37,1328.3402631578947,1814.8484234651619
1.0,651948521,0.0,24197.52,4910.225,8123.117478565199
1.0,30481514,0.0,40910.64,7194.71737113402,9440.473144741434
1.0,650854059,2672.9,27358.76,11726.63222222222,8070.919765976696
1.0,250713506,0.0,19482.74,7709.457727272727,6688.707531586661
1.0,300400246,0.0,4134.59,1861.8999999999999,2097.6820386083305
1.0,23216419,0.0,28925.98,6773.36432835821,6979.153624849011
1.0,98303814,1790.13,30358.75,12651.148333333333,10038.874617275418
1.0,101539904,0.0,7464.38,4372.748181818181,2582.372262117986
1.0,95663545,0.0,11597.88,3048.498260869565,2681.970733278138
1.0,1063569623,0.0,52746.1,12695.793939393938,13030.669668174423
1.0,251110759,10563.65,22839.69,17630.332000000002,4816.36832693161
1.0,10976428,0.0,10586.05,3783.6086363636355,3384.2452891643925
1.0,23199949,0.0,9388.57,3931.636216216216,3369.873598220753
0.0,61072226,0.0,34643.48,5337.439375,6815.303366666134
0.0,307734997,0.0,44308.78,5402.847728706622,7803.936203126894
0.0,359094628,0.0,44934.33,10735.303777777777,10599.255198159934
0.0,251137651,0.0,32769.83,11884.62823529412,9496.811587442953
0.0,251133915,0.0,5517.93,564.9866666666668,1364.1173385451634
0.0,355613777,0.0,24677.91,12702.699999999999,8693.220763777454
0.0,952048768,0.0,6012.76,1758.0235087719295,1977.2709979607641
0.0,223601509,0.0,15693.32,7131.624333333332,5118.668789804148
0.0,635132981,7954.36,7954.36,7954.36,
0.0,617806295,2245.99,36078.14,17833.773333333334,17071.80920877554
0.0,635442926,0.0,29077.32,4586.815238095238,7138.000041501554
0.0,51102102,0.0,10002.66,3689.6160000000004,3254.2363117204627
0.0,251109741,0.0,2566.59,855.5300000000001,1481.8214273994015
0.0,1137831831,0.0,7044.41,4819.54,2786.69172066987
0.0,295083399,0.0,26511.4,5364.349078947368,5230.5440283800135
0.0,632289584,0.0,3872.35,1936.175,2738.1649441277273
1.0,299498426,0.0,40147.14,8871.519892473118,11034.43444695725
1.0,251110826,0.0,14233.57,6106.428235294117,4271.3176211214895
1.0,31767615,0.0,23533.32,6178.196521739132,7289.642743925115
1.0,10174555843,0.0,20660.04,4311.567666666668,5205.4688592854845
1.0,359094454,0.0,22710.05,5315.653124999999,5972.468755503281
1.0,359096510,0.0,18118.02,3607.864444444445,5644.538887498055
1.0,251109741,0.0,5645.82,1084.2414285714285,2137.9451864382036
1.0,95663454,0.0,32279.01,5705.044146341464,6547.011015279024
1.0,632342872,0.0,18072.79,6834.335999999998,6715.55353723181
1.0,98303810,0.0,23226.44,9122.93125,8918.216413896795
1.0,51043106,0.0,33260.57,6552.0330952380955,8241.204075541058
1.0,653971690,0.0,3813.66,1392.56,1814.0821809388901
1.0,250706414,0.0,18195.71,6477.375882352941,7025.545961694061
1.0,97793030,0.0,9818.48,938.6568421052631,2410.348495038408
1.0,66868022,0.0,9182.08,2567.74375,2878.7089641825555
0.0,50033102,0.0,13284.44,3144.416111111111,4387.494716180012
0.0,10134034285,0.0,43534.41,7534.554693140794,7576.488963079648
0.0,299510181,0.0,59404.73,4972.788372950738,7240.2415707241
0.0,234440706,0.0,8744.32,4489.164545454545,2859.3106967671897
0.0,1058105332,0.0,60526.61,8207.185439999997,11050.804369358102
0.0,9487245293,11757.22,42714.51,22839.710000000003,17250.13006872992
0.0,250663835,0.0,44175.57,10262.677142857143,11632.692944125145
0.0,353749679,0.0,2023.15,505.7875,1011.575
1.0,259803255,0.0,50821.28,8298.323541076485,9297.5521219485
1.0,353769722,0.0,39095.09,4130.8296484374905,3837.3217457021524
1.0,cluster_2113408268_2113408287_2295084718_2295084719_,0.0,29573.5,7765.357664670659,7164.178978924591
1.0,250711391,6281.83,21992.59,11556.675,7117.681158656939
1.0,355613040,0.0,17882.53,6290.449285714285,5267.927492027202
1.0,97839385,0.0,20354.19,8057.985384615384,7378.971525896653
1.0,909651171,4570.86,22106.52,9042.708421052632,5910.70038706287
1.0,98303817,0.0,16460.04,4592.84923076923,6139.9854325620645
1.0,31620115,0.0,9323.99,2297.692972972973,2480.860803666412
1.0,838747957,0.0,38263.91,7459.271428571429,14544.597042387059
0.0,917870260,0.0,41088.13,3754.4327672634026,3022.6209879209177
0.0,531626202,0.0,5292.22,2021.4191304347826,1985.3604304781288
0.0,280010747,0.0,43222.09,13142.260434782605,10791.253642669773
0.0,23182962,0.0,58249.82,10192.329148936169,16141.157768226867
0.0,298744689,0.0,8182.08,1899.7476923076924,2355.031832124405
0.0,32015473,0.0,21184.28,6827.381333333334,6493.931599682525
0.0,251144773,0.0,57316.0,19246.711304347824,18079.198848555036
0.0,1458642528,0.0,3926.38,2519.8425,1761.4277572161925
0.0,68612586,0.0,3102.51,1375.3885714285711,1352.7518916205058
0.0,790322283,2660.59,4578.64,3619.6150000000002,1356.2661616548576
0.0,250920829,0.0,13681.62,5308.473333333334,5133.630757394485
