time_period,parse_lane_name(vehicle_lane),min(vehicle_HC),max(vehicle_HC),avg(vehicle_HC),stddev(vehicle_HC)
1.0,824855256,0.07,5.49,2.7800000000000002,3.8325187540310877
2.0,722803103,0.0,8.29,1.4561818181818182,2.3502523146143974
2.0,294492611,0.0,6.35,2.208684210526316,2.5972044961610337
2.0,359094762,0.0,9.0,2.373611111111111,3.23410058398028
2.0,778195196,0.0,8.92,1.029907407407408,1.776870342947271
2.0,632243486,0.0,6.68,1.0333333333333334,2.132926393479156
2.0,704278579,0.0,7.11,2.2224,2.7691955510581048
2.0,355614384,0.0,0.68,0.19833333333333333,0.27117644932159335
2.0,305145803,0.0,7.2,2.3249999999999997,2.87372353515813
2.0,909645108,0.0,9.25,2.09113475177305,3.3229939366692847
2.0,250712716,0.0,8.4,1.627613636363636,2.2961136552820793
2.0,250708690,0.0,7.27,1.303777777777778,2.0491628364358143
2.0,660260257,0.0,0.99,0.632957746478873,0.32778213307098264
2.0,1150207300,0.0,10.62,1.440680272108843,2.6160703562842644
2.0,1033862865,0.0,8.15,1.1151851851851853,2.408324298329842
2.0,359095662,0.0,9.5,0.7134482758620692,2.0816859167889943
2.0,776739295,0.0,5.61,0.7809302325581395,1.5459729775767634
2.0,865302982,0.0,1.96,0.7435185185185184,0.2990371807980583
2.0,95663501,0.0,8.73,2.776,3.53864443600151
2.0,10741736,0.0,3.45,0.7490909090909091,1.1155577488006128
2.0,355614989,0.0,7.12,2.4924,2.942354895884134
2.0,31767602,0.0,0.83,0.42142857142857143,0.3999761897675316
2.0,250921080,0.0,0.52,0.194,0.2667958020659246
2.0,633562904,1.57,1.57,1.57,
1.0,250699930,0.0,0.0,0.0,
2.0,384593009,0.0,7.56,2.3534907063196737,2.0097805776623243
2.0,307734997,0.0,8.85,1.2839700748129426,1.566568391756371
2.0,295056184,0.0,13.26,2.1300447093889723,3.2031508039155696
2.0,52493183,0.0,5.63,0.8837723214285711,1.5579761758773174
2.0,284240115,0.0,9.87,2.2407849212496878,2.074608397643812
2.0,43386253,0.0,7.59,1.4832203389830512,2.240111173871362
2.0,299510530,0.0,9.33,1.8139771283354515,2.5307199218071204
2.0,355613777,0.0,7.68,2.8619999999999997,3.898938317029393
2.0,219362015,0.0,8.84,1.2014922048997783,1.8323378047877192
2.0,717120662,0.0,9.43,2.5955769230769223,3.418297600292124
2.0,51102929,0.0,9.04,6.786499999999999,1.9039136286247749
2.0,2278961368,0.0,5.01,1.67,2.8925248486400252
2.0,52493488,0.0,7.55,2.7037499999999994,2.9706963001856157
2.0,261671454,0.0,4.85,1.175,1.5105911803945213
2.0,44463547,0.0,0.98,0.41583333333333333,0.3428514276611304
2.0,52176360,0.0,7.25,1.5361702127659578,2.1205608133452163
2.0,652510531,0.0,9.01,2.2859615384615384,2.978228358496784
2.0,250691664,0.0,13.81,2.8962650602409643,3.3720333703623835
2.0,355613604,0.0,5.15,1.915,2.459925473125829
2.0,97839355,0.0,1.37,0.19571428571428573,0.5178113280226413
2.0,52493742,0.0,10.62,2.058315118397084,2.7826417251959157
2.0,10134034294,0.0,9.04,1.86565934065934,2.3148617500801407
2.0,1992372760,0.0,8.15,1.40125,2.4105320989358345
2.0,35093806,0.0,9.57,2.116428571428571,2.796280367480597
2.0,86547345,0.0,8.04,1.1528813559322035,2.192009226107804
2.0,251144772,0.0,11.45,2.982727272727273,4.3517125155715215
2.0,651939720,0.0,5.96,1.076,1.7472276452839353
2.0,97788855,0.0,7.36,1.7096153846153848,2.475684116795567
2.0,355614037,0.0,5.83,0.621875,1.427502335082737
2.0,1431401012,0.0,0.0,0.0,0.0
2.0,9769867771,0.0,10.06,2.3449999999999998,4.1166907653044404
2.0,250706436,0.0,7.61,0.9065789473684209,2.1908066838567235
2.0,697038487,0.0,14.18,1.7969361702127646,3.249504285212307
2.0,250691566,0.0,7.12,2.1108333333333333,2.9126915335642685
2.0,23182850,0.0,1.06,0.5292307692307692,0.3840022035193188
2.0,23184213,0.0,8.94,0.8178048780487809,1.7654582144131403
2.0,166100612,0.0,7.44,2.3302222222222224,2.775409461100772
2.0,51102100,0.0,6.29,0.7994943820224727,0.8034426438079847
2.0,44832026,0.0,3.66,0.6393103448275863,0.8257936919563366
2.0,188660572,0.0,5.77,1.1772727272727272,2.1582497117298125
2.0,302575703,0.0,9.21,1.6552380952380943,2.61949631567294
2.0,286067599,0.0,11.92,1.9242137271937276,2.6616992026344275
2.0,31616815,0.0,6.85,1.2802068965517241,2.1602149034572404
2.0,734382122,0.0,10.59,2.7203937007874006,3.179784709088098
2.0,865301647,0.0,7.47,1.648148936170212,1.9370800402276442
2.0,250691379,0.0,7.16,2.096052631578948,2.533077969024059
2.0,972690968,0.0,8.88,1.757191780821917,2.374647340249215
2.0,46895840,0.0,0.87,0.6766666666666667,0.26201145013147803
2.0,355612743,0.0,6.16,1.1046153846153854,1.3880696686709162
2.0,504172673,0.0,9.12,0.9757425742574256,1.9725155525480873
2.0,2863471541,0.0,8.78,0.9099999999999999,2.5970413029853345
2.0,219579630,0.0,9.22,2.422924528301887,2.927596110245736
2.0,31767653,0.0,0.81,0.5946666666666668,0.31006304344292773
2.0,31619829,5.88,7.41,6.8933333333333335,0.8776293826743344
2.0,170644473,0.0,0.79,0.11258064516129032,0.18253707827791196
2.0,31620034,0.0,0.45,0.1955555555555556,0.1865230539992379
2.0,250699030,0.0,10.21,1.9706185567010306,2.4451809810459277
2.0,776884708,0.0,9.32,2.163741007194245,2.5419378871820872
2.0,913407768,0.0,6.05,1.1845399515738488,1.2861445675758874
2.0,23184216,0.0,8.64,0.7474297188755021,1.5186841118325372
2.0,650854054,0.0,8.72,0.87,2.616008409772415
2.0,599115093,0.0,0.81,0.7812716763005798,0.1419946209599066
2.0,251133915,0.0,5.43,0.25647058823529406,0.9189656169260012
2.0,952764121,0.0,0.0,0.0,0.0
2.0,653973064,0.0,9.56,0.7961702127659575,2.1041972064046797
2.0,482987486,0.0,8.62,1.430720720720721,2.513023427779126
2.0,359095602,0.0,6.26,0.5708333333333333,1.7996335906528473
2.0,251136895,0.0,0.67,0.11666666666666667,0.19645670794156683
2.0,251133912,0.0,5.57,0.8115671641791047,1.6623236995005581
2.0,355615092,0.0,7.91,1.5687272727272727,2.0464966039962906
2.0,1101569772,0.0,0.96,0.61,0.30889833573229525
2.0,251136726,0.3,7.02,2.2399999999999998,3.1961226509631944
2.0,97788867,0.0,6.33,1.3800000000000001,2.446769298483206
2.0,767331346,0.0,6.8,1.5066666666666666,2.441855975699755
2.0,384593008,0.0,5.14,4.680750000000007,0.8722554801441542
2.0,1012502587,0.0,8.71,3.297169811320755,3.3598433899848605
2.0,803870831,0.0,1.14,0.46416666666666667,0.4337250560463671
2.0,32015255,0.0,10.61,1.5920739348370776,2.196505990890955
2.0,776858693,0.0,1.65,0.3294285714285714,0.37860380391133747
2.0,730330629,0.24,7.28,4.17,3.342873015835331
2.0,86378193,0.0,11.16,2.1445454545454545,3.139043930717708
2.0,243850913,0.0,9.13,2.62,3.105746568051946
2.0,355613814,0.0,7.43,1.516,2.4689746433436053
2.0,250713288,0.0,0.73,0.24333333333333332,0.4214656965084268
2.0,243527759,0.0,8.26,2.8246666666666664,3.635389282882266
2.0,31767678,0.0,9.16,1.122383333333333,2.2897860205170146
2.0,844627902,0.0,9.6,2.0557522123893803,2.6732323282704473
2.0,81783128,0.0,7.47,0.7183333333333333,1.940344340108758
2.0,633562926,0.35,8.41,3.493076923076923,3.613625567707554
2.0,359095231,0.0,6.53,1.1178571428571429,2.2004096771403154
2.0,353750633,0.0,6.65,0.9650000000000001,2.303506643607276
2.0,411703357,0.0,7.92,2.034186046511628,2.633457109108662
2.0,97834824,0.0,9.14,2.739189189189189,3.4341353257312726
2.0,98303817,0.0,6.91,1.0066666666666666,2.1589238942010858
2.0,31620110,0.0,0.85,0.3458620689655173,0.28540093654590687
2.0,803870832,0.0,1.06,0.21183673469387754,0.2574609474382131
2.0,355614986,0.0,8.66,1.0037500000000001,2.5795655318935653
2.0,280010748,0.0,10.69,1.1843601895734597,2.4296731003177325
2.0,807999574,0.0,0.66,0.27880000000000005,0.299309204669686
2.0,435483335,0.0,7.75,5.78,3.0064264501231364
2.0,2287255800,0.0,6.4,0.6306122448979592,1.5702632583997733
2.0,299645496,0.0,7.11,0.8286363636363636,1.653782504873774
2.0,50033084,0.0,8.97,1.7762765957446802,2.7713272111609215
2.0,1101347640,0.0,9.2,1.7654217298069874,2.165868368388991
2.0,82682796,0.0,9.87,2.022664845883692,1.994943383134867
2.0,741087752,0.0,9.34,1.8311254019292602,2.8416122332380254
2.0,359094934,0.0,11.33,1.6605660377358493,3.249545776006678
2.0,31767621,0.0,9.8,2.485,3.0288725381664734
2.0,5113465838,0.77,0.85,0.81,0.056568542494923775
2.0,824855223,0.61,0.92,0.8033333333333333,0.16862186493255654
2.0,444373171,0.0,7.72,1.8081249999999998,2.4051704447753917
2.0,250711116,0.0,0.77,0.39749999999999996,0.35453020557727755
2.0,251137125,0.0,0.82,0.41,0.5798275605729689
2.0,250921486,0.0,0.0,0.0,0.0
2.0,250712161,0.0,6.91,0.5129411764705881,1.1913184176333853
2.0,363391830,0.0,7.1,0.7819999999999999,2.2243041358791045
2.0,32015470,0.0,8.7,1.2272289156626506,2.413682700494388
2.0,95663398,0.0,8.74,1.8542857142857143,2.7882470645768986
2.0,1214975690,0.0,0.86,0.2169230769230769,0.3415256119088927
2.0,767329158,0.0,6.59,1.705,3.2584710115840116
2.0,98303804,0.0,9.2,2.0953846153846154,3.6034585950380844
2.0,633562949,0.0,6.29,2.4250000000000003,3.160131100354631
2.0,661080464,0.0,7.85,2.386046511627907,3.1321338683417936
2.0,1137831831,0.0,0.69,0.1875,0.2739525506360545
2.0,49747552,0.0,6.88,1.033733333333333,1.9584367641780307
2.0,49749499,0.0,8.48,5.453333333333333,4.732244006106757
1.0,23183931,0.0,0.93,0.46499999999999997,0.3397057550292606
2.0,384593010,0.0,9.58,1.6181074899942631,1.7612903911581996
2.0,48651788,0.0,9.18,1.915795454545456,2.911802280502527
2.0,1303525204,0.0,7.42,1.1008333333333333,2.234262677069312
2.0,954712405,0.0,6.38,1.5909459459459463,1.706672427663106
2.0,10741722,0.0,8.93,1.548301886792453,2.4404661817339086
2.0,1137831858,0.0,0.78,0.538,0.3178364359226299
2.0,31619929,0.0,0.0,0.0,0.0
1.0,251137590,0.75,0.78,0.765,0.021213203435596444
2.0,250706960,0.0,0.83,0.4792682926829268,0.31075223445618566
2.0,31767684,0.0,5.4,0.8324264705882354,1.4797159368651256
2.0,516020524,0.0,8.56,3.0136809815950922,2.5617398498077155
2.0,715534866,0.0,11.84,2.735128205128205,3.6800655930609127
2.0,601303882,0.0,8.74,2.706905829596412,2.4509931476874645
2.0,1460308250,0.0,0.03,0.0075,0.014999999999999998
2.0,2251695463,0.0,9.52,2.9263636363636367,3.48527179435399
2.0,224026879,0.0,7.43,1.548709677419355,2.411002200932887
2.0,6734986719,0.0,0.8,0.5449999999999999,0.374299345444258
2.0,419194293,0.0,5.63,1.5855509355509325,1.6044607296829858
2.0,355614704,0.0,7.48,2.4132812500000003,2.752824266721793
2.0,844173340,0.0,8.35,2.7023076923076923,3.665124267666227
2.0,359094865,0.0,2.81,0.8357142857142857,0.9415387608034191
2.0,98350927,0.0,7.33,2.408715596330275,2.182540611355826
2.0,250691384,0.0,5.39,0.72,1.8914015967001825
2.0,86219146,0.0,0.94,0.49666666666666665,0.41903062736113533
2.0,251136664,0.0,5.35,0.7259999999999999,1.6377369209437216
2.0,32344454,0.71,0.81,0.7533333333333333,0.05131601439446889
2.0,101404641,0.0,8.27,2.4342105263157894,2.9946579749469264
2.0,634256867,0.0,9.13,1.7813230240549824,2.7042874995061696
2.0,300402639,0.0,0.0,0.0,0.0
2.0,8484977584,0.0,7.53,0.9453465346534653,1.8033849086406568
2.0,818127958,0.0,8.1,1.776458333333333,2.7028877304344947
2.0,653974021,0.0,5.3,0.47583333333333333,1.1975507743485692
2.0,7248584892,0.0,0.69,0.3675,0.28335784207723397
2.0,336340899,0.0,8.23,0.7033333333333335,1.91479994347436
2.0,251110825,0.0,1.18,0.6038888888888888,0.305693789289965
2.0,355613014,0.0,5.52,1.147037037037037,2.091344460489867
2.0,824076905,0.0,0.47,0.17466666666666666,0.17895995827745004
2.0,251144050,0.0,7.12,2.9564705882352946,2.685258230544296
2.0,23183852,0.0,9.5,1.21890625,2.5565242258046346
2.0,4606062936,0.0,0.11,0.015,0.038544964466377264
2.0,635445185,0.0,6.61,1.2227777777777777,1.9213622788365416
2.0,224027774,0.0,8.31,1.1412,1.8459692808545287
2.0,23216612,0.0,0.91,0.3753846153846154,0.35056182014530585
2.0,191573846,0.0,0.75,0.39,0.3670603946673263
1.0,353769716,0.0,0.0,0.0,
1.0,70794289,4.85,7.31,5.994,0.7547803212414413
2.0,32077250,0.0,6.06,0.9766666666666666,1.7727567985109143
2.0,634244588,0.0,7.41,1.3461758241758142,1.50156423458006
2.0,250702474,0.0,7.62,1.3742465753424657,2.464787526231678
2.0,219362019,0.0,8.45,1.0953723404255324,2.161426163669004
2.0,95663420,0.0,9.45,1.906808510638298,2.4173977505777735
2.0,250711248,0.0,8.92,1.5294444444444442,2.49280202777628
2.0,23214072,0.0,9.3,1.6872333333333334,2.381748467989737
2.0,803347418,0.0,8.78,0.9916618911174789,2.157252693637085
2.0,51249546,0.0,7.0,0.7178461538461539,1.6438944730308995
2.0,311319355,0.0,7.03,2.930625,2.9124250348006098
2.0,9685607731,0.0,0.0,0.0,0.0
2.0,23199941,0.0,12.06,1.8622005141388287,2.3460309985221848
2.0,359094628,0.0,8.79,1.5714457831325301,2.4384151853052267
2.0,363391447,0.0,8.49,1.3439344262295083,1.939401349805763
2.0,908588306,0.0,5.56,0.9423170731707317,1.6211970114934453
2.0,815849127,0.0,0.47,0.2276923076923077,0.170985079570989
2.0,807999990,0.0,5.32,2.9096969696969697,2.433859441361195
2.0,250663746,0.0,8.54,1.4825,2.90717707947565
1.0,363391830,0.0,7.52,1.9849999999999999,3.6953078356207345
2.0,52493354,0.0,8.91,1.4437560975609762,1.9787827434123335
2.0,9769408395,0.0,0.69,0.06727272727272728,0.20707925579791467
2.0,251134301,0.0,0.47,0.036153846153846154,0.13035454611292885
2.0,2051312230,0.0,0.0,0.0,0.0
2.0,295083398,0.0,8.8,0.8985087719298251,1.2976147093199195
1.0,835502855,0.0,0.62,0.20666666666666667,0.35795716689756796
2.0,68524671,0.0,8.54,1.4905084745762711,2.4178378938410416
2.0,229732628,0.0,9.28,1.007682437850842,1.7310282811985775
2.0,359094908,0.0,9.01,1.2312280701754386,2.584674661880954
2.0,250708783,0.0,6.47,1.9527702702702703,2.318322998440149
2.0,23183278,0.0,8.57,2.2185714285714284,2.969572821612082
2.0,251136725,0.07,9.35,2.1166666666666667,3.5571430483840065
1.0,23182850,0.0,0.89,0.4307142857142857,0.3236442559286421
2.0,cluster_95663461_95663463_95663464_962356532_,0.0,8.8,1.7795261845386532,2.383791522960357
2.0,70689748,0.0,5.65,0.7214545454545456,1.0477584860633893
2.0,97788686,0.0,6.45,1.0553614457831337,1.1972567844698603
2.0,678788076,0.0,11.09,2.634026548672566,3.3635669134884556
2.0,359093543,0.0,9.53,1.5835294117647059,2.4995841110655417
2.0,24219951,0.0,10.39,2.4204000000000003,3.0863979880340353
2.0,820421379,0.0,7.62,1.23,1.9542288827861976
2.0,353771653,0.0,5.09,0.6694444444444445,1.1444416682496943
2.0,899638870,0.0,5.36,0.6047826086956521,1.1696223733169961
2.0,617799415,0.26,5.24,2.75,3.5213917703090067
2.0,904572342,0.0,0.22,0.09999999999999999,0.11135528725660045
2.0,763490839,0.0,9.69,1.1916414686825014,2.1691748649778257
2.0,751068056,0.0,7.82,1.0487528868360274,2.1155936292377864
2.0,651968869,0.4,7.77,2.6390909090909096,2.9985661797264265
2.0,360079251,0.0,8.03,0.6639880952380958,1.1000207618514
2.0,9685599937,0.0,6.91,0.9172727272727275,2.0831893629907774
2.0,1203055989,0.0,9.14,1.4094472361809043,2.5177495555003317
2.0,49277798,0.0,8.81,2.1373636363636366,3.022904210615259
2.0,909651168,0.0,11.57,2.9198101265822793,3.352393974558932
2.0,954712428,0.0,5.77,0.31727272727272726,0.6870927240796932
2.0,23217602,0.0,6.99,1.616111111111111,2.225401737458152
2.0,250663742,0.0,0.74,0.21125000000000002,0.3054475638889829
2.0,651948534,0.0,8.34,1.9081250000000003,3.1222838195782265
2.0,838111477,0.0,8.42,1.2262608695652186,1.8392520699904487
2.0,49749502,0.0,8.48,1.0994736842105264,2.201841292007208
2.0,250700248,0.0,7.36,1.417767857142857,1.9627589760044333
2.0,6742071238,0.0,5.57,1.170921658986176,1.307767421254074
2.0,2300286948,0.0,5.57,0.7838235294117647,1.4950808525940082
2.0,359094081,0.0,5.56,2.78,3.931513703397204
2.0,355613012,0.0,7.07,1.6278260869565215,2.432759294825788
2.0,1050850172,0.0,8.89,2.2762996158770816,2.1583732614532325
2.0,250692418,0.0,11.28,1.9412941176470586,3.0787887183093288
2.0,363391445,0.0,6.35,1.1708333333333332,1.910051027469222
2.0,50014093,0.0,9.93,0.7713333333333334,2.398847041067184
2.0,251136500,0.0,0.72,0.42,0.3746998799039039
2.0,650854064,0.0,6.16,0.9855555555555554,1.883526136550992
2.0,31767603,0.0,8.56,1.3500000000000003,2.3359712750273305
2.0,70794288,0.0,0.35,0.043529411764705886,0.09571710769701701
1.0,295056175,0.0,9.93,2.884444444444444,3.7120462253974127
2.0,8445978240,0.0,8.82,2.237623239436624,2.081624268877119
2.0,97793131,0.0,9.05,2.408529411764706,3.168495611248763
2.0,cluster_355613778_6189173657_6189173659_6189173660_,0.0,9.78,1.9567785234899329,2.475280019228067
2.0,763490832,0.0,11.64,2.047222222222222,3.6938758690347524
2.0,454226186,0.0,1.02,0.6277777777777778,0.3694853778493061
2.0,32344456,0.0,1.02,0.6133333333333333,0.3672873534441392
2.0,355613040,0.0,6.59,1.757295081967213,2.2615006488909724
2.0,359095411,0.0,0.67,0.10000000000000002,0.23544928039041368
2.0,224026845,0.0,8.84,1.0626415094339623,2.0747151342398387
2.0,95663385,0.12,7.43,1.6667999999999998,2.1810586073392546
2.0,2725672310,0.0,8.16,1.4594771241830067,2.3205936714470496
2.0,262650329,0.0,9.46,1.447767857142857,2.6339129137744575
2.0,300400470,0.0,10.18,2.4690184049079753,2.7248985063722166
2.0,250699929,0.0,7.5,0.6819999999999999,1.7375789227602043
2.0,632342872,0.0,9.69,2.9072727272727272,3.4882921062006575
2.0,651939710,1.04,1.04,1.04,
2.0,305145805,0.0,0.78,0.33999999999999997,0.40099875311526845
2.0,8247454156,0.0,0.76,0.3,0.4044749683231337
2.0,632242187,0.61,0.97,0.7699999999999999,0.13316656236958785
2.0,559263862,0.0,1.87,0.4328333333333333,0.4802156707100261
2.0,167907746,0.0,8.37,1.2270568927789764,1.6001626159294728
2.0,651948526,0.0,8.45,2.0627272727272725,2.532283385238646
2.0,359094099,0.0,10.58,2.5159633027522936,3.2346094615905665
2.0,1053955140,0.0,6.4,1.1379754601226995,1.8945344258556247
2.0,355614703,0.0,8.6,1.044468085106383,2.1734232750789593
2.0,881519850,0.0,8.5,1.312651515151515,2.3547680587386313
2.0,664511604,0.0,5.09,1.6254464285714292,1.9043449080026909
2.0,734708564,0.0,2.29,1.0457142857142858,0.7889628849714249
2.0,353768850,0.64,0.78,0.71,0.09899494936611666
2.0,636473899,0.0,8.94,1.0871409792967357,1.7466395392257694
2.0,435483355,0.0,9.33,1.8037499999999997,3.362372108445491
2.0,95663544,0.0,0.79,0.2833333333333333,0.36155912379581856
2.0,355614278,0.0,5.88,2.1996774193548387,2.554451648750951
2.0,952119544,0.0,6.82,0.5136363636363637,1.4243923076487024
2.0,565056713,0.0,0.0,0.0,0.0
2.0,1303525313,0.0,8.4,2.5755172413793104,2.9680171185091817
2.0,653974969,0.18,0.32,0.25,0.09899494936611666
2.0,4501109280,0.0,5.55,0.6855555555555556,1.82910573171093
2.0,49298618,0.0,9.83,3.3047422680412377,3.498815601023529
2.0,85692476,0.0,1.01,0.20920634920634923,0.27485657014629605
2.0,284240117,0.0,6.23,1.6005949656750589,1.8011035387035803
2.0,250699616,0.0,11.51,1.9629729729729728,2.6727638383565684
2.0,250712726,0.0,7.54,0.9673809523809525,1.9752098493316177
2.0,97797191,0.0,10.86,2.977499999999999,4.279227518827987
2.0,1209362820,0.54,7.16,1.6894736842105265,2.2489768813401074
2.0,661072058,0.0,6.35,0.7706690140845067,1.6667061663147267
2.0,722947727,0.0,9.26,4.86921428571427,1.8042937654822728
2.0,651968878,0.0,0.91,0.4375,0.5059891303180336
2.0,730034147,0.0,9.38,1.2746010186757188,1.8971782611808912
2.0,251136660,0.0,7.72,2.0113793103448274,2.81130844490849
2.0,50033422,0.0,7.13,0.7427162977867202,1.6114786293897334
2.0,250664452,0.0,6.93,1.4715000000000003,2.46492719012785
2.0,1172304051,0.0,6.84,0.8089999999999999,2.1234063305087054
2.0,132737109,0.0,7.66,2.1107407407407406,3.165350783727703
2.0,31985292,0.36,1.56,0.9268421052631579,0.33184756593584336
2.0,901261052,0.0,1.7,0.4675,0.648636682168489
2.0,97839372,0.0,7.73,1.9458333333333335,3.0156002216755615
2.0,4655160354,0.0,0.56,0.28,0.39597979746446665
2.0,273473906,0.64,7.78,5.363333333333333,4.090896397286704
1.0,651948524,0.52,0.57,0.5449999999999999,0.03535533905932733
2.0,10976432,0.0,6.91,2.493605150214582,2.0387352101768252
2.0,978939565,0.0,11.22,1.1212542871141522,1.7666926268475076
2.0,704293238,0.0,8.52,1.583684210526315,2.447506362936885
2.0,10134034285,0.0,9.97,1.9067164179104472,2.4803443871427553
2.0,4458922832,0.0,7.11,1.0808666666666666,1.9002479303680369
2.0,7384248376,0.0,9.02,1.7705476190476188,2.290650694959601
2.0,223683296,0.0,12.0,1.9600534759358288,3.1073193877188605
2.0,298296536,0.0,9.3,1.4744690966719285,2.0876026993549632
2.0,336341771,0.0,7.59,0.9895238095238094,1.6597486621083624
2.0,251136889,0.0,8.88,2.8131034482758617,3.302544585454715
2.0,299654833,0.0,12.28,1.165803571428571,2.856247725105533
2.0,97839387,0.0,5.84,1.4213636363636366,2.033882741047036
2.0,250711640,0.0,5.74,0.9036,1.7338225591641916
2.0,883118289,0.0,9.81,1.2573684210526317,2.5949130128928544
2.0,211279082,0.0,5.83,1.0404761904761906,1.8500634480754337
2.0,1872639181,0.0,5.52,0.6246153846153846,1.4914903921056915
2.0,650854044,0.0,7.35,3.7725,4.039862827704261
2.0,651939706,6.99,6.99,6.99,
2.0,670872012,0.0,9.26,1.6058797216699716,2.265850796581341
2.0,23184823,0.0,5.27,1.5652558398219922,1.607702078231663
2.0,250700084,0.0,9.91,2.181627906976744,2.5828468411473877
2.0,97846023,0.0,6.89,1.6289285714285715,2.190185990074872
2.0,353747119,0.0,7.39,0.9598290598290604,1.210344766290241
2.0,251110788,0.0,8.53,2.341666666666667,3.1372116694325123
2.0,49747751,0.0,9.44,1.7385168018539947,2.3979229947023897
2.0,365722346,0.0,0.66,0.266,0.2894515887367389
2.0,52493439,0.0,9.02,1.655816326530612,2.8361658900013214
2.0,1456091675,0.15,8.52,5.546666666666666,4.681734009246289
2.0,353769800,0.0,5.08,0.5822222222222222,1.6874965020539876
2.0,402402481,0.0,7.73,2.1144117647058827,2.9403311735259994
2.0,736421288,0.0,5.09,1.857727272727273,1.8788701003855006
2.0,222942436,0.0,7.59,2.3791929824561415,2.651095602947851
2.0,835502855,0.0,0.67,0.3493721973094171,0.30798467339033003
2.0,300400248,0.0,8.76,1.9015151515151516,2.669537120593837
2.0,250691793,0.0,10.5,1.3892857142857142,2.7667491191772626
2.0,10971764,0.0,8.19,2.05625,2.7172205102985845
2.0,23217763,0.0,7.49,2.24741935483871,2.779018972877462
2.0,250708051,0.0,6.13,0.9158333333333332,1.0639205564113376
2.0,807999459,0.0,5.3,1.7790625000000002,2.304303630551797
2.0,650854045,0.0,0.7,0.19142857142857142,0.2727898196676073
2.0,687921114,0.0,0.37,0.09294117647058824,0.12271739413599611
2.0,251144203,0.0,1.06,0.6,0.5436910887627275
2.0,763490838,0.0,11.89,2.138785046728972,3.759132454682831
2.0,97839382,0.0,9.28,2.633,4.228953245846489
2.0,764391082,0.0,5.34,0.7091666666666666,1.49463560979277
2.0,652392568,0.0,0.89,0.504,0.3224592997573492
2.0,95663493,0.0,7.28,2.1882142857142854,2.5561712185808876
2.0,251144041,0.0,7.0,2.431111111111111,3.074705044571123
2.0,86378187,0.0,2.37,0.9400000000000001,1.035774382492911
2.0,52176358,0.0,1.88,0.4201652892561985,0.3879217779206575
2.0,962356671,0.64,0.95,0.7949999999999999,0.21920310216782968
1.0,824076918,0.77,0.77,0.77,
2.0,359095744,0.0,9.44,2.6529914529914533,2.584344199130892
2.0,250691665,0.0,11.34,2.2662283737024214,2.79867217333068
2.0,27790281,0.0,9.34,3.2009722222222226,3.6223399797361635
2.0,300401860,0.0,7.0,1.3523529411764708,2.0174350343064478
2.0,295863133,0.0,0.21,0.02625,0.07424621202458749
2.0,471366144,0.0,8.6,1.7660382513661212,2.6038871655921594
2.0,284175000,0.0,9.37,2.045672877846793,2.338505328361983
2.0,250691827,0.0,6.96,2.0253703703703705,2.456590452780118
2.0,188660573,0.0,8.66,2.121875,3.4587516413681203
2.0,336339932,0.0,7.91,1.0110344827586206,1.8986975701923117
2.0,251136301,0.0,11.49,1.9327710843373493,3.665995127687278
2.0,250691794,0.0,10.23,1.5676136363636366,2.540832515534194
2.0,353747408,0.0,5.65,0.3077142857142858,0.954330950470124
2.0,251136497,0.0,0.0,0.0,0.0
2.0,251136572,0.0,0.66,0.33,0.4666904755831214
2.0,51043099,0.0,7.39,2.555151515151515,2.926562746222223
2.0,61031974,5.07,8.02,6.913333333333333,1.0922576008738352
2.0,31616813,0.0,7.1,1.9476470588235293,2.8212097757753636
2.0,736420843,0.0,9.33,3.5520000000000005,3.9020347256271313
1.0,355613135,0.0,0.0,0.0,
1.0,250713288,0.0,0.38,0.19,0.26870057685088805
2.0,2318403662,0.0,9.46,1.894520958083833,2.547125727075404
2.0,359094241,0.0,10.6,2.3593617021276594,2.9894786140552743
2.0,51102924,0.0,8.52,1.8971165644171784,2.889231117320286
2.0,299506410,0.0,9.97,1.120343189017948,1.8707099365289588
2.0,660260255,0.0,1.19,0.5864285714285711,0.3642897376910486
2.0,653974967,0.0,1.02,0.42500000000000004,0.51
2.0,1053955141,0.0,7.44,1.888467432950192,2.6070292457811792
2.0,251144942,0.93,6.6,4.623333333333333,3.2011612476308238
2.0,242134,0.0,5.35,0.8311458333333333,1.4891762963687902
2.0,601290888,0.0,1.01,0.30700000000000005,0.27367121186451054
2.0,250663743,0.0,7.84,1.8389999999999993,2.876187484230547
2.0,359095657,0.0,6.79,1.6542857142857144,2.539553910814666
2.0,844173297,0.44,0.44,0.44,
2.0,286067598,0.0,12.47,1.6002299722011557,2.7201359168521257
2.0,44463543,0.0,13.78,1.6073923112551913,2.0874026611206458
2.0,702078728,0.0,13.99,3.384680390032506,4.0516177348999785
2.0,294492607,0.0,5.32,0.79788,1.437514276374018
2.0,659981101,0.0,7.97,0.9530769230769227,1.6144302463231155
2.0,359096253,0.0,8.48,2.171951219512195,3.023777620388275
2.0,95663386,0.0,10.36,1.7970967741935482,2.5469225790463117
2.0,2491582603,0.0,7.64,1.4784615384615387,2.3855039613879434
2.0,6217316407,0.0,8.64,1.6732647814910022,2.3490739312225237
2.0,571469975,0.0,9.85,1.3783594692400494,2.1412401506377323
2.0,10976958,0.0,9.23,1.6849557522123895,2.8123649567242097
