time_period,parse_lane_name(vehicle_lane),min(vehicle_HC),max(vehicle_HC),avg(vehicle_HC),stddev(vehicle_HC)
1.0,687921114,0.0,5.83,2.264,2.915429642436943
0.0,1146031225,0.0,6.09,0.8994240837696345,1.1156038032956124
0.0,299625043,0.0,9.44,2.5082978723404254,3.0400688441192694
0.0,250700339,0.0,9.65,2.1369047619047605,2.6368834699298263
0.0,355614986,0.0,0.42,0.08399999999999999,0.1878297101099823
0.0,10976954,0.0,12.44,2.4610857142856966,3.116597964743415
0.0,66867992,0.0,0.65,0.2842222222222222,0.28342458423625666
0.0,776858694,0.0,7.33,1.2522727272727274,2.150060756213939
0.0,353788274,0.0,5.25,1.1481818181818182,1.9803323871603886
0.0,911038413,4.85,6.68,5.800000000000001,0.5931460378542728
0.0,251144202,0.0,0.0,0.0,
1.0,917870262,0.0,6.61,1.4693589743589741,1.7141208583225052
1.0,359093551,0.53,7.17,2.4279411764705885,2.7489069777263313
1.0,250691793,0.0,11.06,1.928793103448276,3.182089723605293
1.0,962356608,0.0,7.83,1.0659999999999998,1.9053001263393048
1.0,250720652,0.0,5.83,1.5226086956521738,2.393749849069645
1.0,215710662,0.0,8.6,1.955681818181818,2.9606440723065672
1.0,2296239317,1.55,9.72,5.3075,4.345583006532802
1.0,844618179,0.0,0.81,0.3744827586206897,0.39607526527611736
1.0,62330706,0.0,9.31,1.5585772357723575,2.591421170278075
1.0,251144201,0.0,0.0,0.0,0.0
1.0,972690969,0.0,12.76,1.683126760563379,3.0762596256382886
0.0,97839373,0.0,0.68,0.24636363636363637,0.29124809792589984
0.0,52493354,0.0,10.34,1.381034482758623,2.084517487693177
0.0,97788957,0.0,8.29,1.3284615384615384,2.297225617666131
0.0,599115098,0.0,9.52,1.148,2.903353233762643
0.0,52493581,0.0,8.87,3.1455172413793107,3.62889749708296
0.0,50033422,0.0,7.23,0.8219113573407197,1.7270556038493143
0.0,97846082,0.0,9.96,3.1735135135135133,3.98046425001477
0.0,250663829,0.0,8.41,2.8525,3.799307267685218
0.0,661080036,0.0,0.82,0.6860714285714288,0.2730261049208555
0.0,359094903,0.0,6.27,2.8739999999999997,3.147956480004131
1.0,31616993,0.0,8.27,1.6310999999999998,2.364894297934696
1.0,233993890,0.0,0.75,0.17500000000000002,0.25850725328315255
1.0,353788273,0.0,5.37,2.093684210526316,2.3562239341943236
1.0,353749485,0.0,9.71,2.778235294117647,3.5398220917408367
1.0,650854063,0.0,9.55,0.8015384615384615,2.639560715200689
1.0,653973064,0.0,8.8,0.43166666666666664,1.4510426674274728
1.0,32015470,0.0,8.3,1.5147777777777776,2.691817492092764
1.0,1174430614,0.0,7.73,1.685081967213115,2.1190883440376114
1.0,353749599,0.0,8.77,2.488888888888889,2.9572083196406087
1.0,353767052,0.0,8.75,1.8920512820512825,2.7890671704911427
1.0,359095434,0.0,0.34,0.02428571428571429,0.09086882225022429
1.0,807999510,0.0,7.53,3.765,5.324514062334703
1.0,94573606,0.0,8.78,1.942811244979919,2.529335332913501
1.0,250920415,0.0,8.6,1.6566666666666665,3.443496285269764
1.0,251082919,0.0,9.0,3.0,5.196152422706632
1.0,95663419,0.0,8.69,2.2616666666666663,3.6286933118569213
1.0,355613815,0.61,6.96,2.7199999999999998,2.8440112517358296
1.0,251136509,0.7,7.7,5.126666666666667,3.850471832559399
1.0,95663499,0.0,3.21,0.725,0.8122594318414434
1.0,793286650,0.0,6.97,0.8491596638655462,1.7499591180851564
1.0,636505575,0.0,7.67,1.8421739130434784,2.662338269132707
1.0,49747810,0.0,0.92,0.49,0.3683476618630828
1.0,633562904,0.0,0.39,0.195,0.27577164466275356
0.0,260124785,0.0,10.75,2.367272727272727,3.1422806736776128
0.0,51249660,0.0,6.47,0.5162,1.415752327584604
0.0,97789184,0.0,8.69,1.3378260869565217,2.476069018941367
0.0,807999960,0.0,5.35,1.301111111111111,2.2414027106058185
0.0,98350931,0.0,3.56,0.3785483870967742,0.618768864323644
0.0,8331032555,0.0,0.42,0.09333333333333335,0.1712989589382648
0.0,250920415,0.0,10.03,5.411428571428572,5.068919768456354
0.0,224816435,0.0,4.28,0.7217647058823529,1.0171662078904085
0.0,101357275,0.0,5.42,1.6909523809523805,2.1975298736962707
0.0,299502759,0.0,7.73,1.3747692307692312,2.1396817138393414
0.0,2511789008,0.0,1.44,0.6347169811320755,0.30741855565326887
0.0,96038783,0.0,7.61,2.182352941176471,2.9356399940537767
0.0,916426357,0.0,0.81,0.46533333333333327,0.29755831761345936
1.0,355615622,0.0,7.5,1.9892857142857143,2.8211657827264203
1.0,250706958,0.0,9.11,1.0281250000000002,1.902716416575198
1.0,909645108,0.0,11.76,1.5338405797101435,2.1606574159357628
1.0,10976429,0.0,8.42,1.739508196721312,2.8284762836961694
1.0,660260257,0.0,7.84,2.7335,2.6595273275641684
1.0,751911373,0.0,6.57,1.1845669291338585,1.9838341747868424
1.0,169130585,0.0,11.07,2.2489999999999997,3.0808477054651147
1.0,284240117,0.0,4.85,0.9125781250000004,1.1801396194550373
1.0,51249393,0.0,3.47,0.649375,0.9219650662217812
1.0,971719836,0.58,9.5,3.050980392156862,3.2785321440559096
1.0,23217624,0.0,8.0,1.6616071428571428,2.6017482072187987
1.0,1458642387,0.0,0.17,0.10000000000000002,0.0888819441731559
0.0,741721487,0.0,10.49,0.7609908256880749,1.2289782827214524
0.0,250712724,0.0,0.57,0.12714285714285714,0.22881683254765775
0.0,717098958,0.0,8.38,1.09871794871795,1.9182245547678902
0.0,844172927,0.0,7.95,1.4229793510324489,2.196004636488203
0.0,662180431,0.0,9.93,2.064147727272727,2.4398916511764455
0.0,280010748,0.0,12.63,0.5758536585365853,2.1164840840527908
0.0,7846491475,0.67,7.58,3.19375,3.3736073846424817
0.0,15412852,0.0,13.32,3.4612658227848123,3.8255481816297636
0.0,1025737913,0.0,0.0,0.0,0.0
1.0,262652281,0.0,5.75,0.38149999999999995,1.2715446478071097
1.0,23184105,0.0,8.76,1.4118571428571431,2.4251160576587014
1.0,30481504,0.0,8.49,1.2929365079365076,2.35248942780547
1.0,633560133,0.0,5.11,0.9730000000000001,1.4997114537284981
1.0,250700083,0.0,9.75,1.3654666666666666,2.4554507998798574
1.0,932576493,0.0,1.48,0.3133333333333333,0.5935205697081328
1.0,359093566,0.0,8.23,2.235357142857143,3.0545757808668292
1.0,653974967,0.0,6.75,2.283333333333333,3.868569933881684
1.0,97792969,0.0,5.17,0.40904761904761905,1.1194547992746502
1.0,95663544,0.0,6.93,0.9284615384615384,1.8067776671360365
1.0,250711120,0.0,7.34,1.6652631578947368,2.855294046778239
1.0,670610249,0.0,1.64,0.33428571428571424,0.38808948114855063
1.0,250720871,0.0,6.29,1.4962790697674413,1.9127367867806266
1.0,736421288,0.0,4.85,2.7487755102040805,2.1820772143505267
1.0,359095602,0.0,0.74,0.153,0.2489109613228527
1.0,1210315343,0.0,8.43,2.940714285714286,3.446995267421522
0.0,633562896,0.66,7.09,3.4373333333333336,3.0214175165845267
0.0,95663418,0.0,10.8,2.1687857142857148,2.8389430771817006
0.0,cluster_2112647756_250710793_574811714_6448365863_,0.0,9.88,1.1855921052631575,1.979193338106749
0.0,10972565,0.0,0.3,0.051176470588235295,0.07975606191233808
0.0,23183970,0.0,10.18,1.8561777777777757,2.6732404936799505
0.0,23184198,0.0,9.27,0.9497109826589595,2.265529207580855
0.0,250708690,0.0,12.0,2.0057553956834533,2.7313151735778005
0.0,353746445,0.54,7.12,3.09,3.270386608862715
0.0,355612948,0.0,6.78,0.7076190476190477,1.8746037041516392
0.0,298304232,0.0,5.05,1.3544247787610628,1.6028635142855208
0.0,359095231,0.0,7.28,1.05125,2.526304118668218
0.0,251144044,7.54,7.54,7.54,
0.0,844173297,0.0,0.32,0.16,0.2262741699796952
0.0,2278961368,0.0,0.59,0.19666666666666666,0.34063665882187916
1.0,97788871,0.0,9.66,1.4120588235294118,2.6806950471526743
1.0,353747118,0.0,8.36,0.9150555555555565,1.008138113056389
1.0,651939713,0.14,7.33,3.256666666666667,3.544897741825566
1.0,97839357,0.24,7.77,3.1740000000000004,3.728006169522792
1.0,632243485,0.0,8.18,2.0771428571428574,3.0690801141796133
1.0,7519523786,0.0,0.0,0.0,0.0
1.0,818127970,0.6,8.05,4.646,3.24270874424454
0.0,573760699,0.0,10.99,2.7668333333333335,3.3235609088515194
0.0,35093806,0.0,9.63,2.77851851851852,3.3365054792009508
0.0,7214467394,0.0,7.16,1.7785915492957745,2.377561953992035
0.0,384593010,0.0,9.37,1.4130000000000003,2.2846869084543995
0.0,702079448,0.0,9.09,3.761349206349205,3.602458128150745
0.0,1137831792,0.0,0.46,0.12285714285714287,0.21053220543140075
0.0,250720873,0.0,0.77,0.385,0.5444722215136416
0.0,250710210,0.0,1.03,0.3544444444444445,0.43168597125431096
0.0,653974958,0.0,8.15,2.3408333333333333,3.2026592880216773
0.0,1101347640,0.0,9.1,2.838433734939757,2.7826779004018163
0.0,300401175,0.0,5.95,0.3948275862068965,1.0907946667114343
0.0,222897512,0.0,5.46,1.5039999999999998,1.6252739939947218
0.0,305144133,0.0,0.43,0.07166666666666667,0.17554676489946108
0.0,881519850,0.0,6.68,1.160344827586207,2.1284392047403804
1.0,175509062,0.0,9.44,2.3346560846560864,2.8682593013655584
1.0,23182798,0.0,1.02,0.6224439918533614,0.306263416065241
1.0,347276812,0.0,8.71,1.5474832214765102,2.534207326919368
1.0,251133912,0.0,5.44,0.4102380952380952,0.9218437735631472
1.0,896087076,0.0,5.11,0.29526315789473684,0.8307786541067892
1.0,651948521,0.0,7.27,1.02,2.531910628077427
1.0,30481514,0.0,9.45,1.850876288659794,2.870520119531813
1.0,650854059,0.15,7.7,2.441481481481481,2.9721705403286878
1.0,250713506,0.0,6.68,2.269090909090909,2.847379595833784
1.0,300400246,0.0,0.23,0.07666666666666667,0.13279056191361394
1.0,23216419,0.0,7.89,1.178955223880597,2.0246332509852305
1.0,98303814,0.0,8.07,3.61,3.5152467907673284
1.0,101539904,0.0,0.81,0.5490909090909091,0.291116971180127
1.0,95663545,0.0,2.04,0.4469565217391305,0.4443937114215143
1.0,1063569623,0.0,10.97,2.2103030303030304,3.330515617783983
1.0,251110759,0.99,7.12,4.598000000000001,3.0851531566520327
1.0,10976428,0.0,1.03,0.34227272727272723,0.3535928761696452
1.0,23199949,0.0,0.92,0.38918918918918916,0.34490238859372613
0.0,61072226,0.0,8.63,1.154485294117647,2.24341490482864
0.0,307734997,0.0,9.88,1.4936908517350171,2.2068968288041164
0.0,359094628,0.0,9.94,2.133111111111111,3.0032206100217524
0.0,251137651,0.0,8.39,2.4164705882352937,3.021580844878892
0.0,251133915,0.0,0.63,0.07966666666666668,0.18499735940954873
0.0,355613777,0.0,7.35,3.6900000000000004,3.2252235064669033
0.0,952048768,0.0,0.42,0.08912280701754388,0.1340479751772581
0.0,223601509,0.0,1.56,0.6776666666666665,0.4778448986087816
0.0,635132981,0.67,0.67,0.67,
0.0,617806295,0.24,8.81,3.5,4.638221641965808
0.0,635442926,0.0,7.9,1.7942857142857143,2.7264621241245433
0.0,51102102,0.0,0.92,0.45549999999999996,0.36005080050927313
0.0,251109741,0.0,0.07,0.023333333333333334,0.04041451884327381
0.0,1137831831,0.0,0.75,0.532,0.3031006433513463
0.0,295083399,0.0,4.84,0.7881578947368422,0.7366151605396418
0.0,632289584,0.0,0.45,0.225,0.31819805153394637
1.0,299498426,0.0,9.35,2.143978494623656,3.1602744115490626
1.0,251110826,0.0,6.0,1.78,2.226914906322197
1.0,31767615,0.0,7.2,1.3752173913043477,2.2704582428247972
1.0,10174555843,0.0,6.81,1.1566666666666667,2.2376516836789557
1.0,359094454,0.0,7.09,0.9181250000000001,1.7127685920754154
1.0,359096510,0.0,6.49,0.8888888888888888,2.1065994187578974
1.0,251109741,0.0,0.74,0.11285714285714286,0.2771710834914232
1.0,95663454,0.0,8.33,1.079268292682927,1.8187982161909857
1.0,632342872,0.0,6.49,2.133,2.836014613659261
1.0,98303810,0.0,7.16,2.725,3.2206654148305622
1.0,51043106,0.0,8.46,1.3609523809523807,2.4653093701115987
1.0,653971690,0.0,0.61,0.22749999999999998,0.29159046623646667
1.0,250706414,0.0,6.51,1.8982352941176468,2.597973333422895
1.0,97793030,0.0,5.41,0.3215789473684211,1.2371214938894541
1.0,66868022,0.0,5.35,1.23125,1.9653969064797063
0.0,50033102,0.0,5.83,0.783888888888889,1.8353237857917089
0.0,10134034285,0.0,9.78,1.942635379061372,2.573244424883316
0.0,299510181,0.0,11.83,1.4993381147541553,2.1788021666390054
0.0,234440706,0.0,4.85,0.9463636363636364,1.3263881236446045
0.0,1058105332,0.0,11.98,1.8799999999999961,2.9675183986328135
0.0,9487245293,1.04,9.67,4.013333333333333,4.900962490504629
0.0,250663835,0.0,9.86,2.142857142857143,3.0405551835439235
0.0,353749679,0.0,0.33,0.0825,0.165
1.0,259803255,0.0,10.72,1.3922379603399437,2.2068406896687502
1.0,353769722,0.0,9.21,2.2397070312500027,2.1559811929181127
1.0,cluster_2113408268_2113408287_2295084718_2295084719_,0.0,7.98,2.0401796407185633,2.5501255516112527
1.0,250711391,0.74,7.0,2.6675,2.912837963224182
1.0,355613040,0.0,6.47,1.9015714285714285,2.3264943059662926
1.0,97839385,0.0,6.79,2.2884615384615388,2.9106695854901563
1.0,909651171,0.62,7.02,2.244736842105263,2.632661028990867
1.0,98303817,0.0,6.25,1.8107692307692307,2.7885404232873676
1.0,31620115,0.0,5.37,1.0297297297297296,1.7115901481899332
1.0,838747957,0.0,9.09,1.487142857142857,3.388444649519473
0.0,917870260,0.0,9.47,2.022506393861853,2.0176080214664105
0.0,531626202,0.0,0.87,0.281304347826087,0.2862342389122791
0.0,280010747,0.0,9.75,2.643333333333333,3.037373413807061
0.0,23182962,0.0,11.69,1.6014893617021273,3.303544854114325
0.0,298744689,0.0,5.19,0.6161538461538463,1.4047451634937118
0.0,32015473,0.0,3.81,1.0446666666666666,1.197252012298322
0.0,251144773,0.0,11.56,3.135217391304348,4.08230423965906
0.0,1458642528,0.0,0.44,0.285,0.2007485989988473
0.0,68612586,0.0,0.66,0.32,0.31317726609701413
0.0,790322283,0.33,0.45,0.39,0.08485281374238571
0.0,250920829,0.0,2.33,0.7383333333333333,0.8550886893572307
0.0,49749630,0.0,0.81,0.4276923076923078,0.3470387549480568
1.0,169544332,0.0,0.81,0.561,0.30501183947876875
1.0,251136892,0.0,10.75,2.2371794871794872,3.3389022374347976
1.0,251109478,0.0,0.0,0.0,0.0
1.0,818127954,0.0,0.0,0.0,0.0
0.0,1609088276,0.0,10.39,1.9209523809523807,3.1320710476646356
0.0,820368901,0.0,7.47,1.7999999999999996,2.720999816244022
0.0,250712161,0.0,7.6,2.27875,3.2605321103858405
0.0,353746849,0.0,7.13,2.097777777777777,2.514188436069081
0.0,8445978241,0.0,10.11,1.6007692307692307,2.3953259141122762
0.0,632323805,0.0,0.76,0.346,0.3554996483823859
0.0,250663734,0.0,8.3,1.324444444444444,1.8292675262354827
0.0,6724746420,0.0,10.23,2.5170000000000003,3.8690597479663373
0.0,634248642,0.0,8.78,1.5460550458715603,2.633105130178346
0.0,807999400,0.0,0.63,0.2636363636363636,0.3044428592453016
0.0,251136452,0.0,0.0,0.0,
0.0,704278581,0.0,1.0,0.3028571428571428,0.34167975495345776
1.0,10741747,0.0,10.44,1.877901318781275,1.913538263343364
1.0,52493441,0.0,10.33,2.568880866425992,3.2150688866493504
1.0,97839372,0.0,6.86,1.1476923076923078,2.4432804240956933
1.0,219362015,0.0,9.06,2.0207575757575764,2.5467235704118676
1.0,250920664,0.88,6.48,4.543333333333334,3.1742768205267375
1.0,661072058,0.0,1.42,0.2783018867924527,0.2813849283593737
1.0,250691570,0.0,8.52,1.9369999999999998,3.414846832419997
1.0,749160929,0.0,0.81,0.737826086956522,0.2329056875401233
1.0,840919438,0.0,7.51,2.991739130434783,3.0137648641070993
0.0,32015475,0.0,8.29,1.5054166666666664,2.8261495993614734
0.0,359095483,0.0,8.8,3.16,3.4292362908469194
0.0,2251695233,0.0,5.36,0.615,1.6856073748718061
0.0,359095030,0.0,11.46,1.7723214285714286,3.2514231799021798
0.0,4458927009,0.0,9.26,2.471153846153846,2.60966103058389
0.0,762514801,0.0,7.34,0.6261068702290079,0.6945586008605465
0.0,972690317,0.0,2.09,0.4579629629629632,0.5812615337161531
0.0,286067599,0.0,11.89,1.8036930455635376,2.755536481889651
0.0,789796814,0.81,0.81,0.8100000000000003,0.0
0.0,52493494,0.0,7.24,1.1906666666666672,1.7463754764154238
0.0,402402482,0.0,6.4,0.5230769230769233,1.3536015080403392
0.0,353768819,0.0,0.0,0.0,
1.0,998313582,0.0,7.52,2.6439999999999997,3.155915785385352
1.0,634255222,0.0,9.48,0.797,1.8263175265442093
1.0,250699613,0.0,11.14,1.8026358695652174,2.449659456512028
1.0,807999443,0.0,12.58,1.4446808510638296,2.941641697112441
1.0,250920417,0.51,8.08,3.382727272727273,3.4517041904227277
1.0,87082462,0.0,7.16,0.7810309278350515,1.5412275617097604
1.0,86218469,0.0,2.76,0.7405,0.7768389049285098
1.0,250712291,0.0,0.81,0.37250000000000005,0.32639809173111645
1.0,23182990,0.0,9.7,1.2215736040609144,2.1710366330757394
1.0,31616815,0.0,7.18,1.0332812500000002,1.961628003524776
1.0,51249907,0.0,9.16,1.663333333333333,2.7073648256312675
1.0,300402632,0.0,7.82,2.180555555555556,2.8993660001135386
1.0,97834697,0.0,1.29,0.6225,0.719739536221264
1.0,251110755,0.0,7.09,2.4366666666666665,3.0059399528267363
1.0,66868058,0.0,5.17,1.5455172413793101,2.085173367703926
1.0,359096271,5.24,6.72,5.756666666666667,0.8350049900050495
0.0,251144955,0.0,0.0,0.0,0.0
