time_period,parse_lane_name(vehicle_lane),min(vehicle_CO),max(vehicle_CO),avg(vehicle_CO),stddev(vehicle_CO)
1.0,251136124,0.0,164.7,73.58818181818182,69.37382023263555
1.0,1303525246,40.69,690.49,365.59000000000003,459.47798641501856
1.0,901261053,0.0,176.17,85.94812499999999,61.947848692761646
0.0,250712162,40.86,147.67,79.4525,42.44716539416973
0.0,250706436,0.0,84.25,19.590833333333332,29.769362670166096
0.0,23184195,0.0,170.22,21.704216867469878,39.704084397802646
0.0,299500104,0.0,665.4,74.75227443609016,78.26025224376599
0.0,250712716,0.0,326.8,88.29031249999998,75.2892005057991
0.0,909645108,0.0,1272.19,121.62385964912279,249.64654674698434
0.0,704135432,0.0,63.06,31.343600000000002,21.344765142769784
0.0,359095693,0.0,144.8,46.781666666666666,49.00432834933765
1.0,250920320,0.0,829.59,96.37075528700817,74.55637810194412
1.0,222942436,0.0,191.66,18.701518324607335,25.79845367848914
1.0,250663596,0.0,147.99,32.465625,36.01337557184469
1.0,327261700,0.0,164.78,115.84930232558118,66.60059110498857
1.0,250921080,0.0,108.75,45.79333333333333,48.531161810394224
1.0,651968870,0.0,72.03,39.21,23.349334751408513
1.0,101516440,0.0,164.78,72.18476190476188,60.27140504576342
1.0,363391934,0.0,40.16,4.097333333333333,11.385120280854471
1.0,355615343,0.0,0.0,0.0,
0.0,327261700,0.0,164.78,85.117090909091,70.53948518917528
0.0,818127958,0.0,489.72,97.944,219.00944198823942
0.0,249601206,0.0,1250.21,114.52428571428558,106.89073019923501
0.0,23216663,0.0,164.78,62.28323529411765,54.585557070811674
0.0,222897513,0.0,1133.52,117.20938590604331,72.17685643956246
0.0,917870261,0.0,886.95,104.90799999999996,114.40437494777467
0.0,250711115,34.29,38.69,36.489999999999995,3.1112698372208083
0.0,601290886,0.0,164.78,75.04864583333334,64.37687472376676
0.0,295024096,0.0,654.46,55.31925531914895,107.11561049290363
0.0,1303525246,102.97,102.97,102.97,
0.0,482856909,0.0,23.34,11.3025,10.773338619016855
1.0,972690968,0.0,1395.17,114.09107784431141,112.27542733483203
1.0,353767804,0.0,338.05,69.69931818181819,90.42898808220086
1.0,250663746,0.0,263.84,72.5790909090909,93.21765625260826
1.0,250700248,0.0,151.94,105.022030075188,50.496559870216515
1.0,31767637,0.0,845.63,48.7415254237288,95.77410108166389
1.0,807999627,0.0,164.78,89.48538461538462,65.6929013567217
1.0,97846089,0.0,187.85,67.7042857142857,78.30694580881546
1.0,353769800,0.0,0.0,0.0,0.0
1.0,86547349,0.0,540.6,130.91705882352943,170.00575191610085
1.0,353771656,0.0,132.3,50.290625,59.282930816972936
1.0,678788074,0.0,164.78,61.544999999999995,75.41564912107394
1.0,651939717,13.84,13.84,13.84,
0.0,251144770,0.0,231.48,98.95514285714286,74.89102753368897
0.0,23182775,9.12,164.78,123.15285714285714,52.092993679344154
0.0,299658207,0.0,164.78,82.33089219330844,72.21863881117076
0.0,250704638,0.0,151.07,98.09229166666665,52.894326898456505
0.0,31767621,0.0,1561.2,170.2097101449275,250.23229725815014
0.0,251110754,0.0,150.32,111.19857142857144,52.08135796634961
0.0,3879024943,18.29,858.57,240.34500000000003,412.76795551496
0.0,219617986,0.0,155.06,36.54545454545455,57.46931692018557
1.0,741245823,0.0,1093.37,90.2103778040142,90.8022589717484
1.0,359094908,0.0,150.45,37.136041666666664,43.575923800443476
1.0,651185403,0.0,164.78,50.5875799086758,54.17736436237838
1.0,264095736,0.0,494.01,84.09436363636364,94.7113380114321
1.0,653974966,0.0,152.25,70.82000000000001,55.46090777213344
1.0,2660166908,0.0,76.87,33.309615384615384,28.808945899601287
1.0,762793106,0.0,958.57,68.74064102564104,117.34164649865083
1.0,444374147,0.0,343.73,43.012995594713644,57.68221183925008
1.0,51249544,0.0,765.68,70.41404494382023,83.9067429290979
1.0,23216541,0.0,164.78,72.82806818181815,66.24056084748688
1.0,377996994,0.0,162.53,42.91358490566038,51.0944866472642
1.0,10976008,0.0,39.86,11.311666666666667,16.91624868867119
1.0,601294006,18.88,37.41,28.833333333333332,9.341393543435226
1.0,966013902,0.0,45.98,11.476666666666667,17.057792745057416
0.0,1992372760,0.0,152.6,91.13294117647058,51.51896213588569
0.0,250712701,0.0,132.2,66.1,93.47951647286158
0.0,359095613,0.0,150.53,61.745,57.00833902317992
0.0,917870258,0.0,164.78,31.24458333333334,58.68698220069389
0.0,31620199,0.0,137.6,68.04394636015324,61.80192023514282
0.0,300401862,0.0,167.7,70.24115384615385,63.698997814843096
0.0,391433166,0.0,281.29,73.8646666666667,76.90858574839471
0.0,251110759,102.61,102.61,102.61,
0.0,652688299,0.0,889.85,174.7311111111111,241.59378858125834
0.0,632242186,243.3,243.3,243.3,
1.0,97846073,0.0,362.19,81.09966804979254,55.39523211934413
1.0,250709317,0.0,215.78,22.723833333333335,44.58145293811594
1.0,315709444,0.0,164.78,38.939747292418765,34.91092667092732
1.0,4458922832,0.0,704.9,66.85453333333334,108.93104401152794
1.0,336341771,0.0,139.88,66.25026315789474,53.52071341820605
1.0,790308478,0.0,137.94,70.906,61.709733267937565
1.0,388172083,0.0,79.33,49.846666666666664,43.408653899117084
0.0,101259304,0.0,87.18,12.865625,20.655992408723442
0.0,741087756,0.0,274.49,67.51392857142858,68.73996169606755
0.0,652688301,0.0,329.12,144.12743589743584,96.75217856157171
0.0,250699359,0.0,150.91,52.103981481481476,50.256418922145244
0.0,251136510,0.0,470.01,69.15150000000003,107.72988361614138
0.0,167920360,0.0,177.27,45.79451127819548,47.271466495611335
0.0,286067598,0.0,1184.0,56.83876130198913,86.91901966722934
0.0,11031665,0.0,133.76,43.50214285714286,43.6692486730689
0.0,32015537,0.0,197.83,82.31813953488373,66.30495572428289
0.0,23183366,0.0,829.81,118.4613106796114,121.06232305367259
0.0,90533474,0.0,187.51,49.09396825396824,52.74934656496926
0.0,359096263,0.0,83.51,13.918333333333335,34.0928147366372
0.0,66867998,0.0,141.85,71.33714285714287,54.03792424902031
1.0,97846101,0.0,759.26,90.48949999999999,95.09946296085504
1.0,220516702,0.0,164.77,75.60157894736842,67.42967606073576
1.0,361401015,0.0,221.58,87.23897959183674,60.44029213629272
1.0,355614093,0.0,22.82,4.564,10.20541424930904
1.0,250663734,0.0,225.03,73.89990291262139,54.47906475931195
1.0,41806639,26.65,143.55,58.50636363636364,38.19192749069554
1.0,68612576,0.0,164.78,71.02103448275861,65.67885610902572
1.0,51102924,0.0,613.69,56.898376068376066,78.79108831715794
1.0,3894328960,0.0,236.04,45.34214285714285,69.17507990360639
1.0,250704638,0.0,450.63,114.97310344827585,77.4095747332013
1.0,295081889,0.0,31.88,21.9725,6.931439965836825
1.0,907181175,0.0,136.8,60.236133333333335,60.28163063159126
1.0,634244587,0.0,117.21,42.336842105263166,36.654617270563094
1.0,50005006,0.0,164.78,100.72363636363634,62.86272922371845
0.0,251144999,0.0,94.4,34.278,42.53445685558945
0.0,482987489,0.0,1277.9,96.67015885623432,119.0331764295683
0.0,49748053,0.0,0.0,0.0,0.0
0.0,286070640,0.0,842.48,178.2271052631579,198.43433723551155
0.0,359094241,0.0,472.81,111.3875,94.04113721310122
0.0,353767087,0.0,0.0,0.0,
0.0,664511607,0.0,150.59,25.12875,51.222080740215375
0.0,916426355,0.0,164.78,74.1014705882353,64.0224973305361
1.0,299498425,0.0,377.69,53.07026200873363,61.905065737515685
1.0,169130600,0.0,310.26,91.30226890756303,74.7772384750933
1.0,250711248,0.0,139.07,49.83678571428572,56.2510790055241
1.0,355614705,0.0,585.1,82.49797297297297,94.6099015927853
1.0,300395140,0.0,164.77,68.49272727272727,68.72799846612858
1.0,98350968,0.0,165.6,64.40400000000001,58.77020829969675
1.0,865301642,0.0,26.55,12.1025,14.105319032194911
1.0,687830215,0.0,84.07,9.116818181818182,22.50922147251435
1.0,27790954,0.0,137.94,58.27571428571429,65.38795502158453
1.0,1431401012,0.0,0.0,0.0,0.0
1.0,3458963093,39.85,164.49,111.1875,54.02816325769368
1.0,23216612,0.0,610.61,76.13529411764705,133.18246629605096
1.0,636484888,0.0,23.64,14.647368421052635,10.267331061892518
1.0,807999990,0.0,137.78,77.32944444444445,64.16902564800544
0.0,98350950,0.0,553.49,64.33571428571429,123.44865384326506
0.0,359095352,0.0,134.23,30.107368421052637,45.67810876632083
0.0,250663596,0.0,164.37,47.415471698113215,56.33519529654748
0.0,250700083,0.0,231.79,101.30903225806452,77.91591396519877
0.0,7878279511,0.0,140.92,81.92428571428572,53.10364421178106
0.0,302575703,0.0,287.12,66.12296296296302,71.64325525190104
0.0,250699984,0.0,0.0,0.0,
0.0,634348427,101.03,164.78,134.955,28.00388365923556
1.0,741245822,0.0,232.07,56.85025239338557,56.87688991251992
1.0,661080463,0.0,356.77,56.482135176651255,61.262935914128526
1.0,250692403,0.0,475.16,102.52462686567164,75.44267016874834
1.0,411703357,0.0,738.8,104.1542857142857,159.93587291697344
1.0,653973066,0.0,207.35,56.128750000000004,57.994132785136124
1.0,353747831,0.0,104.87,9.349183673469387,25.943922123554508
1.0,250700343,0.0,114.78,14.250689655172414,36.991786243805386
1.0,824855249,0.0,127.0,55.48692307692307,57.732254183228655
1.0,242134,0.0,133.79,52.36524999999999,60.14462032286888
1.0,48652538,0.0,571.78,75.19453237410072,101.36233696692122
1.0,807999512,0.0,139.61,60.33857142857143,66.27849051913076
0.0,901261052,0.0,32.62,9.714666666666666,12.543435885335557
0.0,251136301,0.0,146.03,65.55875,40.46849900436965
0.0,359094778,0.0,498.12,16.32203125,65.37817251835874
0.0,250712291,0.0,99.42,29.457499999999996,39.4145983651453
0.0,336340289,0.0,167.12,53.407272727272726,64.71465399597052
0.0,49795118,0.0,797.81,81.50531250000003,145.36926863823496
0.0,1062776770,120.51,120.51,120.51,
0.0,1431401012,0.0,0.0,0.0,
0.0,219362017,0.0,164.78,75.50916666666667,69.01378972328428
0.0,31616988,0.0,120.73,40.52090909090909,40.75524026540525
0.0,27790954,0.0,142.28,71.44833333333332,63.727258662731344
0.0,251144942,128.55,732.63,430.59000000000003,427.1490643791696
1.0,284240115,0.0,890.86,112.34156587472954,85.11908305001361
1.0,651185404,0.0,144.31,41.19432835820896,37.008862004102994
1.0,6220792260,0.0,162.02,21.293333333333333,40.062255347722235
1.0,97788567,0.0,190.56,47.966249999999995,58.9008334734207
1.0,223083929,0.0,205.25,25.844718750000037,31.20996803303143
1.0,251136452,0.0,119.71,59.855,84.6477527758416
1.0,844173336,0.0,136.03,30.812,59.33452848047248
1.0,355613602,0.0,148.41,61.76857142857143,57.32654923871703
1.0,790308475,0.0,110.59,31.425714285714285,40.286283379972254
1.0,1000830904,108.78,185.51,139.16166666666666,28.955421887215984
1.0,1175120417,0.0,134.94,71.90037735849056,62.2239021280948
0.0,865301640,0.0,185.0,73.39286219081266,69.45893128091312
0.0,355614512,12.29,64.06,37.262,22.484260494843944
0.0,359094744,0.0,319.37,97.49080536912753,55.899453056802834
0.0,100850034,0.0,1067.18,78.54273437499994,113.88443516170993
0.0,632277873,45.46,143.66,116.55000000000001,36.229638695410685
0.0,742016387,0.0,824.08,102.67413865546214,89.00176122381365
0.0,251136974,0.0,30.92,7.73,15.46
0.0,901645779,0.0,164.78,57.875316455696186,61.14790448294187
0.0,353749650,0.0,115.35,38.428,45.93715750892734
0.0,31622008,0.0,161.71,56.18859375,64.88399183490553
0.0,807999429,0.0,0.0,0.0,
1.0,295083402,0.0,531.83,56.34916666666666,93.63888248791434
1.0,3705227167,0.0,203.28,37.01793103448276,50.94630137423578
1.0,359094099,0.0,579.52,79.37043103448273,85.05758597042912
1.0,2300143703,36.74,511.02,140.15190476190477,85.22182519147496
1.0,359095614,0.0,63.56,17.913333333333334,24.769113831544313
1.0,670812431,0.0,158.96,114.75066666666666,42.18008966099437
1.0,652688299,0.0,1059.11,117.33098360655737,170.87202096603292
1.0,95663423,0.0,205.65,92.0927536231884,58.05143581048615
1.0,10976427,0.0,188.43,77.40263157894738,69.6911365990528
1.0,250663738,0.0,148.28,98.02333333333333,84.89982587339819
1.0,250711603,0.0,174.32,103.082,72.63650611090817
1.0,31767602,0.0,37.89,26.492727272727276,10.563243906025356
1.0,250707461,0.0,0.0,0.0,0.0
0.0,384593007,0.0,264.56,141.75627158189658,53.83013744409545
0.0,896087076,0.0,66.51,12.73875,25.010095354533483
0.0,10971769,0.0,828.38,91.59330000000001,140.29397681085257
0.0,299656282,0.0,450.16,90.01718487394952,82.31668828689989
0.0,23182796,0.0,178.3,122.20920913883965,64.44942748169692
0.0,353768315,0.0,258.99,57.98545454545455,89.37252232802165
0.0,722947723,0.0,764.95,79.35400990099008,104.5755481786996
0.0,156253936,0.0,297.72,36.468484848484856,70.471124278016
0.0,7384331753,0.0,152.12,63.365,63.7067726383938
0.0,250710947,0.0,149.4,46.220555555555556,46.398985596444724
0.0,51043101,0.0,89.85,16.37247863247863,23.698903470413367
0.0,1209362819,0.0,156.85,52.676,74.29124867708174
0.0,60950269,0.0,21.78,2.7225,7.700392847121503
0.0,847943121,0.0,148.61,79.538,73.30478852025972
0.0,250692409,0.0,156.43,67.72666666666667,80.29695905408457
1.0,790318524,0.0,159.93,61.732926829268294,50.85436661363104
1.0,807999657,0.0,666.14,121.37820512820512,159.2273221210843
1.0,51105855,0.0,137.78,27.10733333333333,48.610850856083374
1.0,295056184,0.0,625.87,77.31396725440811,85.4222186101862
1.0,824076905,0.0,69.36,29.32785714285714,21.333371538713504
1.0,391433166,0.0,512.62,81.83196319018407,85.63484188267203
1.0,251136940,0.0,205.55,120.31666666666666,64.35892017475594
1.0,250720873,0.0,164.81,27.645,58.82624584316086
1.0,395766241,0.0,285.85,82.76461538461538,95.25681783258217
1.0,250710947,0.0,100.54,49.64214285714286,35.49743981636539
1.0,353770735,0.0,99.06,47.86,46.193467998346755
0.0,730034147,0.0,706.71,95.4910615384612,77.02344390637217
0.0,318678267,0.0,840.76,39.34076744186042,59.6675582981545
0.0,355614703,0.0,524.64,93.4578125,108.56214298091611
0.0,31616813,0.0,66.48,12.26030303030303,20.657257575251926
0.0,224025735,0.0,227.64,84.5775,103.50207166350036
0.0,251136300,0.0,170.5,40.576071428571424,47.41448492065484
0.0,262652281,0.0,191.38,20.94326086956522,35.807448243199914
1.0,601290887,0.0,1055.65,47.2503121693121,71.84335547233664
1.0,207979572,0.0,2025.5,117.54995428571428,165.16640668297356
1.0,353746851,0.0,288.52,46.84361111111111,70.26785231842827
1.0,295083399,0.0,241.13,94.03521739130441,70.05614521274478
1.0,824855082,36.8,176.51,132.87285714285713,44.97139672958273
1.0,97834829,0.0,191.62,75.867,59.81473379434944
1.0,251110313,0.0,0.0,0.0,
1.0,687830221,0.0,164.78,50.73955555555557,59.034674747348724
1.0,86378178,0.0,136.9,62.22749999999999,61.36134258868294
0.0,170993800,0.0,968.06,93.32731343283577,100.88443785413084
0.0,635445185,0.0,458.34,92.28124999999999,96.00159868743582
0.0,365528695,0.0,16.26,1.2507692307692309,4.509712595311113
0.0,95663492,0.0,153.95,58.61041666666668,55.140048925177915
0.0,651939720,0.0,104.9,26.852500000000003,52.045118487071704
0.0,482856908,0.0,132.16,49.682631578947365,57.92733406241778
0.0,6217316395,0.0,164.78,134.58896713614993,61.48388997360734
0.0,663798587,24.82,24.82,24.82,
1.0,250711246,0.0,143.25,43.29,53.76953691450206
1.0,632243486,0.0,114.61,28.6525,57.305
1.0,353767898,0.0,1448.15,71.07489361702127,209.02230872067992
1.0,23183273,0.0,1603.89,87.92380835380831,143.64969808219595
1.0,250712160,6.16,52.93,34.160000000000004,20.29291994760734
1.0,651939706,72.33,97.86,85.095,18.05243612369256
1.0,664511606,0.0,189.75,97.73428571428573,51.249807329615884
1.0,50014093,0.0,707.64,64.92826086956521,156.3921114510277
1.0,353745415,61.04,248.99,138.522,60.15983486869433
1.0,565056718,548.33,548.33,548.33,
0.0,24258821,0.0,1016.69,111.08307377049182,172.5879420919481
0.0,738028726,0.0,513.48,87.48807692307695,106.96388261536623
0.0,250699972,0.0,468.49,99.75759259259256,72.00257721075923
0.0,86438974,0.0,179.06,87.24626168224286,68.97179541697776
0.0,767331346,0.0,115.91,36.65375,52.442215801911786
0.0,2299742133,96.73,164.01,130.37,47.57414423823091
0.0,82682799,0.0,54.32,18.619999999999997,26.08174073945219
1.0,660260255,0.0,178.11,35.71500000000001,41.30299377560404
1.0,95663527,0.0,297.8,102.66152631578959,69.20191536547689
1.0,294492607,0.0,137.73,63.784841498559075,61.597313320339325
1.0,790318517,0.0,58.11,11.622,25.987582034502555
1.0,3036525460,0.0,164.78,95.00399999999999,77.57862628870213
1.0,250708690,0.0,1319.55,95.956328125,125.8019764116937
1.0,219362017,0.0,163.65,46.84064516129032,48.09093510808344
1.0,651939719,0.0,124.38,41.025,63.56101564638501
1.0,31622008,0.0,150.73,55.083540669856475,60.54913537065708
1.0,300401494,0.0,311.04,56.6764705882353,75.1517502242277
1.0,652392568,0.0,149.24,54.88090909090909,51.32659904075965
1.0,32015579,0.0,46.64,32.38461538461539,15.374847216251514
0.0,448706635,0.0,169.11,72.39486842105264,66.4735843974817
0.0,97788686,0.0,695.55,84.75602409638553,88.3375060518624
0.0,60958845,0.0,461.86,97.35974683544303,92.58298942410708
0.0,259803255,0.0,1673.26,97.07861227922619,112.0516063879335
0.0,298296034,0.0,715.3,136.87166666666667,185.61791255631744
0.0,336339932,0.0,177.05,73.13166666666666,56.03041855047289
0.0,168914460,0.0,164.78,89.28111111111113,60.05194544420677
0.0,565056718,0.0,16.58,8.29,11.723830432072956
0.0,223649877,0.0,164.78,82.39,116.5170554039193
0.0,299496935,0.0,160.91,85.03333333333333,59.511825795582936
0.0,251144769,0.0,302.12,81.04333333333334,130.97778646269248
0.0,97792969,0.0,96.83,29.83,45.90763698267787
0.0,970180898,138.84,164.78,151.68333333333337,12.971855431407393
1.0,95663398,0.0,138.35,54.153076923076924,50.82528658463478
1.0,10741731,0.0,830.11,82.6322074468085,88.0226600108225
1.0,359095655,0.0,209.76,55.12625,61.84084620409985
1.0,68612588,0.0,164.78,83.40384615384616,58.0117358524582
1.0,435483355,0.0,398.8,85.89692307692309,121.31674983176723
1.0,355613900,0.0,121.92,39.0135294117647,39.16667619628587
1.0,23184691,0.0,164.78,70.723,72.83470681347941
1.0,132737106,0.0,136.36,34.99179487179487,36.65072605526209
1.0,1458642409,0.0,40.89,20.445,28.91359628271793
0.0,170644473,0.0,126.41,26.208181818181814,40.92928275712863
0.0,10741722,0.0,299.03,80.13445945945946,75.14253791606811
0.0,763490832,0.0,386.4,48.542,86.61541959477508
0.0,cluster_1005854912_2395596764_6742071239_6742071240_,0.0,688.73,78.85005361930293,76.6744391349802
0.0,250920235,0.0,1304.54,128.7624324324319,103.9211861778659
0.0,359093323,0.0,137.26,16.737333333333332,44.39166000607814
0.0,86438973,0.0,169.57,64.87722222222224,57.8910404481942
0.0,360079251,0.0,175.67,124.16393617021282,67.57501689230926
0.0,971719836,20.17,937.16,239.71807692307692,309.1047810050078
0.0,353749599,0.0,206.0,84.63235294117648,61.92214058087501
0.0,316770035,0.0,389.5,127.9477777777778,75.08427140112639
0.0,411703357,39.73,133.97,91.80222222222223,34.3266138651112
1.0,224816471,0.0,206.27,82.73558255451694,70.00803831465377
1.0,31179468,0.0,783.32,41.634307692307694,78.77981666063259
1.0,601294000,0.0,782.85,63.25979166666668,100.09194382045649
1.0,355613603,0.0,256.16,47.525,69.84940490358251
1.0,31985292,73.26,297.61,163.99111111111114,64.23908923787067
1.0,66868004,0.0,164.78,69.65386718749998,62.488681342836855
1.0,23184093,0.0,804.0,87.41921161825725,99.16415492652843
1.0,818127956,0.0,1103.56,264.69571428571425,340.52545029074446
1.0,11256819883,0.0,160.47,29.547272727272727,51.490899998776314
1.0,633562949,0.0,0.0,0.0,0.0
1.0,10976967,0.0,157.0,55.947843137254914,56.25471924429898
1.0,907181176,0.0,137.37,72.8149090909091,64.7597810393871
1.0,359095483,0.0,147.41,57.9609090909091,47.16348213134021
1.0,250921558,0.0,0.0,0.0,0.0
1.0,251144198,0.0,36.67,9.1675,18.335
0.0,311408820,0.0,808.53,99.41454293628787,93.99254552518725
0.0,32015487,0.0,164.78,52.637669902912634,51.97426633617915
0.0,32357785,0.0,253.55,121.72592105263156,72.90806649797871
0.0,10134034294,0.0,512.89,93.45054687499997,75.29482185988071
0.0,353767084,0.0,261.63,99.87214285714286,83.84050106083497
0.0,355614597,0.0,92.87,21.241666666666667,37.718332103456895
0.0,298293482,0.0,942.2,123.99786259541986,131.59579216447747
0.0,830255108,0.0,169.73,100.80611260053583,76.02827647897608
0.0,23199927,0.0,1932.49,253.5568055555556,285.8158333111409
0.0,664514537,0.0,344.97,107.09146341463412,125.14029997488768
0.0,664238682,0.0,254.96,65.56791208791206,67.28711711788988
0.0,32015577,0.0,177.3,56.38333333333333,63.24999730711136
0.0,32015397,0.0,489.57,61.311875,104.77375488403571
0.0,730330629,29.19,143.76,82.85714285714286,48.98136710841709
0.0,300402639,0.0,0.0,0.0,
1.0,250710210,0.0,235.62,27.23888888888889,78.20645089192523
1.0,359096272,36.96,128.33,82.64500000000001,64.60834659701486
1.0,97839360,0.0,126.89,54.885,58.02526567920958
1.0,250921224,0.0,120.1,29.88512195121951,38.4312663154593
1.0,359094245,0.0,131.14,28.278095238095233,42.738912903704936
1.0,711885233,0.0,668.8,74.21386138613866,84.32664934639962
1.0,251144930,0.0,172.75,30.23222222222222,59.96597280495368
1.0,85698085,0.0,159.52,43.46044444444445,56.66591379446392
1.0,223083928,19.87,95.39,20.451654135338384,4.612140203149849
1.0,824855327,0.0,115.79,75.48,65.4180991775212
0.0,669874507,0.0,66.8,10.698958333333335,18.693709061240686
0.0,251136887,0.0,146.87,16.25193548387097,34.041288794575614
0.0,632243485,36.21,140.45,81.7242857142857,50.17893377940682
0.0,251136508,0.0,30.6,15.1725,17.520931054027923
0.0,250709317,0.0,129.75,22.989772727272726,39.788323312753064
0.0,749160929,0.0,164.78,108.06346153846158,72.75368092088854
0.0,7611788793,0.0,123.41,41.13666666666666,71.25079672069171
0.0,650854045,40.64,40.64,40.64,
0.0,359096268,11.92,101.63,63.11666666666667,46.18031218315153
1.0,95663418,0.0,543.47,101.06165467625893,74.51970197600099
1.0,23183808,0.0,931.28,83.57033070866113,80.12425535889403
1.0,355615058,0.0,1810.3,119.86660377358491,258.0498432544155
1.0,300400248,0.0,806.39,110.64413793103449,139.69467957612196
1.0,260824573,0.0,233.59,135.67552032520265,56.153286945991766
1.0,194100444,0.0,660.5,60.360070921985816,79.89750049278722
1.0,23184187,0.0,450.0,96.35617708333308,74.26115591379991
1.0,2966514645,155.61,175.41,165.51,14.00071426749363
0.0,353767664,25.57,298.07,106.2275,129.84632875698358
0.0,215710662,0.0,167.83,60.94951219512195,52.0751862671282
0.0,32295798,0.0,548.83,121.91814655172415,81.5959618383456
0.0,722947727,0.0,53.41,25.448823529411765,14.078241967989904
0.0,251134767,0.0,130.22,39.57583333333333,48.035641210617264
0.0,23216634,0.0,890.77,85.9941095890411,169.85115718406394
0.0,634257697,0.0,163.23,70.60875,57.498330056090595
