time_period,parse_lane_name(vehicle_lane),min(vehicle_CO),max(vehicle_CO),avg(vehicle_CO),stddev(vehicle_CO)
1.0,23217604,0.0,155.7,50.41181818181818,51.912930734925546
1.0,429282753,0.0,271.51,20.513846153846153,67.49988444890396
1.0,251136570,0.0,136.58,71.75875,56.52139808135879
1.0,678788075,0.0,149.67,92.96333333333332,81.15532412191656
0.0,363391447,0.0,217.82,79.30593749999998,61.87528637193423
0.0,97846093,119.38,120.68,119.90333333333335,0.686027210344706
0.0,242137,0.0,128.71,62.61583333333334,65.42970516076197
0.0,250921557,119.54,119.54,119.54,
0.0,7785719852,0.0,0.0,0.0,
0.0,31767684,0.0,164.78,83.62906249999999,63.78061174077729
0.0,727447798,0.0,0.0,0.0,
1.0,250700085,0.0,391.72,86.60698113207548,96.37349403362751
1.0,391433168,0.0,826.33,91.30073394495413,127.53304567913789
1.0,1101347640,0.0,180.01,96.90486945962316,71.91212929049526
1.0,353747121,0.0,201.03,90.21965116279078,74.12232521841199
1.0,32015537,0.0,840.88,91.79182926829269,150.81455692526197
1.0,23216841,0.0,571.61,85.67604477611941,78.45381707451774
1.0,250699362,0.0,463.54,80.81339449541284,69.51688529521795
1.0,234440706,0.0,188.05,55.8115238095238,57.5626424792516
1.0,10976970,0.0,165.16,55.53218181818182,56.56262856964013
1.0,1053964639,130.21,164.78,145.98,15.267380259887407
1.0,250921486,0.0,0.0,0.0,0.0
1.0,6356544246,0.0,564.06,121.97500000000001,139.00301721960514
1.0,355613018,0.0,65.69,32.845,46.449844456144305
1.0,2299673255,0.0,45.82,11.455,22.91
0.0,cluster_2113408277_212986801_6281867407_6356544243_,0.0,701.97,127.97380952380952,153.50453871062544
0.0,10741757,0.0,606.55,137.5773648648648,99.34630921978865
0.0,250711516,0.0,144.01,70.89,53.58893713569372
0.0,250700084,0.0,595.09,119.01706896551721,91.25687976965577
0.0,2423075410,0.0,146.0,73.0,103.23759005323593
0.0,43386253,185.7,406.98,250.70714285714288,76.48633793349106
0.0,359095747,0.0,100.77,18.14333333333333,28.138323876667478
0.0,32015189,0.0,859.9,87.11953389830511,118.22806660422607
0.0,251136575,0.0,57.55,19.183333333333334,33.22650799186296
0.0,250691827,0.0,148.9,66.65333333333334,58.52252567827798
0.0,760071200,0.0,164.78,62.657058823529404,59.56895161960485
0.0,115333519,0.0,191.38,55.295277777777784,61.167897812314735
0.0,722762256,0.0,267.43,40.36580645161292,49.77463438366472
0.0,32296802,0.0,170.89,76.5525,66.2960129699689
0.0,207979568,107.84,1190.58,286.26937499999997,305.36475990676564
0.0,23182850,0.0,48.68,31.42307692307692,15.54847333589131
1.0,7214467394,0.0,485.54,72.21633333333334,63.247685582157814
1.0,2296239316,35.96,235.73,105.49869565217392,51.04786214955064
1.0,297174816,0.0,152.1,58.305368421052634,53.720876282252085
1.0,61072220,0.0,162.97,29.264318181818183,45.1848323181279
1.0,260124785,0.0,309.02,99.02967032967032,92.54488618383516
1.0,1303525313,0.0,169.81,90.1035135135135,49.86363901326944
1.0,2287255820,0.0,176.8,57.07999999999999,63.948431354703864
1.0,251137584,17.12,44.35,30.735,19.25451765170969
1.0,70794288,0.0,52.78,9.046875,15.487536803830363
1.0,790308479,0.0,147.18,57.577999999999996,78.87510076063295
0.0,760071189,0.0,874.21,140.79645161290324,141.4541908829501
0.0,2287625898,67.89,67.89,67.89,
0.0,243850918,0.0,174.84,33.95723404255319,55.81043745698187
0.0,250713506,0.0,204.94,75.56333333333333,72.10331701801243
0.0,250920248,0.0,162.11,73.79688888888889,62.345945112085616
0.0,807999572,0.0,0.0,0.0,
0.0,250663733,0.0,123.89,28.64,44.56808948115232
0.0,2696698093,0.0,103.29,15.905000000000001,37.2969663645718
0.0,1458642387,0.0,23.7,13.0075,9.782444735340956
0.0,250691566,0.0,139.31,85.89249999999998,62.46637535506602
0.0,650854044,45.65,45.65,45.65,
0.0,251109739,51.64,137.86,98.41000000000001,43.57360324783803
1.0,243527763,0.0,370.2,130.241987487969,66.65101659711448
1.0,972302159,0.0,1219.15,123.25935791838587,69.57975571994429
1.0,601303883,0.0,232.24,131.96875369822922,60.11913508436406
1.0,10741758,0.0,1090.22,100.82252941176465,114.51223857003939
1.0,32357772,0.0,652.34,114.91414396887112,68.38313264338893
1.0,304829528,0.0,269.7,82.27255319148935,66.02462348535568
1.0,359094540,0.0,837.34,71.92725806451612,123.07962891158824
1.0,98303808,0.0,153.86,69.50666666666667,74.47930736117247
1.0,360079224,0.0,292.2,55.00352791878164,62.27041579635446
1.0,251136572,0.0,46.71,19.456666666666667,24.311458889448275
1.0,23217747,0.0,167.77,59.74963636363637,53.22994715326508
1.0,48820562,0.0,179.19,50.7475,57.62860781449057
1.0,251145095,127.0,127.0,127.0,
1.0,10971776,0.0,166.51,32.803194444444436,32.618790351850826
1.0,188660572,0.0,40.73,14.949999999999998,22.42097009498028
0.0,250712038,0.0,747.74,94.5316,155.18053920299846
0.0,207979572,0.0,848.12,118.24234604105548,99.6657249793347
0.0,359095744,0.0,164.03,87.30566371681417,57.78441622710515
0.0,250691665,0.0,250.32,78.72360655737704,58.33471690856656
0.0,353747408,0.0,257.6,35.94850000000001,56.44965251874611
0.0,86219664,0.0,144.27,31.04523809523809,31.65490100448407
0.0,221666914,0.0,69.69,14.202083333333333,20.968922963605525
0.0,250691739,0.0,201.98,88.20944444444446,59.25620194964283
0.0,907519287,0.0,187.56,52.708965517241374,63.780239569994656
0.0,359096483,0.0,675.92,122.74499999999998,157.04447340376757
1.0,68524671,0.0,697.44,74.17207031250001,68.68293063062119
1.0,280010748,0.0,932.1,51.82523809523812,92.54543281163741
1.0,cluster_1005855035_2251695181_250663594_250664454_,0.0,397.68,43.89967741935484,46.34404784187345
1.0,31767642,0.0,671.43,62.36951871657756,97.10670331824168
1.0,251136321,0.0,170.39,101.5317924528302,51.46686909898204
1.0,98198128,0.0,700.44,55.47608433734939,78.83534845033617
1.0,250921396,0.0,367.8,92.3852,74.68065906786583
1.0,10134034290,0.0,558.44,88.56601694915254,79.89452787803688
1.0,cluster_2113408277_212986801_6281867407_6356544243_,0.0,184.93,107.4658139534884,49.52093055478847
1.0,353768850,75.97,156.32,118.63333333333333,33.2893999144873
1.0,901645779,0.0,164.78,48.32709923664121,56.97565544212113
1.0,6558555857,0.0,44.0,22.0,31.11269837220809
1.0,224026880,0.0,223.05,71.72133333333335,86.3631154624528
1.0,7519494083,0.0,0.0,0.0,0.0
1.0,207979568,99.02,189.08,132.81,34.384842227353616
0.0,224025730,0.0,51.78,16.029090909090908,22.677115537274773
0.0,95663490,0.0,331.78,100.71368421052632,84.23118254809374
0.0,101404643,0.0,164.78,25.772717391304333,33.21167188922438
0.0,166100612,21.41,638.77,118.15444444444444,101.86502095404612
0.0,359095610,0.0,37.42,22.37666666666667,15.227375020009195
0.0,704278582,0.0,738.68,52.98700534759357,66.13419485671399
0.0,250700341,0.0,142.4,50.785714285714285,61.408089547752276
0.0,892627320,0.0,90.84,32.99035714285714,27.835627780630332
0.0,2251695437,0.0,162.68,25.347222222222225,49.0136776595311
0.0,359095219,0.0,121.55,52.114444444444445,46.255956132997376
0.0,359094863,0.0,252.44,121.80333333333333,126.45160826708901
1.0,715534866,0.0,679.23,84.9885,85.81273968420166
1.0,304829465,0.0,1486.62,212.7942424242424,331.1336084576577
1.0,824855226,0.0,151.83,56.66142857142857,53.19144512908664
1.0,599115094,34.6,1406.92,274.335,462.90387771112916
1.0,250713331,0.0,0.0,0.0,0.0
1.0,251136666,0.0,198.03,95.01750000000001,62.83163168341246
1.0,95663502,0.0,151.07,67.76071428571429,61.275826055061536
1.0,847943121,0.0,164.78,105.49,61.56642104264304
1.0,353745422,0.0,0.0,0.0,0.0
1.0,251144942,113.31,137.59,127.41749999999999,10.707403591285177
1.0,353767238,0.0,138.35,52.824090909090906,63.87449261072103
1.0,250706959,0.0,164.78,99.82480000000001,56.592465580079065
0.0,717094465,0.0,164.78,33.06345679012345,45.217299376469114
0.0,651939717,0.0,231.81,115.905,163.9144229468536
0.0,32015470,0.0,1135.64,50.1503305785124,115.0846202288696
0.0,844627879,0.0,363.38,75.91224137931034,73.20237773060654
0.0,250711640,0.0,132.37,47.34625000000001,43.61163345462592
0.0,336340899,0.0,43.1,8.435714285714287,15.744302522016081
0.0,97797191,0.0,176.33,72.51375,53.2522511764258
0.0,97839372,0.0,36.48,11.313999999999998,16.54059793356939
0.0,250711246,0.0,84.82,23.241999999999997,36.10717269463229
0.0,790313138,0.0,134.25,57.883,61.40667843701258
0.0,844173290,41.05,174.4,107.725,94.29268927122614
0.0,95663389,32.82,318.22,153.23,147.83038354817322
0.0,98350957,0.0,660.47,127.19272727272728,184.0115422516158
1.0,cluster,0.0,1569.52,94.82319609284947,75.44160845728399
1.0,51249737,0.0,136.78,33.709142857142865,33.522650847329075
1.0,299500105,0.0,164.78,77.02166666666669,62.23447358669159
1.0,286070639,0.0,808.01,114.04709876543212,88.50623998552462
1.0,300401175,0.0,148.34,49.41547169811321,50.095871109075134
1.0,97788192,0.0,150.49,105.93708333333335,51.560935455402976
1.0,32357785,0.0,164.78,125.42494382022464,63.083753826872744
1.0,651948525,0.0,754.22,144.71272727272725,153.67634864530893
1.0,7772846303,0.0,75.0,37.5,53.033008588991066
1.0,359095416,0.0,151.08,70.94461538461539,62.25200129992733
1.0,251137125,29.41,160.42,66.2075,63.132582910886825
1.0,355613297,0.0,89.01,8.091818181818182,26.837524780866737
1.0,962356556,0.0,27.24,3.3272727272727267,8.170896022969684
1.0,251137014,0.0,203.71,39.725,81.52207056987697
1.0,23199931,0.0,150.25,51.239999999999995,64.66411936563689
0.0,565056731,38.77,127.27,83.02,62.57895013500946
0.0,250699976,0.0,142.71,37.41921874999999,45.02914048736389
0.0,101356593,0.0,326.33,42.51900255754477,45.20037385569796
0.0,760071188,0.0,146.88,19.358863636363637,43.098101572386724
0.0,52493741,0.0,1718.08,84.1550338600451,138.2429077728395
0.0,250920320,0.0,1435.96,110.44111111111116,209.48637606847402
0.0,449488830,0.0,25.63,18.37333333333333,9.254429570031135
0.0,749907669,0.0,449.71,81.02956521739132,106.57380931364213
0.0,355613926,0.0,57.01,19.665,22.583244104550488
0.0,250691695,0.0,56.55,17.557777777777776,19.306230068152725
0.0,251109743,339.6,339.6,339.6,
0.0,80404724,0.0,779.72,98.26005780346826,121.58103604179657
0.0,23184213,0.0,163.69,37.81283018867924,47.78839621567277
0.0,2046110790,34.79,34.79,34.79,
0.0,912263020,0.0,20.57,6.8566666666666665,11.876095037230602
0.0,251137584,0.0,0.0,0.0,0.0
1.0,250698924,0.0,431.26,88.9016,63.972882425832175
1.0,704278582,0.0,192.82,48.39390313390313,55.45545774899519
1.0,294492611,0.0,204.34,29.06833333333333,45.36201213490796
1.0,250699982,0.0,181.85,42.28957317073171,53.53201355522528
1.0,525503454,0.0,172.36,34.37500000000001,59.19403264984868
1.0,634256870,0.0,1435.74,75.95317972350236,135.11507623315282
1.0,954712405,0.0,164.78,128.31533834586472,63.538646645158344
1.0,250711641,0.0,145.04,49.1009375,47.73390560444465
1.0,251134800,0.0,143.32,73.44624999999999,66.31660661176807
1.0,6356544245,0.0,112.24,59.36428571428571,50.179744870197325
1.0,251136507,0.0,39.55,7.909999999999999,17.687297702023336
1.0,98350950,0.0,129.04,36.13761904761905,48.82386106247251
1.0,6558555850,22.0,465.42,105.03714285714285,164.29514333603876
1.0,388172055,0.0,4.77,1.1925,2.385
0.0,4461253788,0.0,654.67,95.01933333333334,163.25747532509442
0.0,23183960,0.0,260.06,66.39834482758623,64.2877435075842
0.0,251136574,0.0,324.96,89.06,104.0227254017121
0.0,24220216,0.0,1595.71,137.38870129870136,199.312304821364
0.0,892605848,0.0,156.07,43.2716,56.325936497614784
0.0,2372547252,0.0,49.3,12.932857142857143,22.209575047927498
0.0,660260256,0.0,164.78,116.45105263157896,64.50811636227017
0.0,702079447,0.0,164.77,36.865937500000015,62.22354034677142
0.0,250699930,38.21,70.8,54.504999999999995,23.044609998869582
1.0,704293239,0.0,1449.98,82.6853580901855,93.77768161604929
1.0,189099793,0.0,290.16,121.10337999999989,64.637938380891
1.0,48656171,0.0,1017.5,125.59523809523797,66.6207133495047
1.0,360079222,0.0,1232.33,94.5491743119266,161.91282517961713
1.0,97788594,0.0,386.88,99.27242424242425,66.16212618259675
1.0,363391923,3.19,230.03,93.50714285714285,73.96341272533347
1.0,908588305,0.0,164.78,111.01,69.69711902223793
1.0,251144050,0.0,103.03,46.14333333333334,52.34844442133245
1.0,844168561,0.0,169.03,96.94268817204298,67.61025383931734
1.0,250920800,38.26,117.33,65.93333333333334,44.5546140521196
1.0,1460308250,0.0,7.84,2.6133333333333333,4.526426110446666
0.0,300402698,0.0,117.13,23.043999999999997,47.71085497931412
0.0,697038487,0.0,708.24,99.60453124999992,115.46849696751183
0.0,954712428,0.0,73.97,44.475909090909084,18.74228569155115
0.0,250706414,0.0,90.27,24.747777777777774,35.48631418511148
0.0,392821763,0.0,164.78,114.67999999999999,69.25014061357565
0.0,651939716,0.0,133.75,66.875,94.57553198370073
0.0,250691582,0.0,0.0,0.0,
0.0,353750576,0.0,0.0,0.0,
1.0,6217316407,0.0,417.37,71.6742339832869,60.54449705731109
1.0,660260258,0.0,1339.43,82.4615384615385,129.89959718687552
1.0,359094098,0.0,536.17,91.5608,104.15624196849654
1.0,250691379,0.0,269.69,94.14928571428572,56.96312133357416
1.0,1102900327,0.0,150.07,33.86915094339623,33.10572668394756
1.0,251110825,0.0,148.02,85.85388888888889,58.7832359194643
1.0,749190996,0.0,60.6,24.90533333333333,25.44728019894876
1.0,250663831,0.0,160.54,44.00866666666668,47.41701169512096
1.0,634256859,0.0,188.45,48.87357142857143,48.39300450679628
1.0,98350927,0.0,164.78,105.97526315789477,74.85244447065895
1.0,908116072,0.0,153.37,69.71083333333334,68.80395422943099
0.0,51043097,0.0,164.78,115.44176470588236,50.021615232229124
0.0,359094862,0.0,297.28,55.40191489361701,66.03543629183855
0.0,251145102,0.0,46.59,25.392,18.247729173790365
0.0,599115094,38.32,1470.58,224.37055555555557,325.2668707831847
0.0,336340433,0.0,146.59,80.096,60.38311430634671
0.0,48656170,0.0,165.86,71.07235294117646,67.26917612560486
0.0,250710948,0.0,136.17,56.76857142857142,54.814420070078704
0.0,355612724,29.05,872.85,196.83800000000002,246.89813008607416
0.0,4333980577,0.0,63.22,12.401428571428571,24.07172783479368
0.0,881725977,95.09,267.41,162.01500000000001,54.7425086851421
1.0,31621142,0.0,155.5,55.46281976744186,60.64246992892953
1.0,167920360,0.0,186.08,53.304128113879024,51.604237679373206
1.0,1055910703,0.0,164.78,63.015,52.72374959568574
1.0,251134804,0.0,164.56,41.9848275862069,46.432224233721996
1.0,51249356,0.0,555.84,150.03588235294117,188.91302913175497
1.0,250712199,0.0,286.13,114.34526881720427,89.42234925866028
1.0,1137831858,0.0,146.15,52.49181818181818,43.06379890770944
1.0,97834761,0.0,334.29,70.729,56.32461164951211
1.0,305143975,0.0,33.28,10.778333333333334,16.708415145269363
1.0,402402481,0.0,204.45,79.37589743589743,57.5499230745267
0.0,651185403,0.0,164.78,43.600917431192684,46.269273272340534
0.0,359094045,0.0,299.57,68.29653846153846,68.75778361313466
0.0,219362018,0.0,164.78,31.892941176470593,43.64286483114705
0.0,9769867768,0.0,316.5,161.898,128.3679102034461
0.0,250712510,0.0,221.79,62.79611111111111,63.323865879060804
0.0,688786344,0.0,164.78,123.6719565217391,59.56371033960434
0.0,52493502,0.0,164.76,27.15238095238095,58.55538881305135
0.0,31616991,0.0,164.13,58.717499999999994,56.10364140044593
0.0,250699612,0.0,151.71,72.00243243243244,53.01833608408991
0.0,652510531,0.0,191.0,48.87935483870968,59.12486244863401
1.0,250920326,0.0,174.85,140.61956028368735,51.2429216919563
1.0,11031663,0.0,709.77,65.2532876712329,91.99292802008077
1.0,1137831792,0.0,135.56,42.03038461538461,53.07545462684379
1.0,168914460,0.0,145.17,55.9025925925926,52.38356183682292
1.0,298744689,0.0,164.78,41.84538461538462,46.733337071582575
1.0,175509064,0.0,164.78,80.82166666666667,60.29294433208486
1.0,299502759,0.0,651.67,56.79408045977011,97.36157839719675
1.0,8212395769,0.0,117.58,22.27416666666667,38.06775931470651
1.0,51102926,0.0,713.09,134.748,155.85519468910542
1.0,31620108,0.0,167.93,39.04824561403509,50.93872969147792
0.0,31621981,0.0,126.56,82.61142857142856,56.659572427075794
0.0,101521215,0.0,53.74,4.859166666666667,15.420429458901904
0.0,32015499,0.0,569.52,96.04868154158181,76.0455124695341
0.0,687830223,0.0,173.4,59.821547619047614,57.70687185268147
0.0,251136130,0.0,161.25,48.463636363636354,64.6927831088108
0.0,250691668,0.0,724.55,90.41835616438355,120.93407401709159
0.0,286070639,0.0,1156.59,169.73211538461538,245.51892620099247
0.0,660260257,0.0,164.78,115.10357142857143,52.25795053344556
0.0,251144930,0.0,82.28,44.65,28.093956645513643
1.0,1003125434,0.0,176.31,61.91115384615385,56.05481325308838
1.0,355613605,0.0,440.23,114.83125000000001,97.18092349667535
1.0,760071188,0.0,164.78,15.248514851485146,37.18346824560987
1.0,359095748,0.0,163.76,52.424347826086965,47.64967994036237
1.0,360079267,36.29,159.76,103.39500000000001,42.38776694597943
1.0,299656748,0.0,127.36,52.693636363636365,45.889544184427734
1.0,166102331,0.0,129.58,82.23300000000002,57.30186424153716
1.0,2426934202,0.0,49.75,16.583333333333332,28.723175892183885
1.0,250713287,0.0,0.0,0.0,
0.0,1033862865,0.0,174.27,50.102999999999994,64.22818471184836
0.0,803870831,0.0,183.85,68.04773584905662,58.585413340809474
0.0,702078729,0.0,561.09,69.69164948453609,96.56431509276184
0.0,838111477,0.0,703.59,117.80093749999999,121.71140056759268
0.0,251144049,0.0,15.51,7.755,10.967226176203352
0.0,907161584,0.0,153.01,48.208888888888886,61.78149307123543
0.0,251136322,0.0,422.32,75.65811643835617,58.10627706697733
0.0,664511606,0.0,655.25,108.16967213114752,100.54581927272781
0.0,298298663,0.0,1275.36,199.9282926829268,191.17376740680766
0.0,763490838,0.0,230.73,43.748703703703704,53.27460452192166
0.0,64094578,0.0,1121.0,90.33887285843097,88.38973599941394
0.0,10976958,0.0,169.3,54.40644444444445,59.26344052217397
0.0,2511789010,0.0,179.19,136.78640000000004,67.90643028462033
0.0,355613135,0.0,106.78,53.39,75.50486209509954
1.0,311408820,0.0,190.12,64.32628614916283,65.3660454126881
1.0,482987489,0.0,1044.22,103.48308978873209,87.00169154289961
1.0,10976420,0.0,164.78,88.78333333333335,61.04887903798784
1.0,364104830,0.0,327.47,114.26,66.05666620410086
1.0,662180431,0.0,1659.37,134.1843113772455,220.57015045841555
1.0,359095745,0.0,601.28,82.28999999999999,108.37487424556457
1.0,824855321,0.0,158.19,65.81130434782608,56.089393690652244
1.0,767329069,0.0,141.62,64.75285714285715,51.687600124143955
1.0,49747751,0.0,809.8,90.12284023668634,99.41079838642293
1.0,359093585,0.0,1109.03,113.86961538461537,237.43807533722588
1.0,304829205,0.0,1339.11,151.8346666666667,308.79427094843373
1.0,250756985,0.0,793.6,104.23030769230776,99.66110859658508
1.0,712030315,0.0,174.98,40.91375,50.60413533854786
1.0,251144772,63.88,347.17,175.37875,96.25053728050412
1.0,95663472,42.16,227.88,136.97142857142856,80.45734779549791
