time_period,parse_lane_name(vehicle_lane),min(vehicle_CO),max(vehicle_CO),avg(vehicle_CO),stddev(vehicle_CO)
1.0,27790281,0.0,268.1,92.64811320754718,80.3168789630894
1.0,865301643,0.0,55.8,18.858333333333338,12.031801121831016
0.0,355614987,0.0,232.86,53.432105263157894,64.07631106552626
0.0,224026879,0.0,136.96,47.85555555555556,42.20474537331251
0.0,5630842135,0.0,1502.27,99.62398305084747,146.42721290996735
0.0,cluster_1005855035_2251695181_250663594_250664454_,0.0,511.11,80.54862068965514,68.81346463389097
0.0,250663598,0.0,419.85,38.18228571428572,76.42277534741358
0.0,355613483,0.0,148.18,71.88714285714286,69.94477076338771
0.0,175509062,0.0,368.31,81.27648114901237,73.58647334380248
0.0,243850913,0.0,688.12,113.53032258064516,135.03150485433318
0.0,250699980,0.0,328.65,120.71600000000001,125.99165539828421
0.0,251144198,0.0,149.91,83.42999999999999,64.45456190216484
0.0,86547345,0.0,401.62,82.10612244897959,85.17660943632369
0.0,305143979,0.0,0.0,0.0,
0.0,23183852,0.0,167.72,29.62318181818182,46.16156465392721
1.0,299644700,0.0,1528.54,91.22476811594206,96.46627582299016
1.0,820421379,0.0,136.51,39.126666666666665,47.20725480137935
1.0,5954948806,0.0,598.52,97.296,90.55661330633734
1.0,359095231,0.0,34.89,10.658000000000001,15.21116315225251
1.0,565056713,0.0,179.52,28.51,62.580051667178
1.0,23184198,0.0,164.78,23.530685714285713,37.081328631169676
1.0,311319355,0.0,148.46,79.6595652173913,59.17514047133619
1.0,23183967,0.0,395.65,96.59206896551724,109.81482970955211
1.0,866048456,0.0,83.76,40.3815,33.50448269693883
1.0,251136461,0.0,148.97,78.37416666666665,53.58569440342236
1.0,51830816,0.0,169.68,37.88324324324324,43.55377777502955
1.0,844173297,0.0,49.97,24.985,35.33412585589178
1.0,342455837,0.0,164.78,86.37431372549025,77.75467065726409
1.0,693475638,0.0,302.49,158.37177289377297,44.36470224745762
0.0,250691664,23.28,278.7,129.48269230769228,78.86837584521149
0.0,31985276,0.0,72.06,10.597395833333337,18.243227394803494
0.0,388172075,0.0,439.65,65.93797101449276,61.13669850916958
0.0,789786775,0.0,867.29,86.3898734177215,140.5878335409126
0.0,295252279,0.0,164.77,45.74894736842106,72.05928692516838
0.0,23216683,20.17,36.88,28.999166666666667,5.269599705917525
0.0,251109708,0.0,228.7,46.80571428571428,88.27739364396429
0.0,1458642409,27.71,27.71,27.71,
0.0,844173335,147.68,147.68,147.68,
0.0,219617989,0.0,109.63,57.458749999999995,40.45823576320931
1.0,298304233,0.0,672.9,113.83950956615469,69.46136557911309
1.0,651948529,0.0,431.73,81.44388888888889,81.24044475779564
1.0,23184823,0.0,164.78,107.62676108374312,70.04469591533204
1.0,471366144,0.0,708.59,77.37634920634919,92.28021604495156
1.0,355614987,0.0,256.02,57.05631578947369,69.22670071026114
1.0,250691743,30.71,1312.16,178.5845,282.90863651632543
1.0,818127958,0.0,0.0,0.0,0.0
1.0,52493437,0.0,168.4,75.07970588235294,57.67924339043198
1.0,661080464,0.0,1045.31,109.48171428571428,194.51755697994298
1.0,617806297,0.0,189.65,69.9164705882353,64.90441037991721
1.0,359094863,0.0,153.29,85.531875,61.18249545076869
1.0,702079447,0.0,164.74,81.60624999999999,87.26182096549604
1.0,808000024,0.0,118.44,86.5875,57.825189075926644
1.0,243527764,0.0,179.19,151.5699999999997,43.846953273655316
1.0,1033862865,0.0,162.65,29.645625000000003,53.983526635297466
1.0,565176311,0.0,0.0,0.0,0.0
0.0,cluster,0.0,1299.4,86.09736930505959,87.5132274486737
0.0,95663527,0.0,726.26,134.49462686567142,69.53639813366323
0.0,250712283,0.0,993.51,105.10857142857144,163.6526434096253
0.0,650854064,0.0,166.61,37.905116279069766,45.930003959031325
0.0,250712719,0.0,165.86,63.934999999999995,66.40633972658297
0.0,1303525185,34.75,100.14,59.43666666666667,35.515675881691074
0.0,31619843,111.4,206.53,158.965,67.26706809427627
0.0,97839385,0.0,115.9,72.03666666666668,48.888433260503106
0.0,1050850172,0.0,882.81,208.08793103448278,248.5191266479347
0.0,251109478,0.0,147.87,55.528333333333336,66.52351502675691
0.0,68612585,0.0,164.78,60.207511111111096,61.18964706601512
0.0,359094866,0.0,30.66,8.601666666666667,13.674838816844119
0.0,1137831858,98.98,98.98,98.98,
0.0,167907746,0.0,164.78,90.70663043478272,76.56669136664685
0.0,11031663,0.0,968.72,100.76512500000001,188.87920969678055
0.0,355613041,0.0,117.11,63.146666666666675,49.80494378071318
1.0,789786774,0.0,1241.18,88.09364175563462,102.59296619983981
1.0,249601207,0.0,164.78,146.7999063962549,46.82205714181325
1.0,359095015,0.0,677.13,45.974603174603175,100.45874091010305
1.0,2300286832,0.0,80.55,29.085555555555555,35.0838474625828
1.0,824855285,0.0,161.21,59.77384615384615,56.809070126304526
1.0,824855225,111.07,122.33,116.69999999999999,7.962022356160529
1.0,23199938,0.0,26.73,8.91,15.432572695438697
1.0,4699741223,0.0,25.77,10.1725,12.553621987299124
1.0,64094754,0.0,139.92,70.27813333333333,64.62162809841678
0.0,10741763,0.0,772.22,92.87189873417722,122.9775556766142
0.0,250691670,0.0,249.33,63.610094339622634,61.167025375804805
0.0,393398562,0.0,566.22,88.5221951219512,100.74264904132059
0.0,250921396,0.0,250.6,84.55382978723405,65.19883356362561
0.0,909652220,0.0,715.25,77.17918918918919,132.49335426474914
0.0,250713330,0.0,707.0,130.38411764705882,176.45530266397577
0.0,353749485,0.0,234.45,69.10384615384615,74.70780643485453
0.0,295056176,0.0,342.63,147.51263157894732,68.7657273876885
0.0,1303525352,0.0,164.24,47.103125,64.25235131560036
0.0,10972181,0.0,147.99,26.569642857142856,34.36914377034281
0.0,353745417,0.0,0.0,0.0,0.0
0.0,305145805,71.2,71.2,71.2,
1.0,52176360,0.0,254.5,49.033384615384605,52.24883750873042
1.0,86343497,0.0,185.45,21.839857142857138,32.175631237603916
1.0,803344980,0.0,164.78,58.92188888888888,71.4889522366752
1.0,101521222,0.0,354.97,50.668182844243795,60.37133983828216
1.0,300400247,0.0,249.17,75.184,78.29964888003548
1.0,4333980570,0.0,78.02,31.224285714285713,32.02542949073336
1.0,355614213,0.0,156.12,48.96666666666667,58.75931982814868
1.0,824855114,0.0,226.12,68.7165,62.052393393788094
1.0,99060957,0.0,302.85,68.68362068965519,83.5863025314025
1.0,767329774,0.0,70.13,7.013,22.177053230760844
1.0,847943120,0.0,137.52,67.60999999999999,51.33064408540207
1.0,207891571,0.0,191.1,32.56772946859903,45.32919592351147
1.0,2375600826,69.64,158.71,112.008,31.82689381639371
1.0,1456091675,42.37,42.37,42.37,
0.0,82682788,0.0,164.78,155.77184210526332,35.44473910476614
0.0,3036525460,128.98,167.15,148.065,26.99026583789053
0.0,353767804,0.0,172.14,26.480909090909087,53.904349816048324
0.0,633562923,0.0,31.96,9.6725,15.19326029308171
0.0,1210315343,0.0,183.49,109.33166666666666,68.12645401506427
0.0,251136594,0.0,174.77,65.76714285714286,64.17951612840494
0.0,2347220183,0.0,0.0,0.0,
1.0,259803254,0.0,345.09,89.45973990038719,68.9803657540815
1.0,86219664,0.0,235.13,36.51882352941176,47.09781405835764
1.0,44463543,0.0,1163.38,91.09179954441879,85.69219603838357
1.0,359094097,0.0,593.96,139.66944444444445,166.51938408528838
1.0,250663732,0.0,247.01,62.19375,62.66024599529984
1.0,702078731,0.0,179.19,144.44832116788294,51.95187626700746
1.0,250691752,0.0,372.93,84.18032258064517,78.55912834162478
1.0,2251695374,0.0,62.21,13.703636363636365,23.352904432951064
1.0,353770585,0.0,148.48,28.481666666666666,41.9378139420177
1.0,972965169,0.0,1109.66,116.72422535211265,165.30043332984403
1.0,188660571,0.0,154.34,66.205625,55.70768910485541
1.0,97846098,0.0,116.65,39.84888888888889,46.16247432830168
1.0,776884708,0.0,255.87,122.04125000000002,67.35361239046837
1.0,31619891,0.0,136.32,41.890903614457834,53.173814321351465
0.0,305146959,0.0,169.56,53.48861111111111,59.55724205227284
0.0,52176358,0.0,164.78,80.40073770491803,76.29298249547185
0.0,295083398,0.0,958.73,106.57013157894737,158.2815080839066
0.0,294492610,0.0,164.7,60.761209439528,60.755759305349926
0.0,207971475,0.0,379.4,108.8482805429864,80.73489050721406
0.0,97793131,0.0,155.5,74.480625,52.68493883059307
0.0,95663423,97.51,830.25,202.82181818181817,208.95143262577466
0.0,818127970,28.77,186.91,107.23846153846155,59.72582437636083
0.0,865301637,0.0,445.52,62.54821901792648,70.76081190315253
0.0,824855182,46.23,46.23,46.23,
1.0,353792123,0.0,160.93,68.49026548672565,64.48440984704555
1.0,262646166,0.0,532.07,59.40035164835168,53.97771520398571
1.0,359094628,0.0,1206.75,105.02380000000001,163.80783395247622
1.0,962356738,0.0,159.16,66.3788888888889,50.309340112588465
1.0,250691278,0.0,160.07,30.273750000000003,50.6654567234916
1.0,471366143,0.0,482.07,74.67555555555556,78.84228084740563
1.0,250691617,0.0,164.71,45.592173913043474,46.43325218736732
1.0,632323805,0.0,34.71,15.852500000000001,14.422504983531812
1.0,2251710350,0.0,1594.91,168.78342105263158,325.28012985297653
1.0,2321033073,0.0,139.05,64.41611111111109,62.276825787436614
1.0,504172673,0.0,594.39,71.21054054054053,104.5222879306161
1.0,1303525398,34.0,134.51,80.61999999999999,36.668178107376505
1.0,355614037,0.0,142.42,24.519642857142856,30.777835637588158
1.0,2278961368,133.3,133.3,133.3,
1.0,23183852,0.0,480.66,32.19012903225806,60.65222376826088
1.0,565056719,46.35,46.35,46.35,
0.0,727429546,0.0,149.24,84.61333333333333,66.60489101159664
0.0,5781418710,0.0,229.04,53.31666666666667,70.21623788934674
0.0,693475182,0.0,304.0,45.53354838709676,70.37417484324459
0.0,722947724,0.0,1749.31,96.79835999999996,188.04408702528002
0.0,40560443,0.0,654.18,113.1241666666666,124.20883454721512
0.0,763490827,0.0,247.13,109.42206896551725,81.83992875377913
0.0,359095745,0.0,502.53,119.7225,113.47930175440219
0.0,250712287,0.0,227.96,27.723846153846157,48.943684624427135
0.0,601290888,0.0,164.78,57.27746666666668,59.201473344826475
0.0,1118771574,0.0,63.28,21.093333333333334,36.534725034319514
0.0,194100444,0.0,200.43,52.912011834319536,58.85590271182382
0.0,359095435,111.79,133.99,122.89000000000001,15.697770542341358
0.0,1062776792,103.33,122.55,112.94,13.590592334405443
0.0,651968878,0.0,77.81,25.936666666666667,44.92362444564478
0.0,7519494083,0.0,0.0,0.0,
1.0,298296536,0.0,217.75,77.33544193420504,69.71353262686738
1.0,250709582,0.0,1466.7,134.64172043010757,198.30647245254795
1.0,638591274,0.0,334.16,72.56659090909092,97.54116653933207
1.0,81783128,0.0,796.41,46.623333333333335,111.4456566742253
1.0,31620110,0.0,134.91,46.49285714285714,46.36702978187896
1.0,952119544,0.0,143.26,28.74448275862069,50.02328019362634
1.0,193384535,0.0,195.88,84.22636363636362,75.48509947857288
1.0,251136664,0.0,0.0,0.0,0.0
1.0,6734986718,0.0,120.41,68.645,57.153740784959
0.0,97834829,0.0,107.15,42.901,44.8308396952118
0.0,250691753,0.0,622.41,104.73242990654207,65.92877807229094
0.0,677284297,0.0,195.74,57.969440559440564,62.649620648837946
0.0,31621993,0.0,159.0,57.04958333333338,63.16648606261279
0.0,250709582,0.0,860.0,94.98426229508196,120.37745797364524
0.0,23216565,0.0,222.55,88.4794658753709,69.53661740286846
0.0,31767603,0.0,502.5,97.99,121.94970356667538
0.0,636505574,9.29,21.96,15.625,8.959042917633559
1.0,207979566,0.0,951.0,81.96155239327285,79.26202051732085
1.0,704278583,0.0,201.19,44.63818181818182,49.356212291614234
1.0,223683296,0.0,479.58,68.41905569007264,81.57331456342446
1.0,760071189,0.0,162.95,86.76625,47.426682258459856
1.0,2372547252,0.0,59.22,27.426249999999996,25.46133143051018
1.0,31619827,0.0,256.61,118.08770642201836,61.81372154742541
1.0,818127993,0.0,936.9,107.90634146341463,151.259806124365
1.0,459978700,0.0,694.92,125.99444444444445,186.78133529445356
1.0,632289584,0.0,140.47,50.665,52.93311008109332
1.0,909651173,0.0,408.8,147.45384615384614,62.1810452100434
1.0,188660570,0.0,164.78,114.115,67.80389279492509
1.0,220302366,0.0,164.78,67.83522222222224,62.72450094170614
1.0,64094593,0.0,164.78,100.25616666666669,71.54964684065601
1.0,359094081,60.87,60.87,60.87,
0.0,31619959,0.0,43.57,27.644615384615385,11.417984801315725
0.0,601290887,0.0,1093.77,120.00669878296148,86.99587216077124
0.0,224027782,0.0,818.63,88.87736559139792,90.79687033566799
0.0,70794288,0.0,51.79,5.706296296296296,14.949547754453247
0.0,11256819886,41.92,179.88,112.605,58.08968324926552
0.0,633562947,0.0,258.6,61.59400000000001,112.18539646495886
0.0,9769408395,0.0,326.09,101.25833333333333,130.09370951997127
0.0,251136726,0.0,466.03,128.01399999999998,192.85484328893583
0.0,32295538,0.0,819.2,124.59992307692326,119.96670212114482
0.0,633562900,0.0,768.11,215.8675,368.85950653105493
0.0,97846098,0.0,143.59,95.14666666666666,82.40402316230279
0.0,388172083,0.0,114.08,70.54333333333334,61.64885751847582
0.0,251144199,0.0,0.0,0.0,
1.0,251136594,0.0,778.97,127.50666666666666,240.74801317364765
1.0,878082495,0.0,182.95,89.52999999999999,57.993795990030975
1.0,52493742,0.0,1859.54,112.90088235294115,164.3246792800326
1.0,316770035,0.0,1382.7,136.9433136094675,159.9777446044185
1.0,250712161,0.0,355.24,65.1561111111111,77.7047891988933
1.0,653974968,40.18,119.21,82.15599999999999,38.2740751684479
1.0,807999851,0.0,0.0,0.0,0.0
1.0,355613483,0.0,769.57,159.71857142857147,272.56306575595625
1.0,632277873,100.18,142.11,121.6825,21.919117036656992
1.0,767329158,0.0,306.53,76.6325,153.265
1.0,815855462,0.0,63.19,34.405,24.14649271687952
1.0,32015473,0.0,150.7,70.61625,47.74598747652723
1.0,6558555855,33.4,46.93,36.912499999999994,6.6814538088652515
1.0,640214607,0.0,140.51,44.864,62.84003524823964
1.0,736420843,0.0,250.72,91.08482758620688,94.88769924873935
0.0,2335518094,0.0,230.69,90.12944444444446,77.06329465147259
0.0,219617988,0.0,164.78,67.14,62.260196199251006
0.0,284241336,0.0,358.17,110.39513966480415,74.5191981225849
0.0,906980926,0.0,73.97,11.724210526315787,18.944740494334063
0.0,31616842,0.0,153.89,67.99,61.71229861218912
0.0,2296239316,37.64,323.32,148.41916666666665,81.87433391355242
0.0,250714050,50.24,1451.6,193.88791666666665,269.5723810356137
0.0,6939240933,0.0,411.33,124.41499999999999,195.55806375601082
0.0,295083402,0.0,164.78,44.4849295774648,54.594439587961155
0.0,760848368,0.0,876.26,96.17740506329122,129.49046364897285
1.0,2511789010,0.0,164.78,81.61722222222222,84.00527412052983
1.0,224026845,0.0,173.42,45.072962962962954,55.69053791890247
1.0,865301640,0.0,821.49,95.26522417153983,78.70530118094239
1.0,8445978242,0.0,972.03,76.58161616161617,112.37784102065412
1.0,803870834,0.0,164.78,70.64107142857144,58.44758077807433
1.0,651939721,87.9,87.9,87.9,
0.0,250691793,0.0,1005.79,108.10119999999999,195.0801801678821
0.0,704278578,0.0,1777.77,108.52362105263187,100.13963411685178
0.0,95663467,0.0,751.05,111.02620253164554,96.29880635764476
0.0,23216654,0.0,953.64,153.13112359550558,178.95867232686973
0.0,364104852,90.93,250.39,170.66,112.75524732800686
0.0,9487245296,7.95,263.97,103.73166666666668,86.23666538466496
0.0,388172051,0.0,130.1,84.86142857142856,48.79724904424136
0.0,305145732,0.0,168.59,97.138,67.54813753497905
0.0,305143956,45.45,45.45,45.45,
1.0,217698401,0.0,386.28,48.31366992399569,50.611851986634704
1.0,668697837,0.0,919.24,75.17264150943399,109.28051102177734
1.0,284241336,0.0,1530.84,95.46144863266784,96.17076007684403
1.0,97788965,14.11,177.5,100.77459459459459,51.862351394746774
1.0,50033084,0.0,159.61,61.84184615384614,55.25470386911382
1.0,302575703,0.0,640.7,68.10159585492218,68.33976176968217
1.0,1872639287,0.0,164.78,147.71771929824538,48.97895717424787
1.0,764391082,0.0,119.0,23.334545454545456,47.08650026571021
1.0,395766242,0.0,600.8,127.3364814814815,149.0869945121621
1.0,10971769,0.0,206.74,61.64469696969699,60.896828286268885
1.0,189063912,0.0,403.62,95.89022471910111,77.82443867552549
1.0,97797197,0.0,151.85,37.0928,52.6230990567197
1.0,193421330,0.0,164.78,56.088987341772146,61.279784251706815
1.0,663798587,0.0,0.0,0.0,
1.0,449488830,0.0,156.24,78.12,110.47836349258618
1.0,5728492,0.0,148.23,33.632,64.6408939449324
1.0,4523385703,0.0,32.74,19.49,17.23891237868561
1.0,250711516,0.0,147.45,40.95399999999999,64.4998727130527
0.0,23184225,0.0,900.8,75.50401709401709,128.84622670681279
0.0,50239829,14.43,179.85,112.59869565217392,51.472731819368356
0.0,217698401,0.0,499.72,55.962521367521404,65.42857343291502
0.0,2251695512,36.49,168.45,125.99846153846154,41.82522879916575
0.0,250691669,0.0,364.33,109.78466666666667,61.5033191443012
0.0,664266078,0.0,974.99,57.92917460317445,70.99720134222783
0.0,1150207300,0.0,940.4,71.03273244781776,111.49366447639545
0.0,353769731,0.0,0.0,0.0,
0.0,86307114,0.0,155.96,50.222527472527474,62.23549072015743
0.0,250710949,0.0,63.62,43.748333333333335,23.90167560374516
0.0,243527764,0.0,207.29,76.432,90.01959492243897
0.0,640214607,0.0,558.66,105.761,167.88792726432447
0.0,31620034,0.0,269.73,62.26547619047621,78.45896743979576
0.0,51249544,0.0,611.75,76.57653846153845,112.89370689588195
0.0,282433035,0.0,22.62,3.2314285714285718,8.54955637946872
0.0,4635979942,0.0,0.0,0.0,
0.0,23217726,0.0,709.57,109.73181818181818,164.319964388357
1.0,384593010,0.0,346.56,111.05741652021058,75.28434445185984
1.0,807999631,0.0,126.2,26.435454545454547,34.097934354924305
1.0,355613925,0.0,151.84,66.59153846153846,54.186147652660246
1.0,1303525235,30.69,150.88,97.32999999999998,39.21082520048801
1.0,251144041,0.0,147.24,57.72000000000001,54.778969352602225
1.0,60950313,0.0,71.34,9.508857142857144,18.75457211258232
1.0,738028726,0.0,164.78,39.17099999999999,51.786039575333035
1.0,250712038,0.0,463.66,110.04450980392157,98.498230406718
1.0,23217599,0.0,181.97,48.47423312883436,53.04029240482899
1.0,231151426,0.0,984.96,95.69800000000001,128.6346279098284
1.0,353767627,0.0,235.84,111.32846153846154,77.64376706537726
1.0,31619843,0.0,195.24,70.82738095238096,56.34157906908253
1.0,790309486,0.0,508.56,76.71875,107.68765462781298
1.0,359095603,0.0,0.0,0.0,0.0
1.0,632299117,69.87,69.87,69.87,
0.0,449255484,0.0,155.88,39.45086956521739,49.69135217548087
0.0,10741754,0.0,418.02,93.30015503875939,74.88632644600037
0.0,222941078,0.0,1191.27,100.3427131782946,181.3071819659246
0.0,300402632,0.0,146.31,83.41727272727272,46.9253923729003
