time_period,parse_lane_name(vehicle_lane),min(vehicle_CO),max(vehicle_CO),avg(vehicle_CO),stddev(vehicle_CO)
0.0,262646166,0.0,454.62,74.72114583333337,64.8277216714386
0.0,482987486,0.0,492.23,71.38377358490567,87.19014182601184
0.0,790318519,135.68,755.17,547.4866666666667,356.63947682965966
0.0,1098886968,0.0,249.1,81.14054166666659,57.36059588215952
0.0,359094352,0.0,155.87,88.934,61.66132766978019
0.0,51043106,0.0,141.9,75.782,70.98260998300923
0.0,359095409,99.5,133.98,120.5,18.4290640022764
0.0,363391934,0.0,68.07,34.035,48.13275859536829
0.0,881725981,93.63,180.52,132.76333333333332,44.0821895251737
1.0,353768003,0.0,164.78,53.500882352941176,66.81122603711871
1.0,62326679,0.0,131.14,74.50953846153847,59.573600550882894
1.0,49298623,0.0,164.78,82.66962790697681,67.42669392111648
1.0,32295538,0.0,193.81,77.21704336399436,68.78553492030947
1.0,1005854988,0.0,44.59,23.054999999999996,19.38401893313149
1.0,251134301,0.0,0.0,0.0,0.0
1.0,11031664,0.0,450.18,64.86890137328308,68.93904741720407
1.0,70689748,0.0,235.45,81.49837837837836,65.53391348387797
1.0,40560443,0.0,740.48,87.15417012448121,75.72893983903084
1.0,9487245296,0.0,202.23,82.2975,87.55479667858621
1.0,760071200,0.0,124.3,57.561,60.89624152788267
1.0,763490835,0.0,179.04,89.28380952380952,74.04756474565455
1.0,659981101,0.0,164.78,101.40242424242423,75.1107786807768
1.0,844173322,0.0,125.7,62.025999999999996,56.90508131968532
0.0,482987487,0.0,673.05,53.16369747899161,88.15037220631059
0.0,250711247,0.0,130.86,69.13,56.24362818232046
0.0,10976960,0.0,817.66,99.45580952380955,110.8439747224497
0.0,52493739,0.0,151.64,11.91263414634147,31.186359950286406
0.0,251136498,0.0,141.45,26.752857142857142,53.381593804820554
0.0,249412140,0.0,179.19,77.8287804878049,82.50099109086878
0.0,359095602,0.0,37.2,18.6,26.30437226013957
1.0,250920324,0.0,545.33,123.7716405667403,64.99945519858224
1.0,300401860,31.14,434.47,130.98411764705884,84.49223034241253
1.0,250921223,0.0,137.63,68.75555555555555,56.08810950440189
1.0,353746355,36.13,41.74,38.46666666666667,2.9199372139368567
1.0,251144771,0.0,204.49,65.49625,78.21278684963038
1.0,336340433,0.0,139.48,44.655454545454546,49.250914786151206
1.0,10972563,0.0,82.77,12.76692307692308,25.158484779697215
0.0,23217626,0.0,165.79,38.90267716535432,43.60070150973471
0.0,824837239,0.0,154.08,87.80437500000001,53.85830656686117
0.0,359094098,0.0,780.76,137.5508,149.58837716435946
0.0,359095285,0.0,296.48,118.37428571428572,81.26913013835805
0.0,97834697,0.0,0.0,0.0,0.0
0.0,651948525,0.0,150.51,97.96633333333332,46.383596125572566
0.0,23182798,0.0,167.91,85.60940928270035,66.59669811371714
0.0,23184108,0.0,536.69,66.88749999999999,117.16131157098003
0.0,81783130,0.0,52.54,5.1968,14.12607362291447
0.0,251136320,0.0,200.35,30.4786301369863,46.9743113400845
0.0,250699982,0.0,174.76,30.779666666666664,45.69362976401892
0.0,972690969,0.0,381.39,88.40104477611938,105.23655204404163
0.0,353792192,0.0,169.37,57.33354838709678,66.2226835263571
0.0,355614382,131.64,131.64,131.64,
0.0,2287255821,0.0,0.0,0.0,
1.0,286070637,0.0,201.61,111.56216290589256,69.08608585730155
1.0,45879106,0.0,179.19,46.38288659793814,55.505037721040146
1.0,653974958,0.0,108.07,42.111000000000004,32.39840066354442
1.0,168725546,0.0,207.29,26.16050632911393,54.33409322809971
1.0,250920242,0.0,894.08,111.59039215686244,79.28737149137824
1.0,251135669,0.0,151.17,40.64888888888889,56.00406538698134
1.0,634252646,0.0,582.95,59.432297872340456,70.4452601821341
1.0,359095409,0.0,151.61,91.20181818181818,58.992368797698205
1.0,1214975690,0.0,174.15,63.60952380952381,67.57940000297357
1.0,338770292,0.0,958.61,163.48309012875487,58.87848856254672
1.0,363391832,0.0,124.78,22.929999999999996,35.935619452773395
1.0,251136501,11.59,131.17,80.538,54.05997937476484
1.0,807999952,0.0,129.42,62.0425,71.77281675537054
0.0,359095055,0.0,572.18,138.95599999999996,246.54712882124585
0.0,250922421,0.0,141.82,19.404615384615383,33.92302135921344
0.0,824855344,0.0,154.18,39.333333333333336,66.27274005954484
0.0,807999990,0.0,148.49,63.097142857142856,64.94816758782247
0.0,1053955140,0.0,602.0,73.02733333333336,82.03552931470689
0.0,632323820,129.87,308.35,195.71333333333334,98.01015066478234
0.0,10741726,0.0,280.38,101.5942857142857,68.9619050596092
0.0,952120232,0.0,226.04,75.78999999999999,87.5452410389704
0.0,11271557478,0.0,148.02,72.17750000000001,83.39710321707824
0.0,50033294,0.0,147.21,38.533125000000005,57.239204946580685
0.0,353749537,0.0,31.27,15.635,22.11122904770334
0.0,250921487,0.0,0.0,0.0,
0.0,32015581,0.0,136.38,94.244,54.530947910338035
1.0,251110788,0.0,268.2,95.77052631578947,77.5461798237873
1.0,901261052,0.0,141.53,30.178750000000004,45.35140576474681
1.0,250691739,0.0,460.28,103.9377049180328,67.14579635571228
1.0,31616871,0.0,362.99,81.09115384615384,65.78594738355858
1.0,7232153327,0.0,183.06,46.07736842105264,44.65057837972966
1.0,251134802,147.71,147.71,147.71,
1.0,687921114,0.0,51.95,18.926000000000002,20.54252491783812
0.0,1146031225,0.0,217.79,118.58979057591584,68.43776146384208
0.0,299625043,0.0,1138.6,143.48521276595747,151.47682079488692
0.0,250700339,0.0,434.79,88.39553571428571,62.84946281201769
0.0,355614986,0.0,80.12,16.024,35.83075327145663
0.0,10976954,0.0,342.7,69.78240634920593,69.34030470463114
0.0,66867992,0.0,159.4,70.66755555555557,70.31295917524591
0.0,776858694,0.0,164.88,66.17363636363638,55.961766671579696
0.0,353788274,0.0,126.17,47.39545454545455,57.95178346930082
0.0,911038413,20.17,33.38,26.877,4.203149744867267
0.0,251144202,0.0,0.0,0.0,
1.0,917870262,0.0,804.98,112.25628205128207,86.37225270415549
1.0,359093551,27.52,153.01,94.0005882352941,43.046364921754154
1.0,250691793,0.0,276.84,78.23189655172412,75.17103605280606
1.0,962356608,0.0,210.09,99.46066666666667,67.17313275268263
1.0,250720652,0.0,80.42,24.617391304347827,27.665006648930618
1.0,215710662,0.0,155.0,55.06011363636366,47.91796508771902
1.0,2296239317,43.83,262.52,153.8775,120.58154540254768
1.0,844618179,0.0,164.78,75.52241379310345,80.03509001213924
1.0,62330706,0.0,583.8,51.991463414634154,94.20496841339126
1.0,251144201,0.0,0.0,0.0,0.0
1.0,972690969,0.0,998.12,82.52021126760562,114.13740264588102
0.0,97839373,0.0,123.6,45.849999999999994,54.137507515584794
0.0,52493354,0.0,193.62,95.26747126436763,75.78316987226512
0.0,97788957,0.0,202.48,84.39153846153843,70.47294088895724
0.0,599115098,0.0,176.8,17.699333333333335,46.81942247563911
0.0,52493581,0.0,766.9,67.76413793103447,140.6159389339132
0.0,50033422,0.0,276.64,44.404293628808844,45.76372625431861
0.0,97846082,0.0,285.93,69.32810810810811,74.18620199043598
0.0,250663829,0.0,135.69,30.64,46.51708349781676
0.0,661080036,0.0,164.78,136.64535714285722,56.19528354284118
0.0,359094903,0.0,425.69,97.21000000000001,184.24503941761904
1.0,31616993,0.0,701.72,84.38599999999998,117.56500144020909
1.0,233993890,0.0,126.58,27.70269230769231,43.89174733889662
1.0,353788273,0.0,154.18,55.95578947368421,59.849298734941975
1.0,353749485,0.0,179.94,80.47352941176472,65.97675679180287
1.0,650854063,0.0,142.74,15.24076923076923,41.254399858588506
1.0,653973064,0.0,144.22,28.49104166666667,45.90833499808176
1.0,32015470,0.0,180.14,45.78688888888889,57.732519094516846
1.0,1174430614,0.0,173.99,71.59081967213118,72.93044646088221
1.0,353749599,0.0,217.02,71.59611111111111,57.75657397152384
1.0,353767052,0.0,192.25,90.33076923076922,60.459802365078005
1.0,359095434,0.0,65.11,4.650714285714286,17.40137946091795
1.0,807999510,0.0,38.82,19.41,27.449885245661775
1.0,94573606,0.0,179.05,46.3636947791165,59.616650811962714
1.0,250920415,0.0,218.48,44.001666666666665,87.39520728659362
1.0,251082919,0.0,49.96,16.653333333333332,28.844419448713705
1.0,95663419,0.0,119.41,43.46083333333334,38.17489261956281
1.0,355613815,32.99,493.12,158.50571428571428,156.22363466701006
1.0,251136509,35.03,115.46,63.666666666666664,44.93795315024186
1.0,95663499,0.0,701.21,132.075,175.9339356231371
1.0,793286650,0.0,197.57,44.42613445378152,43.35003061616504
1.0,636505575,0.0,164.78,76.53130434782608,50.60931537540099
1.0,49747810,0.0,152.09,79.99499999999999,63.58495034204242
1.0,633562904,0.0,100.52,50.26,71.07837364487176
0.0,260124785,0.0,1518.68,183.91878787878787,279.94587193029986
0.0,51249660,0.0,186.95,32.333200000000005,46.76495493378758
0.0,97789184,0.0,167.15,68.63,53.66760187402724
0.0,807999960,0.0,127.35,32.562222222222225,52.85358402648248
0.0,98350931,0.0,780.77,68.63854838709678,129.20590458576376
0.0,8331032555,0.0,78.6,17.129047619047622,31.69771709520449
0.0,250920415,0.0,58.11,30.541428571428572,28.667057417048945
0.0,224816435,0.0,940.96,147.06147058823535,223.2597891997782
0.0,101357275,0.0,164.78,51.25590476190476,56.56808196757995
0.0,299502759,0.0,589.91,63.79184615384616,112.51221650186909
0.0,2511789008,0.0,323.77,117.53566037735851,62.520463096537554
0.0,96038783,0.0,68.36,15.091470588235294,19.51231703190716
0.0,916426357,0.0,164.78,92.32199999999997,59.27588779837645
1.0,355615622,0.0,244.67,85.48714285714286,71.64571128165973
1.0,250706958,0.0,490.04,81.28015624999998,88.24108729654675
1.0,909645108,0.0,1130.4,104.49202898550713,96.49245294395297
1.0,10976429,0.0,183.59,47.26049180327869,51.97247487616978
1.0,660260257,0.0,936.74,92.82279999999999,114.53857061155152
1.0,751911373,0.0,164.78,42.44027559055118,52.82435766172971
1.0,169130585,0.0,411.25,119.3818888888889,111.35527557109992
1.0,284240117,0.0,204.96,134.74695312500006,71.67790607835381
1.0,51249393,0.0,766.62,133.746875,204.5892569261234
1.0,971719836,35.5,1187.88,160.47764705882355,208.90839691681362
1.0,23217624,0.0,150.53,61.75910714285715,49.369823181843515
1.0,1458642387,0.0,23.08,11.626666666666665,11.540976272973326
0.0,741721487,0.0,561.9,100.00866055045844,79.0914909312287
0.0,250712724,0.0,101.3,25.065714285714282,43.5188950752593
0.0,717098958,0.0,182.79,81.619935897436,69.45569814285935
0.0,844172927,0.0,287.47,62.63988200589973,71.36118965336433
0.0,662180431,0.0,1429.2,183.8435795454545,224.4348421415749
0.0,280010748,0.0,153.91,19.147560975609753,36.9376894770428
0.0,7846491475,35.85,142.37,92.83,46.68167795980407
0.0,15412852,0.0,1834.95,227.93177215189874,351.3436746912305
0.0,1025737913,0.0,0.0,0.0,0.0
1.0,262652281,0.0,211.65,12.833285714285715,28.828336215996377
1.0,23184105,0.0,482.94,65.68471428571426,77.94920050667622
1.0,30481504,0.0,651.95,54.31388888888889,94.18164966890077
1.0,633560133,0.0,150.31,82.14599999999999,67.41866378582912
1.0,250700083,0.0,397.1,94.2156,77.57700326632748
1.0,932576493,0.0,241.77,49.32333333333333,96.73714336627202
1.0,359093566,0.0,677.43,84.28607142857143,126.3438042374057
1.0,653974967,0.0,34.43,13.56,18.342118198288876
1.0,97792969,0.0,131.67,30.526190476190475,44.917464139930075
1.0,95663544,0.0,261.89,82.86653846153845,80.56709710259183
1.0,250711120,0.0,303.69,40.896842105263154,70.45684014208284
1.0,670610249,0.0,365.36,58.96571428571428,75.8127404815822
1.0,250720871,0.0,391.88,110.69372093023256,76.41243267150581
1.0,736421288,0.0,253.4,65.36000000000001,74.20280848795414
1.0,359095602,0.0,129.37,27.576999999999998,44.566168296889366
1.0,1210315343,0.0,203.94,114.92642857142857,67.30867353036741
0.0,633562896,23.39,135.33,81.83466666666666,48.58227202630704
0.0,95663418,0.0,1914.31,119.78150000000002,220.9827245011466
0.0,cluster_2112647756_250710793_574811714_6448365863_,0.0,764.17,106.4038815789473,90.59714011720432
0.0,10972565,0.0,43.46,5.1364705882352935,11.205055745720584
0.0,23183970,0.0,1403.74,74.53085333333325,104.1790948156209
0.0,23184198,0.0,170.02,31.259653179190746,43.67979716197837
0.0,250708690,0.0,351.26,96.31129496402883,69.96544789937523
0.0,353746445,35.43,150.48,93.115,50.75501945620748
0.0,355612948,0.0,88.2,18.964761904761907,27.819486087821183
0.0,298304232,0.0,164.78,112.26610619469008,71.79027133636332
0.0,359095231,0.0,120.14,25.70375,40.60007281397411
0.0,251144044,37.71,37.71,37.71,
0.0,844173297,0.0,61.06,30.53,43.17594005925059
0.0,2278961368,0.0,118.42,39.473333333333336,68.36981887743549
1.0,97788871,0.0,212.7,73.26823529411766,65.59779363762762
1.0,353747118,0.0,175.45,152.02750000000006,39.32671484397081
1.0,651939713,13.39,76.16,39.64444444444444,21.173061960372614
1.0,97839357,32.62,139.95,65.446,43.723726167837064
1.0,632243485,0.0,184.11,80.12214285714286,58.28241840430907
1.0,7519523786,0.0,0.0,0.0,0.0
1.0,818127970,33.77,228.6,81.008,67.62238991471521
0.0,573760699,0.0,283.87,64.76833333333336,64.81470163828097
0.0,35093806,0.0,1172.83,117.83388888888886,163.3845610239746
0.0,7214467394,0.0,193.96,72.4869014084507,59.73006509268055
0.0,384593010,0.0,1534.37,190.17644444444454,253.13431216245178
0.0,702079448,0.0,164.78,40.38746031746032,43.11011795737067
0.0,1137831792,0.0,88.48,23.307142857142857,40.00366429644736
0.0,250720873,0.0,122.25,61.125,86.44380400005544
0.0,250710210,0.0,163.1,62.50555555555556,74.89332114933732
0.0,653974958,0.0,142.88,82.94666666666667,55.389279128945546
0.0,1101347640,0.0,164.78,33.89879518072292,45.99614306199475
0.0,300401175,0.0,113.74,36.02172413793103,41.38305977337704
0.0,222897512,0.0,1197.51,299.985,368.31609305806273
0.0,305144133,0.0,83.91,13.985,34.256114052822745
0.0,881519850,0.0,712.31,65.99448275862069,141.91343049263233
1.0,175509062,0.0,525.37,64.26685185185191,70.32694161641452
1.0,23182798,0.0,168.16,121.74067209775959,62.3705146893032
1.0,347276812,0.0,728.96,62.68127516778522,73.57384555590136
1.0,251133912,0.0,181.47,53.10126984126984,65.0402229145519
1.0,896087076,0.0,125.86,30.83894736842105,41.36300055699824
1.0,651948521,0.0,68.47,20.44375,28.340966279272433
1.0,30481514,0.0,265.64,51.08391752577321,58.42331340603948
1.0,650854059,20.97,192.02,100.45333333333335,48.408959278851874
1.0,250713506,0.0,268.08,56.524090909090916,67.24584969732446
1.0,300400246,0.0,29.65,9.883333333333333,17.118435481472403
1.0,23216419,0.0,685.65,102.4350746268657,133.11995397604844
1.0,98303814,0.0,128.46,57.35333333333333,51.95917384511293
1.0,101539904,0.0,164.78,97.71181818181817,55.353458215035076
1.0,95663545,0.0,452.28,87.65260869565218,95.95986709497558
1.0,1063569623,0.0,199.68,101.20969696969698,53.10027292095872
1.0,251110759,32.44,239.59,101.082,94.78041659541279
1.0,10976428,0.0,170.44,56.73636363636364,59.873223727143
1.0,23199949,0.0,152.9,65.06513513513514,58.519241404554826
0.0,61072226,0.0,485.88,46.8895955882353,69.47627882251639
0.0,307734997,0.0,1188.85,98.97712933753924,104.9560228201645
0.0,359094628,0.0,209.18,92.19899999999998,59.13785498517165
0.0,251137651,0.0,505.18,114.93852941176468,85.55433418460946
0.0,251133915,0.0,109.76,14.663333333333334,33.874501989807484
0.0,355613777,0.0,155.2,66.24409090909091,55.897709865269235
0.0,952048768,0.0,63.09,11.789473684210526,19.34022708363624
0.0,223601509,0.0,256.46,110.79433333333336,77.46848933079438
0.0,635132981,105.1,105.1,105.1,
0.0,617806295,41.87,236.29,108.81333333333333,110.44454460648264
0.0,635442926,0.0,107.75,28.195238095238096,37.25404469571695
0.0,51102102,0.0,164.48,80.5755,65.70443592130475
0.0,251109741,0.0,2.28,0.7599999999999999,1.3163586137523466
0.0,1137831831,0.0,128.35,91.756,52.330972473287744
0.0,295083399,0.0,1061.25,149.98210526315796,158.5258572920375
0.0,632289584,0.0,78.4,39.2,55.43717164502533
1.0,299498426,0.0,903.3,65.24946236559137,122.51446183021508
1.0,251110826,0.0,155.04,87.91941176470587,64.04304679965149
1.0,31767615,0.0,675.09,102.3691304347826,171.24265693382287
1.0,10174555843,0.0,151.24,28.645000000000003,31.102300474845684
1.0,359094454,0.0,360.13,90.730625,96.79901820912234
1.0,359096510,0.0,75.39,32.39222222222222,28.168094441130457
1.0,251109741,0.0,132.37,19.18857142857143,49.91360950968898
1.0,95663454,0.0,152.59,103.0519512195122,53.639323318788804
1.0,632342872,0.0,115.69,56.914,43.868226466696065
1.0,98303810,0.0,110.81,59.15625,40.61423886045737
1.0,51043106,0.0,159.32,61.68785714285715,53.32401465754999
1.0,653971690,0.0,115.47,48.2,57.79356884636906
1.0,250706414,0.0,722.33,93.30470588235293,171.62904817212785
1.0,97793030,0.0,65.83,7.626315789473683,19.639062890781478
1.0,66868022,0.0,126.68,56.95875,58.60890931988639
0.0,50033102,0.0,422.32,30.75944444444444,98.61088547907539
0.0,10134034285,0.0,447.31,90.19223826714799,56.62776059151279
0.0,299510181,0.0,804.02,94.04988524590371,76.73164378113597
0.0,234440706,0.0,179.19,96.18454545454546,63.71455522306287
0.0,1058105332,0.0,271.43,65.27598857142854,66.79375409984411
0.0,9487245293,54.99,216.24,145.70333333333335,82.49675165322168
0.0,250663835,0.0,359.09,102.125,92.68541149418365
0.0,353749679,0.0,63.6,15.9,31.8
1.0,259803255,0.0,1712.94,138.62716713881014,176.17906388400127
1.0,353769722,0.0,239.72,91.20216796874989,72.07707034459024
1.0,cluster_2113408268_2113408287_2295084718_2295084719_,0.0,462.34,92.76491017964072,66.71326866151837
1.0,250711391,35.57,363.35,200.8375,146.496864898195
1.0,355613040,0.0,716.59,102.70028571428573,133.51681908893474
1.0,97839385,0.0,147.88,62.862307692307695,56.14368429215735
1.0,909651171,28.29,144.96,102.90736842105264,44.22352702679942
1.0,98303817,0.0,29.29,9.657692307692308,12.419914219944083
1.0,31620115,0.0,133.64,61.02657657657657,59.611832176560014
1.0,838747957,0.0,215.21,38.044285714285714,80.41038528638425
0.0,917870260,0.0,413.48,105.53107928388737,71.22869786756787
0.0,531626202,0.0,196.04,57.37826086956522,62.023355252984715
0.0,280010747,0.0,1361.26,175.93000000000006,245.20033370095328
0.0,23182962,0.0,351.37,81.30191489361702,118.45394138171243
0.0,298744689,0.0,164.78,42.857692307692304,59.02341359633568
0.0,32015473,0.0,835.56,217.92000000000004,267.9594859302428
0.0,251144773,0.0,433.58,152.54173913043476,137.71128690957937
0.0,1458642528,0.0,76.58,50.0775,35.338153484112134
0.0,68612586,0.0,128.34,63.31238095238095,61.94509083896495
0.0,790322283,49.83,85.87,67.85,25.484128393963175
0.0,250920829,0.0,506.92,145.51333333333332,187.25716837191217
0.0,49749630,0.0,164.78,76.23384615384614,65.34248586466818
1.0,169544332,0.0,164.78,102.451,57.24447017446799
1.0,251136892,0.0,316.63,88.34974358974357,77.5518418963178
1.0,251109478,0.0,0.0,0.0,0.0
1.0,818127954,0.0,0.0,0.0,0.0
0.0,1609088276,0.0,270.18,75.28000000000002,72.94135288024209
0.0,820368901,0.0,272.31,42.44483870967742,55.98625151892012
0.0,250712161,0.0,155.42,76.41874999999999,63.38953821694194
0.0,353746849,0.0,266.78,98.91527777777777,62.72398304071627
0.0,8445978241,0.0,344.98,143.98076923076923,83.26518847964378
0.0,632323805,0.0,137.89,57.99399999999999,65.8244257855699
0.0,250663734,0.0,413.13,129.83972222222224,95.96825988645892
0.0,6724746420,0.0,360.49,105.16699999999999,111.38864075838254
0.0,634248642,0.0,950.36,86.822752293578,140.69194920813476
0.0,807999400,0.0,153.25,62.64636363636364,72.51292123100922
0.0,251136452,0.0,0.0,0.0,
0.0,704278581,0.0,165.15,48.03499999999999,56.22453922922323
1.0,10741747,0.0,213.28,114.64310368349382,68.07875847001024
1.0,52493441,0.0,1246.84,109.83216606498192,109.10982713715508
1.0,97839372,0.0,126.27,28.305384615384618,43.99818360178532
1.0,219362015,0.0,744.25,77.26900000000008,81.08290675782335
1.0,250920664,30.37,149.45,70.55666666666666,68.32763813665252
1.0,661072058,0.0,320.53,52.57213836477987,56.95017049534697
1.0,250691570,0.0,145.05,52.568000000000005,55.592646356230325
1.0,749160929,0.0,164.78,150.00782608695653,47.34860917190529
1.0,840919438,0.0,149.81,81.43347826086955,50.11679001988488
0.0,32015475,0.0,553.88,58.00791666666668,119.51264171732471
0.0,359095483,0.0,178.62,53.085000000000015,49.780919537509554
0.0,2251695233,0.0,139.3,16.104000000000003,43.822532813864406
0.0,359095030,0.0,729.2,70.40625000000001,116.78153933442643
0.0,4458927009,0.0,774.64,100.02836538461543,106.26890030968725
0.0,762514801,0.0,1619.99,124.92129770992373,150.88164426971804
0.0,972690317,0.0,445.38,84.46055555555557,104.78987321616741
0.0,286067599,0.0,1135.65,104.15778177458017,134.17024829210925
0.0,789796814,164.78,164.78,164.78,0.0
0.0,52493494,0.0,253.88,95.93514285714285,72.05252416464145
0.0,402402482,0.0,98.91,27.548173076923078,28.09403705395811
0.0,353768819,0.0,0.0,0.0,
1.0,998313582,0.0,644.73,135.03199999999998,223.15859282382814
1.0,634255222,0.0,175.85,46.08427272727273,55.36322376852707
1.0,250699613,0.0,472.53,88.30239130434784,58.823290751755266
1.0,807999443,0.0,411.72,66.43489361702127,93.6815679256607
1.0,250920417,35.55,255.34,111.22909090909091,76.19574823499609
1.0,87082462,0.0,164.78,53.65997422680417,55.02364194008568
1.0,86218469,0.0,606.99,145.32750000000001,173.10366911721457
1.0,250712291,0.0,130.61,59.3825,52.28514942122668
1.0,23182990,0.0,1113.0,116.65685279187822,114.80349175716034
1.0,31616815,0.0,164.78,48.08015625,42.241555965294346
