time_period,parse_lane_name(vehicle_lane),min(vehicle_fuel),max(vehicle_fuel),avg(vehicle_fuel),stddev(vehicle_fuel)
1.0,661080463,0.0,8038.17,1404.2216436251917,1609.2557224897673
1.0,250692403,0.0,15197.83,2607.8038805970154,2579.4840070206005
1.0,411703357,0.0,7564.59,1809.030476190476,2081.918597134566
1.0,653973066,0.0,6248.52,1494.44625,1855.2312650444337
1.0,353747831,0.0,1372.43,113.68061224489797,322.4372920391406
1.0,250700343,0.0,1746.92,199.4103448275862,522.8762826799114
1.0,824855249,0.0,2067.65,765.5253846153846,841.2041581825364
1.0,242134,0.0,2785.35,781.2284999999999,879.0500115044067
1.0,48652538,0.0,18996.04,4815.794028776978,5168.305139290817
1.0,807999512,0.0,2452.93,709.4557142857144,832.7654112996906
0.0,901261052,0.0,6934.28,1441.2340000000002,2188.311081880923
0.0,251136301,457.53,13242.86,4155.780000000001,4295.2423784368675
0.0,359094778,0.0,20234.58,1153.4665625,3254.5488926483786
0.0,250712291,0.0,1858.24,915.98,757.1159814906639
0.0,336340289,0.0,3252.3,768.4836363636364,1080.5310492371123
0.0,49795118,0.0,6593.85,2072.671875,1720.2759501733317
0.0,1062776770,2252.62,2252.62,2252.62,
0.0,1431401012,0.0,0.0,0.0,
0.0,219362017,0.0,2228.32,1084.3666666666666,834.1763737345777
0.0,31616988,0.0,10028.91,4272.49090909091,3676.3290107781554
0.0,27790954,0.0,2901.03,1289.5683333333334,1258.7784217314288
0.0,251144942,1983.22,5750.78,3867.0,2664.0672245271885
1.0,284240115,0.0,17599.56,1503.632861771048,2403.111259413178
1.0,651185404,0.0,6113.31,725.5705970149255,817.1782923998688
1.0,6220792260,0.0,14082.12,1531.1356250000001,3576.5474756327394
1.0,97788567,0.0,15491.29,2700.5258928571425,4098.516079424923
1.0,223083929,0.0,7892.95,1569.381437499994,997.9589229636117
1.0,251136452,0.0,2803.16,1401.58,1982.1334447508825
1.0,844173336,0.0,2903.26,1041.114,1441.3499018905854
1.0,355613602,0.0,6828.13,3066.285714285714,2878.915562944128
1.0,790308475,0.0,8098.64,2008.2900000000002,2942.753736729143
1.0,1000830904,1292.47,4053.5,2516.7033333333334,904.6740463540814
1.0,1175120417,0.0,989.74,475.48358490566034,413.2738547516789
0.0,865301640,0.0,9411.69,1684.6523321554746,2060.003960415924
0.0,355614512,1173.95,5626.19,2816.8039999999996,1836.0451221661194
0.0,359094744,0.0,13304.65,2301.146510067114,2248.106539073621
0.0,100850034,0.0,10499.55,1645.4717968749999,2214.343071528211
0.0,632277873,1220.29,9964.7,3133.513333333333,3410.1189666852783
0.0,742016387,0.0,14017.52,1870.9157983193127,2488.293681013346
0.0,251136974,0.0,5253.28,1313.32,2626.64
0.0,901645779,0.0,2766.35,707.6117721518987,791.6920822480513
0.0,353749650,0.0,4431.89,819.6869999999999,1361.4279805169442
0.0,31622008,0.0,3055.03,572.258828125,795.1108927003464
0.0,807999429,0.0,0.0,0.0,
1.0,295083402,0.0,4356.73,986.7878333333332,950.9453616210258
1.0,3705227167,0.0,6754.74,673.7351724137931,1211.731973081016
1.0,359094099,0.0,15801.83,2998.9757758620694,3962.449455535027
1.0,2300143703,2643.42,12005.4,5171.405476190475,2752.889257445182
1.0,359095614,0.0,1974.62,708.4,802.4581267424488
1.0,670812431,0.0,2940.46,1948.0166666666667,807.152202204646
1.0,652688299,0.0,17872.99,3621.274590163935,4412.963566968564
1.0,95663423,0.0,13466.61,2210.580579710145,2364.046531099293
1.0,10976427,0.0,3774.23,1513.922105263158,1285.7465433642433
1.0,250663738,0.0,1672.09,933.61,852.9525366044702
1.0,250711603,0.0,3602.07,2018.0800000000004,1631.098249186725
1.0,31767602,0.0,7554.06,4274.428181818181,2409.0976690446496
1.0,250707461,0.0,0.0,0.0,0.0
0.0,384593007,0.0,6730.1,901.3760429304511,518.1332890750533
0.0,896087076,0.0,1015.32,221.56625000000003,416.0200650015917
0.0,10971769,0.0,10929.64,2155.4419000000003,2633.3049853041457
0.0,299656282,0.0,15603.57,1103.181512605041,1908.0471962442628
0.0,23182796,0.0,12144.69,1077.1678910368987,1121.5524444855266
0.0,353768315,0.0,13626.07,3510.598181818182,5118.799667411919
0.0,722947723,0.0,21360.78,4547.228019801979,5382.339337103374
0.0,156253936,0.0,5220.69,1231.100606060606,1499.3094900339524
0.0,7384331753,0.0,3013.29,1284.6075,1269.8301952912182
0.0,250710947,0.0,3394.96,874.6422222222222,1008.8074364524828
0.0,51043101,0.0,2468.24,609.0117948717948,643.8380533654455
0.0,1209362819,0.0,2952.99,953.1719999999999,1366.0127441828645
0.0,60950269,0.0,3944.8,581.04,1381.2793023446468
0.0,847943121,0.0,2446.38,1053.8020000000001,1066.420930880485
0.0,250692409,0.0,10934.21,4734.97,5612.245723032804
1.0,790318524,0.0,9120.62,1748.3393902439027,1919.486076359154
1.0,807999657,0.0,13341.29,3493.2343589743587,3290.787438648589
1.0,51105855,0.0,2737.85,625.0233333333333,863.6881878620205
1.0,295056184,0.0,20262.44,2715.6534508816126,3568.0980738757585
1.0,824076905,0.0,3775.14,1265.0657142857142,1299.6444000850877
1.0,391433166,0.0,17570.84,2550.6265644171767,3755.865112448019
1.0,251136940,0.0,14653.67,5267.3949999999995,4911.578472991605
1.0,250720873,0.0,1911.21,477.7475,660.2652028378986
1.0,395766241,0.0,17813.27,4225.131538461539,5998.824276258704
1.0,250710947,0.0,4695.26,1115.635,1227.9150315489446
1.0,353770735,0.0,2671.28,810.4862499999999,888.3026612580952
0.0,730034147,0.0,12694.41,1457.65693846153,1844.5892884904968
0.0,318678267,0.0,12079.74,1507.4967558139545,2070.239384067894
0.0,355614703,0.0,5235.68,951.2496875,1207.87126109154
0.0,31616813,0.0,5483.01,833.1590909090908,1281.2102782583243
0.0,224025735,0.0,4695.88,2023.2900000000002,1995.7437901785797
0.0,251136300,0.0,12509.84,2627.8849999999998,4081.235036506855
0.0,262652281,0.0,5624.75,554.3153260869564,928.8984395371854
1.0,601290887,0.0,20055.32,2269.9753068783107,3303.614985116106
1.0,207979572,0.0,21274.94,2366.51204571428,3493.490115567296
1.0,353746851,0.0,17466.57,2165.2013888888887,3701.0180351713675
1.0,295083399,0.0,13047.23,2227.323260869563,2779.6829284406654
1.0,824855082,2608.89,7488.72,3619.755714285714,1730.4164537364713
1.0,97834829,0.0,7746.18,2129.2770000000005,2628.5498546877307
1.0,251110313,0.0,0.0,0.0,
1.0,687830221,0.0,2907.17,945.6826666666665,819.4575004549158
1.0,86378178,0.0,2666.01,1131.04,1005.7479060735989
0.0,170993800,0.0,15671.46,3584.6612537313435,3281.3226415943527
0.0,635445185,0.0,5991.51,1715.3525000000002,1570.0816695824126
0.0,365528695,0.0,967.3,407.03153846153845,403.1606915124157
0.0,95663492,0.0,4934.03,1993.9454166666665,1486.5635334760127
0.0,651939720,0.0,1468.98,571.8625,711.7322777737427
0.0,482856908,0.0,2649.18,799.2352631578948,926.1129291492624
0.0,6217316395,0.0,3965.22,743.6001877934281,436.87069972722253
0.0,663798587,4198.17,4198.17,4198.17,
1.0,250711246,0.0,3651.4,1024.6572727272726,1132.5115389530554
1.0,632243486,0.0,1492.5,373.125,746.25
1.0,353767898,0.0,19342.98,3459.6793617021276,5213.79531560906
1.0,23183273,0.0,17455.19,2521.955601965601,3834.7253969203302
1.0,250712160,973.16,7134.53,2555.49,3053.3156837444762
1.0,651939706,1871.67,1891.26,1881.4650000000001,13.852221843444408
1.0,664511606,0.0,13309.3,4378.230714285715,3662.565508582574
1.0,50014093,0.0,15183.82,3063.2752173913045,4958.824679473288
1.0,353745415,2440.09,17688.77,7039.995333333333,5821.576650715443
1.0,565056718,4832.43,4832.43,4832.43,
0.0,24258821,0.0,16665.01,3823.837213114754,3838.2589538618727
0.0,738028726,0.0,16484.34,4771.43,4494.315162093554
0.0,250699972,0.0,13590.0,1986.8405555555564,1916.7471781011095
0.0,86438974,0.0,10412.92,1370.7078504672866,1627.915469660583
0.0,767331346,0.0,1821.49,513.6837499999999,784.4351582041602
0.0,2299742133,1870.28,3483.71,2676.995,1140.8672939698115
0.0,82682799,0.0,12873.49,4265.964,6046.569639111915
1.0,660260255,0.0,7659.9,2325.940666666667,1820.1757755491885
1.0,95663527,0.0,15001.0,2249.3294210526315,2788.26199731539
1.0,294492607,0.0,2774.9,642.1119308357349,688.4820446263292
1.0,790318517,0.0,986.74,197.348,441.2835432236285
1.0,3036525460,0.0,6336.97,846.8835000000001,1367.3661064184098
1.0,250708690,0.0,14187.07,2578.54078125,2920.1814786665936
1.0,219362017,0.0,10806.26,2993.9429032258067,3376.826645554663
1.0,651939719,0.0,2695.86,1041.2366666666667,1255.5558891051671
1.0,31622008,0.0,2986.31,721.2900956937797,834.3005411697542
1.0,300401494,0.0,11650.59,2784.49,3413.1118066179724
1.0,652392568,0.0,8545.84,3406.6918181818182,3247.7139148817223
1.0,32015579,0.0,10312.69,6601.976153846154,3361.4574323139914
0.0,448706635,0.0,2786.47,518.1157894736842,563.3048727388824
0.0,97788686,0.0,10491.0,3162.930361445784,2860.554950940015
0.0,60958845,0.0,8039.52,1715.0220253164555,1836.808937997816
0.0,259803255,0.0,14527.36,2311.9455845248085,2759.5749107880306
0.0,298296034,0.0,8853.28,4513.401111111111,2619.9506818503482
0.0,336339932,0.0,6364.22,2237.341111111111,1735.946991298609
0.0,168914460,0.0,8352.66,1941.758333333334,1933.7682147870225
0.0,565056718,0.0,1431.54,715.77,1012.2516415397902
0.0,223649877,0.0,837.22,418.61,592.0039393450013
0.0,299496935,0.0,3425.29,1709.2166666666667,1115.0794534642341
0.0,251144769,0.0,5846.22,1645.4416666666666,2613.2568631071586
0.0,97792969,0.0,3141.75,1051.5825,1481.0605008658492
0.0,970180898,837.22,1601.62,1240.8233333333335,383.99368228309856
1.0,95663398,0.0,8805.92,3233.5292307692307,3347.5676303062733
1.0,10741731,0.0,9478.46,1473.1780319148922,1955.4722120709657
1.0,359095655,0.0,8595.43,1242.9929166666668,1803.1537675163797
1.0,68612588,0.0,1200.02,593.4519230769231,415.9085540069521
1.0,435483355,0.0,3565.04,1376.1461538461538,1264.834086040131
1.0,355613900,0.0,7466.0,988.7705882352942,1766.146206293772
1.0,23184691,0.0,7975.25,1091.6613636363636,1229.1147068986838
1.0,132737106,0.0,7214.17,1301.9328205128204,1659.3313540017898
1.0,1458642409,0.0,1294.1,647.05,915.0668855335111
0.0,170644473,0.0,3118.94,727.1686363636364,999.8595073132618
0.0,10741722,0.0,17718.59,3704.704054054056,4677.773902000451
0.0,763490832,0.0,16052.08,5102.833499999999,5525.043447637955
0.0,cluster_1005854912_2395596764_6742071239_6742071240_,0.0,11656.04,2222.108069705092,2087.1102635616885
0.0,250920235,0.0,14223.25,1716.6416486486323,2567.177420320094
0.0,359093323,0.0,779.8,87.83866666666667,236.2747943109181
0.0,86438973,0.0,8087.87,1521.1508333333334,1716.980323450482
0.0,360079251,0.0,7178.33,858.9275531914897,997.6639056549242
0.0,971719836,1671.11,7597.09,4186.333846153846,1937.0187004715817
0.0,353749599,0.0,4371.37,1783.5217647058826,1545.5634613800048
0.0,316770035,0.0,12728.53,2941.307685185184,3039.4340487342165
0.0,411703357,647.61,8185.46,2222.811111111111,2273.6724637986254
1.0,224816471,0.0,12055.61,1452.8470280373788,1793.2826455106308
1.0,31179468,0.0,9854.33,1634.0280769230767,2291.4029997653147
1.0,601294000,0.0,12954.71,1450.9165625000003,2195.048939971214
1.0,355613603,0.0,6420.21,2077.1,2362.2641611711947
1.0,31985292,1017.55,5788.12,3304.193333333333,1393.170946662684
1.0,66868004,0.0,3567.31,629.627109375,659.9406830304296
1.0,23184093,0.0,6370.59,1052.4949377593368,1064.8603630293194
1.0,818127956,0.0,11332.55,5342.593809523809,3103.37378806111
1.0,11256819883,0.0,16266.43,1286.2677272727271,3457.211709508293
1.0,633562949,0.0,0.0,0.0,0.0
1.0,10976967,0.0,3071.85,1265.1054901960786,1029.146731820713
1.0,907181176,0.0,927.7,468.2683636363637,417.44159689427596
1.0,359095483,0.0,9612.15,1737.1818181818182,2459.888186625827
1.0,250921558,0.0,0.0,0.0,0.0
1.0,251144198,0.0,7023.11,1755.7775,3511.5550000000003
0.0,311408820,0.0,12566.65,1790.4530747922422,2183.727038913115
0.0,32015487,0.0,11986.28,2848.3499029126206,3141.041276141168
0.0,32357785,0.0,2008.51,599.4386842105264,447.9369572706769
0.0,10134034294,0.0,13058.12,2733.827265625,2479.351962465959
0.0,353767084,0.0,14506.35,3487.4471428571424,4227.588105248354
0.0,355614597,0.0,6667.77,1512.9150000000002,2557.422934539768
0.0,298293482,0.0,15725.15,4473.119618320612,4057.1905735087566
0.0,830255108,0.0,11226.29,999.642841823052,1310.8479045767667
0.0,23199927,0.0,14119.17,4236.366527777777,2297.441241149741
0.0,664514537,0.0,5994.08,2101.909756097561,2387.8356267575114
0.0,664238682,0.0,2197.7,667.1693406593407,543.1964084724219
0.0,32015577,0.0,11113.15,2218.380238095238,3085.1486584457643
0.0,32015397,0.0,4065.98,777.2387500000002,1047.5461996887097
0.0,730330629,1497.01,7886.0,3927.912857142857,2440.5780931828035
0.0,300402639,0.0,0.0,0.0,
1.0,250710210,0.0,4828.16,744.6144444444444,1584.177462542558
1.0,359096272,1241.08,2548.3,1894.69,924.3441265026788
1.0,97839360,0.0,4742.79,1465.2649999999999,1542.9156905584402
1.0,250921224,0.0,11292.23,1865.1475609756098,3105.2437250719795
1.0,359094245,0.0,7023.75,1355.3266666666666,2191.152541927041
1.0,711885233,0.0,10597.59,1588.6141584158413,2148.1816122802193
1.0,251144930,0.0,22165.15,3090.2055555555553,7249.685904937729
1.0,85698085,0.0,3361.69,1058.5644444444447,1054.3468404431842
