time_period,parse_lane_name(vehicle_lane),min(vehicle_fuel),max(vehicle_fuel),avg(vehicle_fuel),stddev(vehicle_fuel)
0.0,45879106,0.0,866.08,320.64879310344827,322.271635360866
0.0,6558555855,944.99,3138.88,1823.5166666666667,1160.3482399837274
1.0,10976954,0.0,19234.43,2055.4975948845013,3493.406948732077
1.0,97789184,0.0,10583.81,2062.0537500000005,2595.3945838564537
1.0,97846082,0.0,14872.22,4025.3182812500004,4483.105365545838
1.0,353749650,0.0,5724.5,1498.7289285714287,1695.2860787671716
1.0,175509066,0.0,12548.91,1661.2289337175798,2151.237489323622
1.0,250920248,0.0,7630.83,1218.7113967611247,737.9274307888421
1.0,51249532,0.0,9475.69,1716.667887323944,2219.8239874078276
1.0,359095389,0.0,3479.9,1236.1084615384616,1171.8156661199332
1.0,904572342,0.0,7912.51,1372.143846153846,2223.0328458757213
1.0,50826617,0.0,12054.22,2023.4531395348833,2512.3471684042497
1.0,11256819886,0.0,17161.07,4319.026,7331.971152212752
1.0,250699973,0.0,12885.94,3644.5663636363633,3334.398543383721
1.0,359094866,0.0,4413.94,1305.7312499999998,1365.6670947434443
1.0,1172304051,1180.84,1180.84,1180.84,
1.0,704135432,0.0,7667.44,1343.4323076923079,1872.1760389306753
1.0,49795118,0.0,6796.55,2133.3917391304344,1829.4521150821786
0.0,468810769,0.0,18509.55,2263.2599593495925,3104.1184049755834
0.0,355614519,0.0,14607.33,5292.372222222222,4414.381931872436
0.0,97846091,0.0,5209.93,2180.527692307692,1592.2929110570594
0.0,51105853,0.0,2918.39,1407.7051999999999,920.5590839453671
0.0,353746922,0.0,1795.56,1065.97,943.8604540396848
0.0,7127124359,535.06,2548.05,1541.555,1423.3988794607085
0.0,8198127487,0.0,0.0,0.0,
1.0,251136323,0.0,9426.68,2132.5716621983916,1757.0134862643972
1.0,286067598,0.0,20518.86,3003.4412231857577,4188.20612931716
1.0,962356679,0.0,8329.75,2045.21964028777,1798.7066001002142
1.0,250698925,0.0,6967.94,1318.1675675675676,1658.7843155161015
1.0,353767664,0.0,3803.99,1400.3086666666668,1084.4117497378584
1.0,353767051,0.0,5085.69,2243.347142857143,1877.8286597354427
0.0,10976433,0.0,14546.56,1681.3387491456172,2028.9992746862415
0.0,632342873,644.52,16313.14,4311.610000000001,5435.003250318715
0.0,824855187,2517.16,8057.92,4345.617499999999,2193.8845666387547
0.0,284174992,837.22,4501.4,2865.9868965517235,1070.712815921856
0.0,250920236,0.0,15988.35,1692.4487121212,2476.6690854543904
0.0,251134491,0.0,4605.06,1195.6896666666664,1282.983864680659
0.0,725187180,0.0,13165.57,3120.591052631578,3557.401773146321
0.0,359094650,0.0,16255.89,3523.3019047619046,5285.65548563905
0.0,977757276,0.0,5044.04,2786.5278571428566,1195.504332006827
0.0,1102900327,0.0,7607.01,1662.8425,2245.0439355935487
1.0,170993800,0.0,13768.81,1971.8820738874854,2409.6996330646166
1.0,cluster_2605248062_304829075_304829200_304829608_,0.0,10727.34,1595.9629457364342,1850.0291312167576
1.0,217698402,0.0,8655.65,1715.1473469387756,2157.1307834509166
1.0,722947723,0.0,21092.77,4322.065661375662,5507.111693165986
1.0,633562902,0.0,6914.07,3634.147333333334,2444.0876461647686
1.0,815849127,0.0,5347.05,1332.367608695652,1332.6131803681524
1.0,251136574,0.0,10408.31,2515.8422222222225,3366.5449537165614
1.0,361387955,0.0,2432.3,460.7755555555556,832.0518099870812
1.0,294492608,0.0,2911.56,772.5262903225808,857.9681647309633
1.0,632242186,0.0,8188.38,5046.0380000000005,3116.3478320495615
0.0,355613603,0.0,4574.35,1273.085,1493.7478103838903
0.0,353770666,0.0,5344.99,1365.9752173913046,1572.4055602711223
0.0,251136547,0.0,12183.28,4110.806666666666,5498.991187171214
0.0,52493439,0.0,3048.09,1437.724375,1059.0169924161983
0.0,762743103,0.0,1734.21,902.3849999999999,615.2241626386633
0.0,736421288,0.0,2920.95,815.0175000000002,888.6734585549407
1.0,917870259,0.0,9831.55,1251.1716504854373,1355.9237301027663
1.0,229732627,0.0,11969.26,1636.1081467181448,2045.3058429132645
1.0,295081898,0.0,3098.34,748.4019620253167,612.6751895070726
1.0,5519180248,0.0,6746.76,952.1602777777777,1708.1445039264704
1.0,97789005,0.0,9852.94,2057.2324778761067,1777.9960510027308
1.0,569847095,1876.85,6687.57,4452.3966666666665,2423.354541566985
1.0,1124412513,0.0,1595.18,726.3590000000005,323.97756065160246
1.0,250712698,0.0,10964.49,1888.232,3705.8337413041845
1.0,251136502,0.0,8909.71,4454.855,6300.116359405593
1.0,188661337,0.0,3178.96,1399.4541666666664,1025.4122667616973
1.0,23217604,0.0,9464.33,1907.0913636363634,2607.7928860469533
1.0,429282753,0.0,6491.57,723.215,1808.255257054711
1.0,251136570,0.0,6926.32,2586.6012499999997,1992.829363876091
1.0,678788075,0.0,2420.36,1351.24,1234.5968585736805
0.0,363391447,0.0,11505.71,2056.086875,2327.653509901691
0.0,97846093,1251.69,1607.62,1431.04,177.9811672621572
0.0,242137,0.0,959.98,433.02916666666664,454.860432349775
0.0,250921557,1673.19,1673.19,1673.19,
0.0,7785719852,0.0,0.0,0.0,
0.0,31767684,0.0,1009.88,491.2059375,388.00294415802773
0.0,727447798,0.0,0.0,0.0,
1.0,250700085,0.0,10498.46,2590.2352830188684,2190.302353965529
1.0,391433168,0.0,9013.73,1769.869541284404,1975.9027112845977
1.0,1101347640,0.0,12495.74,1242.4923922282853,1499.515704469497
1.0,353747121,0.0,4929.38,708.9479651162792,788.844677686646
1.0,32015537,0.0,6656.2,1260.3400000000001,1361.0793102416558
1.0,23216841,0.0,12132.41,2337.432089552239,2315.5102882765173
1.0,250699362,0.0,13468.37,2224.6761467889905,2474.502973367659
1.0,234440706,0.0,9826.5,2401.6465714285714,2636.8713970087983
1.0,10976970,0.0,8041.61,1772.9187272727272,2081.698808713739
1.0,1053964639,837.22,2605.45,1568.848,670.9747145161282
1.0,250921486,0.0,0.0,0.0,0.0
1.0,6356544246,0.0,9668.39,2567.507142857143,2613.0094013179178
1.0,355613018,0.0,938.49,469.245,663.612643075763
1.0,2299673255,0.0,10362.61,2739.55,5089.789669858668
0.0,cluster_2113408277_212986801_6281867407_6356544243_,0.0,5485.1,1484.9771428571432,1353.0236606657802
0.0,10741757,0.0,5055.48,709.7019594594599,889.1505419552976
0.0,250711516,0.0,4145.08,1560.2700000000002,1178.0043849451495
0.0,250700084,0.0,17278.37,2540.3172413793104,3216.570177729521
0.0,2423075410,0.0,2766.86,1383.43,1956.465468593811
0.0,43386253,3862.92,7039.8,4859.248571428571,1076.2916767529234
0.0,359095747,0.0,9935.83,1554.7588888888888,2441.3821694130775
0.0,32015189,0.0,10363.36,1814.5671186440675,2085.349034715762
0.0,251136575,0.0,632.12,210.70666666666668,364.9546521601462
0.0,250691827,0.0,5760.51,1993.3122222222219,1644.3226361190784
0.0,760071200,0.0,3434.76,1418.7970588235294,1098.0194171140868
0.0,115333519,0.0,3871.03,1187.2175000000002,1090.7854717885639
0.0,722762256,0.0,8036.29,1336.7546774193545,1611.9100821296474
0.0,32296802,0.0,3364.11,1480.1337500000002,1233.7338131048425
0.0,207979568,1863.96,9355.71,3957.416875,1806.9461977148765
0.0,23182850,0.0,11059.7,6480.470769230769,3584.080393963147
1.0,7214467394,0.0,10552.6,2087.77703030303,2158.561873602535
1.0,2296239316,1108.99,10396.14,4464.107391304348,3081.8735174863673
1.0,297174816,0.0,8706.69,2028.3584210526308,2400.408394988332
1.0,61072220,0.0,4418.9,1029.2572727272727,1176.1860535535116
1.0,260124785,0.0,16267.48,3177.634395604396,3477.356802406809
1.0,1303525313,0.0,6622.38,1673.9656756756756,1297.0871683347107
1.0,2287255820,0.0,6056.99,1360.6858333333334,1943.583873651308
1.0,251137584,706.62,10074.03,5390.325000000001,6623.759133154677
1.0,70794288,0.0,4844.44,1216.973125,1887.1868545031737
1.0,790308479,0.0,2530.44,978.1479999999999,1340.734419458231
0.0,760071189,0.0,8074.91,2223.1816129032254,1653.4599263612658
0.0,2287625898,962.16,962.16,962.16,
0.0,243850918,0.0,11698.28,998.4025531914895,2312.100974327169
0.0,250713506,0.0,8348.17,2727.7111111111108,2773.8160238083765
0.0,250920248,0.0,10205.8,2552.988444444445,2855.5364955683067
0.0,807999572,0.0,0.0,0.0,
0.0,250663733,0.0,12765.44,3554.10625,5431.818430004916
0.0,2696698093,0.0,1349.83,175.55499999999998,429.0579513199926
0.0,1458642387,0.0,4483.44,1684.5674999999999,1940.1761830544322
0.0,250691566,0.0,6840.72,2100.0275,2125.1641313336586
0.0,650854044,10017.64,10017.64,10017.64,
0.0,251109739,972.5,1974.03,1470.6299999999999,500.7857974224109
1.0,243527763,0.0,12026.28,978.2337536092192,816.5291188133243
1.0,972302159,0.0,12227.28,1128.155471733457,921.4838033013616
1.0,601303883,0.0,12992.15,1014.1167973373078,675.1080959206247
1.0,10741758,0.0,10937.86,2870.2932352941184,2635.9871617461754
1.0,32357772,0.0,13087.73,1314.2737613488875,1630.2848572278845
1.0,304829528,0.0,7383.51,1306.8955319148938,1559.1444819359563
1.0,359094540,0.0,16377.68,2734.2895161290317,3761.586771352552
1.0,98303808,0.0,7997.51,1391.6866666666665,2555.995488141558
1.0,360079224,0.0,8466.3,1444.7103299492346,887.2264802642442
1.0,251136572,0.0,10794.33,3934.286666666667,5962.334198250995
1.0,23217747,0.0,11981.68,3241.504909090908,3219.6162384116487
1.0,48820562,0.0,2524.35,834.0158333333333,834.0808469039256
1.0,251145095,2234.35,2234.35,2234.35,
1.0,10971776,0.0,11691.09,4121.544166666666,3390.7736712656874
1.0,188660572,0.0,1336.44,679.12,668.4866478846081
0.0,250712038,0.0,5881.36,1912.6476,1552.8830345314702
0.0,207979572,0.0,20319.07,2321.602082111433,3380.6513587761124
0.0,359095744,0.0,9415.52,2195.410176991151,1882.5987602267007
0.0,250691665,0.0,13107.45,2949.5703278688516,2788.4692792268
0.0,353747408,0.0,2900.62,473.3504999999999,730.9756669490021
0.0,86219664,0.0,6950.27,1486.6665079365077,1986.308265949965
0.0,221666914,0.0,1480.75,542.0533333333334,539.5457820496201
0.0,250691739,0.0,12786.56,2864.8022222222226,3220.1236151466537
0.0,907519287,0.0,3823.5,1423.5068965517244,1127.010973958181
0.0,359096483,0.0,5432.23,2182.9825,1269.236623268753
1.0,68524671,0.0,11561.25,2711.118945312499,2636.561943640207
1.0,280010748,0.0,19968.21,2750.1465343915347,3862.026798664747
1.0,cluster_1005855035_2251695181_250663594_250664454_,0.0,9272.95,1531.32688172043,1925.617859865764
1.0,31767642,0.0,11633.79,2861.307272727272,3144.0759103729797
1.0,251136321,0.0,11915.53,2120.91716981132,1749.2985796412147
1.0,98198128,0.0,10953.1,1425.240662650603,1844.737253228029
1.0,250921396,0.0,7928.54,2175.7664000000004,1556.939596021145
1.0,10134034290,0.0,13591.73,2412.560508474576,2691.512249831795
1.0,cluster_2113408277_212986801_6281867407_6356544243_,0.0,4299.44,1827.5290697674418,1021.306517423857
1.0,353768850,1293.2,2850.86,2032.6816666666664,587.1736798057851
1.0,901645779,0.0,3555.75,797.7296946564887,892.116112782445
1.0,6558555857,0.0,9528.94,4764.47,6737.978091519741
1.0,224026880,0.0,4522.97,1610.738,1864.0787153489903
1.0,7519494083,0.0,573.08,286.54,405.2287541623867
1.0,207979568,2419.6,4012.3,2812.621111111111,595.4606764817566
0.0,224025730,0.0,11983.57,3598.7636363636366,5125.228765841137
0.0,95663490,0.0,4998.35,1761.1357894736848,1315.1969967791297
0.0,101404643,0.0,7972.22,3152.3324999999995,2400.459032386558
0.0,166100612,391.94,8135.83,2431.844444444444,2011.778209020133
0.0,359095610,0.0,7572.46,3227.213333333333,3243.350507742726
0.0,704278582,0.0,12051.87,2037.2193315508032,2666.8638497364127
0.0,250700341,0.0,3093.97,1450.3585714285712,1170.9302200733196
0.0,892627320,0.0,1682.02,589.4660714285714,479.695206195515
0.0,2251695437,0.0,3175.08,587.1611111111112,973.1144068939558
0.0,359095219,0.0,7298.43,3395.214444444444,3194.473192926774
0.0,359094863,0.0,2394.73,1331.6933333333334,1219.7603234379012
1.0,715534866,0.0,18065.2,3572.9256666666683,3799.761532826362
1.0,304829465,0.0,11465.4,4496.177272727273,3115.146303212812
1.0,824855226,0.0,9829.41,2108.6696428571427,2791.298090937304
1.0,599115094,2162.69,11750.47,6328.645,3685.0501857951094
1.0,250713331,0.0,0.0,0.0,0.0
1.0,251136666,0.0,11754.1,4891.4887499999995,3617.3450510208454
1.0,95663502,0.0,7831.9,1946.5074999999997,2173.3907785465767
1.0,847943121,0.0,2087.01,1040.2477777777776,703.1060609320932
1.0,353745422,0.0,1090.07,545.035,770.7958889680199
1.0,251144942,1809.68,2100.83,1967.82,127.51449146404231
1.0,353767238,0.0,2372.05,701.7345454545455,832.6952997558578
1.0,250706959,0.0,13182.83,1702.6792,1977.8757347739163
0.0,717094465,0.0,9106.77,1944.2535802469133,2463.5259886452936
0.0,651939717,0.0,2416.0,1208.0,1708.3699833466987
0.0,32015470,0.0,10570.96,2046.931900826446,2874.839168683271
0.0,844627879,0.0,13229.41,2104.7031034482757,2407.5787734147384
0.0,250711640,0.0,6315.65,1312.925,1397.5664935511204
0.0,336340899,0.0,1683.98,714.07,598.326027429862
0.0,97797191,0.0,15376.86,4608.0275,5227.769217071875
0.0,97839372,0.0,7640.38,1826.2,3273.7234141875824
0.0,250711246,508.09,1473.38,982.488,412.97187600368153
0.0,790313138,0.0,3114.32,1065.913,1052.6853804126115
0.0,844173290,3613.11,8611.62,6112.365000000001,3534.48031682877
0.0,95663389,1690.5,6194.8,3567.226666666667,2344.143267834399
0.0,98350957,0.0,5152.67,1408.4909090909093,1431.0050118392635
1.0,cluster,0.0,20532.14,1954.9918769037033,2234.735923845518
1.0,51249737,0.0,8371.04,1288.0694285714287,2049.0096481829273
1.0,299500105,0.0,2599.5,718.3868817204302,481.6365937598618
1.0,286070639,0.0,14050.62,2973.1903086419748,2956.3337300006674
1.0,300401175,0.0,6813.6,1462.5324528301887,1530.5683686874493
1.0,97788192,0.0,11459.51,2795.8058333333333,2800.001941687086
1.0,32357785,0.0,6641.43,900.9725842696636,878.2392616367648
1.0,651948525,0.0,7829.29,2781.9287878787877,1869.204500901984
1.0,7772846303,614.57,2200.98,1407.775,1121.7612687421508
1.0,359095416,0.0,9897.11,1704.1661538461537,2355.5520969472564
1.0,251137125,1315.81,9698.79,4848.092500000001,3576.156070535094
1.0,355613297,0.0,766.85,69.71363636363637,231.21397458945805
1.0,962356556,0.0,5110.93,608.989090909091,1526.7385031134477
1.0,251137014,0.0,6499.66,1335.355,2601.3115061579992
1.0,23199931,0.0,2919.83,1175.3709999999999,999.955291850035
0.0,565056731,3152.17,8111.1,5631.635,3506.493030429406
0.0,250699976,0.0,7201.25,742.6879687500001,1159.914987251809
0.0,101356593,0.0,8109.01,1158.9956010230183,1453.3643977655408
0.0,760071188,0.0,9025.09,831.4970454545454,2043.3002887503703
0.0,52493741,0.0,21996.26,3508.4035665914225,4486.486141209114
0.0,250920320,0.0,13755.86,3667.720444444443,3849.75215873651
0.0,449488830,0.0,3500.27,1925.1016666666667,1184.4384628576813
0.0,749907669,0.0,7557.22,1709.4965217391307,2124.081346290692
0.0,355613926,0.0,6545.68,1836.9437500000001,2474.8153909963667
0.0,250691695,0.0,7095.93,1532.2344444444445,2169.1157974512976
0.0,251109743,2529.85,2529.85,2529.85,
0.0,80404724,0.0,6257.61,1154.9954335260113,1185.7439279352946
0.0,23184213,0.0,3251.42,922.4634905660378,844.6093079999067
0.0,2046110790,1010.46,1010.46,1010.46,
0.0,912263020,0.0,1112.41,551.19,556.2728221835039
0.0,251137584,0.0,0.0,0.0,0.0
1.0,250698924,0.0,11577.33,2116.776750000001,1844.0442074129903
1.0,704278582,0.0,12105.43,1765.9258974358975,2487.936363096528
1.0,294492611,0.0,5449.75,859.0416666666669,1387.232120292424
1.0,250699982,0.0,10899.19,1186.091707317073,1988.3783169500998
1.0,525503454,0.0,4204.49,819.1436842105263,1162.8961956449593
1.0,634256870,0.0,13707.22,2414.98935483871,2943.7965596309386
1.0,954712405,0.0,1672.93,925.0287218045117,400.69929701069975
1.0,250711641,0.0,5837.21,1162.3890625000001,1419.904218880931
1.0,251134800,0.0,4582.12,1367.9362500000002,1483.0265956572678
1.0,6356544245,0.0,4051.48,1595.95,1241.858843749965
1.0,251136507,0.0,8203.91,1640.782,3668.90008825806
1.0,98350950,0.0,7189.24,1286.2866666666664,1875.1627724795876
1.0,6558555850,2294.02,7047.95,3655.634285714286,1629.3431782659861
1.0,388172055,0.0,890.66,433.55499999999995,500.9953283547995
0.0,4461253788,0.0,5546.66,1610.3453333333334,1466.6316491435482
0.0,23183960,0.0,9364.34,2009.9486896551723,2371.483661058415
0.0,251136574,0.0,3892.34,1900.278888888889,1168.1847889508367
0.0,24220216,0.0,14918.57,1585.800519480519,2949.912776428428
0.0,892605848,0.0,7567.3,1202.6736,1936.610474520883
0.0,2372547252,0.0,11315.87,1787.8742857142859,4225.155878559816
0.0,660260256,0.0,2976.29,991.817368421053,791.209276774357
0.0,702079447,0.0,1671.17,699.7018750000001,737.8449536643751
0.0,250699930,1037.71,1847.53,1442.62,572.6292135404899
1.0,704293239,0.0,19071.23,1368.4419761273186,2065.1624317572246
1.0,189099793,0.0,8561.96,1232.8713399999965,1212.1967998875925
1.0,48656171,0.0,10627.87,1136.8336829066843,1091.577884775006
1.0,360079222,0.0,24566.0,6099.468807339449,7307.175456920147
1.0,97788594,0.0,12810.17,1880.371818181818,1994.0526275531856
1.0,363391923,1217.44,14688.24,7039.118571428572,5075.661401440676
1.0,908588305,0.0,1162.73,712.41375,451.8207119118158
1.0,251144050,0.0,6811.39,2889.19,3521.2342549310747
1.0,844168561,0.0,11085.15,1815.1033333333332,2151.427847388361
1.0,250920800,1971.25,9084.94,6323.643333333333,3814.424964006152
1.0,1460308250,0.0,783.51,405.1666666666667,392.44311490117053
0.0,300402698,0.0,972.33,148.26933333333332,319.92207503137536
0.0,697038487,0.0,24137.01,3120.1230468749964,4795.964512122636
0.0,954712428,0.0,4040.3,1080.0095454545453,865.2622239996011
0.0,250706414,0.0,6221.79,1261.9366666666667,2163.2289918025317
0.0,392821763,0.0,1395.74,755.8133333333334,474.84906612522684
0.0,651939716,0.0,1862.36,931.18,1316.8873850105786
0.0,250691582,0.0,0.0,0.0,
0.0,353750576,0.0,0.0,0.0,
1.0,6217316407,0.0,10211.07,2092.956211699164,1831.0147909218094
1.0,660260258,0.0,10793.55,1569.4003846153844,2065.8305406845384
1.0,359094098,0.0,8370.86,2762.8280000000004,2545.3286917573796
1.0,250691379,0.0,7827.52,2830.7174999999997,2214.082693975133
1.0,1102900327,0.0,7072.0,1511.7304716981132,1805.6825793062999
1.0,251110825,0.0,6185.84,2498.532777777778,1729.500118653145
1.0,749190996,0.0,1012.98,419.81733333333335,422.9507863547428
1.0,250663831,0.0,11690.27,3272.084666666667,4079.779252771031
1.0,634256859,0.0,12510.78,3431.7771428571427,3447.0779037332823
1.0,98350927,0.0,4204.49,875.4640350877195,826.2355359677573
1.0,908116072,0.0,961.89,351.87125000000003,364.1842652119844
0.0,51043097,0.0,2739.39,1521.821764705882,811.1460769740806
0.0,359094862,0.0,18728.03,3349.1153191489366,4519.814612436074
0.0,251145102,0.0,10759.65,4738.3,4383.734307163243
0.0,599115094,1893.51,18998.9,6479.701111111111,4808.272977295168
0.0,336340433,0.0,2470.85,1197.391,923.1970432800957
0.0,48656170,0.0,3709.39,1119.274705882353,1144.191033842894
0.0,250710948,0.0,1390.56,703.3228571428571,538.5737841965663
0.0,355612724,1702.76,6890.33,3171.8450000000003,1945.7398768206401
0.0,4333980577,0.0,3674.51,686.1185714285714,1383.2220178557573
0.0,881725977,2122.89,5297.27,3451.5750000000003,1036.5645944864493
