time_period,parse_lane_name(vehicle_lane),min(vehicle_fuel),max(vehicle_fuel),avg(vehicle_fuel),stddev(vehicle_fuel)
0.0,250692401,0.0,21315.16,2066.6429133858264,3531.0215784160623
0.0,355613014,0.0,2444.77,820.2592307692308,815.5740795544116
0.0,734712546,0.0,8757.8,1010.543749999994,739.004985665207
0.0,179007040,0.0,4895.71,1552.901,1617.866826908198
0.0,250920242,0.0,10900.43,3361.8188095238083,2551.284200561579
0.0,251136994,685.35,15974.39,7170.0419999999995,6603.673811895921
0.0,359093566,0.0,3158.72,932.7792307692308,969.7185333337842
0.0,651968875,0.0,6353.07,1270.614,2841.1792771629175
0.0,661080035,0.0,2060.51,633.5545555555556,497.50080708231326
0.0,250663831,1517.53,9535.9,7084.6225,3748.908642590756
0.0,359093543,0.0,7529.38,2085.5516666666667,2233.29350240171
0.0,250664458,0.0,2095.62,715.9642857142857,784.4115550707877
0.0,824855256,605.05,605.05,605.05,
0.0,250710205,946.7,5674.58,3467.8227777777774,1605.763133425444
0.0,622917483,0.0,6582.17,2152.8450000000003,3010.248245361169
0.0,23217602,0.0,9948.88,4457.5590624999995,3506.989143921458
1.0,52493741,0.0,19023.04,3411.165552731892,4437.066978800707
1.0,250712162,0.0,6574.49,1604.909090909091,1298.9254122984787
1.0,653973297,0.0,8302.43,1747.2814285714287,2306.1387959146905
1.0,791288815,0.0,18261.34,2466.031403508772,4900.679944322755
1.0,156253936,0.0,3946.86,1085.293658536585,995.4366200335312
1.0,23183922,0.0,2988.46,1517.7150000000001,1154.8783840734054
1.0,824855290,0.0,0.0,0.0,
1.0,223649878,0.0,10399.15,2254.6880303030302,2738.2688827119164
1.0,292906733,0.0,2768.98,1360.7936363636363,931.6147405904732
1.0,2299482267,0.0,0.0,0.0,0.0
0.0,280005152,0.0,9105.37,2238.3063366336632,2338.1175904828756
0.0,653972809,0.0,7159.06,2122.503888888889,1821.7758621415499
0.0,661080463,0.0,7565.91,722.6640401785705,831.6543429637348
0.0,6217316409,0.0,12267.48,2475.4545000000007,3346.4292979376855
0.0,2251695465,0.0,4516.78,1034.5400000000002,1549.0693077692576
0.0,254731664,0.0,3040.61,1230.7172727272728,892.3289676917466
0.0,5630810693,594.59,2228.56,1117.395,762.1113231236845
0.0,31616993,0.0,11419.85,2142.686,2998.112624761255
0.0,355614383,0.0,0.0,0.0,0.0
0.0,824076878,0.0,13695.26,2192.141538461539,4594.710930575224
0.0,281538399,0.0,5497.95,1182.5128787878787,1465.1135056882272
0.0,51249829,0.0,4300.06,2277.0923076923077,1374.7083646368653
0.0,23184181,0.0,5144.31,1537.9435714285717,1677.1490697415425
1.0,167907746,0.0,7617.56,965.6992537313374,1000.2869755395146
1.0,4458927012,0.0,8875.45,2074.7892307692305,2340.573140883003
1.0,881725981,0.0,4044.76,2797.435,1297.7513424821743
1.0,388172051,0.0,6823.17,2268.0899999999997,1969.4874049688754
1.0,250691272,0.0,11328.51,1224.0409090909088,2467.080699191055
1.0,52493494,0.0,4079.8,850.8535365853658,993.8866436138504
1.0,251144202,0.0,612.57,68.06333333333333,204.19
0.0,52080446,0.0,19612.13,3270.022,3957.454194544219
0.0,2251695463,2326.73,10206.66,4853.463076923077,2953.7101133020956
0.0,300401174,0.0,16178.63,3503.3801190476197,3168.521431024863
0.0,6693647589,0.0,12632.6,2595.8758904109595,3483.559247209923
0.0,651939721,0.0,0.0,0.0,
0.0,97846073,0.0,11323.72,2998.325227272728,2592.121606693586
0.0,7206257345,0.0,1106.4,274.605,508.4875480144173
0.0,300400470,0.0,10507.74,2221.0551428571425,1998.6572233779877
0.0,824855111,0.0,2237.36,824.8618181818183,792.6099975556125
0.0,11270494938,0.0,854.14,532.1833333333333,464.2577123035581
0.0,33878525,0.0,17490.3,2842.0186956521734,3952.87601806654
0.0,58704893,0.0,732.56,276.54767441860474,261.96617582316856
1.0,10971766,0.0,15516.43,1056.902880790468,811.0346170926464
1.0,8446047162,0.0,11144.89,2169.2037962962963,1779.4333179423152
1.0,6217316409,0.0,12284.06,2010.1847963800903,2586.439648392885
1.0,250708523,0.0,8615.81,2905.5131034482765,2651.6767096460517
1.0,355614382,1371.64,2089.98,1676.7033333333331,371.1949393961794
1.0,97788848,0.0,9817.28,2553.7382758620693,2343.590939049166
1.0,251136893,0.0,15465.49,3450.963333333334,4251.52234742693
1.0,95663389,0.0,5982.67,3333.101111111111,2320.380266618192
1.0,7028966386,0.0,0.0,0.0,0.0
1.0,66867991,0.0,2787.46,796.183820224719,871.1849257939986
1.0,444373170,0.0,12616.2,1279.685,2740.9305567487745
1.0,250708642,766.52,3012.32,1889.42,1588.0204091887485
0.0,636742499,0.0,7326.1,1057.579302325581,1563.3650480676315
0.0,359095626,0.0,4423.4,1038.0118604651163,1349.2257787678438
0.0,565056728,0.0,1394.32,940.8166666666667,552.1253975094788
0.0,359093585,0.0,9060.43,2323.6,2223.998224916558
0.0,916426354,0.0,3057.7,1419.5866666666668,1213.4492620240314
0.0,353767898,0.0,19450.61,3709.40590909091,5470.911307451998
0.0,300401271,729.87,2171.07,1450.47,1019.0822930460525
0.0,23216711,0.0,7792.84,4995.2283333333335,2954.894964322195
0.0,70241716,0.0,6399.08,1834.0735294117649,1426.7786468822922
0.0,1062776897,555.26,8724.07,3302.8857142857146,2543.4913098656157
0.0,650854043,0.0,822.62,411.31,581.6801803396777
0.0,64095314,0.0,2486.31,901.9431034482764,649.1184163821368
1.0,359096253,0.0,10652.59,2047.1170212765958,2535.8334165025994
1.0,824076914,0.0,2948.47,325.4303703703703,707.1242768287813
1.0,359095613,0.0,6828.05,1870.4344444444444,2021.148265146023
1.0,250692409,0.0,13563.65,5090.91875,4671.611509265107
1.0,815855464,0.0,11841.57,3387.1976829268287,2969.9891398983805
1.0,353768131,0.0,1864.73,429.25,663.9489121009236
1.0,27790281,0.0,12832.86,2816.5286792452835,2934.5059943383717
1.0,865301643,0.0,13243.97,2060.883888888889,2867.810755617764
0.0,355614987,0.0,13617.66,4131.31947368421,5152.90268300248
0.0,224026879,0.0,8840.59,3793.40611111111,2278.368658781823
0.0,5630842135,0.0,15257.76,2617.5926271186454,2598.9250603516466
0.0,cluster_1005855035_2251695181_250663594_250664454_,0.0,11521.4,2281.6787684729065,2288.145053420571
0.0,250663598,0.0,10090.64,1616.5548571428571,2464.1490949249683
0.0,355613483,0.0,2787.92,1224.402857142857,1245.559641027736
0.0,175509062,0.0,11904.94,1355.4131777378757,1805.981328314111
0.0,243850913,0.0,11236.06,3409.9999999999995,3035.194791024128
0.0,250699980,590.46,2933.06,1661.414,874.7821564709695
0.0,251144198,0.0,5395.54,2203.6,1987.1999704735301
0.0,86547345,0.0,3427.14,1301.7630612244898,1074.4425823347583
0.0,305143979,0.0,0.0,0.0,
0.0,23183852,0.0,3351.55,878.9922727272728,924.211998937637
1.0,299644700,0.0,19917.62,2649.781630434786,3197.502822850275
1.0,820421379,0.0,7666.07,1909.900555555556,2271.877307539172
1.0,5954948806,0.0,17674.32,4882.417866666667,4669.742918891641
1.0,359095231,0.0,6512.48,1449.0639999999999,2339.895334939388
1.0,565056713,0.0,3937.24,554.66,1291.6579041079121
1.0,23184198,0.0,11005.51,1219.7282,1785.2252983642356
1.0,311319355,0.0,6842.67,1915.7921739130438,1837.9076372429513
1.0,23183967,0.0,3550.04,1292.601724137931,1145.1413435032782
1.0,866048456,0.0,1140.08,553.8725,441.5038001848134
1.0,251136461,0.0,6355.99,2190.366666666667,2022.1009305820037
1.0,51830816,0.0,11499.1,3053.3125225225226,3174.0034062465165
1.0,844173297,0.0,11334.08,5667.04,8014.404826510825
1.0,342455837,0.0,8083.91,1023.2772549019609,1145.039906995522
1.0,693475638,0.0,22488.59,697.5349670329527,988.5487239619833
0.0,250691664,996.51,7083.03,2898.4896153846153,1862.3034169511277
0.0,31985276,0.0,1943.87,578.864375,585.7327019685642
0.0,388172075,0.0,13405.66,2159.4367632850235,2380.961252402157
0.0,789786775,0.0,9434.02,1878.763544303798,2451.5139440929456
0.0,295252279,0.0,5723.79,794.5410526315789,1398.6344079370767
0.0,23216683,1671.11,7389.39,4729.9783333333335,1841.397107938492
0.0,251109708,0.0,1649.1,474.37,660.4666085175439
0.0,1458642409,5599.01,5599.01,5599.01,
0.0,844173335,3006.54,3006.54,3006.54,
0.0,219617989,0.0,1239.84,734.945,503.1875786282033
1.0,298304233,0.0,11853.32,1100.007186742118,951.5622553823885
1.0,651948529,0.0,9266.78,2806.4161111111116,2602.872457501276
1.0,23184823,0.0,8131.42,1239.4619088669822,802.1809414447533
1.0,471366144,0.0,11675.23,2698.9467724867727,2755.0266734835827
1.0,355614987,0.0,12584.97,1864.502105263158,3323.7242610972453
1.0,250691743,657.46,12967.8,4407.8565,3952.2812234698545
1.0,818127958,0.0,0.0,0.0,0.0
1.0,52493437,0.0,3251.78,1295.0170588235294,1067.1001157414096
1.0,661080464,0.0,12492.08,2947.8082857142854,2981.7549284493966
1.0,617806297,0.0,10661.75,3835.5958823529404,3832.380753911429
1.0,359094863,0.0,10747.4,2275.090625,3292.1932693721947
1.0,702079447,0.0,837.14,412.90875,441.65977615087706
1.0,808000024,0.0,838.3,593.26,396.945407077598
1.0,243527764,0.0,12432.99,830.2201619433204,805.9277923625743
1.0,1033862865,0.0,5769.43,1389.550625,1772.2644163692476
1.0,565176311,0.0,0.0,0.0,0.0
0.0,cluster,0.0,22858.59,2165.0513562880537,2360.7484071318777
0.0,95663527,0.0,14779.37,1425.0782835820833,1771.601397189668
0.0,250712283,0.0,11156.91,3817.198000000001,3401.4622764566484
0.0,650854064,0.0,5136.32,818.9679069767441,1187.610038531885
0.0,250712719,0.0,8111.32,1676.9850000000001,2051.250030253432
0.0,1303525185,1244.84,6779.81,3343.273333333333,3000.310587794759
0.0,31619843,1594.28,2227.73,1911.005,447.91679054261857
0.0,97839385,0.0,10587.32,4235.956666666667,4589.745455014545
0.0,1050850172,0.0,10273.57,3691.7986206896544,2749.4208174888186
0.0,251109478,0.0,1502.36,509.45833333333326,574.7914925326215
0.0,68612585,0.0,3073.1,715.8180444444444,773.9174475273383
0.0,359094866,0.0,3740.48,1002.7683333333334,1400.4095207390824
0.0,1137831858,2012.28,2012.28,2012.28,
0.0,167907746,0.0,8200.39,955.5922282608695,847.0422997095205
0.0,11031663,0.0,7724.37,1313.7328750000001,1597.0385300007072
0.0,355613041,0.0,6201.26,1784.6166666666666,1914.6669917246707
1.0,789786774,0.0,21780.57,3106.322799525501,3983.107879404217
1.0,249601207,0.0,9996.99,936.6960530421127,527.4336252063414
1.0,359095015,0.0,12662.88,2239.1709523809527,3221.3573611774245
1.0,2300286832,0.0,1029.7,349.6622222222223,427.48740814139126
1.0,824855285,0.0,7899.38,1896.2915384615385,2320.0981357376972
1.0,824855225,1602.66,2089.83,1846.245,344.4812105906502
1.0,23199938,0.0,668.33,222.77666666666667,385.8605054075026
1.0,4699741223,0.0,6165.32,2333.1225,2959.0704684227558
1.0,64094754,0.0,2370.46,707.2446666666666,697.7986668926196
0.0,10741763,0.0,6142.4,1210.3915189873412,1261.1250529201263
0.0,250691670,0.0,11669.99,1966.135188679244,2215.799977248776
0.0,393398562,0.0,6178.75,1237.059634146341,1433.738392041395
0.0,250921396,0.0,9326.77,1922.0795744680856,1904.543669611263
0.0,909652220,0.0,9028.67,2233.5545945945946,2627.311287321439
0.0,250713330,0.0,8503.72,2696.298823529412,2579.4175355297807
0.0,353749485,0.0,7722.14,2269.5684615384616,2116.6121369413518
0.0,295056176,0.0,6438.81,1407.1000000000004,1484.7042343647236
0.0,1303525352,0.0,1861.31,685.4131249999999,686.5495219304407
0.0,10972181,0.0,4954.68,1269.7083928571428,1301.1756448504236
0.0,353745417,0.0,0.0,0.0,0.0
0.0,305145805,958.2,958.2,958.2,
1.0,52176360,0.0,4466.18,834.5960000000002,928.7884193083161
1.0,86343497,0.0,11330.63,1452.3883714285719,1958.8616993176897
1.0,803344980,0.0,4901.1,755.1252222222221,1038.1021961135584
1.0,101521222,0.0,11689.93,1173.1322799097065,1661.1069760197452
1.0,300400247,0.0,14582.72,3800.0174999999995,4503.4121687085635
1.0,4333980570,0.0,5415.12,986.7821428571427,1502.2756964796827
1.0,355614213,0.0,5497.8,1880.0283333333334,2145.2081247880515
1.0,824855114,0.0,15555.1,2448.7392499999996,3368.696597888047
1.0,99060957,0.0,5820.41,637.7482758620689,901.3951475666065
1.0,767329774,0.0,724.59,72.459,229.13547697814062
1.0,847943120,0.0,2637.94,1409.645,1034.5943448762903
1.0,207891571,0.0,12642.43,1537.0130917874394,2258.2092314325723
1.0,2375600826,1703.96,3219.07,2423.468,545.7064248934587
1.0,1456091675,9821.51,9821.51,9821.51,
0.0,82682788,0.0,1735.98,812.2112280701763,197.6570803862009
0.0,3036525460,1996.75,2155.85,2076.3,112.50068888677966
0.0,353767804,0.0,16263.85,3157.5718181818183,6012.860930026268
0.0,633562923,0.0,5710.49,1637.8999999999999,2743.859595059485
0.0,1210315343,0.0,13639.53,4446.041666666667,4695.117868566952
0.0,251136594,0.0,7220.76,4092.7671428571425,2702.990742231737
0.0,2347220183,0.0,0.0,0.0,
1.0,259803254,0.0,17758.72,1602.419679026006,2112.041712458328
1.0,86219664,0.0,7716.4,1132.6629411764707,1567.0603869345875
1.0,44463543,0.0,22222.21,1120.9067653758482,1968.7408032687247
1.0,359094097,0.0,7782.07,2348.4716666666664,2107.7492601609006
1.0,250663732,0.0,10213.73,3402.9137499999997,2851.4412022580045
1.0,702078731,0.0,6738.17,914.4979562043784,477.8573684200901
1.0,250691752,0.0,8544.24,2201.8666129032254,2060.611928895883
1.0,2251695374,0.0,3407.45,992.4772727272727,982.623783429761
1.0,353770585,0.0,5751.6,850.178888888889,1445.1143612546985
1.0,972965169,0.0,9752.06,1550.4114084507044,2228.5067329083818
1.0,188660571,0.0,8557.14,1995.2118750000002,2227.082608842625
1.0,97846098,0.0,7739.68,1902.5622222222219,2743.7304950139405
1.0,776884708,0.0,5133.7,1450.39625,1248.4541817559282
1.0,31619891,0.0,2738.86,1057.267771084337,996.9086672754637
0.0,305146959,0.0,4455.1,1034.3999999999999,1253.0616930086542
0.0,52176358,0.0,7837.63,978.0574999999993,1063.2900142756603
0.0,295083398,0.0,13432.96,1701.4122368421054,2527.261704391058
0.0,294492610,0.0,2790.14,748.8418879056047,780.7146136178976
0.0,207971475,0.0,19136.26,2936.802760180993,3316.1756808227256
0.0,97793131,0.0,7036.89,2096.414375,2110.1724071015897
0.0,95663423,950.06,6842.39,2176.608181818182,1824.5440086652786
0.0,818127970,1145.7,11195.44,3779.286153846154,3232.416144752865
0.0,865301637,0.0,12217.21,1396.1549454403755,1722.218925126331
0.0,824855182,10552.29,10552.29,10552.29,
1.0,353792123,0.0,2926.51,640.5240707964604,684.1791092767892
1.0,262646166,0.0,11230.89,2244.695714285713,1890.5943684950867
1.0,359094628,0.0,15861.83,3161.3855000000003,3153.084748925377
1.0,962356738,0.0,7767.37,2863.922222222222,2223.820470400386
1.0,250691278,0.0,5370.89,1414.27625,1619.7076286493807
1.0,471366143,0.0,11778.17,4073.0950000000003,3301.1804135964885
1.0,250691617,0.0,10621.62,3308.950434782608,3584.162769397006
1.0,632323805,0.0,6486.14,2697.67875,2614.4070148666465
1.0,2251710350,0.0,20369.16,5565.148684210527,6709.2021226268325
1.0,2321033073,0.0,2469.86,597.3830555555555,651.5630115469348
1.0,504172673,0.0,4907.86,1087.3169369369368,1139.4650546572623
1.0,1303525398,1882.89,9586.92,4430.0912499999995,3235.554777876751
1.0,355614037,0.0,6749.13,2104.5,2214.832340550442
1.0,2278961368,821.62,821.62,821.62,
1.0,23183852,0.0,11235.46,1441.3655483870966,2020.7964097076174
1.0,565056719,10591.99,10591.99,10591.99,
0.0,727429546,0.0,1185.34,624.4333333333333,502.8912370549586
0.0,5781418710,0.0,10293.85,2264.0000000000005,2990.848722914618
0.0,693475182,0.0,13754.34,1322.8608064516131,2858.65137979933
0.0,722947724,0.0,23606.13,4586.41556,5919.082538313904
0.0,40560443,0.0,5109.93,1144.439861111111,1163.318845133888
0.0,763490827,0.0,13277.26,3902.309655172414,3302.7960382362644
0.0,359095745,551.92,7870.44,3211.3600000000006,2146.8182681385338
0.0,250712287,0.0,12487.16,1810.3684615384614,2862.692361828203
0.0,601290888,0.0,7839.12,1847.161466666667,1996.0961518354131
0.0,1118771574,0.0,1966.15,655.3833333333333,1135.1572317671828
0.0,194100444,0.0,11007.72,2012.5355029585805,2573.0248932273767
0.0,359095435,1575.06,1946.51,1760.7849999999999,262.6548138717431
0.0,1062776792,1566.22,1984.61,1775.415,295.8464061806395
0.0,651968878,0.0,882.85,294.28333333333336,509.71368515406107
0.0,7519494083,526.52,526.52,526.52,
1.0,298296536,0.0,12626.4,1575.0238129211223,2130.041497030975
1.0,250709582,0.0,14019.98,5106.948064516128,4333.056738660931
1.0,638591274,0.0,21787.03,3607.6223863636365,4987.663304997018
1.0,81783128,0.0,7936.17,1478.4180555555556,2275.286176188993
1.0,31620110,0.0,9531.32,2611.824642857143,2964.195928320232
1.0,952119544,0.0,2291.46,403.6441379310345,734.9507039130352
1.0,193384535,0.0,949.36,411.62136363636364,388.57643073998116
1.0,251136664,0.0,0.0,0.0,0.0
1.0,6734986718,0.0,1871.02,851.39,772.7942986886708
0.0,97834829,0.0,5921.54,1623.4050000000002,2119.563194975428
0.0,250691753,0.0,13415.15,2157.3384579439235,2135.9943466511754
0.0,677284297,0.0,11969.75,1673.7174592074566,2376.838915584076
0.0,31621993,0.0,3886.53,677.1220486111117,852.3008234984914
0.0,250709582,0.0,18778.67,4720.1796721311475,4369.9738417458775
0.0,23216565,0.0,13047.79,1976.143234421362,2437.4851599632348
0.0,31767603,0.0,6133.88,2202.4580000000005,1537.2311885090674
0.0,636505574,688.33,3520.53,2104.4300000000003,2002.6678256765401
1.0,207979566,0.0,18690.99,2040.542108667529,2979.8171988261975
1.0,704278583,0.0,10838.87,3927.085909090909,4365.036248298365
1.0,223683296,0.0,17436.86,2661.3807748184013,3387.7919157278184
1.0,760071189,0.0,10210.11,2742.6178571428577,2313.9195523220196
1.0,2372547252,0.0,11898.53,4530.18625,5323.679822847935
1.0,31619827,477.17,13707.69,5060.203486238532,3442.477552339566
1.0,818127993,0.0,11036.49,3896.83731707317,3176.114719261589
1.0,459978700,0.0,5438.56,1155.0122222222224,1514.0142459060735
1.0,632289584,0.0,8144.64,1868.3825,2683.6750643141263
1.0,909651173,0.0,5514.38,1030.0163076923084,836.6066352395126
1.0,188660570,0.0,7550.41,1033.9226315789474,728.5211802597565
1.0,220302366,0.0,2680.25,650.9520555555555,681.0053447732384
1.0,64094593,0.0,10919.02,1710.5653333333337,2265.4175604633724
1.0,359094081,1229.72,1229.72,1229.72,
0.0,31619959,0.0,9384.64,4567.406153846153,2890.997600115856
0.0,601290887,0.0,20414.41,1164.4544269776738,1840.8931676744544
0.0,224027782,0.0,11209.82,1481.1881182795698,1831.3851508620628
0.0,70794288,0.0,1681.06,406.3637037037037,550.4691591804502
0.0,11256819886,2025.41,9474.88,4670.2699999999995,3301.0377096402076
0.0,633562947,0.0,11586.43,3354.62,5120.535350717736
0.0,9769408395,0.0,6196.03,1469.6899999999998,2403.1557257239906
0.0,251136726,0.0,6520.41,3598.7580000000003,2855.1630240793606
0.0,32295538,0.0,13328.46,1820.4369999999988,2553.908972471263
0.0,633562900,0.0,6204.28,1866.7024999999999,2907.4132618804524
0.0,97846098,0.0,2312.65,1471.3100000000002,1278.5672279156854
0.0,388172083,0.0,2375.51,1241.9166666666667,1191.453901094513
0.0,251144199,0.0,0.0,0.0,
1.0,251136594,0.0,10591.89,3036.266666666667,3618.0262636513003
1.0,878082495,0.0,3642.69,1830.270625,1001.3476448298313
1.0,52493742,0.0,18040.85,3704.4274727668844,3183.3168604486614
1.0,316770035,0.0,10747.31,1734.5982840236688,1684.6189259164719
1.0,250712161,0.0,8745.21,1228.1958333333334,1679.9664379085928
1.0,653974968,1852.92,8891.21,4669.066000000001,3548.6748402509347
1.0,807999851,0.0,0.0,0.0,0.0
1.0,355613483,0.0,12546.64,4650.622857142857,4232.207982541793
1.0,632277873,2031.29,3019.81,2584.77,454.5895531869014
1.0,767329158,0.0,2240.24,696.8549999999999,1060.762877351327
1.0,815855462,0.0,1017.0,517.352,369.52275435385997
1.0,32015473,0.0,10524.49,4719.556250000001,3064.865236265362
1.0,6558555855,1056.92,10715.34,4864.8725,4651.639584944753
1.0,640214607,0.0,2520.43,880.1200000000001,1044.7394933427183
1.0,736420843,0.0,5060.15,1975.362068965517,2011.0381107587534
0.0,2335518094,0.0,8808.35,1219.7933333333335,1706.1680603336993
0.0,219617988,0.0,2273.64,794.3149999999999,672.54264700635
0.0,284241336,0.0,15908.24,1643.8249348230825,2249.4402668971843
