time_period,parse_lane_name(vehicle_lane),min(vehicle_PMx),max(vehicle_PMx),avg(vehicle_PMx),stddev(vehicle_PMx)
1.0,250692403,0.0,6.68,0.8875373134328357,1.483690499597958
1.0,411703357,0.0,4.02,0.4638095238095239,1.0739621789917753
1.0,653973066,0.0,3.58,0.575,1.1988690322640496
1.0,353747831,0.0,0.08,0.005714285714285715,0.017078251276599333
1.0,250700343,0.0,0.11,0.011724137931034481,0.031743274373956694
1.0,824855249,0.0,0.13,0.04461538461538461,0.0534813650747287
1.0,242134,0.0,2.34,0.4534999999999999,0.8677455316464082
1.0,48652538,0.0,7.99,1.8510071942446045,2.5285847834696473
1.0,807999512,0.0,2.21,0.3385714285714286,0.7890974117779915
0.0,901261052,0.0,3.54,0.7186666666666667,1.2549835893444221
0.0,251136301,0.0,6.0,1.3675,2.2935431105606017
0.0,359094778,0.0,8.44,0.37468749999999995,1.4119545933951003
0.0,250712291,0.0,0.11,0.04125,0.049117206760971255
0.0,336340289,0.0,0.22,0.04818181818181819,0.0716684284490991
0.0,49795118,0.0,3.7,0.8446875000000001,1.1880968364329296
0.0,1062776770,0.14,0.14,0.14,
0.0,1431401012,0.0,0.0,0.0,
0.0,219362017,0.0,0.13,0.06333333333333334,0.05532274451440439
0.0,31616988,0.0,4.85,2.100909090909091,2.033590197387146
0.0,27790954,0.0,0.19,0.07666666666666667,0.08358628276617322
0.0,251144942,0.13,1.17,0.6499999999999999,0.7353910524340095
1.0,284240115,0.0,7.53,0.6064470842332575,1.2481385971667713
1.0,651185404,0.0,3.43,0.10373134328358198,0.4403547299429683
1.0,6220792260,0.0,6.31,0.510625,1.6208474356257188
1.0,97788567,0.0,6.76,0.9864285714285715,1.948542045709074
1.0,223083929,0.0,4.15,1.620187499999997,0.872050494551217
1.0,251136452,0.0,0.18,0.09,0.12727922061357855
1.0,844173336,0.0,1.97,0.42400000000000004,0.8666775640340529
1.0,355613602,0.0,3.77,1.522857142857143,1.8428484680489812
1.0,790308475,0.0,4.08,0.9214285714285714,1.608585595810064
1.0,1000830904,0.08,0.28,0.165,0.06625707509390978
1.0,1175120417,0.0,0.06,0.030283018867924543,0.026491959145579797
0.0,865301640,0.0,4.61,0.9227208480565354,1.299294141358873
0.0,355614512,0.05,3.36,1.1759999999999997,1.5486865402656536
0.0,359094744,0.0,5.96,0.8024832214765094,1.402955329585078
0.0,100850034,0.0,5.07,0.453046875,1.1129107277720869
0.0,632277873,0.08,4.87,0.9066666666666667,1.9420882231934438
0.0,742016387,0.0,6.28,0.8876890756302529,1.3741124277784347
0.0,251136974,0.0,3.23,0.8075,1.615
0.0,901645779,0.0,2.34,0.35113924050632916,0.772322483697747
0.0,353749650,0.0,2.88,0.30799999999999994,0.904136174601051
0.0,31622008,0.0,2.45,0.30296874999999984,0.7111910375764966
0.0,807999429,0.0,0.0,0.0,
1.0,295083402,0.0,0.85,0.07366666666666667,0.13909028162519854
1.0,3705227167,0.0,3.76,0.2218965517241379,0.7365601817851747
1.0,359094099,0.0,6.87,1.058362068965517,1.9364593166801678
1.0,2300143703,0.17,5.56,1.4026190476190474,1.9538418184018012
1.0,359095614,0.0,0.11,0.03222222222222222,0.04465920335658088
1.0,670812431,0.0,0.2,0.12333333333333334,0.05677860093212516
1.0,652688299,0.0,7.61,0.8039344262295082,1.9352599125083298
1.0,95663423,0.0,6.09,0.7333333333333333,1.3878958541478477
1.0,10976427,0.0,0.26,0.09473684210526317,0.08827787070461289
1.0,250663738,0.0,0.11,0.06333333333333334,0.05686240703077327
1.0,250711603,0.0,0.24,0.128,0.11300442469213318
1.0,31767602,0.0,4.02,2.7536363636363634,1.1298077068888557
1.0,250707461,0.0,0.0,0.0,0.0
0.0,384593007,0.0,3.69,0.2666495566962244,0.6092553136927693
0.0,896087076,0.0,0.05,0.00875,0.018077215335491094
0.0,10971769,0.0,5.14,0.7021000000000001,1.3921528238122727
0.0,299656282,0.0,6.73,0.3265126050420167,0.9442957893664072
0.0,23182796,0.0,5.62,0.16161687170474273,0.5281810277023434
0.0,353768315,0.0,6.02,1.1454545454545455,2.350303655429926
0.0,722947723,0.0,8.8,1.5510396039603966,2.5145462204821647
0.0,156253936,0.0,2.88,0.3621212121212122,0.8345648475993251
0.0,7384331753,0.0,0.2,0.07999999999999999,0.08221921916437787
0.0,250710947,0.0,2.44,0.29166666666666663,0.7712957012868212
0.0,51043101,0.0,0.15,0.024017094017094016,0.03416642405727843
0.0,1209362819,0.0,0.2,0.062,0.0906642156531451
0.0,60950269,0.0,2.38,0.29874999999999996,0.8409592736869009
0.0,847943121,0.0,0.16,0.06799999999999999,0.0697853852894716
0.0,250692409,0.0,5.07,1.7633333333333334,2.865769239372447
1.0,790318524,0.0,4.58,0.5446341463414633,1.1612436874040188
1.0,807999657,0.0,6.06,1.1458974358974359,1.762375367670633
1.0,51105855,0.0,0.18,0.03133333333333333,0.054885161495443854
1.0,295056184,0.0,8.45,0.7114105793450882,1.6529116120240988
1.0,824076905,0.0,2.52,0.6614285714285713,1.0640189207604644
1.0,391433166,0.0,7.52,0.9721472392638026,1.8193465596506622
1.0,251136940,0.0,6.47,1.625,2.609707402616762
1.0,250720873,0.0,0.28,0.03875000000000001,0.0977515071129706
1.0,395766241,0.0,7.57,1.2315384615384617,2.6989530258782635
1.0,250710947,0.0,2.88,0.3807142857142857,0.903365198199865
1.0,353770735,0.0,2.2,0.30124999999999996,0.7676576152724042
0.0,730034147,0.0,5.82,0.5458307692307667,1.0996280372540879
0.0,318678267,0.0,5.56,0.37989534883720943,1.0784442566245886
0.0,355614703,0.0,3.2,0.23937500000000006,0.696173585602271
0.0,31616813,0.0,2.98,0.24181818181818182,0.7319215059752588
0.0,224025735,0.0,0.33,0.13166666666666668,0.14433756729740646
0.0,251136300,0.0,5.56,0.9007142857142858,1.9306090548713692
0.0,262652281,0.0,3.15,0.10521739130434785,0.45663479591143286
1.0,601290887,0.0,8.39,0.73894708994709,1.5570274112215852
1.0,207979572,0.0,8.81,0.7066057142857137,1.5621787061779968
1.0,353746851,0.0,7.44,0.5880555555555553,1.662452266888448
1.0,295083399,0.0,5.91,0.690072463768115,1.437531083193901
1.0,824855082,0.17,3.93,0.7300000000000001,1.4112523988760244
1.0,97834829,0.0,4.11,0.826,1.597986232731684
1.0,251110313,0.0,0.0,0.0,
1.0,687830221,0.0,0.19,0.05044444444444445,0.05282714331389755
1.0,86378178,0.0,0.17,0.06250000000000001,0.06902380541730306
0.0,170993800,0.0,6.86,1.2926268656716413,1.7967906255239328
0.0,635445185,0.0,3.49,0.4666666666666666,0.99879347504732
0.0,365528695,0.0,0.03,0.006923076923076924,0.009473309334313418
0.0,95663492,0.0,3.12,0.9308333333333335,1.2498588326084172
0.0,651939720,0.0,0.09,0.0275,0.04272001872658765
0.0,482856908,0.0,2.29,0.4794736842105263,0.9079798926078247
0.0,6217316395,0.0,2.67,0.07140845070422554,0.18112824426810137
0.0,663798587,2.64,2.64,2.64,
1.0,250711246,0.0,2.26,0.2427272727272727,0.6705384539173112
1.0,632243486,0.0,0.09,0.0225,0.045000000000000005
1.0,353767898,0.0,8.14,0.9927659574468086,2.321459157070472
1.0,23183273,0.0,7.48,0.7426781326781321,1.7250075896423176
1.0,250712160,0.03,3.63,0.96,1.7802434290474622
1.0,651939706,0.1,0.11,0.10500000000000001,0.007071067811865472
1.0,664511606,0.0,6.04,1.4392857142857138,2.120880195634068
1.0,50014093,0.0,6.7,1.0682608695652174,2.2011518723653283
1.0,353745415,0.15,7.55,2.0526666666666666,3.0997476087732108
1.0,565056718,0.92,0.92,0.92,
0.0,24258821,0.0,7.17,1.5183196721311472,1.9634682205079734
0.0,738028726,0.0,7.12,1.8619230769230768,2.3426429847175076
0.0,250699972,0.0,6.12,0.6174074074074072,1.2046423988485113
0.0,86438974,0.0,5.02,0.3831775700934572,0.9527481248852193
0.0,767331346,0.0,0.11,0.02875,0.04764076885549663
0.0,2299742133,0.11,0.23,0.17,0.08485281374238571
0.0,82682799,0.0,5.87,2.0100000000000002,2.8164161624305453
1.0,660260255,0.0,4.04,1.8436666666666652,1.0461472281607909
1.0,95663527,0.0,6.62,0.779842105263158,1.5103510493913859
1.0,294492607,0.0,2.33,0.24878962536023047,0.6481906601573159
1.0,790318517,0.0,0.04,0.008,0.01788854381999832
1.0,3036525460,0.0,3.5,0.2165,0.773599073367975
1.0,250708690,0.0,6.16,0.838828125,1.5551943044382224
1.0,219362017,0.0,5.16,1.167741935483871,1.8376864253319887
1.0,651939719,0.0,0.17,0.055,0.08526429498916882
1.0,31622008,0.0,2.42,0.4006698564593299,0.8096696448246409
1.0,300401494,0.0,5.47,0.9023529411764705,1.8236828445886797
1.0,652392568,0.0,4.34,1.4590909090909092,1.9334552208181834
1.0,32015579,0.0,5.0,3.4484615384615385,1.6446572396391401
0.0,448706635,0.0,2.34,0.12631578947368427,0.4315671971014886
0.0,97788686,0.0,5.05,1.209879518072289,1.7137190295192357
0.0,60958845,0.0,4.2,0.510126582278481,1.072865195335018
0.0,259803255,0.0,6.47,0.7521867115222872,1.4507856673718373
0.0,298296034,0.0,4.5,1.6688888888888889,1.7978840140856072
0.0,336339932,0.0,3.61,0.6177777777777778,1.2021136070201544
0.0,168914460,0.0,4.25,0.46888888888888886,1.1351335183911904
0.0,565056718,0.0,0.07,0.035,0.04949747468305833
0.0,223649877,0.0,0.07,0.035,0.04949747468305833
0.0,299496935,0.0,0.23,0.10533333333333333,0.07548572870480379
0.0,251144769,0.0,0.43,0.11833333333333333,0.18935856639367196
0.0,97792969,0.0,2.35,0.6025,1.165343297058854
0.0,970180898,0.07,0.11,0.09000000000000001,0.019999999999999993
1.0,95663398,0.0,4.4,1.3084615384615383,1.9403128878003422
1.0,10741731,0.0,4.67,0.5919414893617013,1.137293726601609
1.0,359095655,0.0,4.3,0.23916666666666664,0.8688318828057072
1.0,68612588,0.0,0.08,0.036538461538461554,0.026373063180799867
1.0,435483355,0.0,0.65,0.13384615384615386,0.1941021407033962
1.0,355613900,0.0,3.98,0.2605882352941176,0.9590325241371854
1.0,23184691,0.0,3.95,0.5940909090909089,0.9743210248935535
1.0,132737106,0.0,3.91,0.7007692307692306,1.1496186658727654
1.0,1458642409,0.0,0.06,0.03,0.042426406871192854
0.0,170644473,0.0,0.21,0.046363636363636364,0.06821153753445125
0.0,10741722,0.0,7.58,1.355675675675675,2.243558932413817
0.0,763490832,0.0,6.96,2.259,2.6190876274000456
0.0,cluster_1005854912_2395596764_6742071239_6742071240_,0.0,5.41,0.8436193029490611,1.3631314891934292
0.0,250920235,0.0,6.36,0.6751621621621563,1.308267892589748
0.0,359093323,0.0,0.14,0.012666666666666666,0.03750555514409388
0.0,86438973,0.0,4.2,0.3226851851851852,0.9117966309583887
0.0,360079251,0.0,3.9,0.13478723404255338,0.5251394668278364
0.0,971719836,0.11,4.04,1.3638461538461537,1.289800223051855
0.0,353749599,0.0,2.83,0.2611764705882353,0.6692895706730867
0.0,316770035,0.0,5.67,0.712962962962962,1.5340352134154598
0.0,411703357,0.02,4.23,0.5455555555555556,1.3820556348344948
1.0,224816471,0.0,5.61,0.6489034267912757,1.143745615810289
1.0,31179468,0.0,4.81,0.7518461538461537,1.356218971489672
1.0,601294000,0.0,5.91,0.39562500000000006,1.079707942379649
1.0,355613603,0.0,3.48,0.9642857142857143,1.4802271877899447
1.0,31985292,0.05,0.43,0.22555555555555554,0.11080513425729774
1.0,66868004,0.0,2.66,0.207734375,0.5950959254937105
1.0,23184093,0.0,1.29,0.08576763485477179,0.13481906065093113
1.0,818127956,0.0,5.36,1.4957142857142856,1.8642091390951057
1.0,11256819883,0.0,7.03,0.34954545454545455,1.4930871733958828
1.0,633562949,0.0,0.0,0.0,0.0
1.0,10976967,0.0,0.2,0.07137254901960785,0.06861543872462339
1.0,907181176,0.0,0.06,0.030727272727272735,0.027544882260059463
1.0,359095483,0.0,4.68,0.45545454545454533,1.2985366389122035
1.0,250921558,0.0,0.0,0.0,0.0
1.0,251144198,0.0,3.87,0.9675,1.935
0.0,311408820,0.0,5.73,0.7507202216066471,1.2600994369299043
0.0,32015487,0.0,5.58,1.2200000000000002,1.7764527333215174
0.0,32357785,0.0,0.38,0.09684210526315795,0.07852321145267879
0.0,10134034294,0.0,5.88,0.9493749999999999,1.4669679212204212
0.0,353767084,0.0,6.46,0.9314285714285714,2.0532070866474577
0.0,355614597,0.0,3.66,0.6216666666666667,1.4885888171911903
0.0,298293482,0.0,6.87,1.230687022900764,2.097461906077363
0.0,830255108,0.0,5.21,0.45884718498659405,0.9363765731797489
0.0,23199927,0.0,3.07,0.3768055555555555,0.4589234996818646
0.0,664514537,0.0,0.58,0.1602439024390244,0.18647369526126262
0.0,664238682,0.0,0.39,0.04879120879120879,0.07218548892086836
0.0,32015577,0.0,5.28,0.7688095238095239,1.6296104612811126
0.0,32015397,0.0,0.78,0.08812500000000001,0.162806782374374
0.0,730330629,0.08,4.16,1.6142857142857143,1.8760228955857403
0.0,300402639,0.0,0.0,0.0,
1.0,250710210,0.0,0.35,0.04777777777777778,0.11508451001088045
1.0,359096272,0.05,0.16,0.10500000000000001,0.07778174593052023
1.0,97839360,0.0,2.98,0.42124999999999996,1.035256179475813
1.0,250921224,0.0,5.32,0.8556097560975611,1.6281907885448925
1.0,359094245,0.0,3.77,0.6223809523809524,1.2914987602080956
1.0,711885233,0.0,5.09,0.5620297029702969,1.210957985602489
1.0,251144930,0.0,9.1,1.0499999999999998,3.019942052424185
1.0,85698085,0.0,0.22,0.05777777777777776,0.06989891691477476
1.0,223083928,0.04,2.01,2.0024812030075148,0.12079551419284305
1.0,824855327,0.0,0.05,0.03333333333333333,0.02886751345948129
0.0,669874507,0.0,0.1,0.02083333333333334,0.029595380126342268
0.0,251136887,0.0,0.18,0.012258064516129031,0.03403034698807863
