time_period,parse_lane_name(vehicle_lane),min(vehicle_PMx),max(vehicle_PMx),avg(vehicle_PMx),stddev(vehicle_PMx)
3.0,43386416,0.0,3.45,0.7353968253968254,1.1880545569595446
3.0,163494474,0.0,4.03,0.9512195121951216,1.376170765424755
3.0,251109708,0.0,3.38,0.2742857142857143,0.8950179567232955
3.0,355614597,0.05,3.85,0.6710526315789473,1.319612294648369
3.0,353768819,0.0,0.04,0.02,0.0282842712474619
3.0,251136994,0.0,6.6,2.0193333333333334,2.868768941217685
3.0,97834829,0.0,3.61,0.48125,1.2644302782563492
3.0,31616819,0.0,4.76,0.670896860986547,1.3584115999578374
2.0,807999951,2.07,2.15,2.1199999999999997,0.04358898943540682
3.0,887747035,0.0,4.91,0.501635802469135,0.9307190086924514
3.0,5954948804,0.0,6.61,0.703177570093458,1.5394575117344256
3.0,360079267,0.0,5.54,1.173448275862069,1.8896891756140846
3.0,336340428,0.0,0.0,0.0,0.0
3.0,23184181,0.0,3.18,0.24865942028985474,0.63372434704828
3.0,95663545,0.0,3.4,0.9814285714285714,1.5283480032530612
3.0,95663502,0.0,3.64,0.4160606060606061,1.0321516948647234
3.0,764391082,0.0,4.16,0.6686666666666666,1.4158937947795514
3.0,251144772,0.0,7.93,1.0899999999999999,2.2613491548188662
3.0,807999990,0.0,0.15,0.05888888888888889,0.06353039517515306
2.0,251136544,0.16,0.16,0.16,
2.0,636474443,0.0,4.56,2.2581818181818183,1.9360827367745324
2.0,101516439,0.03,0.1,0.07666666666666667,0.04041451884327381
3.0,251109478,0.0,0.06,0.006666666666666666,0.019999999999999997
3.0,363357735,0.0,7.47,0.31848920863309355,1.0272207569837921
3.0,50033294,0.0,3.82,0.2724,0.7732142798607934
3.0,cluster_1005854912_2395596764_6742071239_6742071240_,0.0,5.68,0.7277401129943498,1.31323411970421
3.0,815711468,0.0,3.89,0.2279377431906618,0.5700706062488659
3.0,762793106,0.0,6.46,0.32457198443579727,1.0441502844157864
3.0,664238681,0.0,4.3,0.4140192926045016,1.0011883050512929
3.0,355613777,0.0,2.07,0.42333333333333334,0.812567945876938
3.0,51043105,0.0,6.46,0.9137383177570095,1.831458601803948
3.0,909651172,0.0,6.42,0.14881355932203405,0.6380817922512728
3.0,767331320,0.0,4.75,1.6310000000000002,1.8043190871963455
3.0,565176312,0.0,0.19,0.04346153846153847,0.05534924083976636
3.0,51105855,0.0,0.21,0.05692307692307692,0.0763090880765648
3.0,650854052,0.0,5.81,1.4925,2.878580379284205
3.0,299502761,0.0,5.92,0.8094285714285708,1.5904534250213356
3.0,299654833,0.0,8.25,1.0564087301587302,2.216682994614138
3.0,294492607,0.0,2.65,0.31435483870967734,0.7425372738981221
3.0,355612743,0.0,5.53,0.8186274509803915,1.2143072851064258
3.0,702079448,0.0,5.93,0.31181194906953963,0.9751063028496331
3.0,97788871,0.0,5.44,0.6864150943396227,1.5383633840241524
3.0,23184105,0.0,0.15,0.04048387096774195,0.03767328178568388
3.0,51249660,0.0,2.94,0.2680172413793103,0.7399085957974353
3.0,664685585,0.0,2.39,0.3413513513513513,0.7801109684673861
3.0,250712726,0.0,0.06,0.007368421052631578,0.015578512717186199
3.0,899638870,0.0,2.35,0.24355932203389832,0.6478020203944401
3.0,907181175,0.0,2.3,0.6910526315789474,1.0002129218556124
3.0,10741758,0.0,5.38,1.1609905660377353,1.6506406798388964
3.0,881725976,0.0,2.26,0.22318181818181823,0.5385197605172278
3.0,790313141,0.0,0.14,0.036666666666666674,0.043512450325548596
3.0,66868022,0.0,0.16,0.04357142857142856,0.047735285555773325
3.0,251136892,0.0,6.88,0.9368888888888888,1.659680248373598
3.0,251109687,0.0,3.16,0.8051219512195121,1.173079541103713
3.0,738028726,0.0,6.99,1.7617073170731712,2.687362195090219
3.0,49298618,0.0,6.43,1.3676470588235294,2.062628097257198
3.0,653974021,0.0,3.91,0.36042553191489357,0.9037312929011214
3.0,704135431,0.0,4.42,0.181516393442623,0.5038074740648105
3.0,219617988,0.0,3.83,1.7995238095238095,1.4876272254515785
3.0,790322283,0.0,0.24,0.08,0.09729679679550948
3.0,1098831917,0.0,5.61,0.6110769230769232,1.424853535330956
3.0,617806824,0.16,6.16,2.4271428571428575,2.814768873197906
3.0,6939240933,0.0,3.23,0.86,1.5814128703999684
3.0,633560133,0.0,4.04,0.7168749999999999,1.3829182610214772
3.0,52493497,0.0,6.86,0.6201872659176025,1.2982624169040342
3.0,907519287,0.0,5.2,1.3408955223880596,1.908094187484722
3.0,8331032555,0.0,3.44,0.21302325581395348,0.6987762598650958
3.0,359096261,0.0,0.23,0.13857142857142857,0.05695573758591881
3.0,51249546,0.0,4.33,0.725890410958904,1.291268579103122
3.0,250920664,0.08,3.51,0.8092307692307692,1.2067135916644398
3.0,31767684,0.0,2.51,1.6591228070175434,0.9155780389259065
3.0,962356671,0.15,4.66,2.995,1.9637124704667603
3.0,717120660,0.0,7.53,1.1615217391304349,2.0150375925833144
3.0,664511605,0.0,7.43,1.6200729927007302,2.5882234698586224
3.0,907161584,0.0,4.36,0.45583333333333337,1.1483671457549087
3.0,359096228,0.0,2.82,0.22823529411764704,0.6931831945283082
3.0,251145102,0.0,0.16,0.06857142857142857,0.07267016155859557
3.0,62326679,0.0,2.54,0.6112650602409637,0.9676721030463981
3.0,633562900,0.0,3.76,0.5133333333333332,1.2482311293910886
3.0,790308478,0.0,4.82,0.5363636363636364,1.4260944760237502
2.0,634244587,0.0,0.22,0.050937500000000004,0.059857862555201716
2.0,355615610,0.07,0.07,0.07,
3.0,722947727,0.0,5.59,2.571264705882349,1.2723046658573762
3.0,23183852,0.0,5.36,0.669929411764706,1.345755642649337
3.0,250708783,0.0,4.5,0.7356862745098037,1.2672139793065123
3.0,23216541,0.0,2.55,0.22201492537313422,0.6067428019407005
3.0,353747831,0.0,5.02,0.1939805825242718,0.7571985775830372
3.0,336340899,0.0,5.59,0.7162499999999999,1.9694737331871897
3.0,250663738,0.0,3.12,0.4685294117647059,1.0295339703372743
3.0,1025737913,0.0,2.86,0.19892857142857143,0.6252486277960525
3.0,251144203,0.0,4.54,0.3606666666666667,1.1317546137511996
3.0,684675758,0.0,3.92,1.2595238095238095,1.4865445711127407
3.0,742016387,0.0,6.86,0.6080467091295094,1.1898913612546824
3.0,68612567,0.0,0.82,0.1752631578947368,0.23381779280867
3.0,86218469,0.0,5.3,0.9780303030303032,1.6661648451984847
3.0,31620115,0.0,2.44,0.28202797202797203,0.6906983192582272
3.0,250663731,0.0,5.55,0.5783495145631067,1.2385642360564095
3.0,52493439,0.0,5.84,1.0578947368421052,1.77598146821373
3.0,305145803,0.0,3.58,0.42653846153846153,1.0107222855273048
3.0,824855082,0.0,0.22,0.1366666666666667,0.11930353445448855
3.0,66867991,0.0,0.15,0.041472868217054266,0.04713843931697686
3.0,767331345,0.0,3.94,1.6093749999999998,1.492431880075827
3.0,250711391,0.0,3.57,1.02125,1.5606357449999113
3.0,250713287,0.0,3.71,0.68,1.4453650058030325
3.0,49794795,0.0,3.81,0.11108695652173912,0.5599215352206636
3.0,251110759,0.0,3.76,0.8222222222222223,1.504017767330042
3.0,234000634,0.0,5.28,1.051237113402062,1.7131551409436279
3.0,7519494083,0.0,0.08,0.03333333333333333,0.041633319989322654
3.0,10741746,0.0,0.26,0.07836734693877546,0.06276101957609749
3.0,815855463,0.0,0.07,0.023714285714285716,0.023650110593661858
3.0,353768003,0.0,5.52,0.5115384615384616,1.2108454097591657
3.0,250711116,0.0,4.74,2.0340000000000003,1.73869810810017
3.0,763490832,0.0,7.83,1.2468627450980392,2.3014558373068077
3.0,246015927,0.0,2.67,0.32857142857142857,0.744347269184792
3.0,632277873,0.07,3.52,1.1199999999999999,1.617590801160788
3.0,355613900,0.0,3.34,0.3071428571428571,0.8495657153875176
3.0,353747408,0.0,2.76,0.1584905660377358,0.5928010310460743
3.0,97788862,0.0,3.56,0.8855000000000001,1.2730753274938935
3.0,5656493,0.0,3.18,2.026666666666667,1.105270921323731
3.0,844173335,0.0,5.57,1.5914285714285714,2.565381248933763
3.0,40560443,0.0,1.35,0.10697478991596639,0.19797087023287185
2.0,353767906,0.0,2.01,0.414,0.8925693250386773
3.0,284240115,0.0,5.53,0.9885347804637276,1.0509457848030272
3.0,286067894,0.0,3.37,0.9314754816112073,0.9506825654119577
3.0,482987489,0.0,7.12,0.5590013140604441,1.167558487539711
3.0,360079251,0.0,5.26,0.3824999999999999,0.9061275899686125
3.0,250699972,0.0,4.53,0.6694972067039104,1.1819405457314
3.0,35093806,0.0,5.77,0.9945454545454543,1.6633893116014045
3.0,250704638,0.0,3.15,0.6331506849315068,1.0568846735050148
3.0,95663529,0.0,3.69,0.6092307692307692,1.3355801581988103
3.0,359094098,0.0,4.26,0.7033333333333335,1.336171624428942
3.0,298744689,0.0,2.63,0.19578947368421046,0.6312177487782551
3.0,224027784,0.0,0.22,0.08588235294117647,0.07882407813680821
3.0,23199931,0.0,0.21,0.08342105263157895,0.07444483957536989
3.0,650854049,0.0,3.6,0.8471428571428572,1.3761844049703211
3.0,353770581,0.0,2.46,0.506,1.0924651024174639
2.0,353746355,0.0,0.0,0.0,
3.0,284241337,0.0,4.62,0.35774425287356315,0.8876866373636438
3.0,224027126,0.0,4.96,0.6715517241379312,1.353302278872976
3.0,355613040,0.0,5.75,0.748953488372093,1.3415867615475676
3.0,712030315,0.0,3.37,0.2981333333333333,0.7542074654237392
3.0,353749650,0.0,3.72,0.45454545454545453,1.0923749891329062
3.0,824076876,0.0,3.05,0.30249999999999994,0.8382990936237318
3.0,31620003,0.0,0.21,0.064,0.06916247736932266
3.0,599116063,0.0,5.04,0.49076923076923085,1.371972190792398
3.0,807999512,0.0,0.13,0.037647058823529415,0.043664833070319
2.0,251144065,0.0,0.04,0.02,0.023094010767585032
2.0,364104849,0.0,0.0,0.0,
3.0,23182990,0.0,6.77,0.7442014742014738,1.3183531257725585
3.0,98198124,0.0,0.19,0.08555555555555557,0.06261199116709591
3.0,359093543,0.0,5.83,0.6838613861386139,1.2316029963401598
3.0,52080450,0.0,5.19,0.2657852882703764,0.7373907709119784
3.0,250711115,0.0,3.35,1.1144444444444446,1.5609621320768092
3.0,97839360,0.0,4.43,0.5862499999999999,1.5537138686754024
3.0,651968870,0.0,4.56,0.5109090909090909,1.3443322100244013
3.0,633562923,0.0,3.33,0.2632530120481928,0.7462771152629611
3.0,32296046,0.0,0.32,0.16,0.10338708279513882
3.0,1209362820,0.0,4.59,1.4080000000000001,1.6327250993354636
3.0,311408820,0.0,9.61,1.087659574468084,1.5322466577184217
3.0,6742071238,0.0,2.78,0.44250596658711006,0.7765379380446832
3.0,892627320,0.0,0.08,0.02024390243902439,0.02382097866147073
3.0,360079458,0.0,2.29,1.294,1.1851075900524812
3.0,262233430,0.01,0.01,0.01,
2.0,2251695207,0.0,0.0,0.0,
3.0,917870260,0.0,5.44,0.4224044734389542,0.7923512599121978
3.0,298304233,0.0,5.17,0.4848014268727626,0.8962932121618046
3.0,7384248376,0.0,7.57,0.6942039800995022,1.3309726772234252
3.0,359095569,0.08,3.56,0.850952380952381,1.362211087761015
3.0,617799415,0.0,2.25,0.305,0.7861479322802875
3.0,355612724,0.0,3.98,0.7084782608695653,1.2710624906244632
3.0,7383976309,0.0,0.08,0.06200000000000001,0.03492849839314596
3.0,250711515,0.0,0.0,0.0,0.0
3.0,353746590,0.0,2.73,0.20964285714285708,0.6184260499209095
3.0,1000830904,0.06,0.41,0.2975,0.12490905782717569
3.0,68524715,0.0,6.01,1.1024647887323955,1.6495820173864368
3.0,998313582,0.0,0.23,0.07916666666666666,0.08867287515288308
3.0,384593010,0.0,6.38,0.4765454545454513,0.956460372781745
3.0,250712724,0.0,0.14,0.0185,0.038289066736849925
3.0,224027782,0.0,5.47,0.25038709677419363,0.752462523765241
3.0,651185403,0.0,3.19,0.23452554744525544,0.6903281091188364
3.0,250920416,0.0,6.76,2.084761904761905,2.697271990451869
3.0,1210315343,0.0,5.43,1.2750000000000001,2.0160990936845233
3.0,355613812,0.0,0.12,0.075,0.043243496620879306
3.0,469892959,0.0,8.58,1.9120408163265303,2.6114936118847374
3.0,82682785,0.0,5.6,0.7673387096774179,1.2172320385047992
3.0,23216634,0.0,5.48,0.8025892857142859,1.4660836754113298
3.0,633562949,0.0,0.09,0.036,0.04929503017546495
3.0,32015473,0.02,0.21,0.10636363636363635,0.06888725967444594
2.0,844173336,0.0,0.0,0.0,
3.0,634252646,0.0,5.87,0.6831683765841876,1.4555818071674451
3.0,250712209,0.0,7.75,0.6498615916955015,1.3208430526241615
3.0,824855187,0.0,6.29,1.119245283018868,1.9289383778654832
3.0,250921395,0.0,5.34,1.2436,1.8904229685443414
3.0,901261052,0.0,0.21,0.06608695652173913,0.07536210347592619
3.0,295024096,0.0,4.72,0.68865,1.2371976266291023
3.0,355613012,0.0,3.41,1.0733333333333335,1.5063554250795748
3.0,667217684,0.0,3.31,0.8933333333333332,1.4401620279213956
3.0,51249532,0.0,4.53,1.048173076923077,1.6083355470452891
3.0,635278863,0.0,0.11,0.06906398104265428,0.007941104756225281
3.0,251133915,0.0,2.12,0.066,0.3347286113304974
3.0,224026845,0.0,4.94,0.8892727272727274,1.6716944769432074
3.0,250710162,0.0,2.24,0.1853846153846154,0.6179079675892329
3.0,97839357,0.0,2.43,0.23583333333333334,0.6939276663029124
3.0,30481589,0.0,5.47,3.7851851851851857,1.4924511855704163
3.0,219617935,0.0,5.22,1.9207407407407406,1.9823469500063382
3.0,789786775,0.0,5.34,0.6642666666666658,1.3118475862254193
3.0,98350937,0.0,4.68,1.5505333333333333,1.777356747816546
2.0,250699930,0.0,0.0,0.0,0.0
3.0,722947720,0.0,7.55,0.9937953795379538,1.8912079038210663
3.0,193421328,0.0,2.34,0.32989999999999997,0.7503756567630817
3.0,789796816,0.0,5.96,1.1620099255583125,1.80251225453863
3.0,300400470,0.0,6.57,0.48021052631578953,1.187360723252231
3.0,250711120,0.0,2.9,0.32866666666666666,0.8604555825397435
3.0,250700341,0.0,4.46,0.5790322580645161,1.3874012994052578
3.0,250709162,0.0,3.37,1.0528504672897199,1.1221499343615244
3.0,97834703,0.04,4.19,1.5812499999999998,1.7595828104032691
3.0,101357274,0.0,4.18,1.04875,1.505254816797496
3.0,90533474,0.0,4.82,0.5966666666666667,1.4025748211886089
3.0,1137831813,0.0,4.02,0.9024999999999999,1.5529348558991993
3.0,727447798,0.0,2.04,0.3733333333333333,0.8167414931706768
3.0,44463548,0.0,6.9,1.6692857142857147,2.530291756621432
3.0,251136725,0.0,5.43,1.6238461538461537,2.085827327710911
3.0,50005006,0.0,1.37,0.13543859649122805,0.24462850972326097
2.0,760071202,0.0,0.06,0.032499999999999994,0.02895921897490268
2.0,476377673,0.0,0.13,0.06999999999999999,0.0659545297913646
2.0,908116072,0.0,0.07,0.04,0.028577380332470415
3.0,229732627,0.0,5.8,0.551898366606173,1.055518467106016
3.0,86438973,0.0,4.79,0.6186764705882354,1.3013338651252468
3.0,250920326,0.0,5.91,0.9075287356321834,1.7684306706064965
3.0,1053955140,0.0,3.11,0.2252777777777777,0.6515783460837777
3.0,299498424,0.0,5.38,0.8510948905109488,1.54408200351427
3.0,8445978241,0.0,7.32,0.8906060606060606,1.852218646557898
3.0,435483355,0.0,5.41,1.0663636363636364,1.9442857131761493
3.0,355614278,0.0,3.75,0.4709090909090909,1.0477058396453947
3.0,207979568,0.11,5.02,0.9823529411764708,1.7423409171737183
3.0,762743103,0.0,0.2,0.09222222222222223,0.06476453075908482
3.0,251133631,0.0,4.67,0.515,1.245406295995513
3.0,749907669,0.0,4.57,0.38633333333333325,0.9295882786567891
3.0,881725977,0.14,0.43,0.26200000000000007,0.10303952085070492
3.0,96038783,0.0,0.1,0.0212962962962963,0.030962320149540274
3.0,23183922,0.0,4.98,0.9952941176470589,1.6923718971154562
3.0,82682796,0.0,5.72,0.41061538461538144,0.8354316236355587
3.0,951713740,0.0,6.08,0.6304549590536819,0.9033811072200008
3.0,734712546,0.0,3.21,0.39034542314334797,0.7505130089946425
3.0,97788855,0.0,5.31,1.1879629629629629,1.665328320090881
3.0,300400248,0.0,8.17,0.9580000000000002,2.1477683733371356
3.0,250664458,0.0,3.88,0.5505882352941176,1.1445548839408888
3.0,824855321,0.0,4.79,0.726,1.5693629280698584
3.0,97835127,0.0,0.12,0.02333333333333333,0.04301162633521313
3.0,31619829,0.0,4.78,0.5790196078431373,1.339516711208876
3.0,653974162,0.0,0.0,0.0,
3.0,353771685,0.0,4.19,1.009259259259259,1.387008196764438
3.0,803347418,0.0,5.82,0.5632432432432435,1.2366568142268635
3.0,23199957,0.0,4.25,0.37912500000000005,0.9583730857651352
2.0,51043097,0.0,0.19,0.07375000000000001,0.08210402808980465
2.0,565176312,0.0,3.77,2.5591666666666666,0.9362639326147043
3.0,23216665,0.0,6.09,0.8870114942528736,1.7948421676690933
3.0,189099792,0.0,4.95,0.6326545792654676,0.9670373702772518
3.0,636473899,0.0,5.5,0.6027974783293959,1.2430644388027938
3.0,250710950,0.0,2.82,1.082,1.2986762491090686
3.0,10976960,0.0,6.12,0.7193036211699152,1.41236056404303
3.0,97797191,0.0,7.02,1.8804000000000003,2.6684709729231333
3.0,601290886,0.0,4.47,0.6415503875968996,1.1677840268553472
3.0,361387955,0.0,2.85,0.453125,0.9715946943041631
3.0,359095304,0.0,3.2,1.6,2.2627416997969525
3.0,635138660,0.0,0.14,0.08583333333333333,0.055178772817968416
3.0,687830221,0.0,0.16,0.04233333333333334,0.051305933872942154
3.0,220516702,0.0,0.18,0.0516,0.052968544124477004
2.0,617806298,0.1,0.12,0.11333333333333333,0.011547005383792509
2.0,807999504,0.0,2.29,1.3724999999999998,1.139871546647754
3.0,384593007,0.0,6.49,0.21288664525011217,0.5515695706590714
3.0,917870259,0.0,5.46,0.3322592873388948,0.6980617398278778
3.0,64094578,0.0,6.54,0.9302767295597475,1.5441754295019239
3.0,359094862,0.0,7.81,0.9957894736842103,2.1199898478264507
3.0,300402297,0.0,4.35,1.2954166666666667,1.6203181199564347
3.0,2725672310,0.0,5.92,0.9333333333333333,1.6182940122870386
3.0,355613297,0.0,0.05,0.00625,0.017677669529663688
3.0,52493441,0.0,6.09,0.4089035916824189,1.1080791153681697
3.0,793286650,0.0,4.14,0.4594720496894411,0.9868487406442034
3.0,300402628,0.0,0.28,0.024210526315789477,0.06660962471942894
3.0,651968867,0.03,0.13,0.0825,0.04272001872658766
3.0,50316472,0.0,1.16,0.19428571428571426,0.3386787514788855
3.0,51249829,0.0,3.87,1.2774999999999999,1.4213480443430786
3.0,51156904,0.0,5.43,0.8400671641791103,0.997832637810983
3.0,717120663,0.0,6.72,0.2777157738095218,0.7402267102688067
3.0,51043100,0.0,3.11,0.24711009174311915,0.7081314392747947
3.0,251136594,0.0,5.92,0.45576923076923076,1.2473773996164539
3.0,250712161,0.0,4.24,0.5639130434782608,1.382861786068148
3.0,359094908,0.0,6.26,0.7307462686567164,1.447055854749971
3.0,679324108,0.0,0.82,0.05761904761904762,0.17829483340536711
3.0,250921080,0.0,5.71,0.26249999999999996,1.0198301679341375
3.0,305143006,0.0,3.56,0.43529411764705883,1.122291838421823
3.0,650854066,0.0,4.62,0.47090909090909094,1.377268706864819
3.0,251135669,0.0,3.67,1.2336363636363636,1.5307438137639569
3.0,132737109,0.0,5.33,2.6175000000000006,2.103922017837842
3.0,299257516,0.0,4.76,2.056,2.1210437682109875
3.0,250710205,0.0,3.45,0.827,1.2320572747259473
3.0,251134296,0.0,2.54,0.256,0.802540410889764
3.0,23182705,0.0,5.29,1.0668181818181817,1.7992273205598426
3.0,402402482,0.0,4.18,0.784958217270195,1.201396038941117
3.0,251136507,0.0,3.54,1.18,2.0438199529312753
3.0,650854047,0.0,4.08,0.859,1.5255195836173328
2.0,251136994,0.0,0.52,0.1575,0.24390913608691797
3.0,656676442,0.0,8.41,1.745856697819314,2.5162468686055957
3.0,26992608,0.0,5.67,0.5244905660377361,1.1720888503299276
3.0,972965170,0.0,2.28,0.564575163398693,0.8725273234509957
3.0,784763869,0.0,5.57,0.5960075566750623,1.333110805074405
3.0,250920248,0.0,4.61,0.665438596491228,1.1979129942511124
3.0,359093713,0.0,2.49,0.1723529411764706,0.5986811485649594
3.0,734708564,0.0,0.5,0.250625,0.18617084447714508
3.0,10976972,0.0,5.73,1.6125806451612903,2.007069119789576
3.0,250720832,0.28,1.66,0.7566666666666667,0.7827089710315919
3.0,670812431,0.0,0.16,0.096,0.037472797150943905
3.0,250920242,0.0,5.46,0.8335639412997897,1.2728388681381697
3.0,250720834,0.0,2.93,0.2413636363636363,0.6950203533250304
3.0,168914465,0.0,6.06,1.0924844720496898,1.8384837608257174
3.0,49748053,0.0,4.11,1.1025925925925928,1.6562645473209434
3.0,97797197,0.0,7.52,1.0918181818181818,2.3774085872876567
3.0,250711516,0.0,0.13,0.035555555555555556,0.05433946795633702
3.0,23184108,0.0,5.59,2.1442372881355936,2.1667488782376796
3.0,66868011,0.0,0.22,0.08166666666666667,0.07556550090839227
2.0,353767292,0.0,0.05,0.01,0.0223606797749979
2.0,251144043,0.0,0.1,0.02,0.0447213595499958
2.0,23199936,0.0,0.23,0.045000000000000005,0.05769564869890865
3.0,422791779,0.0,5.99,0.6177570449352602,1.2418991430554167
3.0,299514252,0.0,8.23,0.5788539620170186,1.3261070758820546
3.0,962356740,0.0,3.79,1.0993650793650784,1.0019256507369652
3.0,722947724,0.0,8.94,0.640718778077268,1.3707733025275355
3.0,211279085,0.0,5.59,0.6732838983050821,1.1994584853525085
3.0,359094778,0.0,4.34,0.27999999999999997,0.9223647145607137
3.0,824855242,0.0,2.35,0.3130645161290323,0.7399747197934323
3.0,86219664,0.0,3.79,0.4678640776699029,1.0969607304225124
3.0,702087350,0.0,2.2,0.49539325842696624,0.8172877208121988
3.0,51249356,0.0,0.17,0.0880952380952381,0.05316192694203697
3.0,3339821648,0.0,5.03,0.9192682926829268,1.5958201500230256
3.0,2299961518,0.0,0.05,0.02428571428571429,0.019880595947760097
3.0,300402639,0.0,0.2,0.018181818181818184,0.06030226891555273
3.0,97839382,0.0,5.05,1.5357142857142858,2.0416837481531087
2.0,684675758,0.0,4.41,2.437,1.2656009884908297
3.0,298828555,0.0,7.21,0.3448177083333306,0.8985239249018716
3.0,972690969,0.0,8.01,0.710594405594405,1.6819026409691333
3.0,98350932,0.0,6.09,0.666375,1.2948740195150625
3.0,30481514,0.0,5.74,1.0584466019417476,1.7665351915274732
3.0,653973064,0.0,5.03,0.3858536585365854,1.1671888784805913
3.0,1303525412,0.08,4.37,1.314285714285714,1.7337174817772962
3.0,223601506,0.0,3.97,0.8104,1.3586588975898255
3.0,8445978240,0.0,4.28,0.47109561752987983,0.852222054373621
3.0,359095309,0.0,2.88,0.489047619047619,0.9592648474842845
3.0,815855464,0.0,4.95,0.42967391304347813,1.136228048506589
3.0,104852518,0.0,0.0,0.0,
2.0,23216554,0.0,0.08,0.03320895522388055,0.026403484227490944
3.0,702078728,0.0,9.65,1.3970397111913353,2.4139625768676507
3.0,23182848,0.0,6.44,0.9677674418604656,1.6320893214345291
3.0,250706962,0.0,0.06,0.025714285714285714,0.03207134902949092
3.0,251136321,0.0,5.67,1.0800943396226417,1.6546382112301448
3.0,250920859,0.0,5.02,0.2996296296296297,0.9453639869303072
3.0,224026846,0.0,0.57,0.10642857142857141,0.1270524617720099
3.0,251136660,0.0,4.24,0.49746031746031744,1.0423669842485948
3.0,23217726,0.0,0.26,0.06425531914893617,0.07649224686062787
3.0,650854045,0.0,4.68,0.35666666666666663,1.1972866148484405
3.0,54700033,0.0,6.36,0.9505714285714286,1.9400256863932361
3.0,807999945,2.06,3.04,2.676666666666667,0.5368736660829375
3.0,241550498,0.0,4.62,0.7370441988950265,1.1264433490147923
3.0,168725561,0.0,6.88,0.2713682092555326,0.9150842434532153
3.0,32015489,0.0,5.7,0.46122641509433965,1.198956262383813
3.0,80404724,0.0,5.96,0.5944237918215607,1.2419785838765245
3.0,97788686,0.0,4.48,0.7786666666666668,1.4306301853633339
3.0,359094927,0.0,5.47,1.297894736842105,2.1723299804264657
3.0,468810769,0.0,5.22,0.5930666666666655,1.0916769395182462
3.0,2300143703,0.16,5.46,0.776388888888889,1.5051400557096297
3.0,790309486,0.0,0.17,0.060000000000000005,0.062264942599532504
3.0,400607897,0.0,5.23,1.0415517241379306,1.569385702833396
3.0,363391445,0.0,4.87,1.1320000000000001,1.7280399605515948
3.0,824855069,0.0,2.64,0.6342307692307692,1.0181048004087716
2.0,273846966,0.0,2.44,0.7433333333333331,1.019933770769045
2.0,8294048065,0.0,0.0,0.0,
3.0,262646166,0.0,5.79,0.9546796116504858,1.3890896594448112
3.0,280005152,0.0,5.46,0.9087499999999998,1.6602986096837713
3.0,391433168,0.0,4.97,1.0845714285714285,1.6145297567414876
3.0,636757315,0.0,6.81,0.5338888888888879,1.2768375419477342
3.0,250692401,0.0,9.26,0.45903780068728517,1.4159630944248083
3.0,6356544246,0.0,5.89,1.917837837837838,2.28526577002318
3.0,4458927012,0.0,4.5,1.3918181818181814,1.3052461118836605
3.0,97846089,0.0,0.08,0.011428571428571429,0.03023715784073818
3.0,7127124359,0.02,0.25,0.095,0.10661457061146316
3.0,249412140,0.0,0.31,0.05059701492537314,0.04699711780379101
3.0,353746446,0.0,6.82,0.884047619047619,1.7094173298037016
3.0,50239829,0.0,4.58,0.7020833333333334,1.3278761771505547
3.0,48651953,0.0,0.22,0.08653846153846155,0.08133596044517125
2.0,98198124,0.0,0.17,0.09500000000000001,0.06473020933072904
3.0,10741760,0.0,5.83,0.7153901273885298,1.0543734034838732
3.0,698363912,0.0,5.34,0.527011070110701,1.2037005887198056
3.0,250663757,0.0,3.69,1.0447368421052632,1.4132286455766323
3.0,300402698,0.0,0.1,0.007777777777777778,0.024865652084648242
3.0,56464361,0.0,2.48,0.15459999999999996,0.3449176772530406
3.0,251133910,0.0,2.34,0.2652777777777777,0.7038769621018844
2.0,51102926,0.07,1.0,0.2342857142857143,0.3422892121611558
2.0,7531962666,0.05,3.03,1.0699999999999998,1.6978810323459061
3.0,31619910,0.0,2.41,0.22303664921465963,0.5912014472930058
3.0,878082501,0.0,0.27,0.06076923076923076,0.06647729514075289
3.0,599115093,0.0,3.48,0.07927197802197827,0.178377658143699
3.0,830255108,0.0,7.54,0.3431231454005899,0.8013386867219847
3.0,844618147,0.0,4.24,0.566875,1.4354544866812509
3.0,633562926,0.0,8.26,1.736470588235294,2.6095568138490264
3.0,972965169,0.0,0.26,0.07453333333333333,0.06439517636235449
3.0,98350957,0.0,4.66,0.7940740740740743,1.4123411829480201
3.0,250711603,0.0,4.03,2.16,1.9412238407767408
3.0,651939696,0.0,0.21,0.04666666666666667,0.08477420991472977
3.0,1146031225,0.0,4.23,0.48757281553398035,0.8932936039081281
3.0,32015537,0.0,5.79,0.912857142857143,1.6976314031474502
3.0,23182838,0.0,0.79,0.17058823529411765,0.23541109224703322
3.0,66868058,0.0,0.17,0.05257142857142857,0.06089252137712698
2.0,650854049,0.13,0.13,0.13,
3.0,10976435,0.0,6.85,0.4187498146225639,0.8602934382533091
3.0,250691664,0.0,6.84,0.721747572815534,1.6085686166525024
3.0,189063911,0.0,5.79,1.0029565217391307,1.6062242526647177
3.0,295083399,0.0,5.99,0.8794186046511612,1.4246017502305655
3.0,776739295,0.0,2.93,0.5546808510638297,0.9956729231242247
3.0,32015619,0.0,0.39,0.09625000000000002,0.10168737670254435
3.0,251144049,0.0,2.59,0.41714285714285715,0.9639971349493088
3.0,661080464,0.0,4.69,1.209272727272727,1.7760378859671246
3.0,359096073,0.0,2.53,0.679090909090909,1.090141775600353
3.0,632289584,0.0,0.13,0.026666666666666665,0.04663689526544408
