time_period,parse_lane_name(vehicle_lane),min(vehicle_PMx),max(vehicle_PMx),avg(vehicle_PMx),stddev(vehicle_PMx)
0.0,51043106,0.0,0.17,0.09200000000000001,0.0846758525200662
0.0,359095409,0.09,0.16,0.12333333333333334,0.035118845842842465
0.0,363391934,0.0,0.03,0.015,0.021213203435596427
0.0,881725981,0.14,0.26,0.19000000000000003,0.062449979983983966
1.0,353768003,0.0,3.81,0.45764705882352935,1.042073303129726
1.0,62326679,0.0,0.06,0.032000000000000015,0.02599278746114006
1.0,49298623,0.0,2.38,0.09520930232558147,0.352689039795068
1.0,32295538,0.0,6.13,1.144914586070957,1.4015261509887669
1.0,1005854988,0.0,4.44,1.2316666666666667,1.930113122764225
1.0,251134301,0.0,0.0,0.0,0.0
1.0,11031664,0.0,5.67,0.9687640449438185,1.5895553923992756
1.0,70689748,0.0,4.85,0.7752702702702703,1.4664076158477777
1.0,40560443,0.0,5.9,0.5648962655601654,1.160751105323589
1.0,9487245296,0.0,0.3,0.13875,0.1255203455335315
1.0,760071200,0.0,0.07,0.025,0.027588242262078084
1.0,763490835,0.0,0.24,0.09190476190476192,0.08663827373736434
1.0,659981101,0.0,2.01,0.3183333333333333,0.6775784560496032
1.0,844173322,0.0,3.98,1.4300000000000002,1.8861601204563732
0.0,482987487,0.0,4.99,1.4670588235294115,1.403550191684738
0.0,250711247,0.0,5.64,0.633,1.760581027830175
0.0,10976960,0.0,5.41,0.6414285714285711,1.2645350533294442
0.0,52493739,0.0,6.38,0.18999999999999992,0.8663225183973651
0.0,251136498,0.0,4.94,0.7242857142857143,1.8595864875724133
0.0,249412140,0.0,2.44,0.7695121951219512,0.9371444691708748
0.0,359095602,0.0,0.02,0.01,0.01414213562373095
1.0,250920324,0.0,4.98,0.5637211036539916,0.911399257044283
1.0,300401860,0.08,3.54,0.5447058823529413,1.086848181940898
1.0,250921223,0.0,2.83,0.6266666666666667,1.1204351833104849
1.0,353746355,3.92,4.45,4.123333333333334,0.28571547618799625
1.0,251144771,0.0,0.3,0.10375,0.11951539052117334
1.0,336340433,0.0,0.14,0.035454545454545454,0.04568667997647376
1.0,10972563,0.0,0.14,0.02769230769230769,0.04493585171364586
0.0,23217626,0.0,5.66,1.777874015748032,1.8971330207151296
0.0,824837239,0.0,5.28,0.424375,1.2963434151489335
0.0,359094098,0.0,4.17,0.7787999999999999,1.4068206471804903
0.0,359095285,0.0,5.58,0.7360000000000001,1.5758717475435247
0.0,97834697,0.0,0.0,0.0,0.0
0.0,651948525,0.0,4.21,1.071,1.6368311479491562
0.0,23182798,0.0,5.52,0.8654008438818562,1.429070289988599
0.0,23184108,0.0,5.47,1.2359375000000001,1.8808386245107829
0.0,81783130,0.0,0.03,0.002,0.006454972243679027
0.0,251136320,0.0,3.72,0.18479452054794518,0.6771018912103773
0.0,250699982,0.0,3.39,0.4064444444444446,0.9537263536009996
0.0,972690969,0.0,8.42,0.7671641791044775,2.0129074516561314
0.0,353792192,0.0,2.67,0.29645161290322586,0.7047150261716504
0.0,355614382,0.14,0.14,0.14,
0.0,2287255821,0.0,0.0,0.0,
1.0,286070637,0.0,7.49,0.6548926802421476,0.9781283205265742
1.0,45879106,0.0,2.39,0.8302061855670104,1.0404566098808126
1.0,653974958,0.0,3.93,1.7079999999999997,1.7637384537774679
1.0,168725546,0.0,5.36,0.32632911392405056,1.1457381197347443
1.0,250920242,0.0,5.2,0.757276688453156,1.1552249784294237
1.0,251135669,0.0,0.2,0.04,0.06268502025768104
1.0,634252646,0.0,5.62,0.3885957446808512,1.0846563851081323
1.0,359095409,0.0,4.34,0.7618181818181817,1.485576104962773
1.0,1214975690,0.0,0.23,0.07238095238095238,0.07892431576547002
1.0,338770292,0.0,1.56,0.07566523605150234,0.09876657190524468
1.0,363391832,0.0,3.24,0.9066666666666666,1.3301082207053225
1.0,251136501,0.03,3.52,0.778,1.5333851440522046
1.0,807999952,0.0,0.06,0.0275,0.032015621187164243
0.0,359095055,0.0,0.9,0.20400000000000001,0.3908068576675696
0.0,250922421,0.0,5.22,0.4087179487179487,1.2070782024270956
0.0,824855344,0.0,5.26,0.6311111111111111,1.7382782030247954
0.0,807999990,0.0,2.34,0.2657142857142856,0.66124141706355
0.0,1053955140,0.0,3.16,0.22122222222222238,0.6144231573298572
0.0,632323820,0.11,0.46,0.24333333333333337,0.18929694486000914
0.0,10741726,0.0,0.43,0.13071428571428573,0.11848169515968314
0.0,952120232,0.0,6.14,1.405,2.4186005398636152
0.0,11271557478,0.0,0.1,0.045,0.05259911279353166
0.0,50033294,0.0,0.16,0.039375,0.061694813396265334
0.0,353749537,0.0,3.28,1.64,2.3193102422918757
0.0,250921487,0.0,0.0,0.0,
0.0,32015581,0.0,0.16,0.11000000000000001,0.06442049363362563
1.0,251110788,0.0,5.7,1.9900000000000002,2.072859002548037
1.0,901261052,0.0,2.81,0.19968749999999996,0.643420719105465
1.0,250691739,0.0,6.78,0.7971311475409834,1.55743987825974
1.0,31616871,0.0,5.4,0.918846153846154,1.6078479757496267
1.0,7232153327,0.0,5.12,0.8705263157894736,1.7217557779047008
1.0,251134802,0.08,0.08,0.08,
1.0,687921114,0.0,2.47,0.8640000000000001,1.1623811767230232
0.0,1146031225,0.0,2.9,0.1854188481675378,0.5008095362109477
0.0,299625043,0.0,5.9,1.1961702127659573,1.8925843435888936
0.0,250700339,0.0,6.1,0.9384523809523806,1.4905169251993327
0.0,355614986,0.0,0.03,0.006,0.013416407864998738
0.0,10976954,0.0,8.47,1.146368253968243,1.8745874304949595
0.0,66867992,0.0,0.18,0.06111111111111111,0.06762941204636763
0.0,776858694,0.0,4.09,0.52,1.1570364442546022
0.0,353788274,0.0,2.29,0.41363636363636364,0.8703823611180632
0.0,911038413,2.01,3.52,2.7800000000000002,0.4839191851722537
0.0,251144202,0.0,0.0,0.0,
1.0,917870262,0.0,2.84,0.44824786324786337,0.7818015445356534
1.0,359093551,0.08,3.91,1.1,1.5522476372256866
1.0,250691793,0.0,7.24,0.9946551724137931,1.9854171999746635
1.0,962356608,0.0,4.45,0.38666666666666666,1.1269026239252102
1.0,250720652,0.0,2.68,0.6156521739130433,1.037710881468334
1.0,215710662,0.0,5.18,0.9735227272727273,1.6917270232861494
1.0,2296239317,0.37,6.03,2.89,2.9485702750090033
1.0,844618179,0.0,0.08,0.03241379310344829,0.034398419026564195
1.0,62330706,0.0,5.79,0.7154471544715446,1.3528806768401196
1.0,251144201,0.0,0.0,0.0,0.0
1.0,972690969,0.0,8.73,0.8358169014084503,1.9373356707043137
0.0,97839373,0.0,0.1,0.030000000000000002,0.037682887362833546
0.0,52493354,0.0,6.51,0.4955172413793103,1.1445325803952489
0.0,97788957,0.0,4.84,0.5646153846153846,1.3232119430211648
0.0,599115098,0.0,5.89,0.6579999999999999,1.7226275611070763
0.0,52493581,0.0,5.43,1.710344827586207,2.1180440484402125
0.0,50033422,0.0,3.99,0.31360110803324104,0.8237797685728148
0.0,97846082,0.0,6.28,1.7618918918918915,2.467515437121404
0.0,250663829,0.0,4.94,1.49375,2.12911072985883
0.0,661080036,0.0,0.16,0.06678571428571432,0.03464674335917916
0.0,359094903,0.0,3.19,1.3960000000000001,1.6215825603403609
1.0,31616993,0.0,4.89,0.695,1.2664605095391732
1.0,233993890,0.0,0.15,0.03538461538461538,0.049978456897408846
1.0,353788273,0.0,2.41,0.816842105263158,1.0384125311239851
1.0,353749485,0.0,5.99,1.4464705882352942,2.140233460327607
1.0,650854063,0.0,5.99,0.4753846153846154,1.6577676525205787
1.0,653973064,0.0,5.33,0.17500000000000002,0.8177967286323065
1.0,32015470,0.0,4.94,0.7394444444444446,1.5074141569917425
1.0,1174430614,0.0,4.27,0.6018032786885245,0.9706570080736059
1.0,353749599,0.0,5.19,1.1399999999999997,1.6390492222447672
1.0,353767052,0.0,5.33,0.8938461538461538,1.661655191581124
1.0,359095434,0.0,0.02,0.0014285714285714286,0.005345224838248488
1.0,807999510,0.0,4.17,2.085,2.948635277547903
1.0,94573606,0.0,5.28,0.8275100401606423,1.260010010560751
1.0,250920415,0.0,4.98,0.8850000000000001,2.0101517355662484
1.0,251082919,0.0,5.42,1.8066666666666666,3.1292384590077713
1.0,95663419,0.0,5.23,1.2525000000000002,2.1862301509052684
1.0,355613815,0.08,3.74,1.2328571428571427,1.6415106283107468
1.0,251136509,0.15,4.34,2.74,2.263647499059869
1.0,95663499,0.0,1.15,0.18571428571428572,0.2897137655239494
1.0,793286650,0.0,3.76,0.31932773109243695,0.8242898649823405
1.0,636505575,0.0,4.39,0.8204347826086955,1.4923607846169271
1.0,49747810,0.0,0.2,0.10166666666666668,0.07413950813612583
1.0,633562904,0.0,0.1,0.05,0.07071067811865477
0.0,260124785,0.0,7.03,1.1140909090909088,1.9332570980066275
0.0,51249660,0.0,3.26,0.19279999999999997,0.6768264480768512
0.0,97789184,0.0,5.09,0.5956521739130435,1.4287624208859806
0.0,807999960,0.0,2.39,0.5166666666666666,0.996130011594872
0.0,98350931,0.0,1.26,0.09338709677419355,0.20362246927761135
0.0,8331032555,0.0,0.08,0.010476190476190477,0.02132514723892674
0.0,250920415,0.0,6.33,3.3242857142857143,3.119887055342747
0.0,224816435,0.0,1.52,0.19382352941176473,0.36791809617113985
0.0,101357275,0.0,2.46,0.6410476190476191,0.9776127948000563
0.0,299502759,0.0,4.43,0.566153846153846,1.0329504046475504
0.0,2511789008,0.0,0.49,0.10811320754716984,0.08566609157235446
0.0,96038783,0.0,4.15,0.9579411764705883,1.361518268858313
0.0,916426357,0.0,0.07,0.03866666666666666,0.02559761893688738
1.0,355615622,0.0,4.2,0.9414285714285714,1.597863271048882
1.0,250706958,0.0,5.51,0.38687499999999997,1.0451382152083468
1.0,909645108,0.0,7.86,0.5806884057971011,1.1918284946827766
1.0,10976429,0.0,5.0,0.8545901639344261,1.5896619910854126
1.0,660260257,0.0,4.55,1.1806999999999999,1.4619802918430103
1.0,751911373,0.0,3.35,0.4448425196850395,0.8905523970771577
1.0,169130585,0.0,7.19,1.0790000000000002,1.9317064994455033
1.0,284240117,0.0,2.01,0.26132812499999997,0.5146505137748725
1.0,51249393,0.0,1.23,0.195,0.3227176268298133
1.0,971719836,0.1,5.96,1.5170588235294118,2.0496948983862424
1.0,23217624,0.0,4.69,0.7680357142857144,1.446321251429869
1.0,1458642387,0.0,0.04,0.023333333333333334,0.02081665999466133
0.0,741721487,0.0,6.76,0.17664220183486246,0.6466562115500936
0.0,250712724,0.0,0.09,0.024285714285714282,0.04157609203101499
0.0,717098958,0.0,5.0,0.40160256410256434,1.0409818546309064
0.0,844172927,0.0,4.61,0.5650442477876105,1.1046395893216463
0.0,662180431,0.0,6.33,0.8614772727272733,1.4346324883479313
0.0,280010748,0.0,8.64,0.3007317073170732,1.3672662327504153
0.0,7846491475,0.13,4.3,1.59375,1.994871549749507
0.0,15412852,0.0,9.21,1.7664556962025315,2.453883389062034
0.0,1025737913,0.0,0.0,0.0,0.0
1.0,262652281,0.0,2.58,0.14114285714285715,0.5296925750370038
1.0,23184105,0.0,5.33,0.6114285714285715,1.3487385907684855
1.0,30481504,0.0,5.05,0.5693650793650796,1.2289369364010483
1.0,633560133,0.0,2.05,0.289,0.6226011742859324
1.0,250700083,0.0,6.18,0.5894666666666666,1.518365847497515
1.0,932576493,0.0,0.36,0.07833333333333332,0.14483323743763607
1.0,359093566,0.0,4.82,1.095357142857143,1.7597484713843858
1.0,653974967,0.0,3.62,1.2166666666666666,2.0814017712429607
1.0,97792969,0.0,2.1,0.12190476190476189,0.45511118474081746
1.0,95663544,0.0,3.69,0.3376923076923077,0.9879486128025392
1.0,250711120,0.0,3.91,0.8047368421052631,1.4872733008243741
1.0,670610249,0.0,0.57,0.06885714285714288,0.10635045918127117
1.0,250720871,0.0,3.21,0.5381395348837209,0.9832508177177559
1.0,736421288,0.0,2.01,1.0510204081632648,0.9846578189443086
1.0,359095602,0.0,0.13,0.028999999999999998,0.052164270445498526
1.0,1210315343,0.0,4.98,1.49,2.1596759016111657
0.0,633562896,0.1,3.84,1.644,1.7046650278406186
0.0,95663418,0.0,7.07,0.9774999999999997,1.6428642845816437
0.0,cluster_2112647756_250710793_574811714_6448365863_,0.0,6.27,0.4468421052631578,1.1765424825796749
0.0,10972565,0.0,0.06,0.010588235294117647,0.015996323106926055
0.0,23183970,0.0,6.54,0.8244711111111118,1.5109300505696868
0.0,23184198,0.0,5.76,0.4610404624277457,1.2846119962507798
0.0,250708690,0.0,8.07,0.8859712230215825,1.6247638488048892
0.0,353746445,0.09,3.89,1.5125,1.919700497473499
0.0,355612948,0.0,3.64,0.32761904761904764,0.9685293220233695
0.0,298304232,0.0,2.17,0.386017699115044,0.7332964109771815
0.0,359095231,0.0,3.84,0.5075,1.346962190581882
0.0,251144044,4.09,4.09,4.09,
0.0,844173297,0.0,0.02,0.01,0.01414213562373095
0.0,2278961368,0.0,0.05,0.016666666666666666,0.02886751345948129
1.0,97788871,0.0,5.92,0.6788235294117646,1.6455868709164585
1.0,353747118,0.0,4.95,0.1608333333333335,0.6164847862032864
1.0,651939713,0.03,4.03,1.6422222222222222,1.9188328338978475
1.0,97839357,0.01,4.46,1.6219999999999999,2.1640402029537253
1.0,632243485,0.0,4.84,1.0414285714285716,1.8202233892611057
1.0,7519523786,0.0,0.0,0.0,0.0
1.0,818127970,0.14,4.72,2.411,1.927193987814062
0.0,573760699,0.0,7.22,1.4069999999999998,1.9560153287708548
0.0,35093806,0.0,6.06,1.406203703703703,2.0489216300208906
0.0,7214467394,0.0,3.97,0.7398591549295774,1.2269806063873643
0.0,384593010,0.0,5.8,0.5632222222222228,1.3252905789304272
0.0,702079448,0.0,5.62,1.994285714285715,2.0743305150612543
0.0,1137831792,0.0,0.04,0.011428571428571429,0.019518001458970664
0.0,250720873,0.0,0.18,0.09,0.12727922061357855
0.0,250710210,0.0,0.25,0.061111111111111116,0.08579691784155834
0.0,653974958,0.0,4.81,1.1716666666666666,1.9186445657538995
0.0,1101347640,0.0,5.62,1.2760240963855431,1.4411030156971105
0.0,300401175,0.0,2.84,0.12482758620689655,0.5233860954650098
0.0,222897512,0.0,1.95,0.4800000000000001,0.6048875010188993
0.0,305144133,0.0,0.04,0.006666666666666667,0.016329931618554522
0.0,881519850,0.0,3.28,0.47172413793103435,0.9755403959034237
1.0,175509062,0.0,5.9,1.07095238095238,1.5995843766734423
1.0,23182798,0.0,0.23,0.06663951120162942,0.04155044127771488
1.0,347276812,0.0,5.25,0.6987248322147651,1.3945709010666412
1.0,251133912,0.0,2.34,0.10119047619047625,0.3905229460973727
1.0,896087076,0.0,1.99,0.07157894736842106,0.32100792543714024
1.0,651948521,0.0,3.93,0.5162500000000001,1.380009704934819
1.0,30481514,0.0,5.9,0.9029896907216498,1.6124747915118065
1.0,650854059,0.02,4.41,1.1751851851851853,1.7663965282904899
1.0,250713506,0.0,3.52,1.06,1.4758597171689134
1.0,300400246,0.0,0.06,0.02,0.034641016151377546
1.0,23216419,0.0,4.49,0.49149253731343273,1.1351548469079522
1.0,98303814,0.0,4.67,1.8233333333333335,1.9920609093766852
1.0,101539904,0.0,0.15,0.08818181818181818,0.04915652180905029
1.0,95663545,0.0,0.72,0.08565217391304347,0.1498127949067988
1.0,1063569623,0.0,7.2,1.117272727272727,2.1297128220831687
1.0,251110759,0.23,3.93,2.322,1.8641807852244372
1.0,10976428,0.0,0.23,0.0659090909090909,0.07500216447093161
1.0,23199949,0.0,0.2,0.07540540540540541,0.07100839522332689
0.0,61072226,0.0,5.14,0.518529411764706,1.2039550624876696
0.0,307734997,0.0,6.27,0.5706940063091468,1.233591093185047
0.0,359094628,0.0,6.21,1.0104444444444445,1.8125293712373338
0.0,251137651,0.0,4.98,1.157352941176471,1.838893456507208
0.0,251133915,0.0,0.11,0.009666666666666665,0.024702831519027756
0.0,355613777,0.0,4.13,1.869090909090909,1.8283036871084553
0.0,952048768,0.0,0.11,0.02052631578947369,0.032536850132447566
0.0,223601509,0.0,0.37,0.15166666666666667,0.11721137208959903
0.0,635132981,0.16,0.16,0.16,
0.0,617806295,0.02,5.24,1.8699999999999999,2.9231660917573605
0.0,635442926,0.0,4.49,0.8347619047619048,1.3798826727211957
0.0,51102102,0.0,0.21,0.0735,0.06768930569346356
0.0,251109741,0.0,0.02,0.006666666666666667,0.011547005383792516
0.0,1137831831,0.0,0.14,0.094,0.054589376255824724
0.0,295083399,0.0,1.73,0.15842105263157893,0.2662482682589264
0.0,632289584,0.0,0.06,0.03,0.042426406871192854
1.0,299498426,0.0,5.82,1.1120967741935486,1.8154351458982252
1.0,251110826,0.0,2.96,0.6970588235294117,1.1277010059512802
1.0,31767615,0.0,3.95,0.591304347826087,1.2183606883014648
1.0,10174555843,0.0,3.49,0.4893333333333333,1.0542031909532867
1.0,359094454,0.0,3.89,0.35375,0.9539383278458484
1.0,359096510,0.0,3.28,0.3844444444444444,1.0860721788987036
1.0,251109741,0.0,0.12,0.017142857142857144,0.04535573676110726
1.0,95663454,0.0,4.94,0.36853658536585365,1.086488750460882
1.0,632342872,0.0,3.37,0.983,1.5009260104645028
1.0,98303810,0.0,3.93,1.31,1.785809140337871
1.0,51043106,0.0,5.07,0.6242857142857141,1.4188919463442933
1.0,653971690,0.0,0.08,0.037500000000000006,0.04349329450233296
1.0,250706414,0.0,3.38,0.841764705882353,1.3480691529652589
1.0,97793030,0.0,2.33,0.12736842105263158,0.533644098057697
1.0,66868022,0.0,2.41,0.445625,0.900599568805878
0.0,50033102,0.0,2.47,0.3122222222222222,0.7506746421057885
0.0,10134034285,0.0,6.19,0.8446931407942245,1.472386039138473
0.0,299510181,0.0,7.93,0.5651577868852631,1.2125356274258614
0.0,234440706,0.0,2.01,0.2745454545454545,0.5789536015323444
0.0,1058105332,0.0,8.07,0.9210399999999992,1.759132871472921
0.0,9487245293,0.26,5.99,2.19,3.2910332723933373
0.0,250663835,0.0,6.18,1.0021428571428572,1.8593596026234762
0.0,353749679,0.0,0.02,0.005,0.01
1.0,259803255,0.0,6.98,0.5520679886685549,1.320791333013815
1.0,353769722,0.0,5.69,0.8234960937499969,1.0547227142233193
1.0,cluster_2113408268_2113408287_2295084718_2295084719_,0.0,4.67,0.8823952095808384,1.434510205476234
1.0,250711391,0.13,3.77,1.23,1.703740981878799
1.0,355613040,0.0,3.35,0.7922857142857141,1.1839961459844386
1.0,97839385,0.0,3.64,1.0730769230769233,1.5687329527115434
1.0,909651171,0.09,3.85,0.9773684210526316,1.4930239341136688
1.0,98303817,0.0,3.04,0.8476923076923077,1.3213954356799849
1.0,31620115,0.0,2.4,0.338288288288288,0.7599232902361969
1.0,838747957,0.0,5.54,0.8357142857142856,2.077609661308376
0.0,917870260,0.0,5.92,0.700286445012778,0.9865877527387202
0.0,531626202,0.0,0.29,0.06260869565217393,0.08838024210012035
0.0,280010747,0.0,6.16,1.2537681159420286,1.840246228289346
0.0,23182962,0.0,7.82,0.8595744680851062,2.1680616041371956
0.0,298744689,0.0,2.06,0.18,0.5655086206239477
0.0,32015473,0.0,1.36,0.3313333333333333,0.4412136940412478
0.0,251144773,0.0,7.7,1.6630434782608696,2.7725594260089332
0.0,1458642528,0.0,0.07,0.04,0.0316227766016838
0.0,68612586,0.0,0.06,0.026666666666666665,0.02633122354417533
0.0,790322283,0.04,0.07,0.05500000000000001,0.02121320343559643
0.0,250920829,0.0,0.83,0.19833333333333333,0.3157477896465257
0.0,49749630,0.0,0.15,0.06769230769230769,0.054490648456691805
1.0,169544332,0.0,0.16,0.07999999999999999,0.05163977794943224
1.0,251136892,0.0,7.02,1.15974358974359,2.0967211083517587
1.0,251109478,0.0,0.0,0.0,0.0
1.0,818127954,0.0,0.0,0.0,0.0
0.0,1609088276,0.0,6.66,0.9419047619047619,1.9101220354930706
0.0,820368901,0.0,4.23,0.8467741935483875,1.4194655968515622
0.0,250712161,0.0,4.29,1.1375000000000002,1.9073822749666995
0.0,353746849,0.0,3.94,0.9066666666666665,1.387258344464258
0.0,8445978241,0.0,6.28,0.6558974358974359,1.5405496591676862
0.0,632323805,0.0,0.12,0.062,0.057619441163551735
0.0,250663734,0.0,4.91,0.4608333333333332,1.0248606177009076
0.0,6724746420,0.0,6.5,1.317,2.4693591161360966
0.0,634248642,0.0,5.31,0.7367889908256878,1.5205833923895822
0.0,807999400,0.0,0.16,0.05,0.0660302960768767
0.0,251136452,0.0,0.0,0.0,
0.0,704278581,0.0,0.22,0.06714285714285714,0.07508237234772645
1.0,10741747,0.0,6.72,0.6180854934060901,0.9410657998409624
1.0,52493441,0.0,6.59,1.2836823104693147,1.9867317529369626
1.0,97839372,0.0,3.6,0.5484615384615386,1.2877683937329087
1.0,219362015,0.0,5.56,0.859242424242423,1.3678366992754227
1.0,250920664,0.17,3.35,2.2333333333333334,1.7889195994603373
1.0,661072058,0.0,0.48,0.03427672955974839,0.05349150079770577
1.0,250691570,0.0,5.09,1.05,2.0780867268823124
1.0,749160929,0.0,0.07,0.06347826086956523,0.02013786475369086
1.0,840919438,0.0,4.23,1.4221739130434783,1.7043472664756687
0.0,32015475,0.0,4.92,0.7666666666666667,1.6231736671173507
0.0,359095483,0.0,5.32,1.6264285714285716,1.9395979248004236
0.0,2251695233,0.0,2.27,0.24100000000000002,0.7142743014961254
0.0,359095030,0.0,7.53,0.911607142857143,2.013663126819302
0.0,4458927009,0.0,5.76,1.0875,1.428806787130946
0.0,762514801,0.0,2.61,0.1087786259541985,0.23637982115089312
0.0,972690317,0.0,0.75,0.09222222222222225,0.1425425552679104
0.0,286067599,0.0,7.96,0.8226498800959281,1.653418171297769
0.0,789796814,0.07,0.07,0.07,0.0
0.0,52493494,0.0,4.02,0.3921428571428563,0.8556028002192336
0.0,402402482,0.0,3.2,0.1783653846153846,0.5940238146592902
0.0,353768819,0.0,0.0,0.0,
1.0,998313582,0.0,4.26,1.315,1.733142617713076
1.0,634255222,0.0,5.94,0.33718181818181814,1.0221261141734017
1.0,250699613,0.0,7.29,0.7576358695652171,1.3756710952897104
1.0,807999443,0.0,8.59,0.725531914893617,1.8001712581701512
1.0,250920417,0.09,4.67,1.6981818181818182,2.0966536107894322
1.0,87082462,0.0,3.94,0.2557731958762886,0.7231346278730099
1.0,86218469,0.0,0.98,0.21000000000000002,0.2823957655862648
1.0,250712291,0.0,0.18,0.08125,0.07219764539096826
1.0,23182990,0.0,6.08,0.4757360406091371,1.3112523579755682
1.0,31616815,0.0,3.94,0.398046875,0.9702975098535256
1.0,51249907,0.0,5.66,0.7714814814814811,1.4455783790999193
1.0,300402632,0.0,4.53,1.0238888888888888,1.7335110203042667
1.0,97834697,0.0,0.31,0.15,0.1733974240485327
1.0,251110755,0.0,3.91,1.1366666666666667,1.6358025553226159
1.0,66868058,0.0,2.22,0.5610344827586207,0.9124320491982478
1.0,359096271,2.12,3.54,2.6133333333333337,0.8030774142841605
0.0,251144955,0.0,0.0,0.0,0.0
0.0,755022871,0.0,5.54,0.3571022727272726,0.9422635115099309
0.0,251136055,0.0,0.05,0.025,0.02886751345948129
0.0,4458927012,0.0,4.11,0.8527272727272728,1.3197027941907131
0.0,250699711,0.0,5.93,1.1604347826086958,1.8749442617461278
0.0,972690968,0.0,6.02,0.8450988142292489,1.5382340453559855
0.0,353746444,0.0,5.52,2.09,2.586600085053737
0.0,207979569,0.0,5.23,0.5539473684210522,1.2213025605288303
0.0,435483342,0.0,0.02,0.01,0.01414213562373095
1.0,221139568AddedOffRampEdge,0.0,4.26,0.3503281853281854,0.9167819044705193
1.0,789786775,0.0,5.07,0.6099082568807338,1.143916676106978
1.0,24258821,0.0,6.77,0.77156145063801,1.1219403867971538
1.0,250706436,0.0,4.95,0.3,1.0688107979147339
1.0,8445978240,0.0,7.92,0.750415913200721,1.0745364726479316
1.0,250712717,0.0,4.48,0.48944444444444435,1.2396518968633192
1.0,250691847,0.0,0.09,0.04021276595744683,0.03391096793857395
1.0,23182962,0.0,7.68,0.5782539682539681,1.5367306987136125
1.0,250699928,0.0,6.06,1.4763157894736845,2.39460785591832
1.0,651948530,0.0,5.35,0.7975555555555556,1.5496013498427081
