time_period,parse_lane_name(vehicle_lane),min(vehicle_NOx),max(vehicle_NOx),avg(vehicle_NOx),stddev(vehicle_NOx)
1.0,866048456,0.0,1.47,0.674,0.5525672142968577
1.0,251136461,0.0,159.78,27.735833333333336,60.481757949789866
1.0,51830816,0.0,269.76,60.21693693693694,84.05162940168265
1.0,844173297,0.0,267.53,133.765,189.17227717083705
1.0,342455837,0.0,191.76,18.689803921568625,35.555281660546356
1.0,693475638,0.0,503.56,2.0153113553113564,20.994512217476288
0.0,250691664,1.4,176.17,34.07076923076924,54.322992400866646
0.0,31985276,0.0,2.48,0.6379166666666666,0.7033138352664428
0.0,388172075,0.0,310.14,37.490386473429965,65.56729200167136
0.0,789786775,0.0,224.37,21.57898734177215,58.97985711338425
0.0,295252279,0.0,130.31,10.73842105263158,32.573655214530156
0.0,23216683,60.75,181.26,124.995,38.57353602948765
0.0,251109708,0.0,1.35,0.4114285714285714,0.5859587178697994
0.0,1458642409,135.66,135.66,135.66,
0.0,844173335,4.08,4.08,4.08,
0.0,219617989,0.0,1.64,0.92875,0.6627310917710139
1.0,298304233,0.0,278.27,16.381813527350953,32.50317931492483
1.0,651948529,0.0,221.9,48.69500000000002,75.5288719629785
1.0,23184823,0.0,198.52,24.573706896551762,33.17059656720419
1.0,471366144,0.0,273.99,41.73703703703704,75.23055887766947
1.0,355614987,0.0,293.12,27.57842105263158,80.94532861843356
1.0,250691743,0.78,302.46,58.855,105.39231888020763
1.0,818127958,0.0,0.0,0.0,0.0
1.0,52493437,0.0,4.46,1.7285294117647059,1.4466117829687015
1.0,661080464,0.0,292.16,35.33142857142857,76.23592784873799
1.0,617806297,0.0,247.36,65.97647058823529,103.23503147800511
1.0,359094863,0.0,253.7,32.07375,83.67384329446489
1.0,702079447,0.0,1.2,0.59125,0.6324880010154907
1.0,808000024,0.0,1.13,0.7949999999999999,0.5324471804789653
1.0,243527764,0.0,290.08,3.754655870445342,20.75625870404451
1.0,1033862865,0.0,147.44,23.7965625,46.288289023311776
1.0,565176311,0.0,0.0,0.0,0.0
0.0,cluster,0.0,513.5,32.197367205542726,63.08183631627516
0.0,95663527,0.0,340.59,12.778358208955192,43.281220728006396
0.0,250712283,0.0,263.34,53.06314285714284,95.28097374333971
0.0,650854064,0.0,130.73,10.372325581395348,31.460019135193022
0.0,250712719,0.0,196.1,12.541666666666664,45.842723490853196
0.0,1303525185,1.5,167.72,57.29,95.63691389834784
0.0,31619843,1.11,1.5,1.3050000000000002,0.27577164466275345
0.0,97839385,0.0,248.62,80.705,122.46136349886032
0.0,1050850172,0.0,243.89,26.44724137931035,69.9120584784174
0.0,251109478,0.0,2.07,0.6783333333333333,0.7902799657351971
0.0,68612585,0.0,89.64,11.147022222222226,25.59151436728806
0.0,359094866,0.0,93.84,16.01666666666667,38.12806770171637
0.0,1137831858,2.66,2.66,2.66,
0.0,167907746,0.0,194.28,14.931684782608658,29.282815190005344
0.0,11031663,0.0,4.85,1.1826250000000003,1.2969230809296677
0.0,355613041,0.0,154.05,25.47222222222222,52.63159668340345
1.0,789786774,0.0,490.46,45.67236061684462,96.92624110369768
1.0,249601207,0.0,238.91,7.074914196567862,20.573494675350823
1.0,359095015,0.0,290.66,31.99555555555555,76.13914672360917
1.0,2300286832,0.0,1.31,0.4244444444444444,0.5257402189083291
1.0,824855285,0.0,193.08,30.91884615384616,62.92371624924408
1.0,824855225,2.15,2.82,2.485,0.4737615433949868
1.0,23199938,0.0,0.71,0.23666666666666666,0.40991869112463425
1.0,4699741223,0.0,140.4,53.3575,67.47209219373592
1.0,64094754,0.0,73.97,9.890666666666666,23.715093228719276
0.0,10741763,0.0,4.5,1.468227848101266,1.3843055831064428
0.0,250691670,0.0,267.43,30.58867924528302,58.92479704513562
0.0,393398562,0.0,156.79,10.863170731707315,35.1749628226588
0.0,250921396,0.0,222.66,29.39510638297873,55.767860772107184
0.0,909652220,0.0,217.98,29.885405405405404,66.3627071728038
0.0,250713330,0.0,203.92,37.58882352941176,70.48239513190093
0.0,353749485,0.0,186.37,16.45846153846154,51.08653277302376
0.0,295056176,0.0,8.89,1.9547368421052642,2.021196777991379
0.0,1303525352,0.0,2.53,0.8700000000000001,0.8999629622008527
0.0,10972181,0.0,126.77,30.556785714285716,39.548531295894385
0.0,353745417,0.0,0.0,0.0,0.0
0.0,305145805,1.2,1.2,1.2,
1.0,52176360,0.0,115.68,7.105384615384616,23.70345669207869
1.0,86343497,0.0,266.27,20.19274285714285,50.63576380789898
1.0,803344980,0.0,129.18,11.937444444444445,30.221694810449993
1.0,101521222,0.0,275.13,13.03959367945823,41.01946473678496
1.0,300400247,0.0,337.06,57.153499999999994,115.16579944058685
1.0,4333980570,0.0,136.97,15.989999999999998,40.76861745547387
1.0,355614213,0.0,125.76,22.150000000000002,50.785541249454056
1.0,824855114,0.0,351.87,37.60625,84.03962260522239
1.0,99060957,0.0,7.97,0.8098275862068963,1.1919105868079822
1.0,767329774,0.0,0.88,0.088,0.2782804340948174
1.0,847943120,0.0,3.58,1.8539999999999999,1.3774791791126604
1.0,207891571,0.0,295.4,17.589227053140103,56.054858171637285
1.0,2375600826,2.17,4.38,3.22,0.7945753582889417
1.0,1456091675,229.28,229.28,229.28,
0.0,82682788,0.0,2.39,1.1605263157894756,0.27767633193891383
0.0,3036525460,1.42,2.71,2.065,0.9121677477306463
0.0,353767804,0.0,370.74,63.0009090909091,139.25830333984007
0.0,633562923,0.0,145.84,36.6775,72.77615560745154
0.0,1210315343,0.0,315.66,55.51833333333334,127.45537625642423
0.0,251136594,0.0,179.07,73.08,87.99163539791724
0.0,2347220183,0.0,0.0,0.0,
1.0,259803254,0.0,404.58,23.072440509131265,54.85240319116121
1.0,86219664,0.0,189.8,18.471176470588237,41.994588693685536
1.0,44463543,0.0,498.73,19.628997722095725,49.091882572956855
1.0,359094097,0.0,191.41,21.310555555555556,56.61240172510762
1.0,250663732,0.0,239.54,66.565,78.82869258377995
1.0,702078731,0.0,169.02,8.940437956204294,21.693247601847073
1.0,250691752,0.0,207.72,41.091935483870955,61.91830436845491
1.0,2251695374,0.0,86.62,8.601818181818182,25.88648057121007
1.0,353770585,0.0,144.54,12.188333333333333,36.388209507702776
1.0,972965169,0.0,229.53,11.858028169014089,44.77433622766245
1.0,188660571,0.0,207.07,23.712187499999995,59.94653734972333
1.0,97846098,0.0,189.99,36.43222222222223,72.16753473303937
1.0,776884708,0.0,7.05,1.9335714285714292,1.6726945366644244
1.0,31619891,0.0,82.22,26.695120481927706,34.64470390656089
0.0,305146959,0.0,119.43,11.95111111111111,31.85342760455663
0.0,52176358,0.0,186.12,12.477131147540948,31.066599930503973
0.0,295083398,0.0,308.23,15.102236842105269,51.20155777835108
0.0,294492610,0.0,83.4,12.344572271386438,26.51106329367944
0.0,207971475,0.0,430.37,31.585022624434384,81.105458434315
0.0,97793131,0.0,172.78,30.0075,61.84656967043525
0.0,95663423,1.3,4.91,2.505454545454546,1.414456529104826
0.0,818127970,1.35,259.65,41.575384615384614,93.3670214454212
0.0,865301637,0.0,285.16,23.767205767731806,46.96220718628074
0.0,824855182,248.14,248.14,248.14,
1.0,353792123,0.0,86.34,8.101061946902655,21.99777871752184
1.0,262646166,0.0,263.27,43.104395604395606,57.37070755605093
1.0,359094628,0.0,363.13,40.0603,80.91935744307415
1.0,962356738,0.0,189.49,47.705925925925925,69.25959929354194
1.0,250691278,0.0,130.63,15.34625,39.24523748176331
1.0,471366143,0.0,276.69,79.00453703703703,93.65910729959738
1.0,250691617,0.0,251.82,57.03478260869565,96.6056649416287
1.0,632323805,0.0,163.17,62.63999999999999,71.00498493566691
1.0,2251710350,0.0,459.23,78.23894736842104,161.8184150110854
1.0,2321033073,0.0,76.21,6.549166666666667,20.036654750018243
1.0,504172673,0.0,4.37,1.2342342342342343,1.3199046450059455
1.0,1303525398,2.46,230.01,76.59,103.32356058241785
1.0,355614037,0.0,161.73,41.34571428571429,61.565823938681085
1.0,2278961368,1.13,1.13,1.13,
1.0,23183852,0.0,263.33,18.502064516129032,50.18171923181534
1.0,565056719,248.98,248.98,248.98,
0.0,727429546,0.0,1.66,0.8516666666666666,0.6923125498405085
0.0,5781418710,0.0,244.57,24.44380952380952,71.49800993567517
0.0,693475182,0.0,312.07,23.265806451612907,66.31433648104749
0.0,722947724,0.0,528.68,70.57896000000004,142.66933654742328
0.0,40560443,0.0,4.15,1.2487500000000002,1.1437397732937697
0.0,763490827,0.0,308.47,39.0448275862069,90.7076735854836
0.0,359095745,0.42,193.23,42.668124999999996,72.3887975880937
0.0,250712287,0.0,291.74,31.126153846153844,70.53726113633408
0.0,601290888,0.0,191.94,36.93600000000001,56.91556125976018
0.0,1118771574,0.0,2.47,0.8233333333333334,1.426055164898376
0.0,194100444,0.0,258.31,25.51656804733727,64.81253234418384
0.0,359095435,2.11,2.66,2.385,0.3889087296526013
0.0,1062776792,2.08,2.68,2.38,0.42426406871192857
0.0,651968878,0.0,1.11,0.37000000000000005,0.6408587988004846
0.0,7519494083,0.38,0.38,0.38,
1.0,298296536,0.0,294.38,26.790063416567673,56.268620132835956
1.0,250709582,0.0,322.77,72.16462365591396,119.12996879147998
1.0,638591274,0.0,489.64,52.34488636363635,118.08709772139716
1.0,81783128,0.0,193.74,23.503194444444446,56.342111007224354
1.0,31620110,0.0,228.39,51.708214285714284,79.28542559328253
1.0,952119544,0.0,3.14,0.5358620689655172,0.9890273621860567
1.0,193384535,0.0,1.27,0.48863636363636365,0.508052260665278
1.0,251136664,0.0,0.0,0.0,0.0
1.0,6734986718,0.0,2.48,1.13625,1.0286876174455073
0.0,97834829,0.0,151.33,28.621,58.74167883387588
0.0,250691753,0.0,312.07,24.756869158878494,59.03877938586189
0.0,677284297,0.0,279.34,20.35403263403265,58.7735691741298
0.0,31621993,0.0,108.03,12.543958333333334,27.810584572104197
0.0,250709582,0.0,425.71,74.83131147540982,118.10137356631957
0.0,23216565,0.0,304.2,28.214421364985142,62.253444638682026
0.0,31767603,0.0,156.22,26.209599999999995,47.133742290776496
0.0,636505574,0.69,92.49,46.589999999999996,64.91240251292506
1.0,207979566,0.0,424.74,33.78523285899095,73.9074341140618
1.0,704278583,0.0,255.44,82.42590909090909,111.43200380924559
1.0,223683296,0.0,394.78,30.808934624697333,82.04588452093975
1.0,760071189,0.0,243.46,35.576607142857135,68.63161044222002
1.0,2372547252,0.0,278.01,96.24875,132.7125583935339
1.0,31619827,0.32,318.34,65.62605504587155,108.8519031632254
1.0,818127993,0.0,258.54,60.76487804878048,91.68874454157259
1.0,459978700,0.0,3.45,1.1727777777777777,1.2399801020963084
1.0,632289584,0.0,198.49,25.925,69.73663742968972
1.0,909651173,0.0,142.8,7.996461538461531,24.958970671306815
1.0,188660570,0.0,186.36,15.028815789473683,28.36398854657923
1.0,220302366,0.0,80.88,8.415222222222221,22.2676809281259
1.0,64094593,0.0,257.19,21.519833333333334,59.15177867410865
1.0,359094081,1.53,1.53,1.53,
0.0,31619959,0.0,225.02,120.19692307692307,65.30858371156319
0.0,601290887,0.0,461.77,10.402413793103486,42.89127194649749
0.0,224027782,0.0,263.57,12.544838709677393,40.195284949058475
0.0,70794288,0.0,2.08,0.435925925925926,0.6368568203973399
0.0,11256819886,2.67,223.1,58.81999999999999,109.5253477511028
0.0,633562947,0.0,270.17,55.45400000000001,120.06925951299942
0.0,9769408395,0.0,8.54,2.028333333333333,3.311908311935381
0.0,251136726,0.0,163.95,64.97599999999998,86.98584039945811
0.0,32295538,0.0,309.15,32.230538461538465,63.94252034022236
0.0,633562900,0.0,3.92,1.335,1.757071427119569
0.0,97846098,0.0,3.16,2.016666666666667,1.7516944177947629
0.0,388172083,0.0,3.11,1.3566666666666667,1.592492804797979
0.0,251144199,0.0,0.0,0.0,
1.0,251136594,0.0,250.67,42.92222222222223,86.3236915578974
1.0,878082495,0.0,5.0,2.403125,1.4283263807687654
1.0,52493742,0.0,402.85,50.78409586056647,87.96175312029177
1.0,316770035,0.0,8.08,2.1488757396449683,1.869221072797775
1.0,250712161,0.0,211.99,7.140000000000001,35.14401066631818
1.0,653974968,2.45,213.99,84.49799999999999,112.00394890359892
1.0,807999851,0.0,0.0,0.0,0.0
1.0,355613483,0.0,293.35,82.7157142857143,113.13189836898977
1.0,632277873,2.68,4.06,3.455,0.646761161480805
1.0,767329158,0.0,1.48,0.4775,0.6983969740293362
1.0,815855462,0.0,1.26,0.6000000000000001,0.44293280944654634
1.0,32015473,0.0,250.02,95.01916666666666,93.76972599042212
1.0,6558555855,0.78,252.02,103.7625,124.26147924839782
1.0,640214607,0.0,3.43,1.124,1.430954227080657
1.0,736420843,0.0,6.89,2.664827586206896,2.724614809852755
0.0,2335518094,0.0,212.24,7.221666666666664,35.17835158161906
0.0,219617988,0.0,3.12,1.032142857142857,0.9257610471841622
0.0,284241336,0.0,365.17,17.18636871508406,52.90763136239159
0.0,906980926,0.0,2.8,0.7652631578947368,0.719971978012205
0.0,31616842,0.0,4.0,1.8357142857142856,1.5638203432408935
0.0,2296239316,2.1,205.75,36.15,75.00055151312374
0.0,250714050,1.51,277.77,14.162916666666668,56.169136386698476
0.0,6939240933,0.0,2.17,0.9624999999999999,1.1292586063431174
0.0,295083402,0.0,3.73,1.1743661971830988,1.0756854723442513
0.0,760848368,0.0,292.34,29.949177215189845,56.576370739649825
1.0,2511789010,0.0,1.2,0.5944444444444444,0.6119421562650992
1.0,224026845,0.0,255.97,24.413333333333327,58.29285628908248
1.0,865301640,0.0,233.13,25.48849902534122,43.821939094303694
1.0,8445978242,0.0,202.73,17.815757575757573,47.50874357959869
1.0,803870834,0.0,250.07,48.793214285714285,81.66187714089484
1.0,651939721,2.43,2.43,2.43,
0.0,250691793,0.0,383.87,73.4184,125.09800843338793
0.0,704278578,0.0,349.43,19.964273684210273,44.989148051385854
0.0,95663467,0.0,144.14,22.44354430379747,41.64288002177116
0.0,23216654,0.0,268.92,23.17775280898876,62.613690028488634
0.0,364104852,0.41,1.32,0.865,0.6434671708797584
0.0,9487245296,1.37,339.75,59.718333333333334,137.1997277572615
0.0,388172051,0.0,166.86,25.470000000000002,62.353434548547526
0.0,305145732,0.0,126.25,15.044,39.11359672657181
0.0,305143956,1.81,1.81,1.81,
1.0,217698401,0.0,286.93,34.48681867535288,68.24936730697912
1.0,668697837,0.0,224.3,23.269433962264127,40.556231275196076
1.0,284241336,0.0,502.23,30.601492978566224,69.60272585706588
1.0,97788965,0.8,250.71,71.2345945945946,100.3243787420085
1.0,50033084,0.0,265.85,22.650307692307695,59.00290869337585
1.0,302575703,0.0,286.7,36.30325388601041,62.94355948371589
1.0,1872639287,0.0,2.1,1.0890789473684184,0.364479633767768
1.0,764391082,0.0,83.36,8.021818181818182,25.00603199957235
1.0,395766242,0.0,337.19,68.49703703703705,108.07572744494169
1.0,10971769,0.0,305.25,23.03795454545454,62.76765498708765
1.0,189063912,0.0,308.02,10.968595505617984,34.63201202086574
1.0,97797197,0.0,299.27,20.827199999999998,66.36718161862834
1.0,193421330,0.0,83.05,19.89873417721519,32.5851921838617
1.0,663798587,0.0,0.0,0.0,
1.0,449488830,0.0,3.93,1.965,2.778929650063132
1.0,5728492,0.0,68.25,14.252,30.213925100853746
1.0,4523385703,0.0,149.13,85.64,76.99289642557942
1.0,250711516,0.0,2.84,0.8019999999999999,1.2468440159057588
0.0,23184225,0.0,201.93,5.842393162393169,24.819725771676865
0.0,50239829,0.71,189.31,31.49739130434783,64.19572296836317
0.0,217698401,0.0,290.74,36.599145299145285,78.33666428856242
0.0,2251695512,1.44,180.48,30.32307692307692,65.97440973395358
0.0,250691669,0.0,408.48,20.837600000000013,58.693907387670414
0.0,664266078,0.0,312.64,26.5744190476191,59.61448004496392
0.0,1150207300,0.0,351.17,30.801802656546556,68.70050747245169
0.0,353769731,0.0,0.0,0.0,
0.0,86307114,0.0,101.45,13.313296703296706,29.567673835339626
0.0,250710949,0.0,176.19,30.073333333333334,71.58381232280567
0.0,243527764,0.0,248.46,50.768,110.52200310345448
0.0,640214607,0.0,3.27,1.3370000000000002,1.2090680524914863
0.0,31620034,0.0,135.64,18.759523809523813,39.73007400264334
0.0,51249544,0.0,4.46,1.3751282051282054,1.3019972106716424
0.0,282433035,0.0,104.23,15.29142857142857,39.219655543520275
0.0,4635979942,0.0,0.0,0.0,
0.0,23217726,0.0,4.23,1.3009090909090908,1.24016219613697
1.0,384593010,0.0,330.37,21.755325131810263,47.91672558862197
1.0,807999631,0.0,72.04,49.77181818181818,31.765600519487055
1.0,355613925,0.0,212.31,17.74846153846154,58.47377543910231
1.0,1303525235,1.85,201.88,43.232812499999994,72.63360415899103
1.0,251144041,0.0,280.52,42.19923076923077,99.61345436749816
1.0,60950313,0.0,185.64,9.54657142857143,38.10570097403654
1.0,738028726,0.0,388.72,53.1508,121.57045267091935
1.0,250712038,0.0,218.53,26.283529411764697,50.31219143800156
1.0,23217599,0.0,294.74,37.679693251533756,79.83166018832279
1.0,231151426,0.0,370.0,59.75384615384617,94.64910432243117
1.0,353767627,0.0,246.58,55.23461538461539,98.47280619671815
1.0,31619843,0.0,193.23,31.8904761904762,63.527209647688515
1.0,790309486,0.0,203.4,43.19,74.88188711157929
1.0,359095603,0.0,0.0,0.0,0.0
1.0,632299117,2.13,2.13,2.13,
0.0,449255484,0.0,193.97,35.16173913043478,68.80954893116706
0.0,10741754,0.0,184.26,11.50395348837204,28.551335696964035
0.0,222941078,0.0,7.12,1.3256589147286824,1.4699324203009938
0.0,300402632,0.0,174.64,30.26863636363636,61.879225015574804
