time_period,parse_lane_name(vehicle_lane),min(vehicle_NOx),max(vehicle_NOx),avg(vehicle_NOx),stddev(vehicle_NOx)
1.0,650854054,0.0,0.0,0.0,0.0
1.0,11270494938,0.0,1.35,0.6000000000000001,0.7035623639735145
0.0,32015501,0.0,169.0,29.723333333333333,61.227741057465124
0.0,250713286,0.0,3.2,1.5929999999999997,1.2051283933442296
0.0,767331322,0.0,209.48,30.80230769230769,72.59853260154392
0.0,31767638,0.0,5.68,1.805373134328358,1.5105019518491287
0.0,251144774,0.0,342.25,86.92619047619048,134.66881879173775
0.0,23183369,0.0,281.09,37.908366914104,63.69841237714187
0.0,483384217,0.0,2.07,0.8742857142857143,0.9258663896203227
0.0,355613297,0.0,76.24,19.06,38.12
0.0,353767906,1.05,1.22,1.135,0.12020815280171303
1.0,2511789008,0.0,164.46,8.359139784946237,27.779282304245072
1.0,250692063,0.0,349.4,42.64966666666667,92.20742447927458
1.0,824855120,0.0,155.91,16.133805309734527,33.45823360731896
1.0,250920416,2.24,255.92,68.26400000000001,109.98485387932806
1.0,97788769,0.0,263.37,19.373250000000006,66.19598955190874
1.0,807999996,0.0,180.8,18.644499999999997,51.97125131161204
1.0,251136124,0.0,99.04,9.271454545454544,25.069601144589868
1.0,1303525246,3.57,204.73,104.14999999999999,142.2416001034859
1.0,901261053,0.0,5.01,2.3187500000000005,1.600322044202757
0.0,250712162,0.82,247.61,58.927499999999995,105.29501992700591
0.0,250706436,0.0,1.9,0.6025,0.6588574821751527
0.0,23184195,0.0,306.44,18.881927710843367,62.37980494801438
0.0,299500104,0.0,309.69,26.25330827067678,60.48334750787109
0.0,250712716,0.0,210.42,31.761562499999997,53.259192398112766
0.0,909645108,0.0,351.01,52.94964912280701,91.30754109376163
0.0,704135432,0.0,178.74,43.092800000000004,66.05071867638283
0.0,359095693,0.0,2.9,1.0891666666666666,1.021615995579671
1.0,250920320,0.0,289.37,28.09864803625394,34.033333285360996
1.0,222942436,0.0,273.07,25.191972076788808,53.92899329634531
1.0,250663596,0.0,244.68,22.988515625,51.68992122306821
1.0,327261700,0.0,119.07,3.690894454382847,14.898860144558702
1.0,250921080,0.0,224.06,55.574999999999996,92.23777788953939
1.0,651968870,0.0,194.96,80.49857142857142,98.88255380813669
1.0,101516440,0.0,125.44,11.77095238095238,32.41333828916144
1.0,363391934,0.0,206.57,19.720000000000002,56.56853100443744
1.0,355615343,0.0,0.0,0.0,
0.0,327261700,0.0,125.16,15.97012121212119,30.57903296872371
0.0,818127958,0.0,2.69,0.538,1.203004571894887
0.0,249601206,0.0,282.48,25.721428571428504,58.52997843710916
0.0,23216663,0.0,247.33,86.99352941176471,92.97690934858106
0.0,222897513,0.0,347.43,18.91876510067058,38.15564231453716
0.0,917870261,0.0,68.09,10.943,22.59475709544688
0.0,250711115,161.68,190.95,176.315,20.697015485330233
0.0,601290886,0.0,3.38,0.9627083333333335,0.7810444817397663
0.0,295024096,0.0,3.7,0.8131914893617023,0.907561085672951
0.0,1303525246,2.58,2.58,2.58,
0.0,482856909,0.0,1.28,0.865,0.5980245256955047
1.0,972690968,0.0,272.2,47.00452095808384,80.55631454723765
1.0,353767804,0.0,425.18,61.32522727272728,134.25390967393778
1.0,250663746,0.0,327.97,42.98454545454546,105.35855662709818
1.0,250700248,0.0,167.5,11.471353383458645,32.520311829498354
1.0,31767637,0.0,286.53,36.052881355932215,69.82653516159415
1.0,807999627,0.0,1.66,0.7989743589743589,0.5889097637597392
1.0,97846089,0.0,172.76,26.02142857142857,64.73266651610848
1.0,353769800,0.0,0.0,0.0,0.0
1.0,86547349,0.0,156.77,69.36764705882354,67.45242717365807
1.0,353771656,0.0,82.87,14.551250000000001,30.390516475813087
1.0,678788074,0.0,60.75,20.501666666666665,28.971597501082083
1.0,651939717,1.09,1.09,1.09,
0.0,251144770,0.0,464.71,23.741142857142883,82.57028630980787
0.0,23182775,0.51,3.76,1.9828571428571427,1.0791310437216648
0.0,299658207,0.0,290.66,11.03223048327132,39.479838112566284
0.0,250704638,0.0,155.76,23.55416666666666,46.73445800742988
0.0,31767621,0.0,312.13,57.287826086956514,96.0475012362842
0.0,251110754,0.0,3.71,2.28,1.5058995097061867
0.0,3879024943,0.86,72.69,31.95,35.16336824973777
0.0,219617986,0.0,4.05,0.8036363636363636,1.3208578479705733
1.0,741245823,0.0,417.87,51.464639905549,97.29887163453456
1.0,359094908,0.0,277.76,29.585625000000004,70.4676900130214
1.0,651185403,0.0,1.87,0.6519178082191782,0.5620351066467565
1.0,264095736,0.0,250.8,13.468727272727268,47.03383184479482
1.0,653974966,0.0,166.02,47.67416666666667,68.77087669254047
1.0,2660166908,0.0,129.61,9.322692307692309,31.056412742967247
1.0,762793106,0.0,368.59,29.340854700854695,73.0059341089048
1.0,444374147,0.0,298.49,30.931057268722466,66.22760689324686
1.0,51249544,0.0,279.58,21.374269662921346,60.17965336259527
1.0,23216541,0.0,81.77,13.102272727272732,26.9774016847868
1.0,377996994,0.0,261.93,38.528301886792455,81.34518048074867
1.0,10976008,0.0,1.68,0.6024999999999999,0.7246833164154596
1.0,601294006,65.24,182.9,128.20666666666668,59.26470225465858
1.0,966013902,0.0,1.69,0.590952380952381,0.661769633346112
0.0,1992372760,0.0,175.17,45.432941176470585,71.04133653767236
0.0,250712701,0.0,2.46,1.23,1.7394826817189069
0.0,359095613,0.0,197.38,31.742500000000003,70.27544096106924
0.0,917870258,0.0,140.87,12.49791666666667,30.96318961934492
0.0,31620199,0.0,102.15,6.723218390804598,21.38782789134545
0.0,300401862,0.0,238.42,28.639230769230764,66.89465209853934
0.0,391433166,0.0,320.6,71.27,104.74537370994656
0.0,251110759,2.52,2.52,2.52,
0.0,652688299,0.0,481.61,48.82666666666666,136.862504812419
0.0,632242186,1.47,1.47,1.47,
1.0,97846073,0.0,305.07,43.31323651452281,70.61671882645538
1.0,250709317,0.0,403.07,17.94333333333333,73.65254444996997
1.0,315709444,0.0,172.45,8.744837545126353,29.497521568553537
1.0,4458922832,0.0,359.21,21.617466666666665,71.54221894898247
1.0,336341771,0.0,198.94,42.87473684210526,65.402217035603
1.0,790308478,0.0,250.72,51.80800000000001,111.20514430546817
1.0,388172083,0.39,2.76,1.7933333333333332,1.2438783434618246
0.0,101259304,0.0,241.97,29.08125,59.485388853274856
0.0,741087756,0.0,427.23,57.719553571428555,105.56773022834523
0.0,652688301,0.0,337.83,62.657435897435896,111.14336634602195
0.0,250699359,0.0,228.2,30.01472222222221,60.65575088048446
0.0,251136510,0.0,112.12,47.88549999999999,48.74489775998693
0.0,167920360,0.0,296.36,50.76548872180452,88.39047377255432
0.0,286067598,0.0,453.29,66.80999999999996,115.45697636014134
0.0,11031665,0.0,2.57,0.7578571428571428,0.81635379369702
0.0,32015537,0.0,5.51,1.6100000000000003,1.4450968001849431
0.0,23183366,0.0,210.8,11.239708737864067,29.735907568781936
0.0,90533474,0.0,285.69,51.448253968253965,87.43857942984124
0.0,359096263,0.0,1.84,0.3066666666666667,0.751176854453508
0.0,66867998,0.0,3.6,1.5599999999999998,1.3247012241759775
1.0,97846101,0.0,325.28,69.51275000000001,108.25596824515588
1.0,220516702,0.0,3.45,1.226578947368421,1.1811704600780637
1.0,361401015,0.0,238.05,36.532244897959174,72.7612781425586
1.0,355614093,0.0,89.38,17.875999999999998,39.97195116578624
1.0,250663734,0.0,210.11,39.29184466019417,58.45270648638501
1.0,41806639,1.08,187.89,101.44818181818181,81.37697006133637
1.0,68612576,0.0,224.18,15.218879310344827,47.8897615775076
1.0,51102924,0.0,288.15,33.37769230769231,72.26663730868144
1.0,3894328960,0.0,3.06,1.0978571428571429,0.9418490698247094
1.0,250704638,0.0,431.06,33.80431034482759,75.19197129854786
1.0,295081889,0.0,143.84,83.47000000000001,32.47630089773156
1.0,907181175,0.0,83.33,12.089866666666667,26.58504169404054
1.0,634244587,0.0,2.43,0.7494736842105262,0.7004004702407404
1.0,50005006,0.0,4.11,1.8827272727272728,1.3361967737507148
0.0,251144999,0.0,2.24,0.8280000000000001,0.9265365616099562
0.0,482987489,0.0,359.59,30.02727561556816,41.481235642846535
0.0,49748053,0.0,0.69,0.24473684210526317,0.3301913320931876
0.0,286070640,0.0,5.36,1.8839473684210528,1.205520050330829
0.0,359094241,0.0,361.52,39.47802631578947,89.01431880350843
0.0,353767087,0.0,0.0,0.0,
0.0,664511607,0.0,4.48,1.24,1.475630615799806
0.0,916426355,0.0,1.44,0.6688235294117647,0.575667016050932
1.0,299498425,0.0,183.84,22.195545851528383,39.8130339153804
1.0,169130600,0.0,291.16,19.123781512605035,59.477965496869295
1.0,250711248,0.0,386.57,27.75428571428571,85.9980040435294
1.0,355614705,0.0,233.18,30.389054054054053,58.63591804853316
1.0,300395140,0.0,208.91,17.12,51.967777287377565
1.0,98350968,0.0,188.18,31.029749999999996,59.108609962769115
1.0,865301642,0.0,108.34,45.325,54.29332279387586
1.0,687830215,0.0,358.48,29.765454545454546,85.10511538132867
1.0,27790954,0.0,3.73,1.5014285714285716,1.6102839146294314
1.0,1431401012,0.0,0.0,0.0,0.0
1.0,3458963093,2.08,4.83,3.6975000000000002,1.2068243451306409
1.0,23216612,0.0,274.98,82.60705882352943,102.25599769116047
1.0,636484888,0.0,87.77,50.314210526315776,35.63486063390259
1.0,807999990,0.0,86.43,13.163333333333334,28.78081652768038
0.0,98350950,0.0,140.99,32.429047619047616,52.87874288452421
0.0,359095352,0.0,210.52,34.79842105263158,63.55068338326136
0.0,250663596,0.0,177.31,23.24735849056604,49.5790118494224
0.0,250700083,0.0,292.39,11.617419354838708,52.15123571356303
0.0,7878279511,0.0,85.09,13.14,31.73226381250898
0.0,302575703,0.0,226.01,21.8901058201058,46.79233838892469
0.0,250699984,0.0,0.0,0.0,
0.0,634348427,1.2,3.39,1.9449999999999998,0.982598595561789
1.0,741245822,0.0,200.55,14.873707571801566,37.65540018703058
1.0,661080463,0.0,196.14,27.43663594470046,46.652762054149655
1.0,250692403,0.0,349.47,36.25813432835821,69.81483989400412
1.0,411703357,0.0,186.1,16.549523809523812,48.320337589486115
1.0,653973066,0.0,158.32,23.14458333333333,51.74459896025836
1.0,353747831,0.0,1.83,0.14346938775510204,0.4127981297418477
1.0,250700343,0.0,2.35,0.26517241379310347,0.6992374453117541
1.0,824855249,0.0,2.8,1.0161538461538462,1.1424136616650618
1.0,242134,0.0,83.15,15.021,29.46379889166034
1.0,48652538,0.0,430.59,89.59517985611511,131.40094406799432
1.0,807999512,0.0,75.79,11.230714285714287,27.07231213003304
0.0,901261052,0.0,165.8,31.18866666666667,55.351489574312616
0.0,251136301,0.15,307.75,65.72875,116.95512244019072
0.0,359094778,0.0,457.61,17.817968750000006,74.06606457214639
0.0,250712291,0.0,2.46,1.09125,1.008059486623398
0.0,336340289,0.0,4.45,1.0336363636363637,1.4730531064919061
0.0,49795118,0.0,165.78,29.339999999999996,48.25915483933024
0.0,1062776770,3.03,3.03,3.03,
0.0,1431401012,0.0,0.0,0.0,
0.0,219362017,0.0,2.9,1.4183333333333337,1.1419109448904525
0.0,31616988,0.0,238.11,96.22272727272728,96.31744650798308
0.0,27790954,0.0,3.93,1.7166666666666668,1.7174244282257858
0.0,251144942,2.69,3.64,3.165,0.6717514421272203
1.0,284240115,0.0,401.35,22.025431965443033,58.37421607022408
1.0,651185404,0.0,152.78,3.7706716417910457,18.074221088792676
1.0,6220792260,0.0,326.17,25.31625,83.17241355838881
1.0,97788567,0.0,355.28,46.33553571428571,99.30211888098485
1.0,223083929,0.0,193.3,50.20343749999999,30.263720949371223
1.0,251136452,0.0,3.72,1.86,2.630437226013957
1.0,844173336,0.0,75.24,15.675999999999998,33.32503683418819
1.0,355613602,0.0,170.41,66.50285714285714,82.03902195790441
1.0,790308475,0.0,194.24,39.55857142857143,74.10717496270102
1.0,1000830904,1.73,5.43,3.4,1.215384712755595
1.0,1175120417,0.0,1.35,0.6466981132075473,0.5625210627982247
0.0,865301640,0.0,224.26,33.707915194346306,55.4667481651949
0.0,355614512,1.29,144.87,48.764,66.68635040246242
0.0,359094744,0.0,307.37,33.405100671140936,64.63477784901214
0.0,100850034,0.0,249.6,17.269140624999995,51.73686590972185
0.0,632277873,1.67,237.64,41.608333333333334,96.03955777004944
0.0,742016387,0.0,324.57,32.79401260504197,63.245111182578285
0.0,251136974,0.0,136.8,34.2,68.4
0.0,901645779,0.0,82.88,11.528227848101267,26.171796561962516
0.0,353749650,0.0,117.7,12.255,37.05520603699896
0.0,31622008,0.0,89.41,9.339296875000002,24.907208335355
0.0,807999429,0.0,0.0,0.0,
1.0,295083402,0.0,4.2,1.0769166666666667,1.0585996742433483
1.0,3705227167,0.0,169.21,8.494310344827587,30.816408144356156
1.0,359094099,0.0,361.86,48.07043103448275,98.1488553025653
1.0,2300143703,2.91,281.05,62.63023809523809,99.35174083658022
1.0,359095614,0.0,2.48,0.8222222222222223,1.0044995990265224
1.0,670812431,0.0,4.03,2.6286666666666667,1.1250388353085332
1.0,652688299,0.0,406.79,35.82934426229509,104.25555537346443
1.0,95663423,0.0,312.72,29.73869565217391,64.4028821494505
1.0,10976427,0.0,5.18,2.0189473684210526,1.7670562298065802
1.0,250663738,0.0,2.31,1.2966666666666666,1.1807765806168977
1.0,250711603,0.0,4.91,2.7079999999999997,2.237938783791907
1.0,31767602,0.0,185.78,113.50363636363636,55.93665636641634
1.0,250707461,0.0,0.0,0.0,0.0
0.0,384593007,0.0,167.11,7.431157256183322,20.474885168332417
0.0,896087076,0.0,1.26,0.26375,0.5005122376126282
0.0,10971769,0.0,256.64,27.954899999999995,65.78282944268092
0.0,299656282,0.0,355.73,11.574243697478982,43.880866432615825
0.0,23182796,0.0,284.12,4.909244288224886,23.166396186718544
0.0,353768315,0.0,313.08,56.718181818181804,122.37588821480985
0.0,722947723,0.0,480.75,75.64569306930697,133.484473182691
0.0,156253936,0.0,127.47,13.895757575757575,35.92477461918716
0.0,7384331753,0.0,4.1,1.7125000000000001,1.7154727239646415
0.0,250710947,0.0,93.38,10.80888888888889,29.37873958952768
0.0,51043101,0.0,3.17,0.6978632478632475,0.796565720235862
0.0,1209362819,0.0,4.04,1.292,1.8595483322570565
0.0,60950269,0.0,98.6,12.405,34.8287594627527
0.0,847943121,0.0,3.36,1.438,1.4608969847323252
0.0,250692409,0.0,254.98,86.47333333333334,145.94793911985647
1.0,790318524,0.0,219.74,22.024024390243905,51.625101461288075
1.0,807999657,0.0,310.34,46.38666666666668,87.77806554731124
1.0,51105855,0.0,3.71,0.7613333333333334,1.1549141382226935
1.0,295056184,0.0,458.21,32.227040302267,84.65016916344969
1.0,824076905,0.0,100.11,24.98928571428571,40.46455437773918
1.0,391433166,0.0,400.74,42.77098159509199,91.4566649200034
1.0,251136940,0.0,337.1,78.03916666666667,137.41368758462914
1.0,250720873,0.0,1.31,0.39749999999999996,0.48369854838968224
1.0,395766241,0.0,405.01,61.87692307692308,145.027019401249
1.0,250710947,0.0,120.82,14.72,36.369271264457474
1.0,353770735,0.0,78.15,10.385,27.38804170749396
0.0,730034147,0.0,296.33,19.67801538461544,48.155349545942485
0.0,318678267,0.0,281.94,16.374418604651154,51.001518265986405
0.0,355614703,0.0,135.92,7.9756249999999955,28.42296492417083
0.0,31616813,0.0,133.41,9.98181818181818,31.317909258775707
0.0,224025735,0.0,6.4,2.6500000000000004,2.774232080479864
0.0,251136300,0.0,286.68,43.55535714285714,98.89058493484914
0.0,262652281,0.0,139.45,3.8201086956521744,18.72055528284205
1.0,601290887,0.0,454.13,32.60860317460315,78.89828579093268
1.0,207979572,0.0,479.98,28.654331428571446,79.0928281404444
1.0,353746851,0.0,397.32,27.746666666666666,87.2167078357942
1.0,295083399,0.0,302.81,28.50253623188403,69.37020079078732
1.0,824855082,3.52,182.61,29.551428571428577,67.49375784188526
1.0,97834829,0.0,190.64,35.731,73.52697667447566
1.0,251110313,0.0,0.0,0.0,
1.0,687830221,0.0,3.98,1.1946666666666668,1.1039384040787783
1.0,86378178,0.0,3.61,1.4625,1.3948246177515344
0.0,170993800,0.0,360.06,55.14680597014927,88.33109392585877
0.0,635445185,0.0,152.63,16.885416666666668,42.76604097515231
0.0,365528695,0.0,1.06,0.38769230769230767,0.39650880288996204
0.0,95663492,0.0,130.15,34.46583333333333,48.89573271294983
0.0,651939720,0.0,1.96,0.6975,0.9281657538751722
0.0,482856908,0.0,80.25,16.026315789473685,31.014055274365585
0.0,6217316395,0.0,106.47,1.5326291079812127,7.243121957878105
0.0,663798587,108.53,108.53,108.53,
1.0,250711246,0.0,92.08,9.247272727272728,27.488655875072933
1.0,632243486,0.0,2.01,0.5025,1.005
1.0,353767898,0.0,438.64,47.96063829787235,123.88010440331014
1.0,23183273,0.0,398.25,32.71670761670761,88.85272116870844
1.0,250712160,0.73,170.54,43.2875,84.83511433952334
1.0,651939706,2.39,2.5,2.4450000000000003,0.07778174593052013
1.0,664511606,0.0,309.55,67.32964285714287,106.4583942546342
1.0,50014093,0.0,349.83,51.39304347826087,115.12334766101897
1.0,353745415,3.18,402.83,102.63133333333333,168.11997216557103
1.0,565056718,3.02,3.02,3.02,
0.0,24258821,0.0,380.4,65.69713114754099,99.13511093310665
0.0,738028726,0.0,376.95,86.99076923076925,119.6468526931846
0.0,250699972,0.0,315.06,24.148703703703703,54.26732789449454
0.0,86438974,0.0,247.19,14.31025700934577,41.76307396220012
0.0,767331346,0.0,2.43,0.6762500000000001,1.048453793518273
0.0,2299742133,2.47,4.72,3.5949999999999998,1.5909902576697317
0.0,82682799,0.0,299.67,100.196,141.53765657944177
1.0,660260255,0.0,187.56,62.64666666666667,46.95140432208702
1.0,95663527,0.0,345.51,33.159052631578945,72.21619085302108
1.0,294492607,0.0,82.9,8.018991354466856,21.86097651218717
1.0,790318517,0.0,1.21,0.242,0.5411284505549491
1.0,3036525460,0.0,157.39,8.62,35.022406211482746
1.0,250708690,0.0,323.61,35.60593750000001,75.28324075962493
1.0,219362017,0.0,255.6,53.984193548387104,88.8515084761909
1.0,651939719,0.0,3.6,1.24,1.7765922435944608
1.0,31622008,0.0,87.71,13.003875598086129,27.61852229663699
1.0,300401494,0.0,274.31,41.450588235294106,90.10689113981435
1.0,652392568,0.0,206.33,65.89454545454545,90.20715917970551
1.0,32015579,0.0,245.31,161.0530769230769,80.02536633099692
0.0,448706635,0.0,83.16,3.5661842105263153,14.977225819410414
0.0,97788686,0.0,249.0,51.69265060240966,80.82455984028886
0.0,60958845,0.0,196.62,18.662151898734187,47.616975444038545
0.0,259803255,0.0,335.86,30.927216148023547,69.01878314028869
0.0,298296034,0.0,214.44,68.88833333333335,87.3883013606849
0.0,336339932,0.0,160.56,24.56722222222222,52.070408080909246
0.0,168914460,0.0,201.63,18.986111111111114,52.153666628631754
0.0,565056718,0.0,1.57,0.785,1.1101576464628797
0.0,223649877,0.0,1.2,0.6,0.848528137423857
0.0,299496935,0.0,4.64,2.2640000000000002,1.5264281369074855
0.0,251144769,0.0,8.04,2.2416666666666667,3.5709741901428895
0.0,97792969,0.0,87.79,22.297500000000003,43.666654230278134
0.0,970180898,1.2,2.2,1.7333333333333334,0.5033222956847168
1.0,95663398,0.0,211.21,60.10692307692308,92.03354183707657
1.0,10741731,0.0,226.19,21.61872340425531,49.83900024645315
1.0,359095655,0.0,205.96,9.65,41.829763171174214
1.0,68612588,0.0,1.68,0.8011538461538462,0.5651217704040568
1.0,435483355,0.0,3.97,1.396153846153846,1.4619937212675167
1.0,355613900,0.0,183.75,11.49705882352941,44.394941120118894
1.0,23184691,0.0,189.24,19.412545454545455,36.00921091228518
1.0,132737106,0.0,178.74,25.72051282051282,46.338606386417766
1.0,1458642409,0.0,1.56,0.78,1.1030865786510142
0.0,170644473,0.0,4.0,0.7827272727272727,1.164433979883142
0.0,10741722,0.0,403.95,64.37195945945943,115.6946478377944
0.0,763490832,0.0,367.24,109.57000000000002,134.95684624119085
0.0,cluster_1005854912_2395596764_6742071239_6742071240_,0.0,272.82,34.07890080428953,60.63011872746745
0.0,250920235,0.0,329.14,24.56116216216222,62.15442064262834
0.0,359093323,0.0,1.04,0.09733333333333333,0.28232369129541124
0.0,86438973,0.0,197.16,12.903148148148148,41.254823329405546
0.0,360079251,0.0,178.19,4.50148936170212,23.7064322271561
0.0,971719836,2.54,186.95,43.36461538461538,59.65173997333318
0.0,353749599,0.0,115.54,8.799999999999999,27.571231383454748
0.0,316770035,0.0,292.73,31.050833333333323,76.67819218815082
0.0,411703357,0.72,199.08,23.853333333333335,65.71281743313097
1.0,224816471,0.0,282.77,23.542087227414466,48.45844047927216
1.0,31179468,0.0,234.83,30.690769230769224,59.6110276283472
1.0,601294000,0.0,301.79,15.356458333333338,51.23789559989861
1.0,355613603,0.0,154.39,40.17285714285714,65.16347920406048
1.0,31985292,1.28,7.97,4.457777777777777,1.9403658017096788
1.0,66868004,0.0,101.21,6.657148437499997,20.326980873817597
1.0,23184093,0.0,4.9,1.299917012448133,1.2990679324363184
1.0,818127956,0.0,267.29,56.207619047619055,96.33960291099201
1.0,11256819883,0.0,371.94,17.587727272727275,79.15404161577952
1.0,633562949,0.0,0.0,0.0,0.0
1.0,10976967,0.0,4.17,1.6262745098039215,1.40161044628572
1.0,907181176,0.0,1.28,0.640909090909091,0.571600328924797
1.0,359095483,0.0,228.55,20.775909090909096,63.343930792001046
1.0,250921558,0.0,0.0,0.0,0.0
1.0,251144198,0.0,175.25,43.8125,87.625
0.0,311408820,0.0,292.17,27.393988919667574,56.04641530453813
0.0,32015487,0.0,281.32,54.1266990291262,83.76778241871814
0.0,32357785,0.0,2.31,0.6556578947368427,0.5326345476999298
0.0,10134034294,0.0,302.18,38.207187499999975,68.18835951340904
0.0,353767084,0.0,335.27,43.68214285714286,105.78777042729477
0.0,355614597,0.0,165.67,28.039999999999996,67.42630910853714
0.0,298293482,0.0,361.05,56.5275572519084,108.77276964876829
0.0,830255108,0.0,259.06,15.398310991957079,37.16249267641407
0.0,23199927,0.0,10.26,5.287083333333334,2.4786181051682017
0.0,664514537,0.0,8.23,2.761951219512196,3.223747989151909
0.0,664238682,0.0,2.58,0.7701098901098905,0.6222441366278716
0.0,32015577,0.0,262.64,35.22547619047618,78.40819298910345
0.0,32015397,0.0,3.55,0.7587499999999999,1.0494261104481453
0.0,730330629,1.95,193.58,69.98857142857143,85.89652737035249
0.0,300402639,0.0,0.0,0.0,
1.0,250710210,0.0,6.58,0.9022222222222221,2.156419357278274
1.0,359096272,1.48,3.43,2.455,1.3788582233137678
1.0,97839360,0.0,124.13,16.63625,43.44807933861157
1.0,250921224,0.0,265.93,37.032682926829274,77.41880814842057
1.0,359094245,0.0,172.7,26.403333333333336,56.72501655648357
1.0,711885233,0.0,251.4,22.365297029702962,54.69168383545258
1.0,251144930,0.0,498.45,56.07888888888888,165.8958873393524
1.0,85698085,0.0,4.55,1.3431111111111114,1.429166671084018
1.0,223083928,1.03,60.75,60.520827067669174,3.6621705173685513
1.0,824855327,0.0,1.22,0.7799999999999999,0.677347768875044
0.0,669874507,0.0,2.33,0.7102083333333332,0.6844146111306202
0.0,251136887,0.0,1.2,0.21258064516129035,0.40840313206385903
0.0,632243485,3.25,275.75,124.29285714285713,116.93219769226461
0.0,251136508,0.0,136.18,66.87,77.24052218017863
0.0,250709317,0.0,425.17,22.456818181818182,85.81067819313732
0.0,749160929,0.0,60.81,21.33269230769232,28.401060340443955
0.0,7611788793,0.0,1.2,0.39999999999999997,0.6928203230275509
0.0,650854045,211.44,211.44,211.44,
0.0,359096268,1.17,3.2,2.29,1.0311643903859367
1.0,95663418,0.0,345.77,33.63266187050355,73.75234609934132
1.0,23183808,0.0,320.71,37.723669291338624,68.91557679438199
1.0,355615058,0.0,153.1,29.477169811320753,48.30893886775306
1.0,300400248,0.0,341.51,45.66120689655173,96.91056745516845
1.0,260824573,0.0,296.7,5.160121951219449,25.03695600292411
1.0,194100444,0.0,297.67,52.065106382978726,88.1921356116213
1.0,23184187,0.0,275.27,18.852614583333345,45.92041113319552
1.0,2966514645,4.49,4.7,4.595000000000001,0.14849242404917495
0.0,353767664,0.69,110.68,28.695,54.65876233505476
